ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-kR2qqG-LP 081-2014-2,ocds-lcuori-kR2qqG-LP 081-2014-2/3,kR2qqG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-0783-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0783-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR DC-0254-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0254-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-MrMagr-CT-489-2014-1,ocds-lcuori-MrMagr-CT-489-2014-1/3,MrMagr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEMGM-DGIP-03-2014-1,ocds-lcuori-mGEMGM-DGIP-03-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-grxELe-210-2014-SAG-1,ocds-lcuori-grxELe-210-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-mGEMGM-DGIP-04-2014-1,ocds-lcuori-mGEMGM-DGIP-04-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-KLgDwG-CM-IHT-025-2014-1,ocds-lcuori-KLgDwG-CM-IHT-025-2014-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-orvOoL-Pedido No 580-2014 Materiales.-1,ocds-lcuori-orvOoL-Pedido No 580-2014 Materiales.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-jRDkVG-08-020-2014-1,ocds-lcuori-jRDkVG-08-020-2014-1/3,jRDkVG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkVG-08-19-2014-1,ocds-lcuori-jRDkVG-08-19-2014-1/3,jRDkVG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-0784-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0784-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrMPYR-LPN-CNBS-04-2014-2,ocds-lcuori-MrMPYR-LPN-CNBS-04-2014-2/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-kR0Q0r-cm-ENAG-044-2014-1,ocds-lcuori-kR0Q0r-cm-ENAG-044-2014-1/3,kR0Q0r-kG1y2G,kG1y2G,Empresa Nacional de Artes Gráficas
ocds-lcuori-4LOY7R-38-2014-1,ocds-lcuori-4LOY7R-38-2014-1/3,4LOY7R-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-7GXMRV-LP-No.-016-DGOP-OO.UU.-2014-2,ocds-lcuori-7GXMRV-LP-No.-016-DGOP-OO.UU.-2014-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-gRNDyL-001-03-2014-2,ocds-lcuori-gRNDyL-001-03-2014-2/3,gRNDyL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0602-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0602-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-WRzw3r-CM-026-2014-1,ocds-lcuori-WRzw3r-CM-026-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-4LOY7R-39-2014-1,ocds-lcuori-4LOY7R-39-2014-1/3,4LOY7R-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0603-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0603-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-7GXMRV-LP-No.-015-DGOP-OO.UU.-2014-2,ocds-lcuori-7GXMRV-LP-No.-015-DGOP-OO.UU.-2014-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-7GXMRV-LP-No.-017-DGOP-OO.UU.-2014-2,ocds-lcuori-7GXMRV-LP-No.-017-DGOP-OO.UU.-2014-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-MrM6zL-CONEANFO-CAP-23-SP-05-2014-1,ocds-lcuori-MrM6zL-CONEANFO-CAP-23-SP-05-2014-1/3,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-jRDA5r-sololictud 649-1,ocds-lcuori-jRDA5r-sololictud 649-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-7GXMRV-LP-No.014-DGOP-OO.UU-2014-2,ocds-lcuori-7GXMRV-LP-No.014-DGOP-OO.UU-2014-2/3,7GXMRV-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-MrM6zL-CONEANFO-CAP-24-SP-05-2014-1,ocds-lcuori-MrM6zL-CONEANFO-CAP-24-SP-05-2014-1/3,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-XRbOkr-CS-CSJ-2014-0353-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0353-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrM6zL-CONEANFO-CAP-25-SP-05-2014-1,ocds-lcuori-MrM6zL-CONEANFO-CAP-25-SP-05-2014-1/3,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-4LOY7R-40-2014-1,ocds-lcuori-4LOY7R-40-2014-1/3,4LOY7R-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2014-0354-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0354-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-Zr56vL-40691-1,ocds-lcuori-Zr56vL-40691-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-DRWQ0L-HONDUCOR DC-0257-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0257-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-Zr56vL-40697-1,ocds-lcuori-Zr56vL-40697-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-XRbOkr-CS-CSJ-2014-0355-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0355-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-gLkVEr-N 008-2014-1,ocds-lcuori-gLkVEr-N 008-2014-1/3,gLkVEr-mGEJpR,mGEJpR,Comisionado Nacional de los Derechos Humanos
ocds-lcuori-XRbOkr-CS-CSJ-2014-0786-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0786-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2014-0357-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0357-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2014-0358-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0358-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-DRWQ0L-HONDUCOR DC-0258-2014-1,ocds-lcuori-DRWQ0L-HONDUCOR DC-0258-2014-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-0359-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0359-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2014-0360-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0360-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2014-0361-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0361-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-orvOoL-Pedido No 79-2014 Medico Quirúrgico.-1,ocds-lcuori-orvOoL-Pedido No 79-2014 Medico Quirúrgico.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-JLKbbr-050-2014-1,ocds-lcuori-JLKbbr-050-2014-1/3,JLKbbr-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-orvOoL-Pedido No 76-2014 medico Quirúrgico.-1,ocds-lcuori-orvOoL-Pedido No 76-2014 medico Quirúrgico.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-4LOk7L-PACPV-021-204-1,ocds-lcuori-4LOk7L-PACPV-021-204-1/4,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-jRDA5r-solicitud 703-1,ocds-lcuori-jRDA5r-solicitud 703-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-0364-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0364-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-JLKbbr-051-2014-1,ocds-lcuori-JLKbbr-051-2014-1/3,JLKbbr-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-7GX4eG-065/2014-1,ocds-lcuori-7GX4eG-065/2014-1/3,7GX4eG-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-PR8M9r-CM-052-IP-2014-1,ocds-lcuori-PR8M9r-CM-052-IP-2014-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-PR8M9r-CM-028-IP-1,ocds-lcuori-PR8M9r-CM-028-IP-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-ERpaPr-C-47 LP-35-2,ocds-lcuori-ERpaPr-C-47 LP-35-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0605-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0605-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-0366-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0366-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-ERpaPr-c-46 lp-34-2,ocds-lcuori-ERpaPr-c-46 lp-34-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gRNDyL-002-03-2014-2,ocds-lcuori-gRNDyL-002-03-2014-2/3,gRNDyL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0606-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0606-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-grxy3L-LP-77-2014-2,ocds-lcuori-grxy3L-LP-77-2014-2/3,grxy3L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRoEQL-006-UTSAN-2014-1,ocds-lcuori-lRoEQL-006-UTSAN-2014-1/3,lRoEQL-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-ERpaPr-c-45 lp-33-2,ocds-lcuori-ERpaPr-c-45 lp-33-2/4,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLeAqL-COPECO-CM-10-07-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-10-07-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-orvovL-UNAH-SEAF-OC-0607-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0607-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-JL7W2L-LP-008-2014-2,ocds-lcuori-JL7W2L-LP-008-2014-2/3,JL7W2L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-227-2014-1,ocds-lcuori-grxq2L-CM-227-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-orvovL-LPN-4-2014-SEAF-SEGUROS-VEHICULOS-2,ocds-lcuori-orvovL-LPN-4-2014-SEAF-SEGUROS-VEHICULOS-2/4,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-orvOoL-Pedido No 77-2014 Medico Quirúrgico.-1,ocds-lcuori-orvOoL-Pedido No 77-2014 Medico Quirúrgico.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-yRlZYL-SEP-GA-28-2014-1,ocds-lcuori-yRlZYL-SEP-GA-28-2014-1/3,yRlZYL-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-orvovL-UNAH-SEAF-OC-0511-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0511-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-XRbOkr-CS-CSJ-2014-0367-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0367-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-ERpWgG-SRE COTIZACION No. 198-2014-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 198-2014-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-ERpaPr-c-44 lp-32-2,ocds-lcuori-ERpaPr-c-44 lp-32-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxy3L-LP-31-2014-2,ocds-lcuori-grxy3L-LP-31-2014-2/3,grxy3L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DL9kwR-CC-4822-TSC-2014-1,ocds-lcuori-DL9kwR-CC-4822-TSC-2014-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-jRDA5r-solicitud 446-1,ocds-lcuori-jRDA5r-solicitud 446-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-ERpaPr-c42 lp-30-2,ocds-lcuori-ERpaPr-c42 lp-30-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PR847R-ICF-SCS-35-2014-1,ocds-lcuori-PR847R-ICF-SCS-35-2014-1/3,PR847R-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-ERpaPr-c-41 lp-29-2,ocds-lcuori-ERpaPr-c-41 lp-29-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzbRe-001-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-001-DGC-UATSV-2014-2/3,WRzbRe-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-ERpWgG-SRE CPTIZACION No. 197-2014-1,ocds-lcuori-ERpWgG-SRE CPTIZACION No. 197-2014-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-ERpaPr-c-43 lp-31-2,ocds-lcuori-ERpaPr-c-43 lp-31-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-2LAakL-09-2014-2,ocds-lcuori-2LAakL-09-2014-2/3,2LAakL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpaPr-c-48 lp-36-2,ocds-lcuori-ERpaPr-c-48 lp-36-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-4LOk7L-PACPV-022-204-1,ocds-lcuori-4LOk7L-PACPV-022-204-1/3,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-ERpaPr-c50 lp-38-2,ocds-lcuori-ERpaPr-c50 lp-38-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpaPr-c-49 lp-37-2,ocds-lcuori-ERpaPr-c-49 lp-37-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gRNDyL-025-03-2014-1,ocds-lcuori-gRNDyL-025-03-2014-1/3,gRNDyL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MrMagr-CT-206-2014-1,ocds-lcuori-MrMagr-CT-206-2014-1/3,MrMagr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PGJPBr-042-2014-1,ocds-lcuori-PGJPBr-042-2014-1/3,PGJPBr-2Lmz0G,2Lmz0G,Programa de Administración de Tierras de Honduras
ocds-lcuori-MrMagr-CT-207-2014-1,ocds-lcuori-MrMagr-CT-207-2014-1/3,MrMagr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-7G3ovG-CP-SDP-UAP-BIDTEC-014-2014-1,ocds-lcuori-7G3ovG-CP-SDP-UAP-BIDTEC-014-2014-1/3,7G3ovG-lRo2G5,lRo2G5,Secretaría de Estado del Despacho Presidencial
ocds-lcuori-orvOoL-Pedido No 591-2014 Materiales.-1,ocds-lcuori-orvOoL-Pedido No 591-2014 Materiales.-1/3,orvOoL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-JLKQxR-021-2014-1,ocds-lcuori-JLKQxR-021-2014-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLeAqL-COPECO-CM-11-07-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-11-07-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-grxELe-053-2014-SAG-1,ocds-lcuori-grxELe-053-2014-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-WRzbRe-002-DGC-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-002-DGC-DGC-UATSV-2014-2/3,WRzbRe-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-4LOk7L-PACPV-023-2014-1,ocds-lcuori-4LOk7L-PACPV-023-2014-1/3,4LOk7L-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-jRDA5r-solicitud 489-1,ocds-lcuori-jRDA5r-solicitud 489-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-ERpWgG-SRE COTIZACION No.291-2014-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.291-2014-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-mGEMGM-DGP-010-2014-1,ocds-lcuori-mGEMGM-DGP-010-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-2737-2014-2,ocds-lcuori-yRl6pL-EI-001-SSIS-PRAF-2737-2014-2/3,yRl6pL-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-PLeAqL-COPECO-CM-08-03-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-08-03-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-mGEMGM-DCS-36-2014-1,ocds-lcuori-mGEMGM-DCS-36-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-mGEMGM-TRG-08-2014-1,ocds-lcuori-mGEMGM-TRG-08-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-WRzw3r-CM-042-2014-1,ocds-lcuori-WRzw3r-CM-042-2014-1/3,WRzw3r-DRWlNr,DRWlNr,"Secretaría de Derechos Humanos, Justicia, Gobernación y Descentralización"
ocds-lcuori-PGJPBr-041-2014 4641-HN-1,ocds-lcuori-PGJPBr-041-2014 4641-HN-1/3,PGJPBr-2Lmz0G,2Lmz0G,Programa de Administración de Tierras de Honduras
ocds-lcuori-PLeAqL-COPECO-CM-05-03-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-05-03-2014-1/4,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-mGEMGM-UAP-02-2014-1,ocds-lcuori-mGEMGM-UAP-02-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-Zr56vL-40699-1,ocds-lcuori-Zr56vL-40699-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-XRbOkr-CS-CSJ-2014-0370-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0370-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR2qdG-CC-13-HRSC-2014-1,ocds-lcuori-kR2qdG-CC-13-HRSC-2014-1/3,kR2qdG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-mGEMGM-UAP-03-2014-1,ocds-lcuori-mGEMGM-UAP-03-2014-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-XRbOkr-CS-CSJ-2014-0371-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0371-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2014-0372-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0372-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrMPYR-089-2014-1,ocds-lcuori-MrMPYR-089-2014-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-XRbOkr-CS-CSJ-2014-0373-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0373-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrMPYR-090-2014-1,ocds-lcuori-MrMPYR-090-2014-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-XRbOkr-CS-CSJ-2014-0374-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0374-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-kR2qdG-CC-14-HRSC-2014-1,ocds-lcuori-kR2qdG-CC-14-HRSC-2014-1/3,kR2qdG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLeAqL-COPECO-CM-12-07-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-12-07-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-PR847R-ICF-SCS-13-2014-1,ocds-lcuori-PR847R-ICF-SCS-13-2014-1/3,PR847R-JL7A7R,JL7A7R,"Instituto de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre"
ocds-lcuori-XRbOkr-CS-CSJ-2014-0375-1,ocds-lcuori-XRbOkr-CS-CSJ-2014-0375-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-8L42ZR-13-09-1,ocds-lcuori-8L42ZR-13-09-1/3,8L42ZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLeAqL-COPECO-CM-13-07-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-13-07-2014-1/4,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-PLeAqL-COPECO-CM-09-03-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-09-03-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-8L42ZR-13-013-1,ocds-lcuori-8L42ZR-13-013-1/3,8L42ZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-Zr56vL-40715-1,ocds-lcuori-Zr56vL-40715-1/3,Zr56vL-jRDdVR,jRDdVR,Instituto Nacional de Formación Profesional
ocds-lcuori-2LApxr-LPN-MITIGAR-OBRAS-11-2014-2,ocds-lcuori-2LApxr-LPN-MITIGAR-OBRAS-11-2014-2/4,2LApxr-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-8L42ZR-13-015-1,ocds-lcuori-8L42ZR-13-015-1/3,8L42ZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpaDr-29-14-1,ocds-lcuori-ERpaDr-29-14-1/3,ERpaDr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLeAqL-COPECO-CM-14-07-2014-1,ocds-lcuori-PLeAqL-COPECO-CM-14-07-2014-1/3,PLeAqL-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-orvovL-UNAH-SEAF-OC-0608-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0608-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-grx13L-SDHJGD-002-2014-1,ocds-lcuori-grx13L-SDHJGD-002-2014-1/3,grx13L-orvAmR,orvAmR,Secretaria de Justicia y Derechos Humanos
ocds-lcuori-8L42ZR-13-016-1,ocds-lcuori-8L42ZR-13-016-1/3,8L42ZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvovL-UNAH-SEAF-OC-0513-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0513-2014-1/4,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
ocds-lcuori-2LApxr-CO-MITIGAR-19-2014-1,ocds-lcuori-2LApxr-CO-MITIGAR-19-2014-1/3,2LApxr-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-ERpWgG-SRE-COTIZACION No.101-2014-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.101-2014-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-8L42ZR-13-021-1,ocds-lcuori-8L42ZR-13-021-1/3,8L42ZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkVG-LP-05-2014-2,ocds-lcuori-jRDkVG-LP-05-2014-2/3,jRDkVG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-212-2014-1,ocds-lcuori-grxq2L-212-2014-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-orvovL-UNAH-SEAF-OC-0609-2014-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-0609-2014-1/3,orvovL-PGJALo,PGJALo,Universidad Nacional Autónoma de Honduras
