ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-jRDkQG-HMCR-015-2014-2,ocds-lcuori-jRDkQG-HMCR-015-2014-2/3,jRDkQG-HMCR-015-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-016-2014-2,ocds-lcuori-jRDkQG-HMCR-016-2014-2/3,jRDkQG-HMCR-016-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-017-2014-2,ocds-lcuori-jRDkQG-HMCR-017-2014-2/3,jRDkQG-HMCR-017-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-018-2014-2,ocds-lcuori-jRDkQG-HMCR-018-2014-2/3,jRDkQG-HMCR-018-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-019-2014-2,ocds-lcuori-jRDkQG-HMCR-019-2014-2/3,jRDkQG-HMCR-019-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-020-2014-2,ocds-lcuori-jRDkQG-HMCR-020-2014-2/3,jRDkQG-HMCR-020-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-021-2014-2,ocds-lcuori-jRDkQG-HMCR-021-2014-2/4,jRDkQG-HMCR-021-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-04-2014-2,ocds-lcuori-MLQW8R-04-2014-2/3,MLQW8R-04-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-022-2014-2,ocds-lcuori-jRDkQG-HMCR-022-2014-2/4,jRDkQG-HMCR-022-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-023-2014-2,ocds-lcuori-jRDkQG-HMCR-023-2014-2/4,jRDkQG-HMCR-023-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-05-2014-2,ocds-lcuori-MLQW8R-05-2014-2/3,MLQW8R-05-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-024-2014-2,ocds-lcuori-jRDkQG-HMCR-024-2014-2/3,jRDkQG-HMCR-024-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-025-2014-2,ocds-lcuori-jRDkQG-HMCR-025-2014-2/4,jRDkQG-HMCR-025-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-026-2014-2,ocds-lcuori-jRDkQG-HMCR-026-2014-2/3,jRDkQG-HMCR-026-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-027-2014-2,ocds-lcuori-jRDkQG-HMCR-027-2014-2/3,jRDkQG-HMCR-027-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47ar-LP-HSMO 007-2014-2,ocds-lcuori-8L47ar-LP-HSMO 007-2014-2/3,8L47ar-LP-HSMO 007-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-028-2014-2,ocds-lcuori-jRDkQG-HMCR-028-2014-2/4,jRDkQG-HMCR-028-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-029-2014-2,ocds-lcuori-jRDkQG-HMCR-029-2014-2/4,jRDkQG-HMCR-029-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-030-2014-2,ocds-lcuori-jRDkQG-HMCR-030-2014-2/4,jRDkQG-HMCR-030-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47ar-LP-HSMO 05-2014-2,ocds-lcuori-8L47ar-LP-HSMO 05-2014-2/3,8L47ar-LP-HSMO 05-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3ovG-CI-SDP-UAP-BIDTEC-015-2014-2,ocds-lcuori-7G3ovG-CI-SDP-UAP-BIDTEC-015-2014-2/3,7G3ovG-CI-SDP-UAP-BIDTEC-015-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-JLKbbr-001-20174-2,ocds-lcuori-JLKbbr-001-20174-2/3,JLKbbr-001-20174-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CI-IDECOAS-FHIS-02-2014-2,ocds-lcuori-wrV3LP-CI-IDECOAS-FHIS-02-2014-2/4,wrV3LP-CI-IDECOAS-FHIS-02-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-wrV3LP-CI-IDECOAS-FHIS-03-2014-2,ocds-lcuori-wrV3LP-CI-IDECOAS-FHIS-03-2014-2/4,wrV3LP-CI-IDECOAS-FHIS-03-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-WRz5vG-Lic. privada 04-2014 MARCOVIA-2,ocds-lcuori-WRz5vG-Lic. privada 04-2014 MARCOVIA-2/3,WRz5vG-Lic. privada 04-2014 MARCOVIA-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvovL-LPN-SEAF-5-2014-TELECENTRO-OCOTEPEQUE-COMPUTO-2,ocds-lcuori-orvovL-LPN-SEAF-5-2014-TELECENTRO-OCOTEPEQUE-COMPUTO-2/4,orvovL-LPN-SEAF-5-2014-TELECENTRO-OCOTEPEQUE-COMPUTO-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CI-01-IDECOAS-FHIS-2014-2,ocds-lcuori-wrV3LP-CI-01-IDECOAS-FHIS-2014-2/4,wrV3LP-CI-01-IDECOAS-FHIS-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-MrMagr-LP-071-2014-2,ocds-lcuori-MrMagr-LP-071-2014-2/4,MrMagr-LP-071-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-031-2014-2,ocds-lcuori-jRDkQG-HMCR-031-2014-2/4,jRDkQG-HMCR-031-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-032-2014-2,ocds-lcuori-jRDkQG-HMCR-032-2014-2/4,jRDkQG-HMCR-032-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LP-002-HAME-2014-2,ocds-lcuori-grxXor-LP-002-HAME-2014-2/3,grxXor-LP-002-HAME-2014-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-jRDkQG-HMCR-033-2014-2,ocds-lcuori-jRDkQG-HMCR-033-2014-2/4,jRDkQG-HMCR-033-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-04-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-04-2014-2/3,wrV3LP-COT-FHIS-04-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-wrV3LP-COT-FHIS-05-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-05-2014-2/3,wrV3LP-COT-FHIS-05-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-7G3ovG-CI-SDP-UAP-BIDTEC-017-2014-2,ocds-lcuori-7G3ovG-CI-SDP-UAP-BIDTEC-017-2014-2/3,7G3ovG-CI-SDP-UAP-BIDTEC-017-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-7G3oBG-LP-008-2014-2,ocds-lcuori-7G3oBG-LP-008-2014-2/3,7G3oBG-LP-008-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-06-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-06-2014-2/3,wrV3LP-COT-FHIS-06-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-jRDkQG-HMCR-034-2014-2,ocds-lcuori-jRDkQG-HMCR-034-2014-2/4,jRDkQG-HMCR-034-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-08-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-08-2014-2/3,wrV3LP-COT-FHIS-08-2014-2,1.0-FMLQALQ,Recursos Nacionales,FMLQALQ,BID
ocds-lcuori-wrV3LP-COT-FHIS-07-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-07-2014-2/3,wrV3LP-COT-FHIS-07-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-jRDkQG-HMCR-035-2014-2,ocds-lcuori-jRDkQG-HMCR-035-2014-2/4,jRDkQG-HMCR-035-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-01-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-01-2014-2/3,wrV3LP-COT-FHIS-01-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-1RaEMR-0015-2014-2,ocds-lcuori-1RaEMR-0015-2014-2/3,1RaEMR-0015-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-03-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-03-2014-2/3,wrV3LP-COT-FHIS-03-2014-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-jRDkQG-HMCR-036-2014-2,ocds-lcuori-jRDkQG-HMCR-036-2014-2/4,jRDkQG-HMCR-036-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-037-2014-2,ocds-lcuori-jRDkQG-HMCR-037-2014-2/4,jRDkQG-HMCR-037-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-8-2014-2,ocds-lcuori-lRo9xL-LP-8-2014-2/3,lRo9xL-LP-8-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLP4qL-LPI-001-2014-2,ocds-lcuori-NLP4qL-LPI-001-2014-2/3,NLP4qL-LPI-001-2014-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-jRDkQG-HMCR-038-2014-2,ocds-lcuori-jRDkQG-HMCR-038-2014-2/4,jRDkQG-HMCR-038-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-9-2014-2,ocds-lcuori-lRo9xL-LP-9-2014-2/3,lRo9xL-LP-9-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-10-2014-2,ocds-lcuori-lRo9xL-LP-10-2014-2/3,lRo9xL-LP-10-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-039-2014-2,ocds-lcuori-jRDkQG-HMCR-039-2014-2/4,jRDkQG-HMCR-039-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-11-2014-2,ocds-lcuori-lRo9xL-LP-11-2014-2/3,lRo9xL-LP-11-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-040-2014-2,ocds-lcuori-jRDkQG-HMCR-040-2014-2/4,jRDkQG-HMCR-040-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-12-2014-2,ocds-lcuori-lRo9xL-LP-12-2014-2/3,lRo9xL-LP-12-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-FHIS-11-2014-2,ocds-lcuori-wrV3LP-LPR-FHIS-11-2014-2/3,wrV3LP-LPR-FHIS-11-2014-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-jRDkQG-HMCR-041-2014-2,ocds-lcuori-jRDkQG-HMCR-041-2014-2/4,jRDkQG-HMCR-041-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzj0R-LPU-001-2014-2,ocds-lcuori-WRzj0R-LPU-001-2014-2/4,WRzj0R-LPU-001-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo9xL-LP-13-2014-2,ocds-lcuori-lRo9xL-LP-13-2014-2/3,lRo9xL-LP-13-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-20-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-20-2014-2/3,wrV3LP-COT-FHIS-20-2014-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-WRzbRe-CPR-007-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-CPR-007-DGC-UATSV-2014-2/3,WRzbRe-CPR-007-DGC-UATSV-2014-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-jRDkQG-HMCR-042-2014-2,ocds-lcuori-jRDkQG-HMCR-042-2014-2/4,jRDkQG-HMCR-042-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvovL-LPN-13-2014-SEAF-TELEPUERTO-SUBIDA SATELITAL-2,ocds-lcuori-orvovL-LPN-13-2014-SEAF-TELEPUERTO-SUBIDA SATELITAL-2/3,orvovL-LPN-13-2014-SEAF-TELEPUERTO-SUBIDA SATELITAL-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-043-2014-2,ocds-lcuori-jRDkQG-HMCR-043-2014-2/4,jRDkQG-HMCR-043-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvovL-LPN-14-2014-SEAF-IMPRESION-PERIODICOS-2,ocds-lcuori-orvovL-LPN-14-2014-SEAF-IMPRESION-PERIODICOS-2/3,orvovL-LPN-14-2014-SEAF-IMPRESION-PERIODICOS-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-044-2014-2,ocds-lcuori-jRDkQG-HMCR-044-2014-2/4,jRDkQG-HMCR-044-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-045-2014-2,ocds-lcuori-jRDkQG-HMCR-045-2014-2/4,jRDkQG-HMCR-045-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNo-08-FM-012-AMDC-2014-2,ocds-lcuori-2LmqDL-LPrNo-08-FM-012-AMDC-2014-2/3,2LmqDL-LPrNo-08-FM-012-AMDC-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-046-2014-2,ocds-lcuori-jRDkQG-HMCR-046-2014-2/4,jRDkQG-HMCR-046-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP 33-14-2,ocds-lcuori-ERpaDr-LP 33-14-2/3,ERpaDr-LP 33-14-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-047-2014-2,ocds-lcuori-jRDkQG-HMCR-047-2014-2/4,jRDkQG-HMCR-047-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-048-2014-2,ocds-lcuori-jRDkQG-HMCR-048-2014-2/4,jRDkQG-HMCR-048-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-07-FM-011-AMDC-2014-2,ocds-lcuori-2LmqDL-LPrNO-07-FM-011-AMDC-2014-2/3,2LmqDL-LPrNO-07-FM-011-AMDC-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlaDr-002.-2014-2,ocds-lcuori-yRlaDr-002.-2014-2/3,yRlaDr-002.-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-049-2014-2,ocds-lcuori-jRDkQG-HMCR-049-2014-2/4,jRDkQG-HMCR-049-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-050-2014-2,ocds-lcuori-jRDkQG-HMCR-050-2014-2/4,jRDkQG-HMCR-050-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LP003-HAME-2014-2,ocds-lcuori-grxXor-LP003-HAME-2014-2/3,grxXor-LP003-HAME-2014-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-jRDkQG-HMCR-051-2014-2,ocds-lcuori-jRDkQG-HMCR-051-2014-2/4,jRDkQG-HMCR-051-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7W2L-LP-005-2014-2,ocds-lcuori-JL7W2L-LP-005-2014-2/3,JL7W2L-LP-005-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-052-2014-2,ocds-lcuori-jRDkQG-HMCR-052-2014-2/4,jRDkQG-HMCR-052-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7W2L-LP-006-2014-2,ocds-lcuori-JL7W2L-LP-006-2014-2/3,JL7W2L-LP-006-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-CPR-008-DGC-UATSV-2014-2,ocds-lcuori-WRzbRe-CPR-008-DGC-UATSV-2014-2/3,WRzbRe-CPR-008-DGC-UATSV-2014-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-jRDkQG-HMCR-053-2014-2,ocds-lcuori-jRDkQG-HMCR-053-2014-2/4,jRDkQG-HMCR-053-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7W2L-LP-007-2014-2,ocds-lcuori-JL7W2L-LP-007-2014-2/3,JL7W2L-LP-007-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvovL-LPN-15-2014-SEAF-CARPAS-2,ocds-lcuori-orvovL-LPN-15-2014-SEAF-CARPAS-2/3,orvovL-LPN-15-2014-SEAF-CARPAS-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-054-2014-2,ocds-lcuori-jRDkQG-HMCR-054-2014-2/4,jRDkQG-HMCR-054-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-055-2014-2,ocds-lcuori-jRDkQG-HMCR-055-2014-2/3,jRDkQG-HMCR-055-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-licitacion privada N° 0018-2014-2,ocds-lcuori-1RaEMR-licitacion privada N° 0018-2014-2/3,1RaEMR-licitacion privada N° 0018-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-006-2014-2,ocds-lcuori-PGJpAr-006-2014-2/3,PGJpAr-006-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlaDr-02-2014-2,ocds-lcuori-yRlaDr-02-2014-2/3,yRlaDr-02-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-056-2014-2,ocds-lcuori-jRDkQG-HMCR-056-2014-2/4,jRDkQG-HMCR-056-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlaDr-003-2014-2,ocds-lcuori-yRlaDr-003-2014-2/3,yRlaDr-003-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LP004-HAME-2014-2,ocds-lcuori-grxXor-LP004-HAME-2014-2/4,grxXor-LP004-HAME-2014-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-yRlaDr-004-2014-2,ocds-lcuori-yRlaDr-004-2014-2/3,yRlaDr-004-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-057-2014-2,ocds-lcuori-jRDkQG-HMCR-057-2014-2/4,jRDkQG-HMCR-057-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-058-2014-2,ocds-lcuori-jRDkQG-HMCR-058-2014-2/4,jRDkQG-HMCR-058-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-059-2014-2,ocds-lcuori-jRDkQG-HMCR-059-2014-2/3,jRDkQG-HMCR-059-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-060-2014-2,ocds-lcuori-jRDkQG-HMCR-060-2014-2/4,jRDkQG-HMCR-060-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-COT-FHIS-15-2014-2,ocds-lcuori-wrV3LP-COT-FHIS-15-2014-2/3,wrV3LP-COT-FHIS-15-2014-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-jRDkQG-HMCR-061-2014-2,ocds-lcuori-jRDkQG-HMCR-061-2014-2/3,jRDkQG-HMCR-061-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CP-FHIS-23-2014-2,ocds-lcuori-wrV3LP-CP-FHIS-23-2014-2/3,wrV3LP-CP-FHIS-23-2014-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-kR2qqG-HLMV030-2014-2,ocds-lcuori-kR2qqG-HLMV030-2014-2/3,kR2qqG-HLMV030-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 028-2014-2,ocds-lcuori-kR2qqG-HLMV 028-2014-2/3,kR2qqG-HLMV 028-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er65BR-01-2014-2,ocds-lcuori-Er65BR-01-2014-2/3,Er65BR-01-2014-2,2.0-FNLPKrv,Donación,FNLPKrv,Unión Europea
ocds-lcuori-kR2qqG-HLMV047-2014-2,ocds-lcuori-kR2qqG-HLMV047-2014-2/3,kR2qqG-HLMV047-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HNLM048-2014-2,ocds-lcuori-kR2qqG-HNLM048-2014-2/3,kR2qqG-HNLM048-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LP-005-HAME-2014-2,ocds-lcuori-grxXor-LP-005-HAME-2014-2/3,grxXor-LP-005-HAME-2014-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-7GXMRV-LP-No.024-DGOP-OO.UU-2014-2,ocds-lcuori-7GXMRV-LP-No.024-DGOP-OO.UU-2014-2/3,7GXMRV-LP-No.024-DGOP-OO.UU-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 039-2014-2,ocds-lcuori-kR2qqG-HLMV 039-2014-2/3,kR2qqG-HLMV 039-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV049-2014-2,ocds-lcuori-kR2qqG-HLMV049-2014-2/3,kR2qqG-HLMV049-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 043 -2014-2,ocds-lcuori-kR2qqG-HLMV 043 -2014-2/3,kR2qqG-HLMV 043 -2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV 044-2014-2,ocds-lcuori-kR2qqG-HLMV 044-2014-2/3,kR2qqG-HLMV 044-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR2qqG-HLMV050-2014-2,ocds-lcuori-kR2qqG-HLMV050-2014-2/3,kR2qqG-HLMV050-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXor-LP-006-HAME-2014-2,ocds-lcuori-grxXor-LP-006-HAME-2014-2/4,grxXor-LP-006-HAME-2014-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-lRo92L-01-A-2,ocds-lcuori-lRo92L-01-A-2/3,lRo92L-01-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-02-A-2,ocds-lcuori-lRo92L-02-A-2/3,lRo92L-02-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-03-A-2,ocds-lcuori-lRo92L-03-A-2/3,lRo92L-03-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-04-A-2,ocds-lcuori-lRo92L-04-A-2/3,lRo92L-04-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-07-A-2,ocds-lcuori-lRo92L-07-A-2/3,lRo92L-07-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-08-A-2,ocds-lcuori-lRo92L-08-A-2/3,lRo92L-08-A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-No. CP-02-DGOP-EE.PP-2014-2,ocds-lcuori-7GXMRV-No. CP-02-DGOP-EE.PP-2014-2/3,7GXMRV-No. CP-02-DGOP-EE.PP-2014-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
