ocid,id,awards/0/id,awards/0/value/amount,awards/0/value/currency,awards/0/description
ocds-lcuori-192070,ocds-lcuori-192070/2-contract,192070,2457.03,HNL,se solicita la compra de los siguientes materiales para suplir los diferentes eventos de la Escuela Judicial de la unidad de genero y demas dependecias Juridiscionales y adminstrativa cafe azucar cremora    
ocds-lcuori-182405,ocds-lcuori-182405/2-contract,182405,134348.0,HNL,COMPRA DE EQUIPO TECNOLOGICO Y LICENCIAS
ocds-lcuori-192071,ocds-lcuori-192071/2-contract,192071,1920.0,HNL,COMPRA DE BOTELLONES CON AGUA PARA EL CONSUMO DE LOS DIFERENTES DEPTOS DE UNAHVS
ocds-lcuori-186188,ocds-lcuori-186188/2-contract,186188,5634.195000000001,HNL,COMPRA DE PAPELERIA VARIA
ocds-lcuori-192081,ocds-lcuori-192081/2-contract,192081,1022.12,HNL,GLICERINA SOLIDA 
ocds-lcuori-192092,ocds-lcuori-192092/2-contract,192092,1159.9245,HNL,COMPRA DE INSUMOS PARA EL 7MO CONGRESO DE INVESTIGACION CIENTIFICA UNAH VS
ocds-lcuori-182413,ocds-lcuori-182413/2-contract,182413,24641.765,HNL,Alimentos y bebidas para consumo del Ministro y para reuniones de las diferentes oficinas de la SEN
ocds-lcuori-186189,ocds-lcuori-186189/3-contract,186189,598.897,HNL,Suministro de 200 sobras manila tama?o 15x23 pulgadas 30 botes de pegamento en barra y 300 sobres de papel bond tama?o oficio solicitado por la Direccion Administrativa
ocds-lcuori-182414,ocds-lcuori-182414/2-contract,182414,1615.375,HNL,Para atencion a participantes en Reuniones de la Subsecretaria de Planificacion Gestion e Inversion de la Secretaria en el Despacho de Turismo
ocds-lcuori-182415,ocds-lcuori-182415/2-contract,182415,60.0,HNL,Para atencion a participantes en Reuniones de la Subsecretaria de Planificacion Gestion e Inversion de la Secretaria en el Despacho de Turismo
ocds-lcuori-186191,ocds-lcuori-186191/2-contract,186191,1196.4370000000001,HNL,COMPRA MATERIAL DE OFICINA
ocds-lcuori-182416,ocds-lcuori-182416/2-contract,182416,184.04600000000002,HNL,Alimentos y bebidas para consumo del Ministro y para reuniones de las diferentes oficinas de la SEN
ocds-lcuori-192094,ocds-lcuori-192094/2-contract,192094,1223.1000000000001,HNL,EN ATENCION A SOLCITUD DE LA GERENCIA DE TALENTO HUMANO PARA EL SUMINSITRO DE GALLETAS QUE SERVIRAN COMO COFFEE BREAK PARA CAPACITACION A COLABORADORES DEL PROGRAMA PRESIDENCIAL DE BECAS HONDURAS 
ocds-lcuori-182417,ocds-lcuori-182417/2-contract,182417,257.3125,HNL,Alimentos y bebidas para consumo del Ministro y para reuniones de las diferentes oficinas de la SEN
ocds-lcuori-192103,ocds-lcuori-192103/2-contract,192103,16482.95,HNL,COMPRA DE PAPEL QUE SERA ENTREGADO EN EL DEPARTAMENTO DE YORO PARA USO DE LOS CENTROS EDUCATIVOS
ocds-lcuori-182418,ocds-lcuori-182418/2-contract,182418,2277.6135,HNL,Para atencion a participantes en Reuniones de la Subsecretaria de Planificacion Gestion e Inversion de la Secretaria en el Despacho de Turismo
ocds-lcuori-186194,ocds-lcuori-186194/2-contract,186194,3435.7400000000002,HNL,COMPRA DE PAPELERIA VARIA
ocds-lcuori-192104,ocds-lcuori-192104/2-contract,192104,3320.855,HNL,Adquisicion de materiales para el Proyecto Prevencion de Embarazos en Adolescentes PEA
ocds-lcuori-182419,ocds-lcuori-182419/3-contract,182419,19771.95,HNL,COMPRA DE JUGOS Y CHURROS PARA USO EN LAS ACTIVIDADES RECREATIVAS QUE SE CELEBRAN EN LAS DIFERENTES ESCUELAS DEL DISTRITO CENTRAL
ocds-lcuori-186195,ocds-lcuori-186195/2-contract,186195,1701.816,HNL,MATERIAL DE PAPELERIA 
ocds-lcuori-192105,ocds-lcuori-192105/2-contract,192105,3668.4425,HNL,solicitado por la jefatura de clinica forense tegucigalpa
ocds-lcuori-186196,ocds-lcuori-186196/2-contract,186196,196.512,HNL,MATERIAL DE OFICINA 
ocds-lcuori-192106,ocds-lcuori-192106/2-contract,192106,1581.0,HNL,COMPRA DE INSUM0S PARA EL 7MO CONGRESO DE INVESTIGACION CIENTIFICA UNAH VS 
ocds-lcuori-195283,ocds-lcuori-195283/2-contract,195283,28240.0,HNL,PARA USO DEL DECANATO Y LAS DIFERENTES UNIDADES ACADEMICO Y ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS
ocds-lcuori-196423,ocds-lcuori-196423/2-contract,196423,8983.4325,HNL,PARA ATENCIONES DE LA DIRECCION EJECUTIVA
ocds-lcuori-182421,ocds-lcuori-182421/2-contract,182421,10914.9,HNL,Alimentos y bebidas para consumo del Ministro y para reuniones de las diferentes oficinas de la SEN
ocds-lcuori-186197,ocds-lcuori-186197/2-contract,186197,75.072,HNL,MATERIAL DE OFICINA 
ocds-lcuori-196424,ocds-lcuori-196424/3-contract,196424,1715.5585,HNL,Insumos de oficina
ocds-lcuori-182422,ocds-lcuori-182422/2-contract,182422,9950.168,HNL,compra de 108 resmas de  papel bond base 20 tama?o carta y 20 resmas de papel bond base 20 tama?o legal para uso de las diferentes unidades de la direccion departamental de educacion de choluteca de direccion y coordinacion
ocds-lcuori-186207,ocds-lcuori-186207/2-contract,186207,1401.5395,HNL,MATERIAL DE OFICINA
ocds-lcuori-192108,ocds-lcuori-192108/2-contract,192108,20639.073,HNL,SOLPED 10013228 SOLICITADO POR LA DIRECCION NACIONAL DE UNIDADES ESPECIALES ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA
ocds-lcuori-196425,ocds-lcuori-196425/2-contract,196425,3496.0,HNL,Suministros para impresoras
ocds-lcuori-182423,ocds-lcuori-182423/2-contract,182423,1455.9,HNL,Alimentos y bebidas para consumo del Ministro y para reuniones de las diferentes oficinas de la SEN
ocds-lcuori-186208,ocds-lcuori-186208/3-contract,186208,156544.42,HNL,COMPRA DE LICENCIA DE ANTIVIRUS ESET ENDPOINT PROTECTION ADVANCE COBERTURA TRES A?OS PARA EQUIPO TECNOLOGICO PARA EL FORTALECIMIENTO Y PUESTA EN MARCHA DE LA PRIMERA FASE DE MODERNIZACION DE LOS CENTROS DE RECURSOS DE APRENDIZAJE A DISTANCIA CRAED UNAH A NIVEL NACIONAL
ocds-lcuori-195293,ocds-lcuori-195293/2-contract,195293,561.614,HNL,COMPRA DE MATERIALES VARIOS DE OFICINA
ocds-lcuori-196426,ocds-lcuori-196426/3-contract,196426,2202.299,HNL,Elementos para la preparacion de bebidas calientes
ocds-lcuori-182434,ocds-lcuori-182434/2-contract,182434,42116.1625,HNL,ADQUISICION DE TINTAS Y TONER PARA ABASTECER LOS DIFERENTES DEPARTAMENTOS Y SECCIONES DE ESTA AGENCIA
ocds-lcuori-186209,ocds-lcuori-186209/2-contract,186209,240932.32,HNL,COMPRA DE OFFICEPROPLUS ALNG OLV F EACH ACDMC AP Y UPS PARA EQUIPO TECNOLOGICO PARA EL FORTALECIMIENTO Y PUESTA EN MARCHA DE LA PRIMERA FASE DE MODERNIZACION DE LOS CENTROS DE RECURSOS DE APRENDIZAJE A DISTANCIA CRAED UNAH A NIVEL NACIONAL
ocds-lcuori-192110,ocds-lcuori-192110/2-contract,192110,267057.324,HNL,COMPRA DE TONER
ocds-lcuori-195294,ocds-lcuori-195294/2-contract,195294,15693.82,HNL,compra de dos toner canon 118 negro un toner canon 118 amarillo un toner canon 118 magenta un toner canon 118 cyan solicitado por yesica maria salinas elvir secretaria funcional del despacho de la abogada ana paola hall garcia consejera del cne
ocds-lcuori-196427,ocds-lcuori-196427/2-contract,196427,21240.539,HNL,ADQUISICION DE PRODUCTOS ALIMENTICIOS SOLICITADOS POR LA DIRECCION GENERAL DE ADQUISICIONES
ocds-lcuori-196654,ocds-lcuori-196654/2-contract,196654,6513.5425000000005,HNL,MATERIAL DE OFIVINA ATIC SAN PEDRO SULA
ocds-lcuori-196749,ocds-lcuori-196749/2-contract,196749,22337.600000000002,HNL,comutaora lapton para l departamento tal
ocds-lcuori-186218,ocds-lcuori-186218/3-contract,186218,13301.550000000001,HNL,COMPRA QUE SERA PAGADA CON FONDOS RECUPERADOS DE PAPEL BOND
ocds-lcuori-195295,ocds-lcuori-195295/2-contract,195295,5884.8,HNL,PARA USO DEL DECANATO Y LAS DIFERENTES UNIDADES ACADEMICO Y ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS
ocds-lcuori-196657,ocds-lcuori-196657/2-contract,196657,40293.825,HNL,COMPRA DE UTILES PARA LA OFICINA
ocds-lcuori-196658,ocds-lcuori-196658/2-contract,196658,30499.614,HNL,COMESTIBLES DGPN SOLPED 13585 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-182436,ocds-lcuori-182436/3-contract,182436,27715.8165,HNL,COMPRA DE TONER TINTAS Y CARTUCHOS 
ocds-lcuori-186230,ocds-lcuori-186230/3-contract,186230,277.1385,HNL,Suministro de 7 paquetes de rollos de cinta para sumadora y 10 rollo de tape solicitados por la Direccion Administrativa
ocds-lcuori-192111,ocds-lcuori-192111/2-contract,192111,26720.25,HNL,MATERIAL DE OFICINA PARA MEDICINA FORENSE DE SAN PEDRO SULA
ocds-lcuori-196660,ocds-lcuori-196660/2-contract,196660,53189.11,HNL,ORDEN VIGENTE POR 30 DIAS COMPRA DE TINTAS PARA LA DPI SEGUN SOLICITUD 10013639 ENTREGAR EN EL ALMACEN DE LA DPI COL KENNEDY PRIMERA ENTRADA PRESENTAR COPIA DE ESTA ORDEN CONSTANCIA DE SOLVENCIA SAR VIGENTE
ocds-lcuori-182438,ocds-lcuori-182438/2-contract,182438,20276.938,HNL,COMPRA DE BOTELLONES EPSON CINTA BROTHER 
ocds-lcuori-186240,ocds-lcuori-186240/2-contract,186240,34377.867,HNL,compra de utiles
ocds-lcuori-192112,ocds-lcuori-192112/2-contract,192112,34880.236,HNL,COMPRA DE TONER
ocds-lcuori-195296,ocds-lcuori-195296/2-contract,195296,23897.0,HNL,SOLPED 10013725 SOLICITADO POR LA DIRECCION DE LOGISTICA ENTREGAR EN ALMACEN DE LA DALPO UBICADO EN LA CIUDAD DE COMAYAGUA EN LAS INSTALACIONES DE TTP
ocds-lcuori-196659,ocds-lcuori-196659/2-contract,196659,7187.5,HNL,COMPRA DE DIFERENTES UTILES PARA OFICINA
ocds-lcuori-196661,ocds-lcuori-196661/2-contract,196661,3515.0325000000003,HNL,MATERIAL VARIO DGPN 13589 13590 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-186241,ocds-lcuori-186241/3-contract,186241,23752.045,HNL,COMPRA QUE SERA PAGADA CON FONDOS NACIONALES DE ALMIENTOS
ocds-lcuori-182445,ocds-lcuori-182445/2-contract,182445,1264.28,HNL,Para atencion a participantes en reuniones de la SETUR
ocds-lcuori-186251,ocds-lcuori-186251/2-contract,186251,52325.0,HNL,EQUIPOS PARA COMPUTACION COMPUTADORA DE ESCRITORIO EJECUTIVA LUGAR DE ENTREGA BODEGA SUB GERENCIA DE RECURSOS MATERIALES Y SERVICIOS GENERALES
ocds-lcuori-195297,ocds-lcuori-195297/2-contract,195297,375.02500000000003,HNL,Suministro de 3 bolsas de cafe y 5 paquetes grandes de servilletas
ocds-lcuori-195298,ocds-lcuori-195298/2-contract,195298,12800.85,HNL,PARA USO DEL DECANATO Y LAS DIFERENTES UNIDADES ACADEMICO Y ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS
ocds-lcuori-182446,ocds-lcuori-182446/2-contract,182446,60.0,HNL,Para atencion a participantes en reuniones de la SETUR
ocds-lcuori-192115,ocds-lcuori-192115/3-contract,192115,67330.2,HNL,solicitadas por la ATIC regional San Pedro Sula
ocds-lcuori-182456,ocds-lcuori-182456/2-contract,182456,2099.6135,HNL,Para atencion a participantes en reuniones de la SETUR
ocds-lcuori-192116,ocds-lcuori-192116/2-contract,192116,16902.93,HNL,COMPRA SEMESTRAL DE TONER
ocds-lcuori-182467,ocds-lcuori-182467/2-contract,182467,224.25,HNL,PROGRAMA CIUDAD MUJER
ocds-lcuori-192125,ocds-lcuori-192125/2-contract,192125,39312.520000000004,HNL,SOLPED  10013146 10013149 10013154 1001320 210013203 10013227 10013257 10013266 UMEP 10 UDEP 4 UDEP 3 UMEP 3 DIRECCION DE LA PREVENTIVA UDEP 9 UDEP 1 UDEP 8 UMEP 2 SOLICITADO ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA
ocds-lcuori-186263,ocds-lcuori-186263/2-contract,186263,,,COMPRA DE DOS LLANTA 900R20 SEMITRACTORA DE 14 LONAS SET TIPO A PARA UNIDAD HRB 2306
ocds-lcuori-192126,ocds-lcuori-192126/2-contract,192126,3847.2675000000004,HNL,CM 479 SDN SGRSMG 2019 SECRETARIA DE DEFENSA NACIONAL
ocds-lcuori-192127,ocds-lcuori-192127/2-contract,192127,,,CM 479 SDN SGRSMG 2019 SECRETARIA DE DEFENSA NACIONAL
ocds-lcuori-182479,ocds-lcuori-182479/2-contract,182479,29872.4,HNL,compra de papel bond tama?o carta 
ocds-lcuori-186265,ocds-lcuori-186265/2-contract,186265,14945.4,HNL,COMPRA DE DOS LLANTAS SEMITRACTORA 900R20 14 LONAS SET TIPO A BRDGEASTONE
ocds-lcuori-192129,ocds-lcuori-192129/2-contract,192129,3489.7075,HNL,GALLETA CONFITES JUGOS
ocds-lcuori-182481,ocds-lcuori-182481/2-contract,182481,11005.3275,HNL,COMPRA DE DISCOS DUROS PARA DIGITALIZAR DOCUMENTACION DEL PROGRAMA CLIFOR ICF DEL A?O 2014 AL 2019
ocds-lcuori-186266,ocds-lcuori-186266/2-contract,186266,43700.0,HNL,EQUIPOS PARA COMPUTACION COMPUTADORAS PORTATIL LUGAR DE ENTREGA BODEGA SUB GERENCIA DE RECURSOS MATERIALES Y SERVICIOS GENERALES 
ocds-lcuori-192130,ocds-lcuori-192130/2-contract,192130,,,GALLETA CONFITES JUGOS
ocds-lcuori-182482,ocds-lcuori-182482/2-contract,182482,21390.0,HNL,Suministro de 06 toner Ricoh solicitados por el Juzgado de Letras de Grantia Penal con Jurisdiccion Nacional
ocds-lcuori-182483,ocds-lcuori-182483/2-contract,182483,50025.0,HNL,PARA SER UTILIZADO EN LAS AREAS DE DIRECCION ADMINISTRACION Y PRODUCCION EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-186267,ocds-lcuori-186267/2-contract,186267,380.0,HNL,se solicita la compra para el congreso educativo 
ocds-lcuori-195305,ocds-lcuori-195305/2-contract,195305,115.86250000000001,HNL,PARA USO DEL DECANATO Y LAS DIFERENTES UNIDADES ACADEMICO Y ADMINISTRATIVAS DE LA FACULTAD DE CIENCIAS
ocds-lcuori-182485,ocds-lcuori-182485/2-contract,182485,69345.0,HNL,PARA SER UTILIZADO EN LAS AREAS DE DIRECCION ADMINISTRACION Y PRODUCCION EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-186268,ocds-lcuori-186268/3-contract,186268,93587.685,HNL,compra de utiles
ocds-lcuori-195306,ocds-lcuori-195306/3-contract,195306,614.226,HNL,Suministro de 2 latas de te frio y 24 Pepsi en lata
ocds-lcuori-186269,ocds-lcuori-186269/2-contract,186269,1952.7,HNL,COMPRA PARA USO DE LA OFICINA DEL COMITE DE PROBIDAD Y ETICA DE ESTA SECRETARIA
ocds-lcuori-186270,ocds-lcuori-186270/3-contract,186270,2873.08,HNL,compra de consumibles canon y material de oficina para el desarrollo de las actividades academicas y administrativas de la facultad de quimica y farmacia
ocds-lcuori-192132,ocds-lcuori-192132/2-contract,192132,8337.5,HNL,solicitadas por la ATIC regional San Pedro Sula
ocds-lcuori-182491,ocds-lcuori-182491/2-contract,182491,12082.4635,HNL,Adquisicion de tintas Y toner solicitados por la DIGECEBI
ocds-lcuori-182492,ocds-lcuori-182492/2-contract,182492,2792.16,HNL,atender necesidades de los departamentos de la Facultad de ingenieria
ocds-lcuori-182500,ocds-lcuori-182500/2-contract,182500,2202.7675,HNL,TINTAS DMA
ocds-lcuori-182511,ocds-lcuori-182511/2-contract,182511,475.18,HNL,COMPRA DE GALLETAS PARA USO DE OFICINAS DEL INAM
ocds-lcuori-186274,ocds-lcuori-186274/2-contract,186274,62352.0,HNL,1 Computadora de Escritorio
ocds-lcuori-182522,ocds-lcuori-182522/2-contract,182522,12300.0,HNL,compra de proyector para la comision de gestion de calidad de la facultad de quimica y farmacia
ocds-lcuori-186275,ocds-lcuori-186275/2-contract,186275,2303.0,HNL,1 toner
ocds-lcuori-182523,ocds-lcuori-182523/2-contract,182523,43203.200000000004,HNL,Suministro de 12 llantas 24570R16 y 04 llantas 26570R17 de 10L solicitadas por el Departamento de Servicios Generales en atencion de Varias Dependencias
ocds-lcuori-186276,ocds-lcuori-186276/2-contract,186276,15749.0,HNL,2 PRODUCTOS
ocds-lcuori-192133,ocds-lcuori-192133/2-contract,192133,39.077000000000005,HNL,PERFORADORA
ocds-lcuori-195315,ocds-lcuori-195315/2-contract,195315,71691.0,HNL,SOLPED 10013571 Y 10013263 SOLICITADO POR LA UDEP 13 Y UMEP 8 ENTREGAR EN ALMACEN DE DALPO CIUDAD DE COMAYAGUA DENTRO DE LAS INSTALACIONES DEL INSTITUTO TECNOLOGICO POLICIAL
ocds-lcuori-182533,ocds-lcuori-182533/2-contract,182533,5232.5,HNL,OC 309 2019
ocds-lcuori-186284,ocds-lcuori-186284/3-contract,186284,1107.07,HNL,COMPRA DE ALIMENTOS Y BEBIDAS PARA CAPACITACION SOBRE EL SISTEMA DE GESTIONES MODULAR ADMINISTRATIVO DE SIGMA LOS DIAS 26 28 DE AGOSTO DEL 2019 Y REUNIONES INTERNAS POSTERIORES PARA REVISION Y AJUSTE SOLICITADO POR LA SUBGERENCIA DE INFOTECNOLOGIA  
ocds-lcuori-186285,ocds-lcuori-186285/3-contract,186285,4073.9900000000002,HNL,PARA SER UTILIZADO EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-192136,ocds-lcuori-192136/2-contract,192136,75601.0,HNL,Papel tama?o carta
ocds-lcuori-186286,ocds-lcuori-186286/2-contract,186286,3115.3845,HNL,PARA SER UTILIZADO EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-192137,ocds-lcuori-192137/2-contract,192137,1014.875,HNL,CM 480 SDN SGRMSG 2019 SECRETARIA DE DEFENSA NACIONAL
ocds-lcuori-195316,ocds-lcuori-195316/2-contract,195316,453.0,HNL,Suministro de 10 paquetes de galletas de mantequilla
ocds-lcuori-196430,ocds-lcuori-196430/2-contract,196430,,,ADQUISICION DE PRODUCTOS ALIMENTICIOS SOLICITADOS POR LA DIRECCION GENERAL DE ADQUISICIONES
ocds-lcuori-186295,ocds-lcuori-186295/2-contract,186295,1212.1575,HNL,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-182544,ocds-lcuori-182544/2-contract,182544,9240.0,HNL,COMPRA DE 420 AGUA PURIFICADA EN BOTELLON DE 5 GALONES SOLICITADOS POR EL DEPARTAMENTO DE PROVEEDURIA 
ocds-lcuori-192147,ocds-lcuori-192147/3-contract,192147,365401.0,HNL,Suministro de toner varios para distribucion a dependencias del Poder Judicial 
ocds-lcuori-195326,ocds-lcuori-195326/2-contract,195326,10792.8075,HNL,COMPRA DE UTILES DE OFICINA SOLICITADOS POR VARIAS DEPENDENCIAS DEL BCH TGU
ocds-lcuori-196431,ocds-lcuori-196431/4-contract,196431,1601.4,HNL,COMPRA DE MATERIAL DE OFICINA Y ESCRITORIO PARA USO EN ESTE DEPARTAMENTO DE BIENES NACIONALES
ocds-lcuori-186296,ocds-lcuori-186296/2-contract,186296,1922.3580000000002,HNL,PARA SER UTILIZADO EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-192148,ocds-lcuori-192148/2-contract,192148,17378.8,HNL,Refrescos varios
ocds-lcuori-195327,ocds-lcuori-195327/3-contract,195327,49807.4775,HNL,COMPRA DE INSUMOS CONSUMIBLES PARA RECREOVIAS DEL MES DE OCTUBRE 2019 DE ACUERDO A SOLICITUD DE AREA DE RECREACION Y ADMINISTRATIVA
ocds-lcuori-196679,ocds-lcuori-196679/2-contract,196679,8481.736,HNL,COMPRA DE MATERIALES DE OFICINA 
ocds-lcuori-182555,ocds-lcuori-182555/3-contract,182555,19000.0,HNL,Para uso del se?or vicerrector de relaciones Internacionales
ocds-lcuori-186297,ocds-lcuori-186297/2-contract,186297,1373.7325,HNL,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-192149,ocds-lcuori-192149/3-contract,192149,3781.775,HNL,CM 481 SDN SGRMSG 2019 SECRETARIA DE DEFENSA NACIONAL
ocds-lcuori-196680,ocds-lcuori-196680/2-contract,196680,174305.61000000002,HNL,COMPRA DE INSUMOS DE ALMACEN PARA III TRIMESTRE 2019
ocds-lcuori-186298,ocds-lcuori-186298/2-contract,186298,7200.55,HNL,PARA SER UTILIZADO EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-192150,ocds-lcuori-192150/3-contract,192150,10575.4,HNL,solicitadas por el MAAEDH
ocds-lcuori-182566,ocds-lcuori-182566/2-contract,182566,63256.700000000004,HNL,licencias para computadoras de telecentro de gracias y unidades academicas y administrativas del curoc
ocds-lcuori-186299,ocds-lcuori-186299/2-contract,186299,4348.534500000001,HNL,PARA SER UTILIZADO EN LA SEDE REGIONAL DE COMAYAGUA DE LA UNIVERSIDAD NACIONAL DE AGRICULTURA
ocds-lcuori-192151,ocds-lcuori-192151/2-contract,192151,2817.5,HNL,Refrescos
ocds-lcuori-195328,ocds-lcuori-195328/2-contract,195328,4002.0,HNL,Suministro de 800 botellas peque?as de agua purificada
ocds-lcuori-195329,ocds-lcuori-195329/3-contract,195329,8742.1275,HNL,COMPRA QUE SERA PAGADA CON FONDOS RECUPERADOS DE PAPEL BOND
ocds-lcuori-182577,ocds-lcuori-182577/2-contract,182577,15431.1255,HNL,COMPRA SE GENERA AL CONTADO DEBE SER ENTREGADA EN LA MUNICIPALIDAD  DE EL PROGRESO YORO EN BARRIO SUBIRA FRENTE A LA PLAZOLETA DEL PARQUE RAMON ROSA EN LA OFICINA DE COMPRAS Y SUMINISTROS ENCARGADA ISIS MORALES TELEFONO 2647 6778
ocds-lcuori-182578,ocds-lcuori-182578/2-contract,182578,22827.5,HNL,COMPRA SE GENERA AL CONTADO DEBE SER ENTREGADA EN LA MUNICIPALIDAD  DE EL PROGRESO YORO EN BARRIO SUBIRA FRENTE A LA PLAZOLETA DEL PARQUE RAMON ROSA EN LA OFICINA DE COMPRAS Y SUMINISTROS ENCARGADA ISIS MORALES TELEFONO 2647 6778
ocds-lcuori-186301,ocds-lcuori-186301/2-contract,186301,1171.534,HNL,PARA USO DE LA OFICINA DEL FAPVS
ocds-lcuori-192153,ocds-lcuori-192153/2-contract,192153,4830.0,HNL,Jugos en lata
ocds-lcuori-182579,ocds-lcuori-182579/2-contract,182579,22827.5,HNL,COMPRA SE GENERA AL CONTADO DEBE SER ENTREGADA EN LA MUNICIPALIDAD  DE EL PROGRESO YORO EN BARRIO SUBIRA FRENTE A LA PLAZOLETA DEL PARQUE RAMON ROSA EN LA OFICINA DE COMPRAS Y SUMINISTROS ENCARGADA ISIS MORALES TELEFONO 2647 6778
ocds-lcuori-186302,ocds-lcuori-186302/2-contract,186302,1434.7475000000002,HNL,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-192154,ocds-lcuori-192154/2-contract,192154,128.041,HNL,COMPRA DE INSUMOS PARA 7MO CONGRESO DE INVESTIGACION CIENTIFICA UNAH VS
ocds-lcuori-195348,ocds-lcuori-195348/3-contract,195348,25548.3885,HNL,COMPRA DE INSUMOS CONSUMIBLES PARA RECREOVIAS PARA EL MES DE OCTUBRE SEGUN SOLICITUD DE AREA DE RECREACION Y ADMINISTRATIVA
ocds-lcuori-182580,ocds-lcuori-182580/2-contract,182580,11780.0,HNL,renovacion licencias para computadoras del laboratorio de lenguas extranjeras curoc
ocds-lcuori-186303,ocds-lcuori-186303/2-contract,186303,2232.6425,HNL,MATERIALES DE OFICINA PARA USO DEL FAPVS ICF
ocds-lcuori-192155,ocds-lcuori-192155/2-contract,192155,7403.297500000001,HNL,Marcador de pizarra y carpetas
ocds-lcuori-182588,ocds-lcuori-182588/2-contract,182588,18588.0,HNL,llantas para vehiculo autobus Hyundai county asignado al curoc
ocds-lcuori-192158,ocds-lcuori-192158/2-contract,192158,23845.7,HNL,Boligrafos
ocds-lcuori-182599,ocds-lcuori-182599/2-contract,182599,4140.0,HNL,ORDEN DE COMPRA SOLICITADA POR SERVICIOS ADMINISTRATIVOS PARA CAMBIO DE RECOORRIDO DE 5 MIL KM DE LOS TRES VEHICULOS DE LA INSTITUCION
ocds-lcuori-186305,ocds-lcuori-186305/2-contract,186305,,,MATERIALES DE OFICINA PARA USO DEL FAPVS ICF
ocds-lcuori-186306,ocds-lcuori-186306/2-contract,186306,,,MATERIALES DE OFICINA PARA USO DEL FAPVS ICF
ocds-lcuori-182611,ocds-lcuori-182611/2-contract,182611,63071.175,HNL,compra de materiales varios
ocds-lcuori-192159,ocds-lcuori-192159/2-contract,192159,,,COMPRA DE INSUMOS PARA 7MO CONGRESO DE INVESTIGACION CIENTIFICA UNAH VS
ocds-lcuori-182621,ocds-lcuori-182621/2-contract,182621,9762.35,HNL,Suministro de almacen
ocds-lcuori-186308,ocds-lcuori-186308/3-contract,186308,922.312,HNL,SAC 1794 19 COMPRA DE UTILES DE OFICINA PARA USO EN LA UNIDAD DE ACTIVOS FIJOS Y TRANSPORTE
ocds-lcuori-192160,ocds-lcuori-192160/2-contract,192160,7013.85,HNL,Vaso conico
ocds-lcuori-182622,ocds-lcuori-182622/2-contract,182622,7615.944,HNL,Bandeja de metal
ocds-lcuori-186309,ocds-lcuori-186309/3-contract,186309,1133.371,HNL,MATERIALES PARA USO DEL FAPVS ICF
ocds-lcuori-192169,ocds-lcuori-192169/2-contract,192169,28048.086,HNL,MATERIAL OFICINA DIFERENTES FISCALIAS
ocds-lcuori-182623,ocds-lcuori-182623/2-contract,182623,56700.75,HNL,papel bond carta
ocds-lcuori-186328,ocds-lcuori-186328/2-contract,186328,15007.1625,HNL,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-192171,ocds-lcuori-192171/2-contract,192171,4370.0,HNL,COMPRA DE CAJAS DE ARCHIVO PARA USO DE LAS OFICINAS DE PRONADERS
ocds-lcuori-182624,ocds-lcuori-182624/2-contract,182624,55016.0,HNL,LLANTA
ocds-lcuori-186329,ocds-lcuori-186329/2-contract,186329,26584.4745,HNL,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-192172,ocds-lcuori-192172/2-contract,192172,26395.0,HNL,PARA USO DEL DIRECTOR DE ESTA DIRECCION
