ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/description,contracts/0/items/0/quantity,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description
ocds-lcuori-5413,ocds-lcuori-5413/3-contract,5413,14718,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,10.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5414,ocds-lcuori-5414/3-contract,5414,14719,Unidad,242.4085,HNL,Cartucho de tinta negra HP 122 CH561HL,2.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5414,ocds-lcuori-5414/3-contract,5414,14720,Unidad,298.448,HNL,Cartucho de tinta HP 122 Tricolor CH562HL,1.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14728,Unidad,1045.6835,HNL,"Toner HP 126A Negro CE310A
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14729,Unidad,1158.947,HNL,"Toner HP 126A Amarillo CE312A
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14730,Unidad,1379.9885,HNL,"Toner HP 35A Negro CB435A
 
",1.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14731,Unidad,945.76,HNL,Cartucho de tinta negra HP 940XL C4906AL,3.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14732,Unidad,1589.139,HNL,Toner Hp 12A Negro Q2612A,1.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14733,Unidad,2852.5865,HNL,Paquete doble de cartuchos de Toner HP 12A LaserJeT Q2612AD,1.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14725,Unidad,2650.5545,HNL,Paquete de dos cartuchos de toner negro HP 85A CE285AD,2.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14726,Unidad,1158.947,HNL,"Toner HP 126A Cian CE311A
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,14727,Unidad,1158.947,HNL,"Toner HP 126A Magenta CE313A
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5416,ocds-lcuori-5416/3-contract,5416,14724,Unidad,1684.704,HNL,"Cartucho de toner negro HP 05A Negro CE505A
",4.0,44103103,UNSPSC,Toner
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,5418,14734,Unidad,2552.0685,HNL,"Toner HP 35A Paquete Doble NegroCB435AD
 ",1.0,44103103,UNSPSC,Toner
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,5418,14735,Unidad,436.287,HNL,"Cartucho de tinta cian HP 940 C4903AL

",3.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,5418,14736,Unidad,436.287,HNL,Cartucho de tinta magenta HP 940 C4904AL,3.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,5418,14737,Unidad,436.287,HNL,Cartucho de tinta amarilla HP 940 C4905AL,3.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14817,Unidad,35.65,HNL,ARCHIVADORES TAMA?O OFICIO(LEITZ O EQUIVALENTE),200.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14818,Unidad,2.25,HNL,"REGLA DE PLASTICO MEDIDA 12"" O 30 cms. Producto Exento",50.0,41111604,UNSPSC,Reglas
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14819,Unidad,690.0,HNL,"GUILLOTINA DE ACERO INOXIDABLE DE 15"" BASE DE MADERA",1.0,44101605,UNSPSC,Igualadoras de papel o guillotinas
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14820,Unidad,263.35,HNL,MEMORIA USB DE 8GB,1.0,43202005,UNSPSC,Dispositivos de almacenamiento de memoria flash (USB Memory)
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14821,Unidad,402.5,HNL,PERFORADA INDUSTRIAL CAPACIDAD HASTA 80 HOJAS,1.0,44101716,UNSPSC,Perforadoras para fotocopiadora
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14822,Resma,90.85,HNL,FOLDER TAMA?O CARTA RESMA DE 100 UNIDADES,50.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14823,Resma,105.225,HNL,FOLDER TAMA?O OFICIO RESMA DE 100 UNIDADES,50.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14824,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR NEGRO. Producto Exento,200.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14825,Unidad,11.7185,HNL,"MASKING TAPE DE 1""",100.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14826,Unidad,4.232,HNL,LAPIZ PORTAMINAS 0.5,400.0,44121705,UNSPSC,L?piz portaminas
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14827,Caja,13.478,HNL,"DVD-R, 16X, PRESENTACION CAJA DE 1 UNIDADES",500.0,43202003,UNSPSC,Discos v?deo digitales (DVD)
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14828,Resma,71.3,HNL,PAPEL BOND REPORT CARTA,1000.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,14829,Resma,84.755,HNL,PAPEL BOND REPORT OFICIO,750.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14742,Unidad,4.32,HNL,LAPIZ GRAFITO B. Producto Exento,50.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14743,Unidad,16.9625,HNL,ALMOHADILLA PARA SELLOS DE TINTA TAMA?O GRANDE,20.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14744,Unidad,0.483,HNL,SOBRES BLANCOS TAMA?O OFICIO N? 10,2000.0,44121505,UNSPSC,Sobres especiales
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14745,Unidad,108.9625,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",12.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14746,Unidad,43.7,HNL,PEGAMENTO EN BARRA PRESENTACION DE 40 GRAMOS,50.0,31201610,UNSPSC,Colas o pegamentos
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14747,Unidad,120.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,12.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14748,Unidad,8.5675,HNL,"CINTA ADHESIVA COLOR MATE MEDIDA 3/4"" x 30 yds (Maskingtape)",50.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14749,Unidad,9.2,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,50.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14750,Resma,71.875,HNL,PAPEL BOND CHAMEX CARTA,100.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14751,Resma,85.675,HNL,PAPEL BOND CHAMEX OFICIO,200.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14752,Resma,96.3125,HNL,PAPEL BOND CHAMEX LEGAL,30.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14753,Unidad,1.84,HNL,"SOBRE MANILA 10"" x 13"" ",1000.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14754,Unidad,4.3125,HNL,"SOBRE MANILA  14.5"" x 17"" ",1000.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,14755,Unidad,112.0,HNL,"CUADERNO UNICO GRANDE CON FORRO 1 SOLO COLOR, 400 PAGINAS Producto Exento",50.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14756,Unidad,6.9,HNL,SACAGRAPAS O U?A,10.0,44121613,UNSPSC,U?as o quitagrapas
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14757,Unidad,2.25,HNL,"REGLA DE PLASTICO MEDIDA 12"" O 30 cms. Producto Exento",12.0,41111604,UNSPSC,Reglas
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14758,Unidad,3.335,HNL,"CINTA ADHESIVA COLOR TRANSPARENTE MEDIDA 3/4"" x 36 yds (Tape)",30.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14759,Unidad,21.62,HNL,"CINTA ADHESIVA PARA SELLAR COLOR CAFE MEDIDA 2"" x 100 yds",20.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14760,Resma,105.225,HNL,FOLDER TAMA?O OFICIO RESMA DE 100 UNIDADES,30.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14761,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA GRUESA. ,30.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14762,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR NEGRO. Producto Exento,10.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,14763,Unidad,2.875,HNL,"SOBRE MANILA 12"" x 15"" ",1000.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14764,Unidad,16.9625,HNL,HUMEDECEDOR DE DEDOS (GLICERINA) PRESENTACION 1.5 ONZAS,10.0,44121622,UNSPSC,Humedecedores de dedos
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14765,Caja,10.12,HNL,CLIP PARA PAPEL TAMA?O 50 mm,20.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14766,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",10.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14767,Unidad,0.483,HNL,SOBRES BLANCOS TAMA?O OFICIO N? 10,100.0,44121505,UNSPSC,Sobres especiales
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14768,Unidad,108.9625,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",10.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14769,Unidad,11.2125,HNL,CORRECTOR LIQUIDO PRESENTACION BOTE DE 20ML,25.0,44121802,UNSPSC,L?quido corrector
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14770,Unidad,43.7,HNL,PEGAMENTO EN BARRA PRESENTACION DE 40 GRAMOS,50.0,31201610,UNSPSC,Colas o pegamentos
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14771,Unidad,120.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,5.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14772,Unidad,28.4625,HNL,TINTA PARA SELLOS EN BOTE ROLL-ON COLOR NEGRO,20.0,44121902,UNSPSC,Tinta china
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14773,Unidad,78.0,HNL,CUADERNO UNICO GRANDE DE 400 PAGINAS. Producto Exento,20.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14774,Unidad,9.2,HNL,LIBRETA DE TAQUIGRAFIA. Producto Exento,100.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14775,Unidad,1.84,HNL,"SOBRE MANILA 10"" x 13"" ",200.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14776,Unidad,1.61,HNL,"SOBRE MANILA 9"" x 12""",200.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14777,Unidad,4.3125,HNL,"SOBRE MANILA  14.5"" x 17"" ",200.0,44121506,UNSPSC,Sobres est?ndar
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,14778,Unidad,14.6625,HNL,LIBRETA BLOCK RAYADO COLOR BLANCO TAMA?O CARTA DE 50 HOJAS,100.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,5424,14779,Unidad,159.85,HNL,CALCULADORA DE ESCRITORIO SOLAR Y BATERIA HASTA 12 DIGITOS,5.0,44101802,UNSPSC,M?quinas sumadoras
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,5424,14780,Unidad,12.3625,HNL,"HOJAS DE PAPEL AUTOADHESIVO PRESENTACION MEDIDA 3""x3"", VARIOS COLORES, 100 UNIDADES (POST-IT)",300.0,14111530,UNSPSC,Notas de papel autoadhesivo
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,5424,14781,Paquete,24.725,HNL,BANDERILLA AUTOADHESIVA PARA FIRMA PRESENTACION PAQUETE DE 125 HOJITAS 5 COLORES (POST-IT),10.0,44122008,UNSPSC,Divisores con u?etas
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14782,Unidad,13.225,HNL,ALMOHADILLA PARA SELLOS DE TINTA TAMA?O MEDIANO,15.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14783,Unidad,34.5,HNL,ARCHIVADORES TAMA?O CARTA (LEITZ O EQUIVALENTE),1000.0,44111607,UNSPSC,Archivadores de cheques ( LEITZ )
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14784,Unidad,0.9,HNL,LAPIZ GRAFITO HB. Producto Exento,150.0,60121520,UNSPSC,L?pices de carboncillo
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14785,Resma,179.975,HNL,CARATULA PARA ENCUADERNACION TRANSPARENTE TAMA?O CARTA RESMA DE 100 UNIDADES,10.0,44103502,UNSPSC,Cubiertas de encuadernaci?n
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14786,Resma,143.75,HNL,CARATULA PARA ENCUADERNACION DE COLORES TAMA?O CARTA RESMA DE 100 UNIDADES,10.0,44103502,UNSPSC,Cubiertas de encuadernaci?n
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14787,Unidad,1.25,HNL,BORRADOR PARA LAPIZ GRAFITO 4.1 cm x 1.9 cm x 1.15 cm. Producto Exento,30.0,44121804,UNSPSC,Borradores
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14788,Unidad,2.25,HNL,"REGLA DE PLASTICO MEDIDA 12"" O 30 cms. Producto Exento",15.0,41111604,UNSPSC,Reglas
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14789,Caja,12.075,HNL,GRAPAS ESTANDAR 26/6 PRESENTACION CAJA DE 5000 UNIDADES,100.0,44122107,UNSPSC,Grapas
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14790,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR AZUL. Producto Exento,20.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14791,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR ROJO. Producto Exento,15.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14792,Unidad,12.5,HNL,MARCADOR PARA PIZARRA PUNTA CINCEL COLOR VERDE. Producto Exento,15.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14793,Unidad,3.335,HNL,"CINTA ADHESIVA COLOR TRANSPARENTE MEDIDA 3/4"" x 36 yds (Tape)",100.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14794,Unidad,21.62,HNL,"CINTA ADHESIVA PARA SELLAR COLOR CAFE MEDIDA 2"" x 100 yds",100.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14795,Resma,90.85,HNL,FOLDER TAMA?O CARTA RESMA DE 100 UNIDADES,50.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14796,Resma,105.225,HNL,FOLDER TAMA?O OFICIO RESMA DE 100 UNIDADES,20.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14797,Unidad,4.07,HNL,MARCADOR PERMANENTE PUNTA GRUESA COLOR AZUL. Producto Exento,30.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14798,Unidad,11.7185,HNL,"MASKING TAPE DE 1""",30.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14799,Unidad,8.694,HNL,CORRECTOR EN FORMA DE LAPIZ ,50.0,44121805,UNSPSC,L?piz corrector
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14800,Unidad,4.232,HNL,LAPIZ PORTAMINAS 0.5,20.0,44121705,UNSPSC,L?piz portaminas
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14801,Unidad,4.232,HNL,LAPIZ PORTAMINAS 0.7,20.0,44121705,UNSPSC,L?piz portaminas
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14802,Unidad,4.6805,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA GRUESA. ,25.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14803,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR NEGRO. Producto Exento,25.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14804,Caja,21.6,HNL,CAJA DE BOLIGRAFO PUNTA MEDIANA TAPADERA PLASTICA TINTA DE ACEITE COLOR ROJO. Producto Exento,5.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,14805,Unidad,26.6225,HNL,TABLERO SUJETA PAPEL TAMA?O CARTA,10.0,44122003,UNSPSC,Tablas para sujetar
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14807,Unidad,334.098,HNL,Cartucho de tinta negra HP 901 CC653AL,2.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14808,Unidad,242.4085,HNL,Cartucho de tinta negra HP 122 CH561HL,10.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14809,Unidad,457.079,HNL,"Cartucho Tinta HP 22 Tricolor C9352AE
",10.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14810,Unidad,809.0365,HNL,Cartucho de tinta negro HP 96C8767WL,12.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14811,Unidad,914.5145,HNL,Cartucho de tinta tricolor HP 97 C9363WL,8.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14812,Unidad,641.24,HNL,Cartucho de tinta tricolor HP 901 CC656AL,2.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14813,Unidad,348.772,HNL,Cartucho de tinta  HP 21 Negro C9351AL,25.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,14814,Unidad,451.9845,HNL,Cartucho de inyeccion de tinta tricolor HP 75 CB337WL,5.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,5432,14834,Unidad,2304.83,HNL,Paquete de dos cartuchos de toner negro HP 85A CE285AD,5.0,44103103,UNSPSC,Toner
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,5432,14835,Unidad,2480.51,HNL,Paquete doble de cartuchos de Toner HP 12A LaserJeT Q2612AD,5.0,44103103,UNSPSC,Toner
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,5432,14836,Unidad,1421.67,HNL,Toner negro HP 13A LaserJet Q2613A,10.0,44103103,UNSPSC,Toner
ocds-lcuori-5431,ocds-lcuori-5431/3-contract,5431,14833,Unidad,2182.033,HNL,"Cartucho de toner negro HP 80A LaserJet
 (CF280A)
",2.0,44103103,UNSPSC,Toner
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14840,Unidad,471.5,HNL,"ENGRAPADORA DE ACERO MANGO LARGO BASE ANTIDERRAPANTE, 130 HOJAS MINIMO",1.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14841,Unidad,11.73,HNL,"CINTA ADHESIVA COLOR TRANSPARENTE MEDIDA 2"" x 50 yds(Tape)",200.0,44121605,UNSPSC,Rollos de cinta adhesiva transparente
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14842,Resma,86.25,HNL,CARTULINA KIMBERLY COLOR MARFIL NATURAL TAMA?O CARTA RESMA DE 20 HOJAS,10.0,14111610,UNSPSC,Cartulina
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14843,Unidad,19.2625,HNL,"TIJERA DE ACERO INOXIDABLE MEDIDA 8""",50.0,44121618,UNSPSC,Tijeras
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14844,Unidad,108.9625,HNL,"ENGRAPADORA DE ACERO TAMA?O ESTANDAR, 20 HOJAS MINIMO",80.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14845,Unidad,120.75,HNL,PERFORADORA METALICA DE DOS ORIFICIOS CAPACIDAD HASTA 18 HOJAS,40.0,44121611,UNSPSC,Perforadora  de escritorio
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14846,Unidad,11.73,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR AMARILLO PUNTA FINA. ,100.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14847,Unidad,11.73,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR ROSADO PUNTA FINA. ,50.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14848,Unidad,11.73,HNL,MARCADOR O RESALTADOR FLUORESCENTE COLOR VERDE PUNTA FINA. ,100.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14849,Paquete,158.125,HNL,ETIQUETAS AUTOADHESIVAS PARA CD PAQUETE CON 100 UNIDADES,10.0,55121606,UNSPSC,Etiquetas autoadhesivas
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,14850,Resma,207.0,HNL,PLIEGO DE CARTULINA OPALINA BLANCA TAMA?O CARTA RESMA DE 100 HOJAS,10.0,14111610,UNSPSC,Cartulina
ocds-lcuori-5437,ocds-lcuori-5437/3-contract,5437,14851,Unidad,1684.704,HNL,"Cartucho de toner negro HP 05A Negro CE505A
",15.0,44103103,UNSPSC,Toner
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14852,Unidad,3070.155,HNL,Toner negro HP 501A LaserJet Q6470A,3.0,44103103,UNSPSC,Toner
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14853,Unidad,5857.4445,HNL,Toner magenta HP 643A LaserJet Q5953A,4.0,44103103,UNSPSC,Toner
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14854,Unidad,5857.4445,HNL,Toner amarillo HP 643A LaserJet Q5952A,4.0,44103103,UNSPSC,Toner
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14855,Unidad,5857.4445,HNL,Toner cian HP 643A LaserJet Q5951A,4.0,44103103,UNSPSC,Toner
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14856,Unidad,4128.5,HNL,Toner negro HP 643A LaserJet Q5950A,4.0,44103103,UNSPSC,Toner
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14857,onza,365.769,HNL,"Cartucho de tinta CANON 2974B001 Negro PG-210 
",6.0,44103112,UNSPSC,Cinta de tinta para impresora
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,14858,Unidad,3495.057,HNL,Paquete de dos cartuchos de toner negro HP 304A CC530AD,8.0,44103103,UNSPSC,Toner
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,14859,Unidad,4314.156,HNL,Toner HP 55X Negro CE255X,20.0,44103103,UNSPSC,Toner
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,14860,Unidad,4061.754,HNL,"Toner HP 641A Negro C9720A
",3.0,44103103,UNSPSC,Toner
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,14861,Unidad,2726.742,HNL,Toner  HP 504A Negro CE250A,10.0,44103103,UNSPSC,Toner
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,14862,Unidad,5367.4525,HNL,"Toner HP 504A Cian CE251A
",6.0,44103103,UNSPSC,Toner
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,14863,Unidad,5367.4525,HNL,Toner HP 504A Amarillo CE252A,6.0,44103103,UNSPSC,Toner
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,14864,Unidad,5367.4525,HNL,"Toner HP 504A Magenta CE253A
",6.0,44103103,UNSPSC,Toner
