ocid,id,contracts/0/id,contracts/0/awardID,contracts/0/title,contracts/0/localProcurementCategory,contracts/0/status,contracts/0/period/startDate,contracts/0/description,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-5380,ocds-lcuori-5380/3-contract,5380,5380,50-1-143-0032-2014,goodsOrServices,cancelled,2014-02-21T09:49:06-06:00,compra de baterias para controles de aires acondicionados y mouse inalambricos,Anulado,499.00800000000004,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5381,ocds-lcuori-5381/3-contract,5381,5381,50-1-143-0033-2014,goodsOrServices,pending,2014-02-21T09:51:51-06:00,compra de flechadores adhesivos para uso del pah,Impreso,593.4,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5376,ocds-lcuori-5376/3-contract,5376,5376,508-1-4-0019-2014,goodsOrServices,pending,2014-02-21T09:40:38-06:00,SE SOLICITA LA COMPRA DE TONERS PARA SER DISTRIBUIDOS EN DIFERENTES DEPARTAMENTOS,Impreso,23348.036,HNL,5zp36r-byP1K8-RyYNKL,GERENCIA ADMINISTRATIVA
ocds-lcuori-5378,ocds-lcuori-5378/3-contract,5378,5378,50-1-143-0030-2014,goodsOrServices,pending,2014-02-21T09:45:02-06:00,Compra de tintas para impresoras para uso del pah,Impreso,27627.715,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5385,ocds-lcuori-5385/3-contract,5385,5385,50-1-143-0036-2014,goodsOrServices,pending,2014-02-21T11:34:48-06:00,compra de papel lino para impresion de diplomas,Impreso,2185.0,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5386,ocds-lcuori-5386/3-contract,5386,5386,50-1-143-0037-2014,goodsOrServices,pending,2014-02-21T11:42:29-06:00,compra de sacapuntas para uso del pah,Impreso,126.408,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5383,ocds-lcuori-5383/3-contract,5383,5383,50-1-143-0034-2014,goodsOrServices,pending,2014-02-21T11:14:31-06:00,Compra de articulos de oficina para uso del pah,Impreso,2184.425,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5384,ocds-lcuori-5384/3-contract,5384,5384,50-1-143-0035-2014,goodsOrServices,pending,2014-02-21T11:17:36-06:00,COMPRA ARTICULOS DE OFICINA PARA USO DEL PAH,Impreso,55.2,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5388,ocds-lcuori-5388/3-contract,5388,5388,121-1-2-0076-2014,goodsOrServices,pending,2014-02-21T13:27:35-06:00,Suministros para ser utilizados por los diferentes departamento de la DGMM,Impreso,1000.5,HNL,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5389,ocds-lcuori-5389/3-contract,5389,5389,121-1-2-0077-2014,goodsOrServices,pending,2014-02-21T13:32:26-06:00,Suministros que seran utilizados por los diferentes Departamentos de la DGMM,Impreso,4816.292,HNL,prb3pz-byP1K8-NzBWyw,DEPARTAMENTO DE SEGURIDAD MARITIMA
ocds-lcuori-5391,ocds-lcuori-5391/3-contract,5391,5391,502-1-2-0042-2014,goodsOrServices,pending,2014-02-21T13:50:15-06:00,SOLICITADO PARA EL CENTRO EDUCATIVO DEL CENTRO DE INTERNAMIENTO SAGRADO CORAZON DE MARIA,Impreso,126.408,HNL,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5392,ocds-lcuori-5392/3-contract,5392,5392,502-1-2-0043-2014,goodsOrServices,pending,2014-02-21T14:02:32-06:00,SOLICITADO PARA EL CENTRO EDUCATIVO DEL CENTRO DE INTERNAMIENTO SAGRADO CORAZON DE MARIA ,Impreso,1397.3,HNL,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5394,ocds-lcuori-5394/3-contract,5394,5394,502-1-2-0045-2014,goodsOrServices,pending,2014-02-21T14:14:21-06:00,SOLICITADO PARA EL CENTRO EDUCATIVO DEL CENTRO DE INTERNAMIENTO SAGRADO CORAZON DE MARIA ,Impreso,3051.9,HNL,NzB4vK-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5396,ocds-lcuori-5396/3-contract,5396,5396,50-1-143-0039-2014,goodsOrServices,pending,2014-02-21T14:51:34-06:00,compra de articulos para uso del pah,Impreso,6289.0625,HNL,7zv12r-byP1K8-7K7Bjy,UNIDAD COORDINADORA DEL PROGRAMA PAH
ocds-lcuori-5397,ocds-lcuori-5397/3-contract,5397,5397,150-1-3-0004-2014,goodsOrServices,pending,2014-02-21T14:53:56-06:00,Este material sera utilizado en esta unidad,Impreso,2192.82,HNL,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5398,ocds-lcuori-5398/3-contract,5398,5398,150-1-3-0005-2014,goodsOrServices,pending,2014-02-21T15:43:52-06:00,ESTAS TINTAS SERAN UTILIZADAS EN LA DIRECCION DE UPEG,Impreso,783.265,HNL,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5401,ocds-lcuori-5401/3-contract,5401,5401,144-1-1-0030-2014,goodsOrServices,pending,2014-02-21T16:04:21-06:00,COMPRA DE TINTAS Y TONER,Impreso,48013.3625,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5403,ocds-lcuori-5403/3-contract,5403,5403,144-1-1-0031-2014,goodsOrServices,pending,2014-02-21T16:16:25-06:00,COMPRA DE TINTAS Y TONER,Impreso,212374.0535,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5404,ocds-lcuori-5404/3-contract,5404,5404,144-1-1-0032-2014,goodsOrServices,pending,2014-02-21T16:22:03-06:00,COMPRA DE TINTAS Y TONER ,Impreso,8423.52,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5400,ocds-lcuori-5400/3-contract,5400,5400,150-1-2-0016-2014,goodsOrServices,pending,2014-02-21T16:03:08-06:00,ESTAS TINTAS SERAN UTILIZADAS EN SECRETARIA GENERAL ,Impreso,20216.448,HNL,7zvjMz-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-5402,ocds-lcuori-5402/3-contract,5402,5402,150-1-2-0017-2014,goodsOrServices,pending,2014-02-21T16:05:59-06:00,Estas tintas seran utilizadas en secretaria general,Impreso,17115.519,HNL,7zvjMz-byP1K8-NzBWyw,SECRETARIA GENERAL
ocds-lcuori-5409,ocds-lcuori-5409/3-contract,5409,5409,24-1-4-0010-2014,goodsOrServices,pending,2014-02-24T11:47:18-06:00,TINTAS Y TONERS PARA LA DIRECCION GENERAL DE CATASTRO Y GEOGRAFIA,Impreso,67659.767,HNL,ero6KM-byP1K8-RyYNKL,DIRECCION GENERAL DE CATASTRO Y CARTOGRAFIA
ocds-lcuori-5406,ocds-lcuori-5406/3-contract,5406,5406,500-1-1-0028-2014,goodsOrServices,pending,2014-02-24T10:25:08-06:00,PARA SER UTILIZADA EN LA SUB DIRECCION EJECUTIVA,Impreso,5704.322,HNL,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5413,ocds-lcuori-5413/3-contract,5413,5413,,goodsOrServices,pending,2014-02-24T13:00:43-06:00,SOLICITUD DEL AREA AUDITORIA INTERNA,Elaboracion OC,2480.55,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5414,ocds-lcuori-5414/3-contract,5414,5414,,goodsOrServices,cancelled,2014-02-24T13:16:34-06:00,Estas tintas seran utilizadas el la direccion de UPEG,Anulado,783.265,HNL,7zvjMz-byP1K8-wrLByx,UNIDAD DE PLANEAMIENTO Y EVALUACION DE LA GESTION
ocds-lcuori-5417,ocds-lcuori-5417/3-contract,5417,5417,150-1-5-0048-2014,goodsOrServices,pending,2014-02-25T09:48:02-06:00,ESTAS TINTAS SERAN UTILIZADAS EN LA SUBGERENCIA DE RECURSOS HUMANOS,Impreso,23005.152000000002,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5416,ocds-lcuori-5416/3-contract,5416,5416,801-1-1-0003-2014,goodsOrServices,pending,2014-02-24T13:40:24-06:00,PARA SER UTILIZADO EN LA IMPRESORA ASIGNADA A LA DIRECCION DE AUDITORIA INTERNA,Impreso,6738.816000000001,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5418,ocds-lcuori-5418/3-contract,5418,5418,150-1-5-0049-2014,goodsOrServices,pending,2014-02-25T09:54:11-06:00,ESTAS TINTAS SERAN UTILIZADAS EN LA SUBGERENCIA DE RECURSOS HUMANOS,Impreso,6478.6515,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5429,ocds-lcuori-5429/3-contract,5429,5429,950-1-15-0043-2014,goodsOrServices,pending,2014-02-25T17:01:56-06:00,MATERIALES Y PRODUCTOS DE OFICINA VARIOS,Impreso,163686.0,HNL,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5421,ocds-lcuori-5421/3-contract,5421,5421,190-1-2-0090-2014,goodsOrServices,pending,2014-02-25T15:43:56-06:00,Estos materiales han sido solicitados por la Oficina Regional de Santa Rosa de Copan,Impreso,46315.55,HNL,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5422,ocds-lcuori-5422/3-contract,5422,5422,190-1-2-0091-2014,goodsOrServices,pending,2014-02-25T15:47:25-06:00,Estos materiales han sido solicitados por la Regional de Sta Rosa de Copan,Impreso,7016.615000000001,HNL,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5423,ocds-lcuori-5423/3-contract,5423,5423,144-1-1-0033-2014,goodsOrServices,pending,2014-02-25T16:06:30-06:00,COMPRA DE UTILES DE OFICINA,Impreso,10839.6375,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5424,ocds-lcuori-5424/3-contract,5424,5424,144-1-1-0034-2014,goodsOrServices,pending,2014-02-25T16:16:24-06:00,COMPRA DE UTILES DE OFICINA,Impreso,4755.25,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5425,ocds-lcuori-5425/3-contract,5425,5425,144-1-1-0035-2014,goodsOrServices,pending,2014-02-25T16:28:02-06:00,COMPRA DE UTILES DE OFICINA VARIOS,Impreso,51225.7475,HNL,BzX17y-byP1K8-byP1K8,UNIDAD EJECUTORA DE PRONADERS
ocds-lcuori-5427,ocds-lcuori-5427/3-contract,5427,5427,40-1-28-0060-2014,goodsOrServices,pending,2014-02-25T16:59:39-06:00,PARA ABASTECER EL ALMACEN ,Impreso,36949.3275,HNL,VyMDzX-byP1K8-PKJ7rO,ACTIVIDADES CENTRALES
ocds-lcuori-5432,ocds-lcuori-5432/3-contract,5432,5432,180-1-9-0001-2014,goodsOrServices,pending,2014-02-26T08:57:30-06:00,Para el uso de las oficinas del RNP,Impreso,38143.4,HNL,nz022K-byP1K8-OzGAKn,REGISTROS CIVILES MUNICIPALES
ocds-lcuori-5431,ocds-lcuori-5431/3-contract,5431,5431,50-3-24-0015-2014,goodsOrServices,cancelled,2014-02-25T18:23:38-06:00,compra de toner para diferentes unidades de la departamental de educacion de colon,Anulado,4364.066,HNL,7zv12r-wrLByx-ero6KM,DIRECCION DEPARTAMENTAL DE EDUCACION DE COLON
ocds-lcuori-5436,ocds-lcuori-5436/3-contract,5436,5436,950-1-15-0044-2014,goodsOrServices,pending,2014-02-26T10:09:18-06:00,ADQUISICION DE MATERIALES Y SUMINISTROS VARIOS,Impreso,24773.875,HNL,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5437,ocds-lcuori-5437/3-contract,5437,5437,,goodsOrServices,cancelled,2014-02-26T10:20:39-06:00,SUMINISTRO DE TONER,Anulado,25270.56,HNL,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5439,ocds-lcuori-5439/3-contract,5439,5439,950-1-15-0046-2014,goodsOrServices,pending,2014-02-26T10:35:24-06:00,SUMINISTRO DE MATERIALES Y SUMINISTROS VARIOS,Impreso,126168.869,HNL,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5440,ocds-lcuori-5440/3-contract,5440,5440,950-1-15-0047-2014,goodsOrServices,pending,2014-02-26T10:54:17-06:00,Suministro de materiales de oficina varios,Impreso,236926.427,HNL,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5445,ocds-lcuori-5445/3-contract,5445,5445,22-1-1-0056-2014,goodsOrServices,pending,2014-02-26T13:47:38-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA SOLICITADOS POR EL PROGRAMA DE INVERSION EN AGUA POTABLE Y SANEAMIENTO 1793 SF HO PARA SER UTILIZADOS EN EL TALLER DE OPERACION Y MANTENIMIENTO IMPARTIDO POR EL SANAA SEGUN SOLICITUD OFICIO USS 1793 056 2014 COTIZACION CMA 024 A 2014 A SER FINANCIADOS CON FODNOS DEL PROGRAMA FUENTE EXTERNA BID ,Impreso,3208.06,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5446,ocds-lcuori-5446/3-contract,5446,5446,22-1-1-0057-2014,goodsOrServices,pending,2014-02-26T13:54:56-06:00,COMPRA DE MATERIALES Y UTILES DE OFICINA SOLICITADOS POR EL PROGRAMA DE INVERSION EN AGUA POTABLE Y SANEAMIENTO 1793 SF HO PARA SER UTILIZADOS EN EL TALLER DE OPERACION Y MANTENIMIENTO IMPARTIDO POR EL SANAA SEGUN SOLICITUD OFICIO USS 1793 056 2014 COTIZACION CMA 024 B 2014 A SER FINANCIADOS CON FODNOS DEL PROGRAMA FUENTE EXTERNA BID ,Impreso,1765.25,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5442,ocds-lcuori-5442/3-contract,5442,5442,70-1-5-0019-2014,goodsOrServices,pending,2014-02-26T11:24:10-06:00,Compra de Papel Bond para suministro de oficinas administrativas segun requerimientos de las mismas,Impreso,40543.25,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5443,ocds-lcuori-5443/3-contract,5443,5443,950-1-15-0048-2014,goodsOrServices,pending,2014-02-26T12:54:31-06:00,SUMINISTROS VARIOS,Impreso,2760.0,HNL,7zvqGr-byP1K8-JyjxrP,UNIDAD DE APOYO TECNICO Y ADMINISTRATIVO
ocds-lcuori-5449,ocds-lcuori-5449/3-contract,5449,5449,801-1-1-0005-2014,goodsOrServices,pending,2014-02-26T14:47:29-06:00,Compra de Tintas para Uso del departameto de planillas,Impreso,7440.155000000001,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5450,ocds-lcuori-5450/3-contract,5450,5450,801-1-1-0006-2014,goodsOrServices,pending,2014-02-26T15:31:37-06:00,PARA USO DE LA UNIDAD DE PRESUPUESTO,Impreso,22713.075,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5451,ocds-lcuori-5451/3-contract,5451,5451,70-1-5-0020-2014,goodsOrServices,pending,2014-02-26T15:56:26-06:00,Compra de tintas y toner para suplir requerimientos realizados por oficinas administrativas,Impreso,24610.5865,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5448,ocds-lcuori-5448/3-contract,5448,5448,10-1-1-0059-2014,goodsOrServices,pending,2014-02-26T14:16:09-06:00,PARA USO EN LA COORDINACION DE LA DEFENSA PUBLICA,Impreso,16836.966,HNL,6Kdoye-byP1K8-byP1K8,CORTE SUPREMA DE JUSTICIA
ocds-lcuori-5456,ocds-lcuori-5456/3-contract,5456,5456,70-1-5-0021-2014,goodsOrServices,pending,2014-02-26T17:09:21-06:00,Compra de cartuchos de tintas y toners para suplir los requerimientos realizados por varias oficinas administrativas,Impreso,49987.533,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5453,ocds-lcuori-5453/3-contract,5453,5453,190-1-2-0093-2014,goodsOrServices,pending,2014-02-26T16:02:04-06:00,Estos materiales han sido solicitados por la Regional de Cholutec,Impreso,11471.25,HNL,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5454,ocds-lcuori-5454/3-contract,5454,5454,190-1-2-0094-2014,goodsOrServices,pending,2014-02-26T16:04:43-06:00,Estos materiales han sido solicitados por la Regional de Chjoluteca,Impreso,25027.91,HNL,NzBwJy-byP1K8-NzBWyw,DIRECCION DE ADMINISTRACION
ocds-lcuori-5467,ocds-lcuori-5467/3-contract,5467,5467,22-1-1-0058-2014,goodsOrServices,pending,2014-02-27T15:22:34-06:00,COMPRA DE PAPEL BOND TAMA?O CARTA 100 RESMAS PAPEL TAMA?O LEGAL 44 RESMAS SOLICITADAS POR LA UNIDAD DE CONTABILIDAD SEGUN MEMORANDUM FHIS DAF 006 2014 Y COTIZACION CMA 027 A 1 2014 EL GASTO SERA CARGADO AL OBJETO 39600 PRECOMPROMISO 318 RESERVA DE FONDOS GASTO OPERATIVO DEL FHIS ,Impreso,11178.0,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5466,ocds-lcuori-5466/3-contract,5466,5466,500-1-1-0031-2014,goodsOrServices,pending,2014-02-27T14:01:35-06:00,PARA SER UTILIZADO EN LA DIVISION DE RECONVERSION EMPRESARIAL,Impreso,3682.967,HNL,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5468,ocds-lcuori-5468/3-contract,5468,5468,22-1-1-0059-2014,goodsOrServices,pending,2014-02-27T15:34:37-06:00,COMPRA DE 2 UNIDADES DE TONER CC364A PARA IMPRESORA HP LASER JET MODELO P4515X Y 2 UNIDADES DE TONER C8543X PARA IMPRESORA HP LASER JET MODELO 9050N  SOLICITADAS POR LA UNIDAD DE CONTABILIDAD SEGUN MEMORANDUM FHIS DAF 006 2014 Y COTIZACION CMA 027 B 2014 EL GASTO SERA CARGADO AL OBJETO 39600 PRECOMPROMISO 318 RESERVA DE FONDOS GASTO OPERATIVO DEL FHIS ,Impreso,20782.547,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5470,ocds-lcuori-5470/3-contract,5470,5470,80-1-2-0007-2014,goodsOrServices,pending,2014-02-27T15:57:15-06:00,COMPRA DE CARTUCHOS Y TONER A?O 2014,Impreso,1183.396,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5473,ocds-lcuori-5473/3-contract,5473,5473,80-1-2-0009-2014,goodsOrServices,pending,2014-02-27T16:14:20-06:00,PAGO DE TONER Y CARTUCHOS A?O 2014,Impreso,117406.8925,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5472,ocds-lcuori-5472/3-contract,5472,5472,80-1-2-0008-2014,goodsOrServices,pending,2014-02-27T16:03:31-06:00,COMPRA DE CD R PARA ESTA SECRETARIA DE ESTADO A?O 2014,Impreso,48300.0,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5474,ocds-lcuori-5474/3-contract,5474,5474,80-1-2-0010-2014,goodsOrServices,pending,2014-02-27T16:25:54-06:00,Compra de Cartuchos y Toner a?o 2014,Impreso,33542.441,HNL,nz0ARy-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-5478,ocds-lcuori-5478/3-contract,5478,5478,601-1-1-0002-2014,goodsOrServices,pending,2014-02-27T17:48:42-06:00,Necesidades Para Diferentes Areas por No Existencia,Impreso,24878.9,HNL,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-5477,ocds-lcuori-5477/3-contract,5477,5477,801-1-1-0008-2014,goodsOrServices,pending,2014-02-27T17:33:31-06:00,para la impresora hp laserjet 6p de la unidad de servicios tecnicos,Impreso,5834.341,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5479,ocds-lcuori-5479/3-contract,5479,5479,801-1-1-0009-2014,goodsOrServices,pending,2014-02-27T17:52:22-06:00,material para ser usado en las juntas directivas y en las direc licitaciones y las oficinas de,Impreso,30234.144,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5482,ocds-lcuori-5482/3-contract,5482,5482,50-1-5-0083-2014,goodsOrServices,pending,2014-02-28T04:17:04-06:00,Material de oficina que sera distribuido en las diferentes unidades ejecutoras de la SEDDUC,Impreso,60871.090000000004,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5481,ocds-lcuori-5481/3-contract,5481,5481,601-1-1-0004-2014,goodsOrServices,pending,2014-02-27T17:59:09-06:00,A solicitud de Diversas Areas IHSS,Impreso,158250.0,HNL,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-5483,ocds-lcuori-5483/3-contract,5483,5483,50-1-5-0084-2014,goodsOrServices,pending,2014-02-28T04:30:00-06:00,Material de oficina que sera distribuido en las diferentes unidades ejecutoras de la SEDDUC se corrigio orden de compra por mal calculo del ISV se sumaron exentos,Impreso,27232.0,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5484,ocds-lcuori-5484/3-contract,5484,5484,50-1-5-0085-2014,goodsOrServices,pending,2014-02-28T04:34:02-06:00,Material de oficina que sera distribuido en las diferentes unidades ejecutoras de la SEDDUC ,Impreso,7388.75,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5485,ocds-lcuori-5485/3-contract,5485,5485,50-1-5-0086-2014,goodsOrServices,pending,2014-02-28T04:37:04-06:00,Material de oficina que sera distribuido en las diferentes unidades ejecutoras de la SEDDUC,Impreso,552.0,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5491,ocds-lcuori-5491/3-contract,5491,5491,500-1-1-0035-2014,goodsOrServices,pending,2014-02-28T14:13:42-06:00,PARA SER UTILIZADAS EN LA DIRECCION EJECUTIVA,Impreso,2292.2835,HNL,BzXm8y-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-5493,ocds-lcuori-5493/3-contract,5493,5493,801-1-1-0014-2014,goodsOrServices,pending,2014-02-28T14:36:26-06:00,PARA USO DE LAS OFICINAS DE DIRECCION DE LICITACIONES,Impreso,9543.1025,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5494,ocds-lcuori-5494/3-contract,5494,5494,70-1-5-0023-2014,goodsOrServices,pending,2014-02-28T14:51:23-06:00,Compra de Utiles de Oficina para suplir requerimientos de varias oficinas administrativas de la Secretaria de Seguridad,Impreso,7018.781,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5496,ocds-lcuori-5496/3-contract,5496,5496,70-1-5-0024-2014,goodsOrServices,cancelled,2014-02-28T15:19:32-06:00,Compra de Utiles de Oficina para suplir requerimientos de varias oficinas administrativas de la Secretaria de Seguridad,Anulado,17613.975,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5497,ocds-lcuori-5497/3-contract,5497,5497,801-1-1-0016-2014,goodsOrServices,pending,2014-02-28T15:22:29-06:00,PARA LA DIRECCION DE PLANIFICACIONES ,Impreso,1874.5,HNL,byPB2r-byP1K8-byP1K8,GERENCIA GENERAL
ocds-lcuori-5500,ocds-lcuori-5500/3-contract,5500,5500,70-1-5-0025-2014,goodsOrServices,pending,2014-02-28T15:34:11-06:00,Compra de Utiles de Oficina para suplir requerimientos de varias oficinas administrativas de la Secretaria de Seguridad,Impreso,,,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-5505,ocds-lcuori-5505/3-contract,5505,5505,22-1-1-0061-2014,goodsOrServices,pending,2014-02-28T15:59:34-06:00,COMPRA DE CARPETAS COLGANTES PARA ORGANIZAR ARCHIVOS TAMA?O OFICIO SOLICITADAS POR LA DIRECCION DE AUDITORIA INTERNA SEGUN MEMORANDUM DAI FHIS 017 2014 Y ASIGNACION DE COTIZACION CMA 017 A 2 2014,Impreso,753.25,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5506,ocds-lcuori-5506/3-contract,5506,5506,22-1-1-0062-2014,goodsOrServices,pending,2014-02-28T16:02:16-06:00,COMPRA DE 1 UNIDAD DE TONER C3909A COLOR NEGRO PARA IMPRESORA HP LASER JET MODELO 8000N SOLICITADAS POR LA DIRECCION DE AUDITORIA INTERNA SEGUN MEMORANDUM DAI FHIS 017 2014 Y ASIGNACION DE COTIZACION CMA 017 A 2014,Impreso,6687.3995,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5507,ocds-lcuori-5507/3-contract,5507,5507,22-1-1-0063-2014,goodsOrServices,pending,2014-02-28T17:09:16-06:00,COMPRA 6 UNIDADES DE TINTA C9362WL COLOR NEGRO Y 6 UNIDADES DE TINTA C9361WL TRICOLOR PARA IMPRESORA HP PHOTOSMART MODELO C3180 SOLICITADAS POR LA DIRECCION DE AUDITORIA INTERNA SEGUN MEMORANDUM DAI FHIS 017 2014 Y ASIGNACION DE COTIZACION CMA 017 A 1 2014,Impreso,5419.398,HNL,NrAEr4-byP1K8-byP1K8,DIRECCION DE FINANZAS Y ADMINISTRACION
ocds-lcuori-5502,ocds-lcuori-5502/3-contract,5502,5502,70-1-5-0026-2014,goodsOrServices,pending,2014-02-28T15:42:15-06:00,Compra de Utiles de Oficina para suplir requerimientos de varias oficinas administrativas de la Secretaria de Seguridad,Impreso,1601.375,HNL,Dzn3Py-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
