ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/attributes/0/id,contracts/0/items/0/attributes/0/name,contracts/0/items/0/attributes/0/value
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518952,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518953,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518954,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518955,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518956,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518957,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518958,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518959,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518960,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518961,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518962,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518963,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518964,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518965,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518966,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518967,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518968,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518969,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221696,ocds-lcuori-221696/2-contract,221696,518970,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221697,ocds-lcuori-221697/2-contract,221697,518971,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221697,ocds-lcuori-221697/2-contract,221697,518972,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221698,ocds-lcuori-221698/2-contract,221698,518973,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221698,ocds-lcuori-221698/2-contract,221698,518974,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221700,ocds-lcuori-221700/2-contract,221700,518976,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221700,ocds-lcuori-221700/2-contract,221700,518977,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518978,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518979,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518980,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518981,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518982,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518983,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221701,ocds-lcuori-221701/2-contract,221701,518984,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221702,ocds-lcuori-221702/2-contract,221702,518985,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221703,ocds-lcuori-221703/2-contract,221703,518986,670,Convenio Marco,BIENES INFORMATICOS 2018
ocds-lcuori-221704,ocds-lcuori-221704/2-contract,221704,518988,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221704,ocds-lcuori-221704/2-contract,221704,518989,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221704,ocds-lcuori-221704/2-contract,221704,518990,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221704,ocds-lcuori-221704/2-contract,221704,518991,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221704,ocds-lcuori-221704/2-contract,221704,518987,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221705,ocds-lcuori-221705/2-contract,221705,518992,690,Convenio Marco,CONVENIO MARCO LLANTAS Y CAMARAS DE AIRE 2018
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,518996,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,518997,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,518998,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,518999,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,519000,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,519001,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,519002,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,519003,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221707,ocds-lcuori-221707/2-contract,221707,519004,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221709,ocds-lcuori-221709/2-contract,221709,519006,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221709,ocds-lcuori-221709/2-contract,221709,519007,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221711,ocds-lcuori-221711/2-contract,221711,519009,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221712,ocds-lcuori-221712/2-contract,221712,519010,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221712,ocds-lcuori-221712/2-contract,221712,519011,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221712,ocds-lcuori-221712/2-contract,221712,519012,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221712,ocds-lcuori-221712/2-contract,221712,519013,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221712,ocds-lcuori-221712/2-contract,221712,519014,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221713,ocds-lcuori-221713/2-contract,221713,519015,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221713,ocds-lcuori-221713/2-contract,221713,519016,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221713,ocds-lcuori-221713/2-contract,221713,519017,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221713,ocds-lcuori-221713/2-contract,221713,519018,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221713,ocds-lcuori-221713/2-contract,221713,519019,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221713,ocds-lcuori-221713/2-contract,221713,519020,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221714,ocds-lcuori-221714/2-contract,221714,519021,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221718,ocds-lcuori-221718/2-contract,221718,519025,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221719,ocds-lcuori-221719/2-contract,221719,519026,670,Convenio Marco,BIENES INFORMATICOS 2018
ocds-lcuori-221720,ocds-lcuori-221720/2-contract,221720,519027,790,Convenio Marco,IMPRESORAS Y EQUIPOS DE REPRODUCCION
ocds-lcuori-221726,ocds-lcuori-221726/2-contract,221726,519039,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221726,ocds-lcuori-221726/2-contract,221726,519040,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221726,ocds-lcuori-221726/2-contract,221726,519041,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221726,ocds-lcuori-221726/2-contract,221726,519042,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221726,ocds-lcuori-221726/2-contract,221726,519038,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221727,ocds-lcuori-221727/2-contract,221727,519043,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221727,ocds-lcuori-221727/2-contract,221727,519044,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221728,ocds-lcuori-221728/2-contract,221728,519045,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221748,ocds-lcuori-221748/2-contract,221748,519078,670,Convenio Marco,BIENES INFORMATICOS 2018
ocds-lcuori-215269,ocds-lcuori-215269/2-contract,215269,506598,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215269,ocds-lcuori-215269/2-contract,215269,506599,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215269,ocds-lcuori-215269/2-contract,215269,506600,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221749,ocds-lcuori-221749/2-contract,221749,519079,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221749,ocds-lcuori-221749/2-contract,221749,519080,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215270,ocds-lcuori-215270/2-contract,215270,506601,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-215280,ocds-lcuori-215280/2-contract,215280,506618,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-215280,ocds-lcuori-215280/2-contract,215280,506619,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221759,ocds-lcuori-221759/2-contract,221759,519098,790,Convenio Marco,IMPRESORAS Y EQUIPOS DE REPRODUCCION
ocds-lcuori-215291,ocds-lcuori-215291/2-contract,215291,506638,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215291,ocds-lcuori-215291/2-contract,215291,506639,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215291,ocds-lcuori-215291/2-contract,215291,506640,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221760,ocds-lcuori-221760/2-contract,221760,519099,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221760,ocds-lcuori-221760/2-contract,221760,519100,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221760,ocds-lcuori-221760/2-contract,221760,519101,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221760,ocds-lcuori-221760/2-contract,221760,519102,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221760,ocds-lcuori-221760/2-contract,221760,519103,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215292,ocds-lcuori-215292/2-contract,215292,506641,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519104,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519105,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519106,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519107,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519108,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519109,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519110,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519111,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221761,ocds-lcuori-221761/2-contract,221761,519112,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215293,ocds-lcuori-215293/2-contract,215293,506642,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215293,ocds-lcuori-215293/2-contract,215293,506643,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215293,ocds-lcuori-215293/2-contract,215293,506644,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215293,ocds-lcuori-215293/2-contract,215293,506645,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221762,ocds-lcuori-221762/2-contract,221762,519113,690,Convenio Marco,CONVENIO MARCO LLANTAS Y CAMARAS DE AIRE 2018
ocds-lcuori-215303,ocds-lcuori-215303/2-contract,215303,506678,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-215304,ocds-lcuori-215304/2-contract,215304,506679,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215304,ocds-lcuori-215304/2-contract,215304,506680,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215304,ocds-lcuori-215304/2-contract,215304,506681,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215313,ocds-lcuori-215313/2-contract,215313,506698,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215313,ocds-lcuori-215313/2-contract,215313,506699,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215313,ocds-lcuori-215313/2-contract,215313,506700,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215313,ocds-lcuori-215313/2-contract,215313,506701,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221763,ocds-lcuori-221763/2-contract,221763,519114,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215324,ocds-lcuori-215324/3-contract,215324,506718,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215324,ocds-lcuori-215324/3-contract,215324,506719,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215324,ocds-lcuori-215324/3-contract,215324,506720,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215335,ocds-lcuori-215335/3-contract,215335,506738,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215346,ocds-lcuori-215346/2-contract,215346,506758,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-215346,ocds-lcuori-215346/2-contract,215346,506759,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221764,ocds-lcuori-221764/2-contract,221764,519115,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221764,ocds-lcuori-221764/2-contract,221764,519116,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221770,ocds-lcuori-221770/2-contract,221770,519118,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221770,ocds-lcuori-221770/2-contract,221770,519119,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221770,ocds-lcuori-221770/2-contract,221770,519120,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221771,ocds-lcuori-221771/2-contract,221771,519121,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221771,ocds-lcuori-221771/2-contract,221771,519122,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221771,ocds-lcuori-221771/2-contract,221771,519123,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221772,ocds-lcuori-221772/2-contract,221772,519124,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221772,ocds-lcuori-221772/2-contract,221772,519125,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221773,ocds-lcuori-221773/2-contract,221773,519126,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221773,ocds-lcuori-221773/2-contract,221773,519127,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221773,ocds-lcuori-221773/2-contract,221773,519128,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221774,ocds-lcuori-221774/2-contract,221774,519129,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221776,ocds-lcuori-221776/3-contract,221776,519137,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221776,ocds-lcuori-221776/3-contract,221776,519138,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519158,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519159,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519160,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519161,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519162,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519163,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519164,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519165,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221781,ocds-lcuori-221781/2-contract,221781,519166,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221782,ocds-lcuori-221782/2-contract,221782,519167,790,Convenio Marco,IMPRESORAS Y EQUIPOS DE REPRODUCCION
ocds-lcuori-221783,ocds-lcuori-221783/2-contract,221783,519168,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221784,ocds-lcuori-221784/2-contract,221784,519169,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221784,ocds-lcuori-221784/2-contract,221784,519170,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221784,ocds-lcuori-221784/2-contract,221784,519171,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221785,ocds-lcuori-221785/2-contract,221785,519172,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221785,ocds-lcuori-221785/2-contract,221785,519173,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221792,ocds-lcuori-221792/2-contract,221792,519178,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519179,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519180,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519181,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519182,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519183,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519184,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519185,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519186,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221793,ocds-lcuori-221793/2-contract,221793,519187,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221803,ocds-lcuori-221803/2-contract,221803,519198,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221803,ocds-lcuori-221803/2-contract,221803,519199,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221814,ocds-lcuori-221814/2-contract,221814,519218,790,Convenio Marco,IMPRESORAS Y EQUIPOS DE REPRODUCCION
ocds-lcuori-221815,ocds-lcuori-221815/2-contract,221815,519219,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221825,ocds-lcuori-221825/2-contract,221825,519238,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221836,ocds-lcuori-221836/2-contract,221836,519258,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221837,ocds-lcuori-221837/2-contract,221837,519259,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221838,ocds-lcuori-221838/2-contract,221838,519260,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221838,ocds-lcuori-221838/2-contract,221838,519261,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221838,ocds-lcuori-221838/2-contract,221838,519262,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221847,ocds-lcuori-221847/2-contract,221847,519278,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221858,ocds-lcuori-221858/2-contract,221858,519298,810,Convenio Marco,VEHICULOS AUTOMOTORES
ocds-lcuori-221869,ocds-lcuori-221869/2-contract,221869,519318,810,Convenio Marco,VEHICULOS AUTOMOTORES
ocds-lcuori-221869,ocds-lcuori-221869/2-contract,221869,519319,810,Convenio Marco,VEHICULOS AUTOMOTORES
ocds-lcuori-221870,ocds-lcuori-221870/3-contract,221870,519320,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221870,ocds-lcuori-221870/3-contract,221870,519321,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519338,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519339,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519340,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519341,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519342,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519343,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221880,ocds-lcuori-221880/2-contract,221880,519344,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221881,ocds-lcuori-221881/2-contract,221881,519345,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221882,ocds-lcuori-221882/2-contract,221882,519346,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221883,ocds-lcuori-221883/2-contract,221883,519347,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221883,ocds-lcuori-221883/2-contract,221883,519348,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221884,ocds-lcuori-221884/2-contract,221884,519349,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221885,ocds-lcuori-221885/2-contract,221885,519350,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221886,ocds-lcuori-221886/2-contract,221886,519351,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221886,ocds-lcuori-221886/2-contract,221886,519352,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221886,ocds-lcuori-221886/2-contract,221886,519353,650,Convenio Marco,ALIMENTOS Y BEBIDAS 2018
ocds-lcuori-221888,ocds-lcuori-221888/2-contract,221888,519354,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221888,ocds-lcuori-221888/2-contract,221888,519355,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221889,ocds-lcuori-221889/2-contract,221889,519356,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221890,ocds-lcuori-221890/2-contract,221890,519357,630,Convenio Marco,CONVENIO DE UTILES DE OFICINA 2017
ocds-lcuori-221891,ocds-lcuori-221891/2-contract,221891,519358,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221891,ocds-lcuori-221891/2-contract,221891,519359,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221891,ocds-lcuori-221891/2-contract,221891,519360,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
ocds-lcuori-221891,ocds-lcuori-221891/2-contract,221891,519361,750,Convenio Marco,Convenio Marco Consumibles Tintas y Toner 2019.
