ocid,id,awards/0/id,awards/0/value/currency,awards/0/value/amount,awards/0/description
ocds-lcuori-131998,ocds-lcuori-131998/3-contract,131998,HNL,190.601,Material que sera utilizado en la vicerrectoria de relaciones internacionales
ocds-lcuori-131993,ocds-lcuori-131993/3-contract,131993,HNL,2976.9705000000004,COMPRA DE PRODUCTOS PARA RECREOVIA DEL SABADO 4 DE AGOSTO EN EL HATO DEL MEDIO ESCUELA JOSE TRINIDAD REYES
ocds-lcuori-131995,ocds-lcuori-131995/3-contract,131995,HNL,3328.1,COMPRA DE 100 PZA O 2 CAJAS QUE CONTIENE 50 UNIDADES DE AGUJA DE PUNCION LUMBAR N 27 SOLICITADO POR SALA DE ANESTESIA HOSPITAL DE ESPECIALIDADES S MEMORANDO N 326 GGSO18 DEL 03 DE JULIO 2018 CON LA AUTORIZACION DE LA DRA DINA ROJAS SEGUN VERIFICACION DEL ALMACEN CENTRAL 00716 DEL 05 DE JULIO 2018 Y VERIFICACION DE EXISTENCIA DE SUMINISTROS 00716 DEL 04 DE JULIO 2018
ocds-lcuori-131996,ocds-lcuori-131996/3-contract,131996,HNL,12073.85,SOLPED 10007304 SOLICITADO POR EL INSTITUTO DE EDUCACION POLICIAL ADJUNTAR A FACTURA COPIA DE SOLVENCIA FISCAL ACTUALIZDO Y COPIA DE ESTA ORDEN DE COMPRA VIGENTE 30 DIAS DESPUES DE ENTREGADA AL PROVEEDOR ENTREGAR EN DALPO 
ocds-lcuori-131997,ocds-lcuori-131997/3-contract,131997,HNL,13224.885,SUMINISTRO DE MATERIALES VARIOS PARA USO EN LAS DIFERENTES SECCIONES Y DEPARTAMENTOS DE LA ESCUELA DE INTELIGENCIA MILITAR DEL EJERCITO
ocds-lcuori-132003,ocds-lcuori-132003/3-contract,132003,HNL,9695.374,SOLPED 10007161 Y 10006972 SOLICITADO POR LA UDEP 01 Y UMEP 01 ENTREGAR EN ALMACEN DE DALPO CALLE LOS ALCALDES ENTRADA A LA ESTANCIA ESCHOOL  ADJUNTAR A FCATURA COPIA DE SOLVENCIA FISCAL ACTUALIZADA Y COPIA DE ESTA ORDEN DE COMPRA
ocds-lcuori-132011,ocds-lcuori-132011/3-contract,132011,HNL,124527.71,Compra de material medico quirurgico que sera utilizado en las diferentes salas de este centro hospitalario
ocds-lcuori-132012,ocds-lcuori-132012/3-contract,132012,HNL,123415.40000000001,compra de material medico quirurgico que sera utilizado en las diferentes salas de este centro Hospitalario
ocds-lcuori-132014,ocds-lcuori-132014/3-contract,132014,HNL,11212.5,COMPRA PARA LA DECANATURA DE FAHU
ocds-lcuori-132015,ocds-lcuori-132015/3-contract,132015,HNL,4062.7340000000004,Estos productos se utilizaran para atencion a participantes en el evento de la Caravana Viajando por Honduras ruta Joya de los Lagos 
ocds-lcuori-132017,ocds-lcuori-132017/3-contract,132017,HNL,823.63,Estos productos se utilizaran para atencion a participantes en el evento de la Caravana Viajando por Honduras ruta Joya de los Lagos 
ocds-lcuori-132019,ocds-lcuori-132019/4-contract,132019,HNL,3266.0,COMPRA PARA LA RECTORIA DE LA UPNFM
ocds-lcuori-132025,ocds-lcuori-132025/3-contract,132025,HNL,4646.0,PAGO CONTRA ENTREGA
ocds-lcuori-132026,ocds-lcuori-132026/3-contract,132026,HNL,736.716,260 2018 SAG
ocds-lcuori-132030,ocds-lcuori-132030/3-contract,132030,HNL,3072.2250000000004,260 2018 SAG 
ocds-lcuori-132029,ocds-lcuori-132029/3-contract,132029,HNL,41400.0,Compra de cajas para archivo tama?o carta para organizar papeleria de bodega
ocds-lcuori-132031,ocds-lcuori-132031/3-contract,132031,HNL,2914.2000000000003,Compra de agua para ser utilizada en actvidad de recreo via a realizarse el dia 04 de agosto de 2018 en la Escuela Jose Trinidad Reyes del Hato de Enmedio  
ocds-lcuori-132032,ocds-lcuori-132032/3-contract,132032,HNL,416.0,Compra de agua para ser utilizada en actvidad de recreo via a realizarse el dia 04 de agosto de 2018 en la Escuela Jose Trinidad Reyes del Hato de Enmedio  
ocds-lcuori-132033,ocds-lcuori-132033/3-contract,132033,HNL,982.1675,LAPICES ANILLOS BOLIGRAFOS RESALTADOR 
ocds-lcuori-132034,ocds-lcuori-132034/3-contract,132034,HNL,6603.275000000001,Compra de Insumos para asistir Reuniones en el Despacho del se?or Ministro
ocds-lcuori-132035,ocds-lcuori-132035/3-contract,132035,HNL,1500.84,BORRADOR Y CORRECTOR 
ocds-lcuori-132037,ocds-lcuori-132037/3-contract,132037,HNL,1734.2,COMPRA PARA LA SECCION DE PROVEEDURIA DE LA UPNFM
ocds-lcuori-132038,ocds-lcuori-132038/4-contract,132038,HNL,2520.225,Suministros necesarios para abastecer el almacen durante el segundo trimestre del a?o 2018
ocds-lcuori-132039,ocds-lcuori-132039/3-contract,132039,HNL,3306.64,Compra de Insumos para atender las Reuniones del Despacho Ministerial
ocds-lcuori-132042,ocds-lcuori-132042/3-contract,132042,HNL,150000.0,COMPRA DE 15000 CATETER IV 20G SOLICITADO POR SUMINISTRO HOSPITAL DE ESPECIALIDADES SEGUN MEMORANDO N 0125 SHGE 2018 DEL 19 DE JULIO 2018 CON LA AUTORIZACION DE LA DRA DINA ROJAS SEGUN VERIFICACION DEL ALMACEN CENTRAL 00804 DEL 26 DE JULIO 2018
ocds-lcuori-132043,ocds-lcuori-132043/3-contract,132043,HNL,50210.035,MATERIAL VARIO DPI SOLPED 6422 7272 7264 
ocds-lcuori-132044,ocds-lcuori-132044/3-contract,132044,HNL,160.67600000000002,BORRADOR Y CORRECTOR 
ocds-lcuori-132046,ocds-lcuori-132046/3-contract,132046,HNL,553.965,BOLIGRAFOS RESALTADOR ANILLOS LAPICES DE COLORES 
ocds-lcuori-132047,ocds-lcuori-132047/3-contract,132047,HNL,7455.656,MATERIAL VARIO DPI SOLPED 7264 6422 ENTREGAR EN EL ALMACEN DE LA DPI COL KENNEDY PRIMERA ENTRADAADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-132049,ocds-lcuori-132049/3-contract,132049,HNL,15548.0,este producto sera utilizado en la realizacion de ultrasonidos de los pacientes que asisten al Hospital General del Sur 
ocds-lcuori-132054,ocds-lcuori-132054/4-contract,132054,HNL,142.7955,Suministro de papel y carton 
ocds-lcuori-132066,ocds-lcuori-132066/3-contract,132066,HNL,43658.8,MATERIAL DE OFICINA PARA LA DPI SOLPED 7264 
ocds-lcuori-132067,ocds-lcuori-132067/3-contract,132067,HNL,854.769,COMPRA DE INSUMOS PARA ATENCIONES A LA GERENCIA GENERAL
ocds-lcuori-132068,ocds-lcuori-132068/3-contract,132068,HNL,658.121,COMPRA DE INSUMOS PARA ATENCIONES A LA GERENCIA GENERAL
ocds-lcuori-132069,ocds-lcuori-132069/3-contract,132069,HNL,1026500.0,SUTURA INVERISONES Y EQUIPO
ocds-lcuori-132077,ocds-lcuori-132077/3-contract,132077,HNL,2413.849,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-132103,ocds-lcuori-132103/3-contract,132103,HNL,18630.0,PARA USO DE PERSONAL DE DESPACHO DE ASESOR LEGAL DE LA PRESIDENCIA
ocds-lcuori-132087,ocds-lcuori-132087/3-contract,132087,HNL,2860.0,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-132089,ocds-lcuori-132089/3-contract,132089,HNL,1030.4,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-132078,ocds-lcuori-132078/3-contract,132078,HNL,2842.8,COMPRA DE ALIMENTOS Y BEBIDAS
ocds-lcuori-132135,ocds-lcuori-132135/3-contract,132135,HNL,2376.57,utiles de escritorio
ocds-lcuori-132099,ocds-lcuori-132099/3-contract,132099,HNL,4414.62,SUMINISTRO DE 24 MEMORIAS USB DE 8GB SOLICITADAS POR EL DESPACHO MINISTERIAL DE LA SECRETARIA DE FINANZAS
ocds-lcuori-132100,ocds-lcuori-132100/3-contract,132100,HNL,862.5,SOLICITADO POR LA UNIDAD DE ALUMBRADO PUBLICO PARA EL VEHICULO PLACA N 08882 MOTOR 3L 4862514 A?O 2000 SERIE LN166 0036374 TIPO PICK UP DOBLE CABINA 4X2 REGISTRO 392 MARCA TOYOTA HILUX SEGUN ORDEN DE COMPRA N 2018 705 00052
ocds-lcuori-132101,ocds-lcuori-132101/3-contract,132101,HNL,7661.76,PARA USO EN LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-132102,ocds-lcuori-132102/3-contract,132102,HNL,6474.127,MATERIAL DE OFICINA EIC 7332 ESO 7346 SEP 7348 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-132110,ocds-lcuori-132110/3-contract,132110,,,Suministros de Oficina para uso en Comision Auditoria INFOP
ocds-lcuori-132169,ocds-lcuori-132169/3-contract,132169,HNL,19645.22,compra de folder oficio y carta papel carbon y notas adhesivas
ocds-lcuori-132104,ocds-lcuori-132104/3-contract,132104,HNL,6118.0,PARA USO DE LOS EMPLEADOS DE LA SUB GERENCIA DE PLANIFICACION E INGENIERIA DE DISTRIBUCION SEGUN ORDEN DE COMPRA N 2018 1701 0068 
ocds-lcuori-132105,ocds-lcuori-132105/4-contract,132105,HNL,4907.28,MATERIAL DE OFICINA EIC 7332 ESO 7346 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA ADJUNTAR A FACTURA COPIA DE ESTA ORDEN DE COMPRA Y CONSTANCIA DE SOLVENCIA FISCAL VIGENTE ORDEN DE COMPRA VALIDA POR 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR
ocds-lcuori-132106,ocds-lcuori-132106/3-contract,132106,HNL,1110.256,SOLICITADO POR LA UNIDAD DE ALUMBRADO PUBLICO PARA EL VEHICULO PLACA N 08882 MOTOR 3L 4862514 A?O 2000 SERIE LN166 0036374 TIPOPICK UP DOBLE CABINA 4X2 REGISTRO 392 MARCA TOYOTA HILUX SEGUN ORDEN DE COMPRAN 2018 705 00058 
ocds-lcuori-132108,ocds-lcuori-132108/3-contract,132108,HNL,359.03000000000003,COMPRA DE PAPEL PARA LA UNIDAD DE LA UCA PARA DIFERENTES REUNIONES DE LA MISMA
ocds-lcuori-132109,ocds-lcuori-132109/3-contract,132109,HNL,1001.921,Suministros de Oficina para uso en Comision Auditoria INFOP
ocds-lcuori-132112,ocds-lcuori-132112/3-contract,132112,HNL,1124.5620000000001,Suministros de Oficina para uso de Comision de Auditoria INFOP
ocds-lcuori-132120,ocds-lcuori-132120/3-contract,132120,HNL,2276.5055,SUMINISTRO DE MATERIALES PARA USO EN LAS DIFERENTES SECCIONES DEL DECIMO BATALLON DE INFANTERIA 
ocds-lcuori-132121,ocds-lcuori-132121/3-contract,132121,HNL,3958.8405000000002,UTILES DE OFICINA
ocds-lcuori-132123,ocds-lcuori-132123/3-contract,132123,HNL,981.272,ADQUISICION DE PRODUCROS VARIOS PARA USO DEL DESPACHO MINISTERIAL
ocds-lcuori-132124,ocds-lcuori-132124/3-contract,132124,HNL,4590.235000000001,ADQUISICION DE PRODUCTOS VARIOS PARA USO DEL DESPACHO MINISTERIAL
ocds-lcuori-132125,ocds-lcuori-132125/3-contract,132125,HNL,58563.06,SOLPED 10006982 SOLCITADO POR LA DIRECCION GRAL POLICIA PREVENTIVA ADJUNTAR A FACTURA COPIA DE SOLVENCIA FISCAL ACTUALIZADA Y COPIA DE ESTA ORDEN DE COMPRA VIGENTE 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA
ocds-lcuori-132113,ocds-lcuori-132113/3-contract,132113,HNL,2286.2000000000003,SUMINISTRO DE MATERIALES DE OFICINA PARA USO EN EL PRIMER BATALLON DE COMUNICACIONES
ocds-lcuori-132114,ocds-lcuori-132114/3-contract,132114,HNL,698.398,Suministros de Oficina para uso en Comision de Auditoria INFOP
ocds-lcuori-132128,ocds-lcuori-132128/3-contract,132128,HNL,11007.57,SOLPED 10006978 SOLCITADO POR LA UMEP 04 ADJUNTAR A FACTURA COPIA DE SOLVENCIA FISCAL ACTUALIZADA Y COPIA DE ESTA ORDEN DE COMPRA VIGENTE 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA
ocds-lcuori-132129,ocds-lcuori-132129/3-contract,132129,HNL,15978.33,SOLPED 10006840 SOLCITADO POR LA UMEP 06 ADJUNTAR A FACTURA COPIA DE SOLVENCIA FISCAL ACTUALIZADA Y COPIA DE ESTA ORDEN DE COMPRA VIGENTE 30 DIAS DESPUES DE RECIBIDA POR EL PROVEEDOR ENTREGAR EN ALMACEN DE LA DIRECCION ADMINISTRATIVA
ocds-lcuori-132133,ocds-lcuori-132133/3-contract,132133,HNL,11475.0,20W50 1 BARRIL DE ACEITE PARA USO EN EL CENTRO DE DIGNOSTICO PARA LAS DIFERENTES UNIDAES CONTRA INCENDIOS Y AMBULANCIAS DEL CUERPO DE BOMBEROS DE TEGUCIGALPA
ocds-lcuori-132127,ocds-lcuori-132127/3-contract,132127,HNL,4872.0485,ADQUISICION DE PRODUCTOS VARIOS PARA USO DEL DESPACHO MINISTERIAL
ocds-lcuori-132134,ocds-lcuori-132134/3-contract,132134,HNL,5267.5335000000005,ADQUISICION DE PRODUCTOS VARIOS PARA SER UTILIZADOS POR DESPACHO MINISTERIAL
ocds-lcuori-132138,ocds-lcuori-132138/3-contract,132138,HNL,121.9,COMPRA DE DULCES 
ocds-lcuori-132139,ocds-lcuori-132139/3-contract,132139,HNL,1145.285,SUMINISTRO DE PAPEL PARA USO EN LAS DIFERENTES OFICINAS DEL DOCE BATALLON DE INFANTERIA
ocds-lcuori-132140,ocds-lcuori-132140/4-contract,132140,HNL,1180.015,SOLICITADO POR JEFE DE ALMACEN CASA PRESIDENCIAL
ocds-lcuori-132141,ocds-lcuori-132141/3-contract,132141,HNL,7940.865000000001,SOLICITADO POR EL JEFE DE ALMACEN CASA PRESIDENCIAL
ocds-lcuori-132144,ocds-lcuori-132144/3-contract,132144,HNL,1342.9995000000001,ORDEN DE COMPRA SOLICITADA POR ISIS VASQUEZ PARA PERSONAL DE C100 CUBRIENDO LOS MESES DE AGOSTO A OCTUBRE SEGUN MEMORANDO IHCIETI FA 022 2018
ocds-lcuori-132145,ocds-lcuori-132145/3-contract,132145,HNL,1149.678,SUMINISTRO DE MATERIALES PARA USO EN LAS DIFERENTES SECCIONES DEL DOCE BATALLON DE INFANTERIA
ocds-lcuori-132146,ocds-lcuori-132146/3-contract,132146,HNL,2082.954,ORDEN DE COMPRA SOLICITADA POR ISIS VASQUEZ PARA PERSONAL DE C100 CUBRIENDO LOS MESES DE AGOSTO A OCTUBRE SEGUN MEMORANDO IHCIETI FA 022 2018
ocds-lcuori-132147,ocds-lcuori-132147/3-contract,132147,HNL,2047.414,COMPRA DE MATERIALES VARIOS DE OFICINA
ocds-lcuori-132148,ocds-lcuori-132148/3-contract,132148,HNL,297494.605,COMPRA DE UTILES DE OFICINA
ocds-lcuori-132149,ocds-lcuori-132149/3-contract,132149,HNL,884.0,Compra de comestibles e insumos para ser utilizados en proyecto de recreovia a realizarse en la escuela Jose Trinidad Reyes de la Colonia Hato de Enmedio
ocds-lcuori-132150,ocds-lcuori-132150/3-contract,132150,HNL,5828.400000000001,Compra de comestible e insumos para apoyar recreovia a realizarse el dia sabado 04 de Agosto de 2018 en la escuela Jose Trinidad Reyes de la Col Hato de En medio
ocds-lcuori-132153,ocds-lcuori-132153/3-contract,132153,HNL,5637.185,CLIPS TAPE Y CUADERNOS UNICOS
ocds-lcuori-132155,ocds-lcuori-132155/3-contract,132155,HNL,16200.625,PORTA CLIP Y CARPETA ARCHIVADORA
ocds-lcuori-132159,ocds-lcuori-132159/3-contract,132159,HNL,3105.0,MARCADOR PERMANENTE
ocds-lcuori-132162,ocds-lcuori-132162/3-contract,132162,HNL,34862.25,Compra de material de oficina
ocds-lcuori-132164,ocds-lcuori-132164/3-contract,132164,HNL,168564.5,Compra de material de oficina 
ocds-lcuori-132165,ocds-lcuori-132165/3-contract,132165,HNL,19860.868000000002,boligrafo marcadores carpetas
ocds-lcuori-132166,ocds-lcuori-132166/3-contract,132166,HNL,95676.165,Compra de Material de Oficina
ocds-lcuori-132167,ocds-lcuori-132167/3-contract,132167,HNL,757796.87,Compra de material de oficina 
ocds-lcuori-132168,ocds-lcuori-132168/3-contract,132168,HNL,10752.5,SERVILLETAS
ocds-lcuori-132177,ocds-lcuori-132177/3-contract,132177,HNL,3685.26,COMPRA DE INSUMOS PARA ATENCIONES SOLICITADO POR LA GERENCIA ADMINISTRATIVA FINANCIERA
ocds-lcuori-132176,ocds-lcuori-132176/3-contract,132176,HNL,501.40000000000003,LIQUIDO DE FRENOS 
ocds-lcuori-132178,ocds-lcuori-132178/3-contract,132178,,,COMPRA DE INSUMOS PARA ATENCIONES SOLICITADOS POR LA GERENCIA ADMINISTRATIVA
ocds-lcuori-132181,ocds-lcuori-132181/3-contract,132181,HNL,1340.615,PARA USO DE LA UPE
ocds-lcuori-132183,ocds-lcuori-132183/3-contract,132183,HNL,100.0,Compra de bolsas de agua para becarios en actividades de reforestacion en cumplimiento de horas de voluntariado
ocds-lcuori-132184,ocds-lcuori-132184/3-contract,132184,HNL,41084.08,SOLICITADO POR LA GERENCIA DE GESTION DE PACIENTE PARA EL CONSUMO DURANTE APROXIMADAMENTE UN MES DE LOS PACIENTES QUE SE ENCUENTRAN HOSPITALIZADOS EN LAS DIFERENTES SALAS HOSPITALARIAS ASI COMO PARA LA REALIZACION DE ESTUDIOS EN LAS AREAS DE ESTUDIOS ESPECIALES Y RADIOLOGIA Y TAMBIEN PARA LOS PACIENTES QUE SON ATENDIDOS EN ALGUNAS AREAS DE CONSULTA EXTERNA DE CONFORMIDAD AL LISTADO ADJUNTO AL MEMORANDO Y AMPARADOS EN LA AUTORIZACION OTORGADA POR LA COMISION INTERVENTORA MEDIANTE OFICIO CI IHSS 692 2016 ASI COMO EL INFORME TECNICO PRESENTADO POR LA UNIDAD DE EPIDEMIOLOGIA MEDIANTE MEMORANDO UEH 53 2017
ocds-lcuori-132189,ocds-lcuori-132189/3-contract,132189,HNL,2442.931,PARA USO DE LA CAPACITACION 
ocds-lcuori-132187,ocds-lcuori-132187/3-contract,132187,HNL,705.5365,PARA USO DE CAPACITACION 
ocds-lcuori-132193,ocds-lcuori-132193/3-contract,132193,HNL,1080.0,COMPRA DE AGUA EN BOTELLON PARA CONSUMO EN EL CURLP
ocds-lcuori-132191,ocds-lcuori-132191/3-contract,132191,HNL,264.96,INSUMOS ESCOLARES SOLICITADOS POR EL CENTRO CIUDAD MUJER DE LA COL KENNEDY
ocds-lcuori-132195,ocds-lcuori-132195/3-contract,132195,HNL,15301.903,COMPRA DE INSUMOS ESCOLARES PARA EL CENTRO CIUDAD MUJER DE LA COL KENNEDY
ocds-lcuori-132196,ocds-lcuori-132196/3-contract,132196,HNL,4776.575,COMPRA DE INSUMOS PARA ATENCIONES SOLICITADOS POR LA GERENCIA ADMINISTRATVA
ocds-lcuori-132200,ocds-lcuori-132200/3-contract,132200,HNL,9215.765500000001,COMPRA DE INSUMOS PARA ATENCIONES SOLICITADOS POR LA GERENCIA ADMINISTRATIVA 
ocds-lcuori-132201,ocds-lcuori-132201/3-contract,132201,HNL,496.57,COMPRA DE INSUMOS PARA ATENCIONES SOLICITADOS POR LA GERENCIA ADMINISTRATIVA
ocds-lcuori-132203,ocds-lcuori-132203/3-contract,132203,HNL,3685.26,COMPRA DE INSUMOS PARA ATENCIONES SOLICITADOS POR LA GERENCIA ADMINISTRATIVA 
ocds-lcuori-132207,ocds-lcuori-132207/3-contract,132207,HNL,6130.558,ADQUISICION DE RESPUESTOS Y ACCESORIOS PARA LA DIRECCION GENERAL DE TECNOLOGIA EDUCATIVA
ocds-lcuori-132208,ocds-lcuori-132208/3-contract,132208,HNL,57987.87,valor reservado para la compra de alimento y bebidas para personas para el uso del hospital santa barbara integrado 
ocds-lcuori-132219,ocds-lcuori-132219/3-contract,132219,HNL,6180.0,compra de insumos uso de oficina
ocds-lcuori-132205,ocds-lcuori-132205/3-contract,132205,HNL,2289.9,TESORERIA GENERAL DE LA REPUBLICA OCTAVO PISO DE LA SECRETARIA DE FINANZAS
ocds-lcuori-132221,ocds-lcuori-132221/3-contract,132221,HNL,13682.93,compra de material de practica para uso de los talleres centros pedagogicos
ocds-lcuori-132222,ocds-lcuori-132222/3-contract,132222,HNL,2087.3175,Compra de material para uso de talleres centros pedagogicos
ocds-lcuori-132223,ocds-lcuori-132223/3-contract,132223,HNL,4134.25,COMPRA DE GALLETAS AZUCAR CAFE CREMORA Y CUBIERTOS
ocds-lcuori-132224,ocds-lcuori-132224/3-contract,132224,HNL,234.14000000000001,COMPRA DE CUBIERTOS
ocds-lcuori-132225,ocds-lcuori-132225/3-contract,132225,HNL,765.808,COMPRA DE SUMINISTROS PARA OFICINA SOLICITADO POR LA GERENCIA DE TRANSMISION CS MEDIANTE REQUISICION NO 161689 SOLPED NO 30000827 EXPEDIENTE 913 2018
ocds-lcuori-132228,ocds-lcuori-132228/3-contract,132228,HNL,47.0,COMPRA DE MARCADORES PARA PIZARRA SOLICITADO POR COMUNICACION EMPRESARIAL  MEDIANTE REQUISICION NO 16 SOLPED NO 30000995 EXPEDIENTE 839 2018
ocds-lcuori-132230,ocds-lcuori-132230/3-contract,132230,HNL,621.4355,UNIDAD DE CAJA COT 000165
ocds-lcuori-132231,ocds-lcuori-132231/3-contract,132231,HNL,511.50800000000004,UNIDAD DE CAJA COT 00165
ocds-lcuori-132235,ocds-lcuori-132235/3-contract,132235,HNL,432.124,GALLETA JUGO VASO
ocds-lcuori-132233,ocds-lcuori-132233/3-contract,132233,HNL,366.45,UNIDAD DE CAJA COT 00165
ocds-lcuori-132239,ocds-lcuori-132239/3-contract,132239,HNL,625.1045,COMPRA DE ALIMENTOS Y BEBIDAS PARA ATENCIONES Y REUNIONES DE LA DIRECCION GENERAL DE ADMINISTRACION PARA EL MES DE AGOSTO 2018
ocds-lcuori-132241,ocds-lcuori-132241/3-contract,132241,HNL,2915.0,CENFA LA PAZ COT 00166
ocds-lcuori-132240,ocds-lcuori-132240/3-contract,132240,HNL,537.625,SERVILLETAS 
ocds-lcuori-132244,ocds-lcuori-132244/3-contract,132244,HNL,1190.94,materiales y suministros de oficina
ocds-lcuori-132245,ocds-lcuori-132245/3-contract,132245,HNL,2052.75,compra de agua purificada para despacho ministro
ocds-lcuori-132242,ocds-lcuori-132242/3-contract,132242,HNL,2915.0,CENFA LA PAZ COT 00166
ocds-lcuori-132248,ocds-lcuori-132248/3-contract,132248,HNL,77201.0,compra de instrumental medico quirurgico que sera utilizado en las diferentes salas de este centro Hospitalario
ocds-lcuori-132250,ocds-lcuori-132250/3-contract,132250,HNL,1785.0,Compra de jugos para actividad de recreovia a realizarse el dia 4 de agosto de 2018 en la escuela Jose Trinidad Reyes de la colonia Hato de Enmedio
ocds-lcuori-132249,ocds-lcuori-132249/3-contract,132249,HNL,900.45,COMPRA DE AGUA PURIFICADA PARA OFICINAS  DESPACHO
ocds-lcuori-132252,ocds-lcuori-132252/5-contract,132252,HNL,6033.35,SUMINISTROS DE OFICINA
ocds-lcuori-132251,ocds-lcuori-132251/3-contract,132251,HNL,786.6,COMPRA DE CARTULINA PARA USO EN OFICINAS DEL PNPRRS
ocds-lcuori-132254,ocds-lcuori-132254/3-contract,132254,HNL,989.0690000000001,Compra de Cartulina y Papel para uso en oficinas del PNPRRS
ocds-lcuori-132255,ocds-lcuori-132255/3-contract,132255,HNL,2109.1,COMPRA DE RECREOVIAS
ocds-lcuori-132258,ocds-lcuori-132258/3-contract,132258,HNL,585.35,COMPRA DE RECREOVIAS
ocds-lcuori-132257,ocds-lcuori-132257/3-contract,132257,HNL,1796.3,COMPRA DE RECREOVIAS
ocds-lcuori-132262,ocds-lcuori-132262/3-contract,132262,HNL,24147.7,PARA USAR EN PUERTO CASTILLA
ocds-lcuori-132261,ocds-lcuori-132261/3-contract,132261,HNL,861.35,CAMBIO DE ACEITE Y FILTRO AAL VEHICULO NISSAN FROINTIER A?O 2014 PLACA N10271 ASIGNADO A LA SUB SECRETARIA DE ASUNTOS TECNICOS PEDAGOGICOS 
ocds-lcuori-132266,ocds-lcuori-132266/3-contract,132266,HNL,1120.9625,Suministro de papeleria para uso en las oficinas del Comando de la 110 Brigada de Infanteria durante el tercer trimestre del presente a?o
ocds-lcuori-132267,ocds-lcuori-132267/3-contract,132267,HNL,1674.055,COMPRA DE 10 RESMAS DE PAPEL BOND TAMA?O CARTA 9 RESMAS DE PAPEL BOND TAMA?O OFICIO 10 MASKING TAPE TRASPARENTE 10 MASKIN TAPE BLANCO PARA SER UTILIZADO EN LA DIRECCION DE DEPORTES 
ocds-lcuori-132271,ocds-lcuori-132271/3-contract,132271,HNL,4709.25,SOLPED 10006831 SOLCITADO POR LA UDEP 06  ENTREGAR EN ALMACEN DE DALPO CALLE LOS ALCALDES ENTRADA A LA ESTANCIA SCHOOL SE SOCLITA LA ENTREGA EN 30 DIAS MAXIMO DESPUES DE RECIBIDA LA ORDEN POR EL PROVEEDOR
ocds-lcuori-132272,ocds-lcuori-132272/3-contract,132272,HNL,51769.987,compra de materiales de oficina para stock de almacen
ocds-lcuori-132269,ocds-lcuori-132269/3-contract,132269,HNL,1674.055,10 RESMAS DE PAPEL BON TAMA?O CARTA 9 RESMAS DE PAPEL BOND TAMA?O OFICIO 10 MASKING TAPE BLANCO 10 MASKING TAPE TRASNPARENTE PARA SER UTILIZADO EN LA DIRECCION DE DEPORTES 
ocds-lcuori-132273,ocds-lcuori-132273/3-contract,132273,HNL,1487.065,COMPRA DE 10 RESMAS DE PAPEL TAMA?O CARTA Y 9 DE PAPEL OFICIO PARA SER UTILIZADAS EN LA DIRECCION DE DEPORTES 
ocds-lcuori-132279,ocds-lcuori-132279/3-contract,132279,HNL,1405.703,COMPRA DE 10 PAQUETES DE GALLETA OREO 30 REFRESCO PEPSI LATA DE 250 ML 3 CARIBAS PAQUETE DE 6 UNIDADES FRITOS ANTOJITOS PAQUETE DE 6 UNIDADES PARA SER UTILIZADAS EN LA DIRECCION DE DEPORTES 
ocds-lcuori-132280,ocds-lcuori-132280/3-contract,132280,HNL,563.086,materiales de oficina 
ocds-lcuori-132283,ocds-lcuori-132283/3-contract,132283,,,2 PAQUETE DE 6 UNIDADES DORITOS CON QUESO 2 PAQUETES DE 6 UNIDADES DE ZIBAS ANILLITOS DE PAPA PARA SER UTILIZADOS EN LA DIRECCION DE DEPORTES 
ocds-lcuori-132603,ocds-lcuori-132603/3-contract,132603,,,JUGOS
ocds-lcuori-132287,ocds-lcuori-132287/3-contract,132287,HNL,1100.0,COMPRA DE 50 BOTELLONES DE AGUA PURIFICADA PARA SER UTILIZADA EN LA DIRECCION DE CULTURA Y ARTES 
ocds-lcuori-132639,ocds-lcuori-132639/3-contract,132639,HNL,760.5755,ADQUISICION DE PRODUCTOS VARIOS PARA SER UTILIZADOS POR USINIEH
