ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-PR847R-ICF-PNR-LP-03-2018-2,ocds-lcuori-PR847R-ICF-PNR-LP-03-2018-2/3,PR847R-ICF-PNR-LP-03-2018-2,PR847R-ICF-PNR-LP-03-2018-2,500.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-004-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-004-2018-2/3,mrY1dr-LPN No.SEDS-OBRAS-004-2018-2,mrY1dr-LPN No.SEDS-OBRAS-004-2018-2,300.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-005-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-005-2018-2/3,mrY1dr-LPN No.SEDS-OBRAS-005-2018-2,mrY1dr-LPN No.SEDS-OBRAS-005-2018-2,300.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-08-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-08-2018-2/5,MrMPYR-LPN-CNBS-08-2018-2,MrMPYR-LPN-CNBS-08-2018-2,200.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-DE-006-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-DE-006-2018-2/3,mrY1dr-LPN No.SEDS-DE-006-2018-2,mrY1dr-LPN No.SEDS-DE-006-2018-2,300.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-007-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-OBRAS-007-2018-2/3,mrY1dr-LPN No.SEDS-OBRAS-007-2018-2,mrY1dr-LPN No.SEDS-OBRAS-007-2018-2,300.0,document
ocds-lcuori-7GXmzR-LPN-006-2018CCIVS-2,ocds-lcuori-7GXmzR-LPN-006-2018CCIVS-2/3,7GXmzR-LPN-006-2018CCIVS-2,7GXmzR-LPN-006-2018CCIVS-2,1000.0,document
ocds-lcuori-PGJALo-LPN-100-011-2018-2,ocds-lcuori-PGJALo-LPN-100-011-2018-2/3,PGJALo-LPN-100-011-2018-2,PGJALo-LPN-100-011-2018-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-118-AMDC-124-2018-2,ocds-lcuori-2LmqDL-LPrNO-118-AMDC-124-2018-2/3,2LmqDL-LPrNO-118-AMDC-124-2018-2,2LmqDL-LPrNO-118-AMDC-124-2018-2,200.0,document
ocds-lcuori-7GXmzR-LPN-007-2018CCIVS-2,ocds-lcuori-7GXmzR-LPN-007-2018CCIVS-2/3,7GXmzR-LPN-007-2018CCIVS-2,7GXmzR-LPN-007-2018CCIVS-2,1000.0,document
ocds-lcuori-7GXmzR-LPN-008-2018CCIVS-2,ocds-lcuori-7GXmzR-LPN-008-2018CCIVS-2/3,7GXmzR-LPN-008-2018CCIVS-2,7GXmzR-LPN-008-2018CCIVS-2,1000.0,document
ocds-lcuori-mGE7er-LPN-01-DINAF-2018-2,ocds-lcuori-mGE7er-LPN-01-DINAF-2018-2/3,mGE7er-LPN-01-DINAF-2018-2,mGE7er-LPN-01-DINAF-2018-2,100.0,document
ocds-lcuori-orvkNL-LPN No.16-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.16-2018-SEAF-UNAH-2/4,orvkNL-LPN No.16-2018-SEAF-UNAH-2,orvkNL-LPN No.16-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-vGZWNR-LPN-009-2018-2,ocds-lcuori-vGZWNR-LPN-009-2018-2/3,vGZWNR-LPN-009-2018-2,vGZWNR-LPN-009-2018-2,300.0,document
ocds-lcuori-jRDYor-LNP-SEDIS-002-2018-2,ocds-lcuori-jRDYor-LNP-SEDIS-002-2018-2/4,jRDYor-LNP-SEDIS-002-2018-2,jRDYor-LNP-SEDIS-002-2018-2,300.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-016-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-016-2018-2/3,mrY1dr-LPN No.SEDS-016-2018-2,mrY1dr-LPN No.SEDS-016-2018-2,300.0,document
ocds-lcuori-ERpO1G-LPR-033-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-033-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-033-GISEP-UDAIS-2018-2,ERpO1G-LPR-033-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-017-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-017-2018-2/3,mrY1dr-LPN No.SEDS-017-2018-2,mrY1dr-LPN No.SEDS-017-2018-2,300.0,document
ocds-lcuori-vGZWNR-LPN-021-2018-2,ocds-lcuori-vGZWNR-LPN-021-2018-2/3,vGZWNR-LPN-021-2018-2,vGZWNR-LPN-021-2018-2,300.0,document
ocds-lcuori-ERpO1G-LPR-034-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-034-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-034-GISEP-UDAIS-2018-2,ERpO1G-LPR-034-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-MLQ18L-LPN-HBCBH-003-2018-2,ocds-lcuori-MLQ18L-LPN-HBCBH-003-2018-2/3,MLQ18L-LPN-HBCBH-003-2018-2,MLQ18L-LPN-HBCBH-003-2018-2,500.0,document
ocds-lcuori-7rBxpG-LPública No.36-2018-2,ocds-lcuori-7rBxpG-LPública No.36-2018-2/3,7rBxpG-LPública No.36-2018-2,7rBxpG-LPública No.36-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No.036-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No.036-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No.036-GISEP-UDAIS-2018-2,ERpO1G-LPR-No.036-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No.037-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No.037-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No.037-GISEP-UDAIS-2018-2,ERpO1G-LPR-No.037-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No.038-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No.038-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No.038-GISEP-UDAIS-2018-2,ERpO1G-LPR-No.038-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No.039-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No.039-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No.039-GISEP-UDAIS-2018-2,ERpO1G-LPR-No.039-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-No.040-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-No.040-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-No.040-GISEP-UDAIS-2018-2,ERpO1G-LPR-No.040-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-62-AMDC-67-2018-2,ocds-lcuori-2LmqDL-LPrNO-62-AMDC-67-2018-2/3,2LmqDL-LPrNO-62-AMDC-67-2018-2,2LmqDL-LPrNO-62-AMDC-67-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-63-AMDC-68-2018-2,ocds-lcuori-2LmqDL-LPrNO-63-AMDC-68-2018-2/3,2LmqDL-LPrNO-63-AMDC-68-2018-2,2LmqDL-LPrNO-63-AMDC-68-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-023-2018-2,ocds-lcuori-vGZWNR-LPN-023-2018-2/3,vGZWNR-LPN-023-2018-2,vGZWNR-LPN-023-2018-2,300.0,document
ocds-lcuori-Zr5B9L-LPN 006-2018-SS-2,ocds-lcuori-Zr5B9L-LPN 006-2018-SS-2/3,Zr5B9L-LPN 006-2018-SS-2,Zr5B9L-LPN 006-2018-SS-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-64-AMDC-69-2018-2,ocds-lcuori-2LmqDL-LPrNO-64-AMDC-69-2018-2/3,2LmqDL-LPrNO-64-AMDC-69-2018-2,2LmqDL-LPrNO-64-AMDC-69-2018-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-65-AMDC-70-2018-2,ocds-lcuori-2LmqDL-LPrNO-65-AMDC-70-2018-2/3,2LmqDL-LPrNO-65-AMDC-70-2018-2,2LmqDL-LPrNO-65-AMDC-70-2018-2,200.0,document
ocds-lcuori-Zr5B9L-LPN 011-2018-SS-2,ocds-lcuori-Zr5B9L-LPN 011-2018-SS-2/3,Zr5B9L-LPN 011-2018-SS-2,Zr5B9L-LPN 011-2018-SS-2,500.0,document
ocds-lcuori-jRDYor-SEDIS-001-2018-2,ocds-lcuori-jRDYor-SEDIS-001-2018-2/3,jRDYor-SEDIS-001-2018-2,jRDYor-SEDIS-001-2018-2,300.0,document
ocds-lcuori-7GXmzR-LPN-005-2018CCIVS-2,ocds-lcuori-7GXmzR-LPN-005-2018CCIVS-2/3,7GXmzR-LPN-005-2018CCIVS-2,7GXmzR-LPN-005-2018CCIVS-2,1000.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-02-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-02-2018-2/4,MrMPYR-LPN-CNBS-02-2018-2,MrMPYR-LPN-CNBS-02-2018-2,200.0,document
ocds-lcuori-mGEMGM-LPN-SEFIN-011-2018-2,ocds-lcuori-mGEMGM-LPN-SEFIN-011-2018-2/4,mGEMGM-LPN-SEFIN-011-2018-2,mGEMGM-LPN-SEFIN-011-2018-2,200.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-018-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-018-2018-2/3,mrY1dr-LPN No.SEDS-018-2018-2,mrY1dr-LPN No.SEDS-018-2018-2,300.0,document
ocds-lcuori-WRzj0R-LPN-003-2018-2,ocds-lcuori-WRzj0R-LPN-003-2018-2/5,WRzj0R-LPN-003-2018-2,WRzj0R-LPN-003-2018-2,250.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-020-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-020-2018-2/3,mrY1dr-LPN No.SEDS-020-2018-2,mrY1dr-LPN No.SEDS-020-2018-2,300.0,document
ocds-lcuori-WRzj0R-LPN-004-2018-2,ocds-lcuori-WRzj0R-LPN-004-2018-2/4,WRzj0R-LPN-004-2018-2,WRzj0R-LPN-004-2018-2,250.0,document
ocds-lcuori-WRzj0R-LPN-005-2018-2,ocds-lcuori-WRzj0R-LPN-005-2018-2/3,WRzj0R-LPN-005-2018-2,WRzj0R-LPN-005-2018-2,250.0,document
ocds-lcuori-WRzj0R-LPN-006-2018-2,ocds-lcuori-WRzj0R-LPN-006-2018-2/3,WRzj0R-LPN-006-2018-2,WRzj0R-LPN-006-2018-2,250.0,document
ocds-lcuori-WRzj0R-LPN-007-2018-2,ocds-lcuori-WRzj0R-LPN-007-2018-2/3,WRzj0R-LPN-007-2018-2,WRzj0R-LPN-007-2018-2,250.0,document
ocds-lcuori-WRzj0R-LPN-008-2018-2,ocds-lcuori-WRzj0R-LPN-008-2018-2/4,WRzj0R-LPN-008-2018-2,WRzj0R-LPN-008-2018-2,250.0,document
ocds-lcuori-7rBxpG-LPublica No.29-2018-2,ocds-lcuori-7rBxpG-LPublica No.29-2018-2/3,7rBxpG-LPublica No.29-2018-2,7rBxpG-LPublica No.29-2018-2,200.0,document
ocds-lcuori-WRzj0R-LPN-009-2018-2,ocds-lcuori-WRzj0R-LPN-009-2018-2/3,WRzj0R-LPN-009-2018-2,WRzj0R-LPN-009-2018-2,250.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-021-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-021-2018-2/3,mrY1dr-LPN No.SEDS-021-2018-2,mrY1dr-LPN No.SEDS-021-2018-2,300.0,document
ocds-lcuori-Zr57xG-LPN 001-2018-SEDENA-IMFFAA-2,ocds-lcuori-Zr57xG-LPN 001-2018-SEDENA-IMFFAA-2/3,Zr57xG-LPN 001-2018-SEDENA-IMFFAA-2,Zr57xG-LPN 001-2018-SEDENA-IMFFAA-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-08-AMDC-161-2018-2,ocds-lcuori-2LmqDL-CPuNO-08-AMDC-161-2018-2/4,2LmqDL-CPuNO-08-AMDC-161-2018-2,2LmqDL-CPuNO-08-AMDC-161-2018-2,500.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-019-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-019-2018-2/3,mrY1dr-LPN No.SEDS-019-2018-2,mrY1dr-LPN No.SEDS-019-2018-2,300.0,document
ocds-lcuori-2LmqDL-LPuNO-02-AMDC-138-2018-2,ocds-lcuori-2LmqDL-LPuNO-02-AMDC-138-2018-2/4,2LmqDL-LPuNO-02-AMDC-138-2018-2,2LmqDL-LPuNO-02-AMDC-138-2018-2,500.0,document
ocds-lcuori-4LOV1r-DICTA-SAG LPN-003-2018-2,ocds-lcuori-4LOV1r-DICTA-SAG LPN-003-2018-2/3,4LOV1r-DICTA-SAG LPN-003-2018-2,4LOV1r-DICTA-SAG LPN-003-2018-2,200.0,document
ocds-lcuori-8L47Pr-LP-HO-026-2018-2,ocds-lcuori-8L47Pr-LP-HO-026-2018-2/3,8L47Pr-LP-HO-026-2018-2,8L47Pr-LP-HO-026-2018-2,850.0,document
ocds-lcuori-orvkNL-LPN No.06-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.06-2018-SEAF-UNAH-2/4,orvkNL-LPN No.06-2018-SEAF-UNAH-2,orvkNL-LPN No.06-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-ZGqEaG-CD-AMR-2018-003-2,ocds-lcuori-ZGqEaG-CD-AMR-2018-003-2/3,ZGqEaG-CD-AMR-2018-003-2,ZGqEaG-CD-AMR-2018-003-2,5000.0,document
ocds-lcuori-orvOoL-LPN N. 12-2018-HEU-SMEB-2,ocds-lcuori-orvOoL-LPN N. 12-2018-HEU-SMEB-2/3,orvOoL-LPN N. 12-2018-HEU-SMEB-2,orvOoL-LPN N. 12-2018-HEU-SMEB-2,500.0,document
ocds-lcuori-MLQmwL-LPN-00001-2018-2,ocds-lcuori-MLQmwL-LPN-00001-2018-2/4,MLQmwL-LPN-00001-2018-2,MLQmwL-LPN-00001-2018-2,100.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-003-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-003-2018-2/3,mrY1dr-LPN No.SEDS-003-2018-2,mrY1dr-LPN No.SEDS-003-2018-2,300.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-004-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-004-2018-2/3,mrY1dr-LPN No.SEDS-004-2018-2,mrY1dr-LPN No.SEDS-004-2018-2,300.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-005-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-005-2018-2/3,mrY1dr-LPN No.SEDS-005-2018-2,mrY1dr-LPN No.SEDS-005-2018-2,300.0,document
ocds-lcuori-MLQmwL-LPN-00002-2018-2,ocds-lcuori-MLQmwL-LPN-00002-2018-2/4,MLQmwL-LPN-00002-2018-2,MLQmwL-LPN-00002-2018-2,100.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-007-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-007-2018-2/3,mrY1dr-LPN No.SEDS-007-2018-2,mrY1dr-LPN No.SEDS-007-2018-2,300.0,document
ocds-lcuori-mrY1dr-LPN No.SEDS-008-2018-2,ocds-lcuori-mrY1dr-LPN No.SEDS-008-2018-2/3,mrY1dr-LPN No.SEDS-008-2018-2,mrY1dr-LPN No.SEDS-008-2018-2,300.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-07-2018-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-07-2018-2/3,orvDGM-LPN-SANAA-DM-07-2018-2,orvDGM-LPN-SANAA-DM-07-2018-2,800.0,document
ocds-lcuori-8L47Pr-L-P HO 019-2018-2,ocds-lcuori-8L47Pr-L-P HO 019-2018-2/3,8L47Pr-L-P HO 019-2018-2,8L47Pr-L-P HO 019-2018-2,850.0,document
ocds-lcuori-WRz0xL-LPN-SAR-016-2018-2,ocds-lcuori-WRz0xL-LPN-SAR-016-2018-2/3,WRz0xL-LPN-SAR-016-2018-2,WRz0xL-LPN-SAR-016-2018-2,500.0,document
ocds-lcuori-8L47Pr-L-P HO 020-2018-2,ocds-lcuori-8L47Pr-L-P HO 020-2018-2/3,8L47Pr-L-P HO 020-2018-2,8L47Pr-L-P HO 020-2018-2,850.0,document
ocds-lcuori-WRzj0R-LPN-010-2018-2,ocds-lcuori-WRzj0R-LPN-010-2018-2/3,WRzj0R-LPN-010-2018-2,WRzj0R-LPN-010-2018-2,500.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-07-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-07-2018-2/3,MrMPYR-LPN-CNBS-07-2018-2,MrMPYR-LPN-CNBS-07-2018-2,200.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-15-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-15-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-15-2018-2,mGE4eL-LPR-IDECOAS-FHIS-15-2018-2,200.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-16-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-16-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-16-2018-2,mGE4eL-LPR-IDECOAS-FHIS-16-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-019-2018-2,ocds-lcuori-vGZWNR-LPN-019-2018-2/3,vGZWNR-LPN-019-2018-2,vGZWNR-LPN-019-2018-2,300.0,document
ocds-lcuori-orvOoL-LP-No. 13-2018 -HEU-AIMQ-2,ocds-lcuori-orvOoL-LP-No. 13-2018 -HEU-AIMQ-2/3,orvOoL-LP-No. 13-2018 -HEU-AIMQ-2,orvOoL-LP-No. 13-2018 -HEU-AIMQ-2,500.0,document
ocds-lcuori-ZGqbBR-LPN-MPC-GAF-01-2018-2,ocds-lcuori-ZGqbBR-LPN-MPC-GAF-01-2018-2/3,ZGqbBR-LPN-MPC-GAF-01-2018-2,ZGqbBR-LPN-MPC-GAF-01-2018-2,500.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-12-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-12-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-12-2018-2,mGE4eL-LPR-IDECOAS-FHIS-12-2018-2,200.0,document
ocds-lcuori-orvkNL-LPN No.15-2018-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.15-2018-SEAF-UNAH-2/3,orvkNL-LPN No.15-2018-SEAF-UNAH-2,orvkNL-LPN No.15-2018-SEAF-UNAH-2,500.0,document
ocds-lcuori-kR2paL-10-004-2018-2,ocds-lcuori-kR2paL-10-004-2018-2/3,kR2paL-10-004-2018-2,kR2paL-10-004-2018-2,847405.0,document
ocds-lcuori-kG1ger-07-2018-2,ocds-lcuori-kG1ger-07-2018-2/4,kG1ger-07-2018-2,kG1ger-07-2018-2,500.0,document
ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-13-2018-2,ocds-lcuori-mGE4eL-LPR-IDECOAS-FHIS-13-2018-2/3,mGE4eL-LPR-IDECOAS-FHIS-13-2018-2,mGE4eL-LPR-IDECOAS-FHIS-13-2018-2,200.0,document
ocds-lcuori-kG1ger-08-2018-2,ocds-lcuori-kG1ger-08-2018-2/3,kG1ger-08-2018-2,kG1ger-08-2018-2,500.0,document
ocds-lcuori-2LmqDL-LPrNBS-03-AMDC-178-2018-2,ocds-lcuori-2LmqDL-LPrNBS-03-AMDC-178-2018-2/3,2LmqDL-LPrNBS-03-AMDC-178-2018-2,2LmqDL-LPrNBS-03-AMDC-178-2018-2,200.0,document
ocds-lcuori-2Lm85r-LPN-08-2018-2,ocds-lcuori-2Lm85r-LPN-08-2018-2/3,2Lm85r-LPN-08-2018-2,2Lm85r-LPN-08-2018-2,2500.0,document
ocds-lcuori-Zr5mWr-LPN No. 01-2018-SEAPI-UNAH-HEU-2,ocds-lcuori-Zr5mWr-LPN No. 01-2018-SEAPI-UNAH-HEU-2/3,Zr5mWr-LPN No. 01-2018-SEAPI-UNAH-HEU-2,Zr5mWr-LPN No. 01-2018-SEAPI-UNAH-HEU-2,2000.0,document
ocds-lcuori-7GXmzR-LPN-001-2018 CCIVS-2,ocds-lcuori-7GXmzR-LPN-001-2018 CCIVS-2/3,7GXmzR-LPN-001-2018 CCIVS-2,7GXmzR-LPN-001-2018 CCIVS-2,1000.0,document
ocds-lcuori-7GXmzR-LPN-002-2018 CCIVS-2,ocds-lcuori-7GXmzR-LPN-002-2018 CCIVS-2/3,7GXmzR-LPN-002-2018 CCIVS-2,7GXmzR-LPN-002-2018 CCIVS-2,1000.0,document
ocds-lcuori-7GXmzR-LPN-003-2018 CCIVS-2,ocds-lcuori-7GXmzR-LPN-003-2018 CCIVS-2/3,7GXmzR-LPN-003-2018 CCIVS-2,7GXmzR-LPN-003-2018 CCIVS-2,1000.0,document
ocds-lcuori-7rBxpG-LPública No.47-2018-2,ocds-lcuori-7rBxpG-LPública No.47-2018-2/4,7rBxpG-LPública No.47-2018-2,7rBxpG-LPública No.47-2018-2,200.0,document
ocds-lcuori-7GXmzR-LPN-004-2018 CCIVS -2,ocds-lcuori-7GXmzR-LPN-004-2018 CCIVS -2/3,7GXmzR-LPN-004-2018 CCIVS -2,7GXmzR-LPN-004-2018 CCIVS -2,1000.0,document
ocds-lcuori-gLkjBr-LPN 02-2018-2,ocds-lcuori-gLkjBr-LPN 02-2018-2/3,gLkjBr-LPN 02-2018-2,gLkjBr-LPN 02-2018-2,200.0,document
ocds-lcuori-vGZ5wL-003-PPBH2020-ICE-2018-2,ocds-lcuori-vGZ5wL-003-PPBH2020-ICE-2018-2/3,vGZ5wL-003-PPBH2020-ICE-2018-2,vGZ5wL-003-PPBH2020-ICE-2018-2,250.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-03-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-03-2018-2/3,MrMPYR-LPN-CNBS-03-2018-2,MrMPYR-LPN-CNBS-03-2018-2,200.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-04-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-04-2018-2/3,MrMPYR-LPN-CNBS-04-2018-2,MrMPYR-LPN-CNBS-04-2018-2,200.0,document
ocds-lcuori-MrMPYR-LPN-CNBS-05-2018-2,ocds-lcuori-MrMPYR-LPN-CNBS-05-2018-2/3,MrMPYR-LPN-CNBS-05-2018-2,MrMPYR-LPN-CNBS-05-2018-2,200.0,document
ocds-lcuori-orv1ZR-LPNC N°.02-2018-UTGP-SS-2,ocds-lcuori-orv1ZR-LPNC N°.02-2018-UTGP-SS-2/3,orv1ZR-LPNC N°.02-2018-UTGP-SS-2,orv1ZR-LPNC N°.02-2018-UTGP-SS-2,500.0,document
ocds-lcuori-gLkXWG-LPUB-CCAPIH-001-2018-2,ocds-lcuori-gLkXWG-LPUB-CCAPIH-001-2018-2/3,gLkXWG-LPUB-CCAPIH-001-2018-2,gLkXWG-LPUB-CCAPIH-001-2018-2,3500000.0,document
ocds-lcuori-gLkXWG-LPUB-CCAPIH-002-2018-2,ocds-lcuori-gLkXWG-LPUB-CCAPIH-002-2018-2/3,gLkXWG-LPUB-CCAPIH-002-2018-2,gLkXWG-LPUB-CCAPIH-002-2018-2,2000000.0,document
ocds-lcuori-7rBxpG-LPública No.38-2018-2,ocds-lcuori-7rBxpG-LPública No.38-2018-2/3,7rBxpG-LPública No.38-2018-2,7rBxpG-LPública No.38-2018-2,200.0,document
ocds-lcuori-gRNqYG-LPr-001-MUNIESPARTA-2018-2,ocds-lcuori-gRNqYG-LPr-001-MUNIESPARTA-2018-2/4,gRNqYG-LPr-001-MUNIESPARTA-2018-2,gRNqYG-LPr-001-MUNIESPARTA-2018-2,410000.0,document
ocds-lcuori-ERpO1G-LPR-016-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-016-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-016-GISEP-UDAIS-2018-2,ERpO1G-LPR-016-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-vGZWNR-LPN-032-2018-2,ocds-lcuori-vGZWNR-LPN-032-2018-2/3,vGZWNR-LPN-032-2018-2,vGZWNR-LPN-032-2018-2,300.0,document
ocds-lcuori-8L47Pr-L-P HO 033-2018-2,ocds-lcuori-8L47Pr-L-P HO 033-2018-2/3,8L47Pr-L-P HO 033-2018-2,8L47Pr-L-P HO 033-2018-2,850.0,document
ocds-lcuori-ERpO1G-LPR-017-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-017-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-017-GISEP-UDAIS-2018-2,ERpO1G-LPR-017-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-018-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-018-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-018-GISEP-UDAIS-2018-2,ERpO1G-LPR-018-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-DL9YoL-LPN-07-2018-FAHM-2,ocds-lcuori-DL9YoL-LPN-07-2018-FAHM-2/3,DL9YoL-LPN-07-2018-FAHM-2,DL9YoL-LPN-07-2018-FAHM-2,500.0,document
ocds-lcuori-ERpO1G-LPR-019-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-019-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-019-GISEP-UDAIS-2018-2,ERpO1G-LPR-019-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-DL9YoL-LPN-08-2018-FAHM-2,ocds-lcuori-DL9YoL-LPN-08-2018-FAHM-2/3,DL9YoL-LPN-08-2018-FAHM-2,DL9YoL-LPN-08-2018-FAHM-2,500.0,document
ocds-lcuori-ERpO1G-LPR-020-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-020-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-020-GISEP-UDAIS-2018-2,ERpO1G-LPR-020-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-021-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-021-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-021-GISEP-UDAIS-2018-2,ERpO1G-LPR-021-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-022-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-022-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-022-GISEP-UDAIS-2018-2,ERpO1G-LPR-022-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-023-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-023-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-023-GISEP-UDAIS-2018-2,ERpO1G-LPR-023-GISEP-UDAIS-2018-2,200.0,document
ocds-lcuori-ERpO1G-LPR-024-GISEP-UDAIS-2018-2,ocds-lcuori-ERpO1G-LPR-024-GISEP-UDAIS-2018-2/3,ERpO1G-LPR-024-GISEP-UDAIS-2018-2,ERpO1G-LPR-024-GISEP-UDAIS-2018-2,200.0,document
