ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/url,awards/0/documents/0/documentType,awards/0/documents/0/format,awards/0/documents/0/description,awards/0/documents/0/title,awards/0/documents/0/datePublished
ocds-lcuori-jRDkQG-CM-219-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-219-2018-HNMCR-2/3,jRDkQG-CM-219-2018-HNMCR-2,115868,http://h1.honducompras.gob.hn/Docs/Lic104CM-219-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-18T15:24:59.677000-06:00
ocds-lcuori-yRlaDr-LP. 013-2018-RSDCH-2,ocds-lcuori-yRlaDr-LP. 013-2018-RSDCH-2/3,yRlaDr-LP. 013-2018-RSDCH-2,126916,http://h1.honducompras.gob.hn/Docs/Lic76LP.%20013-2018-RSDCH802-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-12T10:08:23.397000-06:00
ocds-lcuori-7G3Myr-1252-2018-HSP-2,ocds-lcuori-7G3Myr-1252-2018-HSP-2/3,7G3Myr-1252-2018-HSP-2,123095,http://h1.honducompras.gob.hn/Docs/Lic961252-2018-HSP802-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-10-09T10:26:29.290000-06:00
ocds-lcuori-7rBxpG-LPública No.07-2018-2,ocds-lcuori-7rBxpG-LPública No.07-2018-2/3,7rBxpG-LPública No.07-2018-2,116628,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.07-2018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-05T08:47:33.560000-06:00
ocds-lcuori-7rBxpG-LPública No.07-2018-2,ocds-lcuori-7rBxpG-LPública No.07-2018-2/3,7rBxpG-LPública No.07-2018-2,116629,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.07-2018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-05T08:47:33.993000-06:00
ocds-lcuori-mGE7er-LPN-02-DINAF-2018-2,ocds-lcuori-mGE7er-LPN-02-DINAF-2018-2/3,mGE7er-LPN-02-DINAF-2018-2,127692,http://h1.honducompras.gob.hn/Docs/Lic786LPN-02-DINAF-2018807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-01-09T10:29:42.740000-06:00
ocds-lcuori-2LmA7L-C-UAP-ATN-13908-002-2018-2,ocds-lcuori-2LmA7L-C-UAP-ATN-13908-002-2018-2/4,2LmA7L-C-UAP-ATN-13908-002-2018-2,119314,http://h1.honducompras.gob.hn/Docs/Lic821C-UAP-ATN-13908-002-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T12:16:09.297000-06:00
ocds-lcuori-2LmA7L-C-UAP-ATN-13908-003-2018-2,ocds-lcuori-2LmA7L-C-UAP-ATN-13908-003-2018-2/4,2LmA7L-C-UAP-ATN-13908-003-2018-2,119322,http://h1.honducompras.gob.hn/Docs/Lic821C-UAP-ATN-13908-003-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T13:07:19.340000-06:00
ocds-lcuori-WRzbRe-LPR No. 131-DGC-UATSV-2018 -2,ocds-lcuori-WRzbRe-LPR No. 131-DGC-UATSV-2018 -2/4,WRzbRe-LPR No. 131-DGC-UATSV-2018 -2,134195,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.%20131-DGC-UATSV-2018%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-05-24T12:28:07.877000-06:00
ocds-lcuori-2LmA7L-C-UAP-ATN-13908-004-2018-2,ocds-lcuori-2LmA7L-C-UAP-ATN-13908-004-2018-2/4,2LmA7L-C-UAP-ATN-13908-004-2018-2,119324,http://h1.honducompras.gob.hn/Docs/Lic821C-UAP-ATN-13908-004-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T13:24:37.640000-06:00
ocds-lcuori-ZGqW9r-LPN-018-IPM-2018-2,ocds-lcuori-ZGqW9r-LPN-018-IPM-2018-2/4,ZGqW9r-LPN-018-IPM-2018-2,128043,http://h1.honducompras.gob.hn/Docs/Lic662LPN-018-IPM-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-01-18T09:45:14.183000-06:00
ocds-lcuori-lRo92L-LP-SESAL-HGST-035-2018-2,ocds-lcuori-lRo92L-LP-SESAL-HGST-035-2018-2/3,lRo92L-LP-SESAL-HGST-035-2018-2,126836,http://h1.honducompras.gob.hn/Docs/Lic89LP-SESAL-HGST-035-2018803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-11T10:10:04.430000-06:00
ocds-lcuori-JL7qER-LPN-002-2018-2,ocds-lcuori-JL7qER-LPN-002-2018-2/3,JL7qER-LPN-002-2018-2,119996,http://h1.honducompras.gob.hn/Docs/Lic143LPN-002-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-09T10:50:18.813000-06:00
ocds-lcuori-lRongG-LPN-003-INM-2018-2,ocds-lcuori-lRongG-LPN-003-INM-2018-2/3,lRongG-LPN-003-INM-2018-2,132257,http://h1.honducompras.gob.hn/Docs/Lic789LPN-003-INM-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-04-23T10:38:32.047000-06:00
ocds-lcuori-jRDkQG-CM-220-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-220-2018-HNMCR-2/3,jRDkQG-CM-220-2018-HNMCR-2,114727,http://h1.honducompras.gob.hn/Docs/Lic104CM-220-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-26T08:40:56.803000-06:00
ocds-lcuori-7rBxpG-LPública No.03-2018-2,ocds-lcuori-7rBxpG-LPública No.03-2018-2/4,7rBxpG-LPública No.03-2018-2,116616,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.03-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-04T17:41:33.860000-06:00
ocds-lcuori-yRl6pL-LPN 03 SSIS BM 5603 2018-2,ocds-lcuori-yRl6pL-LPN 03 SSIS BM 5603 2018-2/3,yRl6pL-LPN 03 SSIS BM 5603 2018-2,124488,http://h1.honducompras.gob.hn/Docs/Lic232LPN%2003%20SSIS%20BM%205603%202018806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-10-30T10:36:08.707000-06:00
ocds-lcuori-jRDkQG-CM-688-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-688-2018-HNMCR-2/3,jRDkQG-CM-688-2018-HNMCR-2,126226,http://h1.honducompras.gob.hn/Docs/Lic104CM-688-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-29T12:07:43.250000-06:00
ocds-lcuori-WRzbRe-LPR NO.068-DGC-UATSV-2018 -2,ocds-lcuori-WRzbRe-LPR NO.068-DGC-UATSV-2018 -2/3,WRzbRe-LPR NO.068-DGC-UATSV-2018 -2,121796,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20NO.068-DGC-UATSV-2018%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-10T13:58:20.840000-06:00
ocds-lcuori-yRl6pL-LPN 005 SSIS BM 5603 2018-2,ocds-lcuori-yRl6pL-LPN 005 SSIS BM 5603 2018-2/3,yRl6pL-LPN 005 SSIS BM 5603 2018-2,124712,http://h1.honducompras.gob.hn/Docs/Lic232LPN%20005%20SSIS%20BM%205603%202018807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-02T13:32:01.977000-06:00
ocds-lcuori-ZGqW9r-LPN-019-IPM-2018-2,ocds-lcuori-ZGqW9r-LPN-019-IPM-2018-2/3,ZGqW9r-LPN-019-IPM-2018-2,127940,http://h1.honducompras.gob.hn/Docs/Lic662LPN-019-IPM-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-01-16T09:04:59.033000-06:00
ocds-lcuori-grxXor-LIC PRIVADA 12-2018-2,ocds-lcuori-grxXor-LIC PRIVADA 12-2018-2/3,grxXor-LIC PRIVADA 12-2018-2,113479,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20PRIVADA%2012-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-02T19:24:38.817000-06:00
ocds-lcuori-grxXor-LIC PRIVADA 12-2018-2,ocds-lcuori-grxXor-LIC PRIVADA 12-2018-2/3,grxXor-LIC PRIVADA 12-2018-2,113480,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20PRIVADA%2012-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-02T19:24:53.340000-06:00
ocds-lcuori-8L47Pr-L-P 023-2018 HO-2,ocds-lcuori-8L47Pr-L-P 023-2018 HO-2/3,8L47Pr-L-P 023-2018 HO-2,116065,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20023-2018%20HO802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-23T15:49:40.037000-06:00
ocds-lcuori-PGJALo-LPN-100-023-2018-2,ocds-lcuori-PGJALo-LPN-100-023-2018-2/4,PGJALo-LPN-100-023-2018-2,143226,http://h1.honducompras.gob.hn/Docs/Lic33LPN-100-023-2018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-11-27T10:01:54.517000-06:00
ocds-lcuori-yRl6pL-LPNS 010 SSIS BM 5603 2018-2,ocds-lcuori-yRl6pL-LPNS 010 SSIS BM 5603 2018-2/3,yRl6pL-LPNS 010 SSIS BM 5603 2018-2,127528,http://h1.honducompras.gob.hn/Docs/Lic232LPNS%20010%20SSIS%20BM%205603%202018803-ResoluciondelaAdjudicacion.doc,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-01-03T09:25:55.103000-06:00
ocds-lcuori-7GXmzR-CD-001-2018 CCIVS -2,ocds-lcuori-7GXmzR-CD-001-2018 CCIVS -2/3,7GXmzR-CD-001-2018 CCIVS -2,119359,http://h1.honducompras.gob.hn/Docs/Lic759CD-001-2018%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T18:13:14.477000-06:00
ocds-lcuori-7GXmzR-CD-002-2018 CCIVS -2,ocds-lcuori-7GXmzR-CD-002-2018 CCIVS -2/3,7GXmzR-CD-002-2018 CCIVS -2,119360,http://h1.honducompras.gob.hn/Docs/Lic759CD-002-2018%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T18:15:00.017000-06:00
ocds-lcuori-7GXmzR-CD-003-2018 CCIVS-2,ocds-lcuori-7GXmzR-CD-003-2018 CCIVS-2/3,7GXmzR-CD-003-2018 CCIVS-2,120000,http://h1.honducompras.gob.hn/Docs/Lic759CD-003-2018%20CCIVS803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-09T11:45:50.597000-06:00
ocds-lcuori-7GXmzR-CD-004-2018 CCIVS -2,ocds-lcuori-7GXmzR-CD-004-2018 CCIVS -2/3,7GXmzR-CD-004-2018 CCIVS -2,119361,http://h1.honducompras.gob.hn/Docs/Lic759CD-004-2018%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T18:15:39.870000-06:00
ocds-lcuori-yRl6pL-LPNS 008 SSIS BM 5603 2018-2,ocds-lcuori-yRl6pL-LPNS 008 SSIS BM 5603 2018-2/3,yRl6pL-LPNS 008 SSIS BM 5603 2018-2,128496,http://h1.honducompras.gob.hn/Docs/Lic232LPNS%20008%20SSIS%20BM%205603%202018805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-02-04T11:26:30.033000-06:00
ocds-lcuori-7GXmzR-CD-005-2018 CCIVS-2,ocds-lcuori-7GXmzR-CD-005-2018 CCIVS-2/3,7GXmzR-CD-005-2018 CCIVS-2,119362,http://h1.honducompras.gob.hn/Docs/Lic759CD-005-2018%20CCIVS803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-27T18:18:03.153000-06:00
ocds-lcuori-jRDkQG-CM-379-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-379-2018-HNMCR-2/3,jRDkQG-CM-379-2018-HNMCR-2,120489,http://h1.honducompras.gob.hn/Docs/Lic104CM-379-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T11:22:19.497000-06:00
ocds-lcuori-7GXmzR-CD-006-2018 CCIVS -2,ocds-lcuori-7GXmzR-CD-006-2018 CCIVS -2/3,7GXmzR-CD-006-2018 CCIVS -2,120001,http://h1.honducompras.gob.hn/Docs/Lic759CD-006-2018%20CCIVS%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-09T11:48:24.910000-06:00
ocds-lcuori-grxXor-LIC 053 HAME 2018-2,ocds-lcuori-grxXor-LIC 053 HAME 2018-2/3,grxXor-LIC 053 HAME 2018-2,121735,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20053%20HAME%202018803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-10T08:54:30.017000-06:00
ocds-lcuori-jRDkQG-CM-380-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-380-2018-HNMCR-2/3,jRDkQG-CM-380-2018-HNMCR-2,120487,http://h1.honducompras.gob.hn/Docs/Lic104CM-380-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T11:16:41.650000-06:00
ocds-lcuori-grxXor-LIC 054 HAME 2018-2,ocds-lcuori-grxXor-LIC 054 HAME 2018-2/3,grxXor-LIC 054 HAME 2018-2,124370,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20054%20HAME%202018803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-10-27T20:54:38.483000-06:00
ocds-lcuori-grxXor-LIC 055 HAME 2018-2,ocds-lcuori-grxXor-LIC 055 HAME 2018-2/3,grxXor-LIC 055 HAME 2018-2,124372,http://h1.honducompras.gob.hn/Docs/Lic109LIC%20055%20HAME%202018803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-10-27T21:15:14.823000-06:00
ocds-lcuori-jRDkQG-CM-381-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-381-2018-HNMCR-2/3,jRDkQG-CM-381-2018-HNMCR-2,120485,http://h1.honducompras.gob.hn/Docs/Lic104CM-381-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T11:10:30.113000-06:00
ocds-lcuori-yRl6pL-LPNS 009 SSIS BM 5603 2018-2,ocds-lcuori-yRl6pL-LPNS 009 SSIS BM 5603 2018-2/3,yRl6pL-LPNS 009 SSIS BM 5603 2018-2,128500,http://h1.honducompras.gob.hn/Docs/Lic232LPNS%20009%20SSIS%20BM%205603%202018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2019-02-04T11:37:42.647000-06:00
ocds-lcuori-jRDkQG-CM-382-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-382-2018-HNMCR-2/3,jRDkQG-CM-382-2018-HNMCR-2,120481,http://h1.honducompras.gob.hn/Docs/Lic104CM-382-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:56:13.090000-06:00
ocds-lcuori-8L47Pr-L-P 024-2018 HO-2,ocds-lcuori-8L47Pr-L-P 024-2018 HO-2/3,8L47Pr-L-P 024-2018 HO-2,116071,http://h1.honducompras.gob.hn/Docs/Lic94L-P%20024-2018%20HO802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-05-23T16:01:15.427000-06:00
ocds-lcuori-jRDkQG-CM-383-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-383-2018-HNMCR-2/3,jRDkQG-CM-383-2018-HNMCR-2,120479,http://h1.honducompras.gob.hn/Docs/Lic104CM-383-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:51:16.973000-06:00
ocds-lcuori-jRDkQG-CM-384-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-384-2018-HNMCR-2/3,jRDkQG-CM-384-2018-HNMCR-2,120477,http://h1.honducompras.gob.hn/Docs/Lic104CM-384-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:46:38.990000-06:00
ocds-lcuori-ZGqW9r-LPN-013-IPM-2018-2,ocds-lcuori-ZGqW9r-LPN-013-IPM-2018-2/3,ZGqW9r-LPN-013-IPM-2018-2,126800,http://h1.honducompras.gob.hn/Docs/Lic662LPN-013-IPM-2018807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-10T14:52:17.623000-06:00
ocds-lcuori-jRDkQG-CM-385-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-385-2018-HNMCR-2/3,jRDkQG-CM-385-2018-HNMCR-2,120475,http://h1.honducompras.gob.hn/Docs/Lic104CM-385-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:41:02.607000-06:00
ocds-lcuori-JL7W2L-lp 001-2018-2,ocds-lcuori-JL7W2L-lp 001-2018-2/3,JL7W2L-lp 001-2018-2,113074,http://h1.honducompras.gob.hn/Docs/Lic643lp%20001-2018803-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-19T16:30:14.467000-06:00
ocds-lcuori-jRDkQG-CM-386-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-386-2018-HNMCR-2/3,jRDkQG-CM-386-2018-HNMCR-2,120473,http://h1.honducompras.gob.hn/Docs/Lic104CM-386-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:35:17.330000-06:00
ocds-lcuori-jRDkQG-CM-387-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-387-2018-HNMCR-2/3,jRDkQG-CM-387-2018-HNMCR-2,119806,http://h1.honducompras.gob.hn/Docs/Lic104CM-387-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-07T13:54:26.643000-06:00
ocds-lcuori-jRDkQG-CM-485-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-485-2018-HNMCR-2/3,jRDkQG-CM-485-2018-HNMCR-2,120445,http://h1.honducompras.gob.hn/Docs/Lic104CM-485-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T09:41:25.073000-06:00
ocds-lcuori-WRzbRe-LPR No. 015-DGC-UATSV-2018 -2,ocds-lcuori-WRzbRe-LPR No. 015-DGC-UATSV-2018 -2/3,WRzbRe-LPR No. 015-DGC-UATSV-2018 -2,118341,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.%20015-DGC-UATSV-2018%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-07-06T11:07:25.080000-06:00
ocds-lcuori-jRDkQG-CM-483-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-483-2018-HNMCR-2/3,jRDkQG-CM-483-2018-HNMCR-2,120580,http://h1.honducompras.gob.hn/Docs/Lic104CM-483-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-17T17:03:53.457000-06:00
ocds-lcuori-8L47ar-LPN-HSMO-02-2018-2,ocds-lcuori-8L47ar-LPN-HSMO-02-2018-2/3,8L47ar-LPN-HSMO-02-2018-2,114729,http://h1.honducompras.gob.hn/Docs/Lic106LPN-HSMO-02-2018802-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-04-26T08:42:07.123000-06:00
ocds-lcuori-jRDkQG-CM-482-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-482-2018-HNMCR-2/3,jRDkQG-CM-482-2018-HNMCR-2,120578,http://h1.honducompras.gob.hn/Docs/Lic104CM-482-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-17T17:00:14.570000-06:00
ocds-lcuori-jRDkQG-CM-388-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-388-2018-HNMCR-2/3,jRDkQG-CM-388-2018-HNMCR-2,120470,http://h1.honducompras.gob.hn/Docs/Lic104CM-388-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:20:08.067000-06:00
ocds-lcuori-jRDkQG-CM-481-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-481-2018-HNMCR-2/3,jRDkQG-CM-481-2018-HNMCR-2,120173,http://h1.honducompras.gob.hn/Docs/Lic104CM-481-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-13T14:29:50.297000-06:00
ocds-lcuori-jRDkQG-CM-389-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-389-2018-HNMCR-2/3,jRDkQG-CM-389-2018-HNMCR-2,119788,http://h1.honducompras.gob.hn/Docs/Lic104CM-389-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-07T11:47:52.803000-06:00
ocds-lcuori-jRDkQG-CM-390-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-390-2018-HNMCR-2/3,jRDkQG-CM-390-2018-HNMCR-2,120464,http://h1.honducompras.gob.hn/Docs/Lic104CM-390-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-16T10:13:18.910000-06:00
ocds-lcuori-jRDkQG-CM-477-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-477-2018-HNMCR-2/3,jRDkQG-CM-477-2018-HNMCR-2,120269,http://h1.honducompras.gob.hn/Docs/Lic104CM-477-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-14T10:01:33.410000-06:00
ocds-lcuori-vGZVoG-PAIPICC-75-3CV-CI-42-2018-2,ocds-lcuori-vGZVoG-PAIPICC-75-3CV-CI-42-2018-2/3,vGZVoG-PAIPICC-75-3CV-CI-42-2018-2,127351,http://h1.honducompras.gob.hn/Docs/Lic717PAIPICC-75-3CV-CI-42-2018804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-12-26T16:13:00.287000-06:00
ocds-lcuori-jRDkQG-CM-476-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-476-2018-HNMCR-2/3,jRDkQG-CM-476-2018-HNMCR-2,119804,http://h1.honducompras.gob.hn/Docs/Lic104CM-476-2018-HNMCR802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-07T13:46:35.817000-06:00
ocds-lcuori-jRDkQG-CM-391-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-391-2018-HNMCR-2/3,jRDkQG-CM-391-2018-HNMCR-2,119810,http://h1.honducompras.gob.hn/Docs/Lic104CM-391-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-07T14:14:44.353000-06:00
ocds-lcuori-jRDkQG-CM-469-2018-HNMCR-2,ocds-lcuori-jRDkQG-CM-469-2018-HNMCR-2/3,jRDkQG-CM-469-2018-HNMCR-2,121684,http://h1.honducompras.gob.hn/Docs/Lic104CM-469-2018-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-07T08:30:20.817000-06:00
