ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-PR8Q5r-58-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-58-CM-IHT-2020-1/6,PR8Q5r-58-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lmz0G-CM-020-BNP-2020-1,ocds-lcuori-2Lmz0G-CM-020-BNP-2020-1/3,2Lmz0G-CM-020-BNP-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-051-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-051-MSFYC-2020-1/4,oLjYzr-CM-051-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-004-2020-2,ocds-lcuori-PGJpAr-004-2020-2/2,PGJpAr-004-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-005-2020-2,ocds-lcuori-PGJpAr-005-2020-2/2,PGJpAr-005-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kG1ger-LPN-ENP-01-2020-2,ocds-lcuori-kG1ger-LPN-ENP-01-2020-2/2,kG1ger-LPN-ENP-01-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-006-2020-2,ocds-lcuori-PGJpAr-006-2020-2/2,PGJpAr-006-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-007-2020-2,ocds-lcuori-PGJpAr-007-2020-2/1,PGJpAr-007-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LP 009-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 009-2020 FHLMV-2/3,JL7OdL-LP 009-2020 FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LP 011-2020-2,ocds-lcuori-JL7OdL-LP 011-2020-2/3,JL7OdL-LP 011-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LP 017-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 017-2020 FHLMV-2/3,JL7OdL-LP 017-2020 FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-061-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-061-MSFYC-2020-1/3,oLjYzr-CM-061-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LPN 012-FHLMV-2,ocds-lcuori-JL7OdL-LPN 012-FHLMV-2/2,JL7OdL-LPN 012-FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LPN 013-2020 FHLMV-2,ocds-lcuori-JL7OdL-LPN 013-2020 FHLMV-2/2,JL7OdL-LPN 013-2020 FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LPN 014-2020 FHLM-2,ocds-lcuori-JL7OdL-LPN 014-2020 FHLM-2/2,JL7OdL-LPN 014-2020 FHLM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LPN 015-2020 HLMV-2,ocds-lcuori-JL7OdL-LPN 015-2020 HLMV-2/2,JL7OdL-LPN 015-2020 HLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LPN 016-2020 FHLMV-2,ocds-lcuori-JL7OdL-LPN 016-2020 FHLMV-2/2,JL7OdL-LPN 016-2020 FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl6pL-CI-002-SSIS-BID-3371-2020-2,ocds-lcuori-yRl6pL-CI-002-SSIS-BID-3371-2020-2/1,yRl6pL-CI-002-SSIS-BID-3371-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-JL7OdL-LP 019-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 019-2020 FHLMV-2/1,JL7OdL-LP 019-2020 FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gRNDyL-009-03-2020-2,ocds-lcuori-gRNDyL-009-03-2020-2/2,gRNDyL-009-03-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LP 020-2020 FHLMV-2,ocds-lcuori-JL7OdL-LP 020-2020 FHLMV-2/1,JL7OdL-LP 020-2020 FHLMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7OdL-LP 021-2020 FHMV-2,ocds-lcuori-JL7OdL-LP 021-2020 FHMV-2/1,JL7OdL-LP 021-2020 FHMV-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRz5vG-L.P.N. 02-2020 PROGRESO-2,ocds-lcuori-WRz5vG-L.P.N. 02-2020 PROGRESO-2/1,WRz5vG-L.P.N. 02-2020 PROGRESO-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrMagr-LP-045-2020-2,ocds-lcuori-MrMagr-LP-045-2020-2/1,MrMagr-LP-045-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyM4G-Licitación Privada No. PCCMB-223-LPV-S-2020-2,ocds-lcuori-gGyM4G-Licitación Privada No. PCCMB-223-LPV-S-2020-2/1,gGyM4G-Licitación Privada No. PCCMB-223-LPV-S-2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-MrMagr-LP-046--2020-2,ocds-lcuori-MrMagr-LP-046--2020-2/1,MrMagr-LP-046--2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-04-2020-2,ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-04-2020-2/1,mGE4eL-CPN-SEDECOAS-FHIS-04-2020-2,2.0-FZr59rk,Donación,FZr59rk,USAID
ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-05-2020-2,ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-05-2020-2/1,mGE4eL-CPN-SEDECOAS-FHIS-05-2020-2,2.0-FZr59rk,Donación,FZr59rk,USAID
ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-06-2020-2,ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-06-2020-2/1,mGE4eL-CPN-SEDECOAS-FHIS-06-2020-2,2.0-FZr59rk,Donación,FZr59rk,USAID
ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-07-2020-2,ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-07-2020-2/1,mGE4eL-CPN-SEDECOAS-FHIS-07-2020-2,2.0-FZr59rk,Donación,FZr59rk,USAID
ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-08-2020-2,ocds-lcuori-mGE4eL-CPN-SEDECOAS-FHIS-08-2020-2/1,mGE4eL-CPN-SEDECOAS-FHIS-08-2020-2,2.0-FZr59rk,Donación,FZr59rk,USAID
ocds-lcuori-jRDkVG-LP-06-2020-2,ocds-lcuori-jRDkVG-LP-06-2020-2/1,jRDkVG-LP-06-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L4YaG-LPN No. 001/INA/2020-2,ocds-lcuori-8L4YaG-LPN No. 001/INA/2020-2/1,8L4YaG-LPN No. 001/INA/2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-001-2020-2,ocds-lcuori-PGJpAr-001-2020-2/3,PGJpAr-001-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-068-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-068-MSFYC-2020-1/2,oLjYzr-CM-068-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-069-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-069-MSFYC-2020-1/2,oLjYzr-CM-069-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjYzr-CM-070-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-070-MSFYC-2020-1/2,oLjYzr-CM-070-MSFYC-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L47Pr-L-P 016-2020-HO-2,ocds-lcuori-8L47Pr-L-P 016-2020-HO-2/2,8L47Pr-L-P 016-2020-HO-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOpdG-LP No. 04-2020-RNP -2,ocds-lcuori-4LOpdG-LP No. 04-2020-RNP -2/2,4LOpdG-LP No. 04-2020-RNP -2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CPúblico No.02-2020-2,ocds-lcuori-7rBxpG-CPúblico No.02-2020-2/2,7rBxpG-CPúblico No.02-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-09-2020-2,ocds-lcuori-ERpaPr-09-2020-2/2,ERpaPr-09-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7W2L-LP 001-2020-2,ocds-lcuori-JL7W2L-LP 001-2020-2/2,JL7W2L-LP 001-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GX94R-No-001-SCGG-CEE-PCM-005-2020-2,ocds-lcuori-7GX94R-No-001-SCGG-CEE-PCM-005-2020-2/1,7GX94R-No-001-SCGG-CEE-PCM-005-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaMPR-SDO-ComRural-01-2020-2,ocds-lcuori-1RaMPR-SDO-ComRural-01-2020-2/2,1RaMPR-SDO-ComRural-01-2020-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-1RaElR-025-2020-2,ocds-lcuori-1RaElR-025-2020-2/1,1RaElR-025-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxy3L-LP-001-2020-2,ocds-lcuori-grxy3L-LP-001-2020-2/2,grxy3L-LP-001-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkw4L-CM-665-CBD-2020-1,ocds-lcuori-gLkw4L-CM-665-CBD-2020-1/3,gLkw4L-CM-665-CBD-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-23-2020-2,ocds-lcuori-4LOxWG-23-2020-2/2,4LOxWG-23-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-24-2020-2,ocds-lcuori-4LOxWG-24-2020-2/2,4LOxWG-24-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-25-2020-2,ocds-lcuori-4LOxWG-25-2020-2/3,4LOxWG-25-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-26-2020-2,ocds-lcuori-4LOxWG-26-2020-2/2,4LOxWG-26-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-27-2020-2,ocds-lcuori-4LOxWG-27-2020-2/2,4LOxWG-27-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPública No.40-2019-2,ocds-lcuori-7rBxpG-LPública No.40-2019-2/4,7rBxpG-LPública No.40-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkw4L-CM-660-CBD-2020-1,ocds-lcuori-gLkw4L-CM-660-CBD-2020-1/3,gLkw4L-CM-660-CBD-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPública No.42-2019-2,ocds-lcuori-7rBxpG-LPública No.42-2019-2/6,7rBxpG-LPública No.42-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-HJMG-LP-002-2020-2,ocds-lcuori-1RaEMR-HJMG-LP-002-2020-2/5,1RaEMR-HJMG-LP-002-2020-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-HJMG-LP-003-2020-2,ocds-lcuori-1RaEMR-HJMG-LP-003-2020-2/3,1RaEMR-HJMG-LP-003-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-HJMG-LP-004-2020-2,ocds-lcuori-1RaEMR-HJMG-LP-004-2020-2/3,1RaEMR-HJMG-LP-004-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-HJMG-LP-005-2020 -2,ocds-lcuori-1RaEMR-HJMG-LP-005-2020 -2/3,1RaEMR-HJMG-LP-005-2020 -2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl6pL-CI-001-SSIS-BID-3371-2020-2,ocds-lcuori-yRl6pL-CI-001-SSIS-BID-3371-2020-2/3,yRl6pL-CI-001-SSIS-BID-3371-2020-2,3-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-1RaEMR-HJMG-LP-006-2020 -2,ocds-lcuori-1RaEMR-HJMG-LP-006-2020 -2/4,1RaEMR-HJMG-LP-006-2020 -2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ZGqwer-CM-001-BomberosElProgreso-2020-1,ocds-lcuori-ZGqwer-CM-001-BomberosElProgreso-2020-1/4,ZGqwer-CM-001-BomberosElProgreso-2020-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-1RaEMR-HJMG-LP-007-2020-2,ocds-lcuori-1RaEMR-HJMG-LP-007-2020-2/3,1RaEMR-HJMG-LP-007-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkw4L-CM-661-CBD-2020-1,ocds-lcuori-gLkw4L-CM-661-CBD-2020-1/4,gLkw4L-CM-661-CBD-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gLkw4L-CM-662-CBD-2020-1,ocds-lcuori-gLkw4L-CM-662-CBD-2020-1/3,gLkw4L-CM-662-CBD-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-035-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-035-2019-2/2,mrY1dr-LPN-SEDS-035-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-036-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-036-2019-2/2,mrY1dr-LPN-SEDS-036-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-037-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-037-2019-2/2,mrY1dr-LPN-SEDS-037-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-007-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-007-2019-2/2,mrY1dr-LPN-SEDS-007-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-034-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-034-2019-2/2,mrY1dr-LPN-SEDS-034-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LP-SEDS-OBRAS-003-2019-2,ocds-lcuori-mrY1dr-LP-SEDS-OBRAS-003-2019-2/2,mrY1dr-LP-SEDS-OBRAS-003-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-028-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-028-2019-2/2,mrY1dr-LPN-SEDS-028-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lm85r-LPN-09-2019-2,ocds-lcuori-2Lm85r-LPN-09-2019-2/3,2Lm85r-LPN-09-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lm85r-LPN-012-2019-2,ocds-lcuori-2Lm85r-LPN-012-2019-2/5,2Lm85r-LPN-012-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lm85r-LPN-015-2019-2,ocds-lcuori-2Lm85r-LPN-015-2019-2/5,2Lm85r-LPN-015-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvkNL-LPN No.01-2020-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.01-2020-SEAF-UNAH-2/3,orvkNL-LPN No.01-2020-SEAF-UNAH-2,2.0-FXRbOrV,Donación,FXRbOrV,Japon
ocds-lcuori-PR8Q5r-15-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-15-CM-IHT-2020-1/3,PR8Q5r-15-CM-IHT-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2020-02-FN-INAM-1,ocds-lcuori-NLPAVG-2020-02-FN-INAM-1/3,NLPAVG-2020-02-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJ4qr-SAG-UAP-PDABR-BCIE 2101-LPN-01-01-2020-2,ocds-lcuori-PGJ4qr-SAG-UAP-PDABR-BCIE 2101-LPN-01-01-2020-2/3,PGJ4qr-SAG-UAP-PDABR-BCIE 2101-LPN-01-01-2020-2,3.0-FjRDVLk,Prestamo,FjRDVLk,BCIE
ocds-lcuori-JL7JBr-CM-01-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-01-HBCBHR-2020-1/3,JL7JBr-CM-01-HBCBHR-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7JBr-CM-02-HBCBHR-2020-1,ocds-lcuori-JL7JBr-CM-02-HBCBHR-2020-1/4,JL7JBr-CM-02-HBCBHR-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJWKR-CM-105-BOMBEROSGL-2020-1,ocds-lcuori-PGJWKR-CM-105-BOMBEROSGL-2020-1/6,PGJWKR-CM-105-BOMBEROSGL-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2Lm85r-LPN-013-2019-2,ocds-lcuori-2Lm85r-LPN-013-2019-2/4,2Lm85r-LPN-013-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-22-2020-2,ocds-lcuori-4LOxWG-22-2020-2/2,4LOxWG-22-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-CM-HJMG-007-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-007-2020-1/5,1RaEMR-CM-HJMG-007-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjwAG-CM-001-CBQ-2020-1,ocds-lcuori-oLjwAG-CM-001-CBQ-2020-1/4,oLjwAG-CM-001-CBQ-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-CM-HJMG-008-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-008-2020-1/5,1RaEMR-CM-HJMG-008-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaEMR-CM-HJMG-009-2020-1,ocds-lcuori-1RaEMR-CM-HJMG-009-2020-1/5,1RaEMR-CM-HJMG-009-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ZGqbBR-LPN-MPC-GAF-01-2020-2,ocds-lcuori-ZGqbBR-LPN-MPC-GAF-01-2020-2/5,ZGqbBR-LPN-MPC-GAF-01-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-002-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-002-2020-1/3,MrM6zL-CM-CONEANFO-UAF-002-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRlwPG-CM-157-BOMBEROS-SRC-2020-1,ocds-lcuori-yRlwPG-CM-157-BOMBEROS-SRC-2020-1/7,yRlwPG-CM-157-BOMBEROS-SRC-2020-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-gLn82R-CONCURSO PRIVADO 11 LEY ORGANICA IV CONVOCATORIA-2,ocds-lcuori-gLn82R-CONCURSO PRIVADO 11 LEY ORGANICA IV CONVOCATORIA-2/2,gLn82R-CONCURSO PRIVADO 11 LEY ORGANICA IV CONVOCATORIA-2,2.0-F7G3yrQ,Donación,F7G3yrQ,España
ocds-lcuori-orvkNL-LPr. No.06-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPr. No.06-2019-SEAF-UNAH-2/3,orvkNL-LPr. No.06-2019-SEAF-UNAH-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvkNL-LPN No.33-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.33-2019-SEAF-UNAH-2/4,orvkNL-LPN No.33-2019-SEAF-UNAH-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GX4eG-LPN-INE-FN-001-2020-2,ocds-lcuori-7GX4eG-LPN-INE-FN-001-2020-2/3,7GX4eG-LPN-INE-FN-001-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-CPN-SEDS-002-2019-2,ocds-lcuori-mrY1dr-CPN-SEDS-002-2019-2/2,mrY1dr-CPN-SEDS-002-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G36NL-LPN-002-UNAG-2020-2,ocds-lcuori-7G36NL-LPN-002-UNAG-2020-2/2,7G36NL-LPN-002-UNAG-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvkNL-LPN No.27-2019-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.27-2019-SEAF-UNAH-2/3,orvkNL-LPN No.27-2019-SEAF-UNAH-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY1dr-LPN-SEDS-029-2019-2,ocds-lcuori-mrY1dr-LPN-SEDS-029-2019-2/2,mrY1dr-LPN-SEDS-029-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-LPública No.41-2019-2,ocds-lcuori-7rBxpG-LPública No.41-2019-2/7,7rBxpG-LPública No.41-2019-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-498-2020-1,ocds-lcuori-PLewkR-HBCBCH-498-2020-1/3,PLewkR-HBCBCH-498-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmXXr-LPN-IHCIETI-01-2020-2,ocds-lcuori-2LmXXr-LPN-IHCIETI-01-2020-2/6,2LmXXr-LPN-IHCIETI-01-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmXXr-LPN-IHCIETI-02-2020-2,ocds-lcuori-2LmXXr-LPN-IHCIETI-02-2020-2/5,2LmXXr-LPN-IHCIETI-02-2020-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rww4r-CM-HBCBHSC-002-2020-1,ocds-lcuori-0rww4r-CM-HBCBHSC-002-2020-1/4,0rww4r-CM-HBCBHSC-002-2020-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-ERpJPL-LPN-PPCS-001-2019-2,ocds-lcuori-ERpJPL-LPN-PPCS-001-2019-2/3,ERpJPL-LPN-PPCS-001-2019-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-NLPAVG-2020-01-FN-INAM-1,ocds-lcuori-NLPAVG-2020-01-FN-INAM-1/4,NLPAVG-2020-01-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmKVR-LPN-001-2020-INAMI-2,ocds-lcuori-2LmKVR-LPN-001-2020-INAMI-2/3,2LmKVR-LPN-001-2020-INAMI-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-001-2020-1,ocds-lcuori-gGyzvR-CBH-CBO-001-2020-1/4,gGyzvR-CBH-CBO-001-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Er6yOR-LPN-AMG-2019-001-2,ocds-lcuori-Er6yOR-LPN-AMG-2019-001-2/2,Er6yOR-LPN-AMG-2019-001-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ZGqwer-CM-002-BomberosElProgreso-2020-1,ocds-lcuori-ZGqwer-CM-002-BomberosElProgreso-2020-1/4,ZGqwer-CM-002-BomberosElProgreso-2020-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-0rw29R-CM-235-2020-1,ocds-lcuori-0rw29R-CM-235-2020-1/2,0rw29R-CM-235-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-001-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-001-2020-1/4,MrM6zL-CM-CONEANFO-UAF-001-2020-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mrY5zr-CFC-ATN-BID-001-2020-2,ocds-lcuori-mrY5zr-CFC-ATN-BID-001-2020-2/3,mrY5zr-CFC-ATN-BID-001-2020-2,2.0-FMLQALQ,Donación,FMLQALQ,BID
ocds-lcuori-NLP5KG-EI 003 SEDUC UEP 2020-2,ocds-lcuori-NLP5KG-EI 003 SEDUC UEP 2020-2/2,NLP5KG-EI 003 SEDUC UEP 2020-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
