ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-oLjYzr-CM-064-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-064-MSFYC-2020-1/1,oLjYzr-NrdZlG,NrdZlG,Alcaldía Municipal de San Francisco de Yojoa
ocds-lcuori-oLjYzr-CM-065-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-065-MSFYC-2020-1/1,oLjYzr-NrdZlG,NrdZlG,Alcaldía Municipal de San Francisco de Yojoa
ocds-lcuori-oLjYzr-CM-066-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-066-MSFYC-2020-1/2,oLjYzr-NrdZlG,NrdZlG,Alcaldía Municipal de San Francisco de Yojoa
ocds-lcuori-jRDVyL-BANHP_103_2020-1,ocds-lcuori-jRDVyL-BANHP_103_2020-1/1,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0079-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0079-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0080-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0080-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrM6zL-CM-CONEANFO-05-USE-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-05-USE-2020-1/1,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0081-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0081-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrM6zL-CM-CONEANFO-USE-005-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-USE-005-2020-1/1,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0077-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0077-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-022-2020-1,ocds-lcuori-MrM6zL-CM-CONEANFO-UAF-022-2020-1/1,MrM6zL-PR8P5R,PR8P5R,Comisión Nacional de Educación Alternativa No Formal
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0078-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0078-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0076-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0076-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0075-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0075-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-vGZKAR-CM-AMD-CS-139-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-139-2020-1/1,vGZKAR-PLe2qG,PLe2qG,Alcaldía Municipal de Danli
ocds-lcuori-XRbOkr-CS-CSJ-2020-0219-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0219-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0220-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0220-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-gRNqYG-CM-006-MUNIESPARTA-2020-1,ocds-lcuori-gRNqYG-CM-006-MUNIESPARTA-2020-1/1,gRNqYG-7G3MNr,7G3MNr,Alcaldía Municipal de Esparta
ocds-lcuori-7rBxpG-Lpública No. 11-2020-2,ocds-lcuori-7rBxpG-Lpública No. 11-2020-2/2,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-gRNqYG-CM-007-MUNIESPARTA-2020-1,ocds-lcuori-gRNqYG-CM-007-MUNIESPARTA-2020-1/1,gRNqYG-7G3MNr,7G3MNr,Alcaldía Municipal de Esparta
ocds-lcuori-JLKbbr-STSS-002-2020-1,ocds-lcuori-JLKbbr-STSS-002-2020-1/1,JLKbbr-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-7GXEMR-SENPRENDE-CM-0028-2020-1,ocds-lcuori-7GXEMR-SENPRENDE-CM-0028-2020-1/1,7GXEMR-7G31vr,7G31vr,Servicio Nacional de Emprendimiento y Pequeños Negocios
ocds-lcuori-JLKbbr-STSS-003-2020-1,ocds-lcuori-JLKbbr-STSS-003-2020-1/1,JLKbbr-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-JLKbbr-STSS-004-2020-1,ocds-lcuori-JLKbbr-STSS-004-2020-1/1,JLKbbr-gLnqr0,gLnqr0,Secretaría de Trabajo y Seguridad Social
ocds-lcuori-2LmqDL-COT-01-AMDC-20-2020-2,ocds-lcuori-2LmqDL-COT-01-AMDC-20-2020-2/1,2LmqDL-DL9QxL,DL9QxL,Alcaldía Municipal del Distrito Central
ocds-lcuori-NLPAVG-2020-037-FN-INAM-1,ocds-lcuori-NLPAVG-2020-037-FN-INAM-1/1,NLPAVG-ERpqPr,ERpqPr,Instituto Nacional de la Mujer
ocds-lcuori-DRWQ0L-honducor-Dc-140-2020-1,ocds-lcuori-DRWQ0L-honducor-Dc-140-2020-1/1,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-Honducor-Dc-141-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-141-2020-1/1,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-Honducor-Dc-142-2020-1,ocds-lcuori-DRWQ0L-Honducor-Dc-142-2020-1/1,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-DRWQ0L-honducor-Dc-143-2020-1,ocds-lcuori-DRWQ0L-honducor-Dc-143-2020-1/1,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-8L47ar-CC-HSMO-24-030-2020-1,ocds-lcuori-8L47ar-CC-HSMO-24-030-2020-1/1,8L47ar-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-8L47ar-CC-HSMO-24-031-2020-1,ocds-lcuori-8L47ar-CC-HSMO-24-031-2020-1/1,8L47ar-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-NLPAVG-2020-047-FN-INAM-1,ocds-lcuori-NLPAVG-2020-047-FN-INAM-1/1,NLPAVG-ERpqPr,ERpqPr,Instituto Nacional de la Mujer
ocds-lcuori-8L4YaG-CM-0018-INA-2020-1,ocds-lcuori-8L4YaG-CM-0018-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-8L4YaG-CM-0019-INA-2020-1,ocds-lcuori-8L4YaG-CM-0019-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-8L4YaG-CM-0020-INA-2020-1,ocds-lcuori-8L4YaG-CM-0020-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-8L4YaG-CM-0021-INA-2020-1,ocds-lcuori-8L4YaG-CM-0021-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-8L4YaG-CM-0022-INA-2020-1,ocds-lcuori-8L4YaG-CM-0022-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-oLjYzr-CM-067-MSFYC-2020-1,ocds-lcuori-oLjYzr-CM-067-MSFYC-2020-1/2,oLjYzr-NrdZlG,NrdZlG,Alcaldía Municipal de San Francisco de Yojoa
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-120-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-120-2020-1/1,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-WRzj0R-CM-117-008679-PV-2020-1,ocds-lcuori-WRzj0R-CM-117-008679-PV-2020-1/1,WRzj0R-JLKxGl,JLKxGl,Universidad Pedagógica Nacional Francisco Morazán
ocds-lcuori-WRzj0R-CM-118-008678-PV-2020-1,ocds-lcuori-WRzj0R-CM-118-008678-PV-2020-1/1,WRzj0R-JLKxGl,JLKxGl,Universidad Pedagógica Nacional Francisco Morazán
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-121-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-121-2020-1/1,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-122-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-122-2020-1/1,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-123-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-123-2020-1/1,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-124-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-124-2020-1/1,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-vGZKAR-CM-AMD-CS-140-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-140-2020-1/1,vGZKAR-PLe2qG,PLe2qG,Alcaldía Municipal de Danli
ocds-lcuori-vGZKAR-CM-AMD-CS-141-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-141-2020-1/1,vGZKAR-PLe2qG,PLe2qG,Alcaldía Municipal de Danli
ocds-lcuori-2LAzdG-adq-056-2020-1,ocds-lcuori-2LAzdG-adq-056-2020-1/1,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-vGZKAR-CM-AMD-CS-142-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-142-2020-1/1,vGZKAR-PLe2qG,PLe2qG,Alcaldía Municipal de Danli
ocds-lcuori-vGZKAR-CM-AMD-CS-143-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-143-2020-1/1,vGZKAR-PLe2qG,PLe2qG,Alcaldía Municipal de Danli
ocds-lcuori-KLg3eL-CM-MAMUGAH-012-2020-1,ocds-lcuori-KLg3eL-CM-MAMUGAH-012-2020-1/1,KLg3eL-mrYX2R,mrYX2R,Mancomunidad de Municipios Garífunas de Honduras 
ocds-lcuori-8L47Pr-CD-020-2020-HO-1,ocds-lcuori-8L47Pr-CD-020-2020-HO-1/1,8L47Pr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-KLg3eL-CM-MAMUGAH-013-2020-1,ocds-lcuori-KLg3eL-CM-MAMUGAH-013-2020-1/1,KLg3eL-mrYX2R,mrYX2R,Mancomunidad de Municipios Garífunas de Honduras 
ocds-lcuori-vGZKAR-CM-AMD-CS-144-2020-1,ocds-lcuori-vGZKAR-CM-AMD-CS-144-2020-1/1,vGZKAR-PLe2qG,PLe2qG,Alcaldía Municipal de Danli
ocds-lcuori-KLg3eL-CM-MAMUGAH-014-2020-1,ocds-lcuori-KLg3eL-CM-MAMUGAH-014-2020-1/1,KLg3eL-mrYX2R,mrYX2R,Mancomunidad de Municipios Garífunas de Honduras 
ocds-lcuori-XRbOkr-CS-CSJ-2020-0221-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0221-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-ERpaPr-02-2020-2,ocds-lcuori-ERpaPr-02-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MrMPYR-070-2020-1,ocds-lcuori-MrMPYR-070-2020-1/1,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-grxELe-LP N.001 2020 SAG-2,ocds-lcuori-grxELe-LP N.001 2020 SAG-2/1,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-PR8wNG-PROEN-023-2020-1,ocds-lcuori-PR8wNG-PROEN-023-2020-1/1,PR8wNG-kR27gr,kR27gr,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-XRbOkr-CS-CSJ-2020-0222-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0222-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0223-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0223-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-ERpaPr-03-2020-2,ocds-lcuori-ERpaPr-03-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-KLgKNL-LP-DNBE-04-2020-2,ocds-lcuori-KLgKNL-LP-DNBE-04-2020-2/2,KLgKNL-jRDqwr,jRDqwr,Dirección Nacional de Bienes del Estado
ocds-lcuori-ZGqbBR-AMPC-GAF-CM-125-2020-1,ocds-lcuori-ZGqbBR-AMPC-GAF-CM-125-2020-1/1,ZGqbBR-wrVA9R,wrVA9R,Alcaldía Municipal de Puerto Cortes
ocds-lcuori-PR8wNG-PROEN-023-2020 / 1-1,ocds-lcuori-PR8wNG-PROEN-023-2020 / 1-1/1,PR8wNG-kR27gr,kR27gr,Programa Nacional de Desarrollo Rural y Urbano Sostenible
ocds-lcuori-ERpaPr-04-2020-2,ocds-lcuori-ERpaPr-04-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDVyL-BANHP_104_2020-1,ocds-lcuori-jRDVyL-BANHP_104_2020-1/1,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-ERpaPr-05-2020-2,ocds-lcuori-ERpaPr-05-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpaPr-06-2020-2,ocds-lcuori-ERpaPr-06-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpaPr-07-2020-2,ocds-lcuori-ERpaPr-07-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-ERpaPr-08-2020-2,ocds-lcuori-ERpaPr-08-2020-2/1,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2020-0224-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0224-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0225-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0225-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0226-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0226-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0227-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0227-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0228-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0228-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0229-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0229-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0230-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0230-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0231-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0231-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0232-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0232-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDkVG-LP-03-2020-2,ocds-lcuori-jRDkVG-LP-03-2020-2/4,jRDkVG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDkVG-LP-04-2020-2,ocds-lcuori-jRDkVG-LP-04-2020-2/4,jRDkVG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2020-0233-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0233-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0234-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0234-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0235-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0235-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0237-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0237-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0238-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0238-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0239-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0239-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0240-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0240-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0241-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0241-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-JLKOOL-REQ.023-2020-1,ocds-lcuori-JLKOOL-REQ.023-2020-1/1,JLKOOL-kG1X2L,kG1X2L,Comisión Reguladora de Energía Eléctrica
ocds-lcuori-XRbOkr-CS-CSJ-2020-0242-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0242-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0243-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0243-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0244-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0244-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0249-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0249-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0250-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0250-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0251-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0251-1/1,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0038-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0038-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-jRDZVL-CM-005-SEDH-2020-1,ocds-lcuori-jRDZVL-CM-005-SEDH-2020-1/4,jRDZVL-PLeB6G,PLeB6G,Secretaría de Derechos Humanos
ocds-lcuori-2Lm85r-013-2020-SENASA-1,ocds-lcuori-2Lm85r-013-2020-SENASA-1/2,2Lm85r-NLPXEL,NLPXEL,Servicio Nacional de Sanidad e Inocuidad Agroalimentaria
ocds-lcuori-jRDVyL-BANHP_101_2020-1,ocds-lcuori-jRDVyL-BANHP_101_2020-1/3,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-XRbOkr-SPS-CSJ-2020-0082-1,ocds-lcuori-XRbOkr-SPS-CSJ-2020-0082-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0236-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0236-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0245-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0245-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0246-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0246-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0247-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0247-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-XRbOkr-CS-CSJ-2020-0248-1,ocds-lcuori-XRbOkr-CS-CSJ-2020-0248-1/2,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-MLQ18L-SOLICITUD - 280-1,ocds-lcuori-MLQ18L-SOLICITUD - 280-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD  282-1,ocds-lcuori-MLQ18L-SOLICITUD  282-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-vGZWNR-CD-IHSS-05-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-05-2020-2/1,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-MLQ18L-SOLICITUD 283-1,ocds-lcuori-MLQ18L-SOLICITUD 283-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD 284-1,ocds-lcuori-MLQ18L-SOLICITUD 284-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD 285-1,ocds-lcuori-MLQ18L-SOLICITUD 285-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD 286-1,ocds-lcuori-MLQ18L-SOLICITUD 286-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-jRDVyL-BANHP_105_2020-1,ocds-lcuori-jRDVyL-BANHP_105_2020-1/2,jRDVyL-kG1ADG,kG1ADG,Banco Hondureño para la Producción y la Vivienda
ocds-lcuori-MLQ18L-SOLICITUD 287-1,ocds-lcuori-MLQ18L-SOLICITUD 287-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD  288-1,ocds-lcuori-MLQ18L-SOLICITUD  288-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD  289-1,ocds-lcuori-MLQ18L-SOLICITUD  289-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MLQ18L-SOLICITUD  290-1,ocds-lcuori-MLQ18L-SOLICITUD  290-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-vGZWNR-CD-IHSS-04-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-04-2020-2/1,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-orveZR-CM-RDC-01-2020-1,ocds-lcuori-orveZR-CM-RDC-01-2020-1/1,orveZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MLQ18L-SOLICITUD 291-1,ocds-lcuori-MLQ18L-SOLICITUD 291-1/1,MLQ18L-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-DL9YoL-LPN-01-2020-FAHM-2,ocds-lcuori-DL9YoL-LPN-01-2020-FAHM-2/1,DL9YoL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DL9YoL-LPN-02-2020-FAHM-2,ocds-lcuori-DL9YoL-LPN-02-2020-FAHM-2/1,DL9YoL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-CD-IHSS-010-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-010-2020-2/1,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-CD-IHSS-07-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-07-2020-2/1,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-CD-IHSS-06-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-06-2020-2/1,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-CD-IHSS-08-2020-2,ocds-lcuori-vGZWNR-CD-IHSS-08-2020-2/1,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-8L4YaG-CM-0023-INA-2020-1,ocds-lcuori-8L4YaG-CM-0023-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-8L4YaG-CM-0024-INA-2020-1,ocds-lcuori-8L4YaG-CM-0024-INA-2020-1/1,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-KLgdAG-CM-002-MUNIMASICA2020-1,ocds-lcuori-KLgdAG-CM-002-MUNIMASICA2020-1/4,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-003-MUNIMASICA2020-1,ocds-lcuori-KLgdAG-CM-003-MUNIMASICA2020-1/4,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-006-MUNIMASICA2020-1,ocds-lcuori-KLgdAG-CM-006-MUNIMASICA2020-1/4,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-KLgdAG-CM-008-MUNIMASICA2020-1,ocds-lcuori-KLgdAG-CM-008-MUNIMASICA2020-1/4,KLgdAG-grxXor,grxXor,Alcaldía Municipal de La Masica
ocds-lcuori-PR8Q5r-08-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-08-CM-IHT-2020-1/4,PR8Q5r-MLQa7L,MLQa7L,Instituto Hondureño de Turismo
ocds-lcuori-PR8Q5r-04-CM-IHT-2020-1,ocds-lcuori-PR8Q5r-04-CM-IHT-2020-1/5,PR8Q5r-MLQa7L,MLQa7L,Instituto Hondureño de Turismo
