ocid,id,tender/id,tender/documents/0/id,tender/documents/0/url,tender/documents/0/documentType,tender/documents/0/format,tender/documents/0/description,tender/documents/0/title,tender/documents/0/datePublished
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70503,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-12-29T17:23:53.470000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70790,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015407-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2016-01-12T17:45:32.017000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70791,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015407-EnmiendaoAdendum.xls,x_amendment,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Enmienda o Adendum,Enmienda o Adendum,2016-01-12T17:46:59.900000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70745,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015505-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2016-01-11T08:35:23.250000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70746,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015506-Aclaratoria.xls,clarifications,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aclaratoria,Aclaratoria,2016-01-11T08:35:30.473000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70877,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015507-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2016-01-14T16:37:45.590000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,71155,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-25T16:41:42.737000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70504,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-29T17:24:03.770000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70505,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-29T17:24:13.253000-06:00
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-239-2015-2/3,2LmqDL-LPuNO-13-AMDC-239-2015-2,70640,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-13-AMDC-239-20151404-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2016-01-05T11:54:41.337000-06:00
ocds-lcuori-jRDkQG-HMCR-088-2015-2,ocds-lcuori-jRDkQG-HMCR-088-2015-2/4,jRDkQG-HMCR-088-2015-2,56430,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-088-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-06T13:34:31.627000-06:00
ocds-lcuori-jRDkQG-HMCR-088-2015-2,ocds-lcuori-jRDkQG-HMCR-088-2015-2/4,jRDkQG-HMCR-088-2015-2,57981,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-088-2015601-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-10T09:42:35.083000-06:00
ocds-lcuori-ERpaPr-59-2015-2,ocds-lcuori-ERpaPr-59-2015-2/3,ERpaPr-59-2015-2,62043,http://h1.honducompras.gob.hn/Docs/Lic8859-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-06-15T16:18:53.827000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70506,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-12-29T17:27:05.353000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70507,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-12-29T17:27:14.410000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70808,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-2015405-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2016-01-13T15:49:45.983000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70878,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-2015506-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2016-01-14T16:39:51.387000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,71182,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-26T14:03:47.433000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70508,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-29T17:28:07.720000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70509,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-29T17:28:13.927000-06:00
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-240-2015-2/3,2LmqDL-LPuNO-14-AMDC-240-2015-2,70636,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-14-AMDC-240-20151404-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2016-01-05T11:51:53.963000-06:00
ocds-lcuori-jRDkQG-HMCR-089-2015-2,ocds-lcuori-jRDkQG-HMCR-089-2015-2/4,jRDkQG-HMCR-089-2015-2,56432,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-089-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-06T13:35:59.640000-06:00
ocds-lcuori-jRDkQG-HMCR-089-2015-2,ocds-lcuori-jRDkQG-HMCR-089-2015-2/4,jRDkQG-HMCR-089-2015-2,56431,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-089-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-06T13:35:48.633000-06:00
ocds-lcuori-jRDkQG-HMCR-089-2015-2,ocds-lcuori-jRDkQG-HMCR-089-2015-2/4,jRDkQG-HMCR-089-2015-2,57979,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-089-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-10T09:41:34.597000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,62044,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-06-15T16:23:44.323000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,62045,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-06-15T16:24:11.310000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,62542,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-2015404-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2015-06-25T16:51:37.913000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,68758,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-2015605-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-11-12T16:39:01.100000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,68759,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-20151006-DeclaratoriadeProcesoFracasado.pdf,cancellationDetails,application/pdf,Declaratoria de Proceso Fracasado,Declaratoria de Proceso Fracasado,2015-11-12T16:39:15.510000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,62047,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-15T16:25:34.203000-06:00
ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,ocds-lcuori-7GXMRV-LP-No.007-DGOP-EE.PP-2015-2/3,7GXMRV-LP-No.007-DGOP-EE.PP-2015-2,62048,http://h1.honducompras.gob.hn/Docs/Lic15LP-No.007-DGOP-EE.PP-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-06-15T16:26:16.650000-06:00
ocds-lcuori-ERpaPr-60-2015-2,ocds-lcuori-ERpaPr-60-2015-2/3,ERpaPr-60-2015-2,62046,http://h1.honducompras.gob.hn/Docs/Lic8860-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-06-15T16:24:28.933000-06:00
ocds-lcuori-ERpaPr-60-2015-2,ocds-lcuori-ERpaPr-60-2015-2/3,ERpaPr-60-2015-2,70584,http://h1.honducompras.gob.hn/Docs/Lic8860-2015601-ActadeRecepcionyAperturadeOfertas.docx,x_recordOpeningTendersReceived,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-04T09:57:32.530000-06:00
ocds-lcuori-jRDkQG-HCMR-090-2015-2,ocds-lcuori-jRDkQG-HCMR-090-2015-2/4,jRDkQG-HCMR-090-2015-2,56434,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-090-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-06T13:37:33.213000-06:00
ocds-lcuori-jRDkQG-HCMR-090-2015-2,ocds-lcuori-jRDkQG-HCMR-090-2015-2/4,jRDkQG-HCMR-090-2015-2,56433,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-090-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-06T13:37:21.163000-06:00
ocds-lcuori-jRDkQG-HCMR-090-2015-2,ocds-lcuori-jRDkQG-HCMR-090-2015-2/4,jRDkQG-HCMR-090-2015-2,57977,http://h1.honducompras.gob.hn/Docs/Lic104HCMR-090-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-10T09:39:14.380000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70510,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-12-29T17:30:27.647000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70546,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-2015204-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-12-30T15:56:20.183000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70809,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-2015405-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2016-01-13T15:51:59.447000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70879,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-2015506-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2016-01-14T16:40:58.107000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,71236,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-27T14:12:51.553000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,78384,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-20151007-DeclaratoriadeProcesoFracasado.pdf,cancellationDetails,application/pdf,Declaratoria de Proceso Fracasado,Declaratoria de Proceso Fracasado,2016-06-01T08:22:12.733000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70527,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-20151402-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-30T08:44:11.203000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70528,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-20151403-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-30T08:45:35.860000-06:00
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-241-2015-2/3,2LmqDL-LPuNO-15-AMDC-241-2015-2,70529,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-15-AMDC-241-20151404-AnexosalPliego.pdf,x_solicitationDocumentAnnexe,application/pdf,Anexos al Pliego ,Anexos al Pliego ,2015-12-30T08:47:01.887000-06:00
ocds-lcuori-jRDkQG-HMCR-091-2015-2,ocds-lcuori-jRDkQG-HMCR-091-2015-2/4,jRDkQG-HMCR-091-2015-2,56436,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-091-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-06T13:39:48.930000-06:00
ocds-lcuori-jRDkQG-HMCR-091-2015-2,ocds-lcuori-jRDkQG-HMCR-091-2015-2/4,jRDkQG-HMCR-091-2015-2,56435,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-091-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-06T13:39:35.433000-06:00
ocds-lcuori-jRDkQG-HMCR-091-2015-2,ocds-lcuori-jRDkQG-HMCR-091-2015-2/4,jRDkQG-HMCR-091-2015-2,57975,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-091-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-10T09:38:02.980000-06:00
ocds-lcuori-jRDkQG-HMCR-092-2015-2,ocds-lcuori-jRDkQG-HMCR-092-2015-2/4,jRDkQG-HMCR-092-2015-2,56438,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-092-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-06T13:41:42.853000-06:00
ocds-lcuori-jRDkQG-HMCR-092-2015-2,ocds-lcuori-jRDkQG-HMCR-092-2015-2/4,jRDkQG-HMCR-092-2015-2,56437,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-092-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-06T13:41:29.040000-06:00
ocds-lcuori-jRDkQG-HMCR-092-2015-2,ocds-lcuori-jRDkQG-HMCR-092-2015-2/4,jRDkQG-HMCR-092-2015-2,57604,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-092-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-03T09:29:13.400000-06:00
ocds-lcuori-ERpaPr-61-2015-2,ocds-lcuori-ERpaPr-61-2015-2/3,ERpaPr-61-2015-2,62049,http://h1.honducompras.gob.hn/Docs/Lic8861-2015200-PliegooTerminosdeReferencia.doc,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-06-15T16:29:52.327000-06:00
ocds-lcuori-ERpaPr-61-2015-2,ocds-lcuori-ERpaPr-61-2015-2/3,ERpaPr-61-2015-2,70586,http://h1.honducompras.gob.hn/Docs/Lic8861-2015601-ActadeRecepcionyAperturadeOfertas.docx,x_recordOpeningTendersReceived,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-04T10:02:46.980000-06:00
ocds-lcuori-jRDkQG-HMCR-093-2015-2,ocds-lcuori-jRDkQG-HMCR-093-2015-2/3,jRDkQG-HMCR-093-2015-2,56440,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-093-2015101-AvisodePrensa.xlsx,tenderNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Aviso de Prensa,Aviso de Prensa,2015-02-06T13:44:03.223000-06:00
ocds-lcuori-jRDkQG-HMCR-093-2015-2,ocds-lcuori-jRDkQG-HMCR-093-2015-2/3,jRDkQG-HMCR-093-2015-2,56439,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-093-2015200-PliegooTerminosdeReferencia.docx,biddingDocuments,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-02-06T13:43:11.773000-06:00
ocds-lcuori-jRDkQG-HMCR-093-2015-2,ocds-lcuori-jRDkQG-HMCR-093-2015-2/3,jRDkQG-HMCR-093-2015-2,58479,http://h1.honducompras.gob.hn/Docs/Lic104HMCR-093-2015602-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2015-03-19T13:04:40.607000-06:00
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,70514,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-16-AMDC-242-2015100-AvisodePrensa.pdf,tenderNotice,application/pdf,Aviso de Prensa,Aviso de Prensa,2015-12-29T17:36:07.087000-06:00
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,70515,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-16-AMDC-242-2015201-PliegooTerminosdeReferencia.pdf,biddingDocuments,application/pdf,Pliego o Terminos de Referencia,Pliego o Terminos de Referencia,2015-12-29T17:36:14.010000-06:00
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,70810,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-16-AMDC-242-2015405-EnmiendaoAdendum.pdf,x_amendment,application/pdf,Enmienda o Adendum,Enmienda o Adendum,2016-01-13T15:54:07.727000-06:00
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,70677,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-16-AMDC-242-2015504-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2016-01-07T08:50:39.280000-06:00
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,70880,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-16-AMDC-242-2015506-Aclaratoria.pdf,clarifications,application/pdf,Aclaratoria,Aclaratoria,2016-01-14T16:42:09.070000-06:00
ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2,ocds-lcuori-2LmqDL-LPuNO-16-AMDC-242-2015-2/3,2LmqDL-LPuNO-16-AMDC-242-2015-2,71267,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-16-AMDC-242-2015607-ActadeRecepcionyAperturadeOfertas.pdf,x_recordOpeningTendersReceived,application/pdf,Acta de Recepcion y Apertura de Ofertas,Acta de Recepcion y Apertura de Ofertas,2016-01-29T08:14:24.053000-06:00
