ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-2LmqDL-LPrNO-97-AMDC-131-2015-3-2,ocds-lcuori-2LmqDL-LPrNO-97-AMDC-131-2015-3-2/3,2LmqDL-LPrNO-97-AMDC-131-2015-3-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGy6qR-LPN-CHORTI-07-2015-2,ocds-lcuori-gGy6qR-LPN-CHORTI-07-2015-2/3,gGy6qR-LPN-CHORTI-07-2015-2,2.0-F1RalG6,Donación,F1RalG6,Banco Mundial
ocds-lcuori-2LmqDL-LPrNO-112-AMDC-146-2015-2,ocds-lcuori-2LmqDL-LPrNO-112-AMDC-146-2015-2/3,2LmqDL-LPrNO-112-AMDC-146-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPR-IDEOCAS-FHIS-09-2015 3º Proceso-2,ocds-lcuori-wrV3LP-LPR-IDEOCAS-FHIS-09-2015 3º Proceso-2/3,wrV3LP-LPR-IDEOCAS-FHIS-09-2015 3º Proceso-2,1.0-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-60-2015-2,ocds-lcuori-2LmqDL-LPuNBS-02-AMDC-60-2015-2/3,2LmqDL-LPuNBS-02-AMDC-60-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP-003-2015-2,ocds-lcuori-7G3oBG-LP-003-2015-2/3,7G3oBG-LP-003-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZVoG-SS-PICSC-LPN-150-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-LPN-150-2015-2/3,vGZVoG-SS-PICSC-LPN-150-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-DL9YoL--LPN-009-2015-FAHM-2,ocds-lcuori-DL9YoL--LPN-009-2015-FAHM-2/3,DL9YoL--LPN-009-2015-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmA7L-UAP-441-2015-2,ocds-lcuori-2LmA7L-UAP-441-2015-2/4,2LmA7L-UAP-441-2015-2,2.0-FMLQALQ,Donación,FMLQALQ,BID
ocds-lcuori-ZGqW9r-LPN-006-IPM-2015-2,ocds-lcuori-ZGqW9r-LPN-006-IPM-2015-2/3,ZGqW9r-LPN-006-IPM-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-SEFIN LPN-018-2015-2,ocds-lcuori-mGEMGM-SEFIN LPN-018-2015-2/3,mGEMGM-SEFIN LPN-018-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXmzR-LP-006-2015 CCIVS -2,ocds-lcuori-7GXmzR-LP-006-2015 CCIVS -2/3,7GXmzR-LP-006-2015 CCIVS -2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-173-AMDC-225-2015-2,ocds-lcuori-2LmqDL-LPrNO-173-AMDC-225-2015-2/3,2LmqDL-LPrNO-173-AMDC-225-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNBS-04-AMDC-44-2015-2,ocds-lcuori-2LmqDL-LPrNBS-04-AMDC-44-2015-2/3,2LmqDL-LPrNBS-04-AMDC-44-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXmzR-LP-007-2015 CCIVS -2,ocds-lcuori-7GXmzR-LP-007-2015 CCIVS -2/3,7GXmzR-LP-007-2015 CCIVS -2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-174-AMDC-226-2015-2,ocds-lcuori-2LmqDL-LPrNO-174-AMDC-226-2015-2/3,2LmqDL-LPrNO-174-AMDC-226-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOk7L-EI-PACPV-SIEHH-07-2015-2,ocds-lcuori-4LOk7L-EI-PACPV-SIEHH-07-2015-2/4,4LOk7L-EI-PACPV-SIEHH-07-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-2LAdQr-COT-FV-ODM-20-2015-2,ocds-lcuori-2LAdQr-COT-FV-ODM-20-2015-2/3,2LAdQr-COT-FV-ODM-20-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-COT-FV-ODM-21-2015-2,ocds-lcuori-2LAdQr-COT-FV-ODM-21-2015-2/3,2LAdQr-COT-FV-ODM-21-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-LP-FV-RVNP-32-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVNP-32-2015-2/3,2LAdQr-LP-FV-RVNP-32-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-COT-FV-RVNP-31-2015-2,ocds-lcuori-2LAdQr-COT-FV-RVNP-31-2015-2/3,2LAdQr-COT-FV-RVNP-31-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXmzR-LP-004-2015 CCIVS-2,ocds-lcuori-7GXmzR-LP-004-2015 CCIVS-2/3,7GXmzR-LP-004-2015 CCIVS-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXmzR-LP-005-2015 CCIVS-2,ocds-lcuori-7GXmzR-LP-005-2015 CCIVS-2/3,7GXmzR-LP-005-2015 CCIVS-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CDirecta No.11-2015-2,ocds-lcuori-7rBxpG-CDirecta No.11-2015-2/3,7rBxpG-CDirecta No.11-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxy3L-LP-051-2015-2,ocds-lcuori-grxy3L-LP-051-2015-2/3,grxy3L-LP-051-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR847R-PLAGA-16-2015-2,ocds-lcuori-PR847R-PLAGA-16-2015-2/3,PR847R-PLAGA-16-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRz5vG-Acondicionamiento de Edificio Admo. COMAYAGUA-2,ocds-lcuori-WRz5vG-Acondicionamiento de Edificio Admo. COMAYAGUA-2/3,WRz5vG-Acondicionamiento de Edificio Admo. COMAYAGUA-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-CD-IHT-001-2015-2,ocds-lcuori-KLgDwG-CD-IHT-001-2015-2/3,KLgDwG-CD-IHT-001-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7rBxpG-CDirecta No.12-2015-2,ocds-lcuori-7rBxpG-CDirecta No.12-2015-2/3,7rBxpG-CDirecta No.12-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-LP-FV-RVNP-33-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVNP-33-2015-2/3,2LAdQr-LP-FV-RVNP-33-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LAdQr-COT-FV-RVNP-32-2015-2,ocds-lcuori-2LAdQr-COT-FV-RVNP-32-2015-2/3,2LAdQr-COT-FV-RVNP-32-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP No.076-DGOP-OO.UU-2015-2,ocds-lcuori-7GXMRV-LP No.076-DGOP-OO.UU-2015-2/3,7GXMRV-LP No.076-DGOP-OO.UU-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-LP-014-2015-SS-ADQUISICION DE 9 ASIPRADORAS -2,ocds-lcuori-Zr5B9L-LP-014-2015-SS-ADQUISICION DE 9 ASIPRADORAS -2/3,Zr5B9L-LP-014-2015-SS-ADQUISICION DE 9 ASIPRADORAS -2,2.0-FlRo2G5,Donación,FlRo2G5,Entidad
ocds-lcuori-vGZVoG-SS-PICSC-CP-103-2015-2,ocds-lcuori-vGZVoG-SS-PICSC-CP-103-2015-2/3,vGZVoG-SS-PICSC-CP-103-2015-2,3.0-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-DRWDDr-LPN 002-DGA-SE-2015-2,ocds-lcuori-DRWDDr-LPN 002-DGA-SE-2015-2/3,DRWDDr-LPN 002-DGA-SE-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3Myr-038-1257-HSP-2015-2,ocds-lcuori-7G3Myr-038-1257-HSP-2015-2/3,7G3Myr-038-1257-HSP-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orveZR-LP-013-2015-2,ocds-lcuori-orveZR-LP-013-2015-2/3,orveZR-LP-013-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CPN-IDECOAS-FHIS-20-2015-2,ocds-lcuori-wrV3LP-CPN-IDECOAS-FHIS-20-2015-2/3,wrV3LP-CPN-IDECOAS-FHIS-20-2015-2,3.0-FZr59rk,Prestamo,FZr59rk,USAID
ocds-lcuori-WRzbRe-CPR No. 014-DGC-UATSV-2015 -2,ocds-lcuori-WRzbRe-CPR No. 014-DGC-UATSV-2015 -2/3,WRzbRe-CPR No. 014-DGC-UATSV-2015 -2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 93-2015-2,ocds-lcuori-4LOxWG-LICITACION PRIVADA NO. 93-2015-2/3,4LOxWG-LICITACION PRIVADA NO. 93-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-yRl6pL-001 SSIS PRAF BM 5294 2015-2,ocds-lcuori-yRl6pL-001 SSIS PRAF BM 5294 2015-2/3,yRl6pL-001 SSIS PRAF BM 5294 2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-Er6jdr-Shopping No. PGRD-01-CP-0-2015-2,ocds-lcuori-Er6jdr-Shopping No. PGRD-01-CP-0-2015-2/3,Er6jdr-Shopping No. PGRD-01-CP-0-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-PR8ooG-CM-117-CONAPID-2015-1,ocds-lcuori-PR8ooG-CM-117-CONAPID-2015-1/3,PR8ooG-CM-117-CONAPID-2015-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-40A-2,ocds-lcuori-lRo92L-40A-2/3,lRo92L-40A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-lRo92L-41A-2,ocds-lcuori-lRo92L-41A-2/3,lRo92L-41A-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-110-AMDC-144-2015-2,ocds-lcuori-2LmqDL-LPrNO-110-AMDC-144-2015-2/3,2LmqDL-LPrNO-110-AMDC-144-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-117-AMDC-151-2015-2,ocds-lcuori-2LmqDL-LPrNO-117-AMDC-151-2015-2/3,2LmqDL-LPrNO-117-AMDC-151-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-103-2015-2,ocds-lcuori-ERpaPr-103-2015-2/3,ERpaPr-103-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3Myr-LC-041-HSP-2015-2,ocds-lcuori-7G3Myr-LC-041-HSP-2015-2/3,7G3Myr-LC-041-HSP-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR847R-LP-ICF-GA-006-2015-2,ocds-lcuori-PR847R-LP-ICF-GA-006-2015-2/3,PR847R-LP-ICF-GA-006-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gRNDyL-012-03-2015-2,ocds-lcuori-gRNDyL-012-03-2015-2/3,gRNDyL-012-03-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR080R-LPR-CAFEG-02-2015-2,ocds-lcuori-kR080R-LPR-CAFEG-02-2015-2/3,kR080R-LPR-CAFEG-02-2015-2,3.0-FjRDVLk,Prestamo,FjRDVLk,BCIE
ocds-lcuori-DL9YoL-LPN-010-2015-FAHM-2,ocds-lcuori-DL9YoL-LPN-010-2015-FAHM-2/3,DL9YoL-LPN-010-2015-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-HPL-2366-2015-2,ocds-lcuori-MLQnmG-Lpri-HPL-2366-2015-2/3,MLQnmG-Lpri-HPL-2366-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2364-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2364-HPL-2015-2/3,MLQnmG-Lpri-2364-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2363-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2363-HPL-2015-2/3,MLQnmG-Lpri-2363-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2365-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2365-HPL-2015-2/3,MLQnmG-Lpri-2365-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2394-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2394-HPL-2015-2/3,MLQnmG-Lpri-2394-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2396-hpl-2015-2,ocds-lcuori-MLQnmG-Lpri-2396-hpl-2015-2/3,MLQnmG-Lpri-2396-hpl-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2337-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2337-HPL-2015-2/3,MLQnmG-Lpri-2337-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2336-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2336-HPL-2015-2/3,MLQnmG-Lpri-2336-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2395-hpl-2015-2,ocds-lcuori-MLQnmG-Lpri-2395-hpl-2015-2/3,MLQnmG-Lpri-2395-hpl-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEvMR-LPRIV 05-2015-2,ocds-lcuori-mGEvMR-LPRIV 05-2015-2/3,mGEvMR-LPRIV 05-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnmG-Lpri-2382-HPL-2015-2,ocds-lcuori-MLQnmG-Lpri-2382-HPL-2015-2/3,MLQnmG-Lpri-2382-HPL-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQmwL-CP-013-2015-2,ocds-lcuori-MLQmwL-CP-013-2015-2/3,MLQmwL-CP-013-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-66-AMDC-96-2015-2,ocds-lcuori-2LmqDL-LPrNO-66-AMDC-96-2015-2/3,2LmqDL-LPrNO-66-AMDC-96-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-75-AMDC-106-2015-2,ocds-lcuori-2LmqDL-LPrNO-75-AMDC-106-2015-2/3,2LmqDL-LPrNO-75-AMDC-106-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-171-AMDC-221-2015-2,ocds-lcuori-2LmqDL-LPrNO-171-AMDC-221-2015-2/3,2LmqDL-LPrNO-171-AMDC-221-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-74-AMDC-105-2015-3-2,ocds-lcuori-2LmqDL-LPrNO-74-AMDC-105-2015-3-2/3,2LmqDL-LPrNO-74-AMDC-105-2015-3-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-001-2015-2,ocds-lcuori-PR8dYR-001-2015-2/3,PR8dYR-001-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orvPDG-LP-036-ONCAE-2015-2,ocds-lcuori-orvPDG-LP-036-ONCAE-2015-2/3,orvPDG-LP-036-ONCAE-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR-094-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-094-DGC-UATSV-2015-2/3,WRzbRe-LPR-094-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-DL9YoL-LPN-008-2015-FAHM-2,ocds-lcuori-DL9YoL-LPN-008-2015-FAHM-2/3,DL9YoL-LPN-008-2015-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR-095-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-095-DGC-UATSV-2015-2/3,WRzbRe-LPR-095-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzbRe-LPR-096-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-096-DGC-UATSV-2015-2/3,WRzbRe-LPR-096-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-Zr5B9L-LPN-001-2015SS-2,ocds-lcuori-Zr5B9L-LPN-001-2015SS-2/3,Zr5B9L-LPN-001-2015SS-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR-097-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-097-DGC-UATSV-2015-2/3,WRzbRe-LPR-097-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-PGJPBr-001-2015-2,ocds-lcuori-PGJPBr-001-2015-2/3,PGJPBr-001-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-jRDkQG-HMCR-215-2015-2,ocds-lcuori-jRDkQG-HMCR-215-2015-2/3,jRDkQG-HMCR-215-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR-098-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-098-DGC-UATSV-2015-2/3,WRzbRe-LPR-098-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-MrM1xr-HND-014-B-22-2015-2,ocds-lcuori-MrM1xr-HND-014-B-22-2015-2/3,MrM1xr-HND-014-B-22-2015-2,2.0-F7G3yrQ,Donación,F7G3yrQ,España
ocds-lcuori-8L47Pr-L-P 035-2015-2,ocds-lcuori-8L47Pr-L-P 035-2015-2/3,8L47Pr-L-P 035-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-02-2015-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-02-2015-2/3,wrV3LP-LPN-IDECOAS-FHIS-02-2015-2,3.0-FjRDVLk,Prestamo,FjRDVLk,BCIE
ocds-lcuori-jRDkQG-HMCR-123-2015-2,ocds-lcuori-jRDkQG-HMCR-123-2015-2/3,jRDkQG-HMCR-123-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnAG-001-2015-hrs-2,ocds-lcuori-MLQnAG-001-2015-hrs-2/3,MLQnAG-001-2015-hrs-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-0rwnwR-LPN -01-2015-2,ocds-lcuori-0rwnwR-LPN -01-2015-2/3,0rwnwR-LPN -01-2015-2,2.0-FkR2qGv,Donación,FkR2qGv,Alemania
ocds-lcuori-NLPAVG-2015-177-FN-INAM-1,ocds-lcuori-NLPAVG-2015-177-FN-INAM-1/3,NLPAVG-2015-177-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7G3oBG-LP-004-2015-2,ocds-lcuori-7G3oBG-LP-004-2015-2/3,7G3oBG-LP-004-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGy6qR-CP-CHORTI-03-2015-2,ocds-lcuori-gGy6qR-CP-CHORTI-03-2015-2/3,gGy6qR-CP-CHORTI-03-2015-2,3.0-F1RalG6,Prestamo,F1RalG6,Banco Mundial
ocds-lcuori-MLQnAG-002-2015-hrs-2,ocds-lcuori-MLQnAG-002-2015-hrs-2/3,MLQnAG-002-2015-hrs-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-MLQnAG-003-2015-hrs-2,ocds-lcuori-MLQnAG-003-2015-hrs-2/3,MLQnAG-003-2015-hrs-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-2LmqDL-CPrNO-05-AMDC-17-2015-2,ocds-lcuori-2LmqDL-CPrNO-05-AMDC-17-2015-2/3,2LmqDL-CPrNO-05-AMDC-17-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPrNO-06-AMDC-18-2015-2,ocds-lcuori-2LmqDL-CPrNO-06-AMDC-18-2015-2/3,2LmqDL-CPrNO-06-AMDC-18-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-LPR-No-006-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-No-006-DGC-UATSV-2015-2/3,WRzbRe-LPR-No-006-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-MLQnAG-004-2015-hrs-2,ocds-lcuori-MLQnAG-004-2015-hrs-2/3,MLQnAG-004-2015-hrs-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-216-2015-2,ocds-lcuori-jRDkQG-HMCR-216-2015-2/3,jRDkQG-HMCR-216-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9YoL-LPI-003-2015-FAHM-2,ocds-lcuori-DL9YoL-LPI-003-2015-FAHM-2/3,DL9YoL-LPI-003-2015-FAHM-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR080R-LPN-CAFEG-02-2015-2,ocds-lcuori-kR080R-LPN-CAFEG-02-2015-2/3,kR080R-LPN-CAFEG-02-2015-2,3.0-FjRDVLk,Prestamo,FjRDVLk,BCIE
ocds-lcuori-JL7qER-Lic. Pub. MP-007-2015-2,ocds-lcuori-JL7qER-Lic. Pub. MP-007-2015-2/3,JL7qER-Lic. Pub. MP-007-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-LPrNO-118-AMDC-153-2015-2,ocds-lcuori-2LmqDL-LPrNO-118-AMDC-153-2015-2/3,2LmqDL-LPrNO-118-AMDC-153-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2,ocds-lcuori-1RaMPR-IC-UMBRAL-09-2015-2/4,1RaMPR-IC-UMBRAL-09-2015-2,2-F7rBOL0,Donación,F7rBOL0,USA
ocds-lcuori-MLQnAG-005-2015-hrs-2,ocds-lcuori-MLQnAG-005-2015-hrs-2/3,MLQnAG-005-2015-hrs-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-0rwm9G-LP- BANADESA 001-2015-2,ocds-lcuori-0rwm9G-LP- BANADESA 001-2015-2/3,0rwm9G-LP- BANADESA 001-2015-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQnAG-006-2015-hrs-2,ocds-lcuori-MLQnAG-006-2015-hrs-2/3,MLQnAG-006-2015-hrs-2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-WRzbRe-LPR-100-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-100-DGC-UATSV-2015-2/3,WRzbRe-LPR-100-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzbRe-LPR-099-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-099-DGC-UATSV-2015-2/3,WRzbRe-LPR-099-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzbRe-LPR-102-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-LPR-102-DGC-UATSV-2015-2/3,WRzbRe-LPR-102-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-kR0qDr-LPN-03-2015-2,ocds-lcuori-kR0qDr-LPN-03-2015-2/3,kR0qDr-LPN-03-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzj0R-LPU-015-2015-2,ocds-lcuori-WRzj0R-LPU-015-2015-2/3,WRzj0R-LPU-015-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzbRe-CPR-028-DGC-UATSV-2015-2,ocds-lcuori-WRzbRe-CPR-028-DGC-UATSV-2015-2/3,WRzbRe-CPR-028-DGC-UATSV-2015-2,1.0-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-WRzj0R-LPU-016-2015-2,ocds-lcuori-WRzj0R-LPU-016-2015-2/3,WRzj0R-LPU-016-2015-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
