ocid,id,parties/0/id,parties/0/memberOf/0/id,parties/0/memberOf/0/name
ocds-lcuori-grxq2L-CM-037-2015-1,ocds-lcuori-grxq2L-CM-037-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-MLQmwL-CM-168-2015-1,ocds-lcuori-MLQmwL-CM-168-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-7rBxpG-BCH-T6288-56-1,ocds-lcuori-7rBxpG-BCH-T6288-56-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-Zr5B9L-C-0063-2015-PE-0046-2015-1,ocds-lcuori-Zr5B9L-C-0063-2015-PE-0046-2015-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-XRbOkr-CS-CSJ-2015-0399-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0399-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
ocds-lcuori-KLgDwG-CM-IHT-145-2015-1,ocds-lcuori-KLgDwG-CM-IHT-145-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-DL9B6G-034-CONATEL-2015-1,ocds-lcuori-DL9B6G-034-CONATEL-2015-1/3,DL9B6G-WRzb5R,WRzb5R,Comisión Nacional de Telecomunicaciones
ocds-lcuori-yRl6pL-CP 038 SSIS PRAF BID 2937 2015-1,ocds-lcuori-yRl6pL-CP 038 SSIS PRAF BID 2937 2015-1/3,yRl6pL-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-7rBxpG-BCH-T6300-58-1,ocds-lcuori-7rBxpG-BCH-T6300-58-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-gGywVr-81-2015-1,ocds-lcuori-gGywVr-81-2015-1/3,gGywVr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MrMPYR-214-2015-1,ocds-lcuori-MrMPYR-214-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-DL9kwR-CC-5734-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5734-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-7rBxpG-BCH-T6301-59-1,ocds-lcuori-7rBxpG-BCH-T6301-59-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-gGywVr-82-2015-1,ocds-lcuori-gGywVr-82-2015-1/3,gGywVr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKQxR-COT.038-15-1,ocds-lcuori-JLKQxR-COT.038-15-1/3,JLKQxR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DL9kwR-CC-5735-TSC-2015-1,ocds-lcuori-DL9kwR-CC-5735-TSC-2015-1/3,DL9kwR-yRlaDr,yRlaDr,Tribunal Superior de Cuentas
ocds-lcuori-ERpaPr-79-2015-2,ocds-lcuori-ERpaPr-79-2015-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-gGywVr-75-2015-1,ocds-lcuori-gGywVr-75-2015-1/3,gGywVr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 494 -1,ocds-lcuori-jRDA5r-solicitud 494 -1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-MrMPYR-215-2015-1,ocds-lcuori-MrMPYR-215-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-ERpaPr-80-2015-2,ocds-lcuori-ERpaPr-80-2015-2/3,ERpaPr-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-KLgDwG-CM-IHT-292-2015-1,ocds-lcuori-KLgDwG-CM-IHT-292-2015-1/3,KLgDwG-2LmVGK,2LmVGK,Secretaria de Turismo
ocds-lcuori-grxq2L-CM-038-2015-1,ocds-lcuori-grxq2L-CM-038-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-kR2qqG-HLM -043-2015-1,ocds-lcuori-kR2qqG-HLM -043-2015-1/3,kR2qqG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-JLKX2G-CM-031-GSE-2014-1,ocds-lcuori-JLKX2G-CM-031-GSE-2014-1/3,JLKX2G-PGJn8G,PGJn8G,Gabinete de Desarrollo Económico
ocds-lcuori-grxq2L-CM-039-2015-1,ocds-lcuori-grxq2L-CM-039-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-grxELe-136-2015-SAG-1,ocds-lcuori-grxELe-136-2015-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-1Ra6lr-022-2015-1,ocds-lcuori-1Ra6lr-022-2015-1/3,1Ra6lr-4LOZ9r,4LOZ9r,Centro Nacional de Educación para el Trabajo
ocds-lcuori-7rBxpG-BCH--T6302-60-1,ocds-lcuori-7rBxpG-BCH--T6302-60-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-1Ra2Pr-LPN-CRA-02-2015-2,ocds-lcuori-1Ra2Pr-LPN-CRA-02-2015-2/4,1Ra2Pr-7rBvdr,7rBvdr,Mancomunidad Consejo Regional Ambiental (CRA)
ocds-lcuori-Nrd4Yr-GSGD-011-2015-1,ocds-lcuori-Nrd4Yr-GSGD-011-2015-1/3,Nrd4Yr-gLk5AR,gLk5AR,Gabinete de Gobernabilidad y Descentralización
ocds-lcuori-MLQPmr-CM-087-PGR-2015-1,ocds-lcuori-MLQPmr-CM-087-PGR-2015-1/3,MLQPmr-gLnPqR,gLnPqR,Procuraduría General de la República
ocds-lcuori-PLemLJ-DGMM-CM-0121-1,ocds-lcuori-PLemLJ-DGMM-CM-0121-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-kR2qdG-CC-39-HRSC-2015-1,ocds-lcuori-kR2qdG-CC-39-HRSC-2015-1/3,kR2qdG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-grxq2L-CM-041-2015-1,ocds-lcuori-grxq2L-CM-041-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-MrMPYR-LPN-CNBS-01-2015-2,ocds-lcuori-MrMPYR-LPN-CNBS-01-2015-2/4,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00844-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00844-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-Er6dMG-CP-PROMEF-FN-017-2015-1,ocds-lcuori-Er6dMG-CP-PROMEF-FN-017-2015-1/3,Er6dMG-wrVO3L,wrVO3L,Empresa Nacional de Energía Eléctrica
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00845-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00845-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-PR8M9r-CM-0196-IP-2015-1,ocds-lcuori-PR8M9r-CM-0196-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-2LmXXr-CM-018-2015-IHCIETI-1,ocds-lcuori-2LmXXr-CM-018-2015-IHCIETI-1/3,2LmXXr-DL9wKR,DL9wKR,"Instituto Hondureño de Ciencias, Tecnologia y la Innovaciòn"
ocds-lcuori-grxELe-116-2015-SAG-1,ocds-lcuori-grxELe-116-2015-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-PR8M9r-CM-0195-IP-2015-1,ocds-lcuori-PR8M9r-CM-0195-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-2LmXXr-CM-019-2015-IHCIETI-1,ocds-lcuori-2LmXXr-CM-019-2015-IHCIETI-1/3,2LmXXr-DL9wKR,DL9wKR,"Instituto Hondureño de Ciencias, Tecnologia y la Innovaciòn"
ocds-lcuori-grxq2L-LPN-DEI-DA-003-2015-2,ocds-lcuori-grxq2L-LPN-DEI-DA-003-2015-2/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-ERpvDL-LPI-MP-CE-EUROJUSTICIA-001-2015-2,ocds-lcuori-ERpvDL-LPI-MP-CE-EUROJUSTICIA-001-2015-2/3,ERpvDL-gLkyRb,gLkyRb,Ministerio Publico
ocds-lcuori-grxELe-143-2015-SAG-1,ocds-lcuori-grxELe-143-2015-SAG-1/4,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-PLemLJ-CC-073-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-073-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PR8M9r-CM-0199-IP-2015-1,ocds-lcuori-PR8M9r-CM-0199-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-vGZWNR-110000331-2-1,ocds-lcuori-vGZWNR-110000331-2-1/4,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-2LmA7L-UA-UCP-040-2015-1,ocds-lcuori-2LmA7L-UA-UCP-040-2015-1/3,2LmA7L-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-MLQmwL-CM-169-2015-1,ocds-lcuori-MLQmwL-CM-169-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-PLemLJ-CC-074-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-074-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00849-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00849-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-mGE7er-CM-215-DINAF-2015-1,ocds-lcuori-mGE7er-CM-215-DINAF-2015-1/3,mGE7er-2LA41r,2LA41r,"Dirección de Niñez, Adolescencia y Familia"
ocds-lcuori-KLg9wR-LPN001-2015-DA-2,ocds-lcuori-KLg9wR-LPN001-2015-DA-2/3,KLg9wR-8L4pPL,8L4pPL,Instituto Nacional de Jubilaciones y Pensiones de los Empleados Públicos
ocds-lcuori-grxELe-130-2015-SAG-1,ocds-lcuori-grxELe-130-2015-SAG-1/3,grxELe-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-PR8M9r-CM-0184-IP-2015-1,ocds-lcuori-PR8M9r-CM-0184-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-KLg9wR-LPrivada 001-205-DA-2,ocds-lcuori-KLg9wR-LPrivada 001-205-DA-2/3,KLg9wR-8L4pPL,8L4pPL,Instituto Nacional de Jubilaciones y Pensiones de los Empleados Públicos
ocds-lcuori-2LApxr-CP-MITIGAR-07-2015-1,ocds-lcuori-2LApxr-CP-MITIGAR-07-2015-1/3,2LApxr-wrV3LP,wrV3LP,Comisión Permanente de Contingencias
ocds-lcuori-WRzbRe-LPR No. 028-DGC-UATSV-2015 -2,ocds-lcuori-WRzbRe-LPR No. 028-DGC-UATSV-2015 -2/3,WRzbRe-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PLemLJ-CC-075-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-075-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PR8M9r-CM-0183-IP-2015-1,ocds-lcuori-PR8M9r-CM-0183-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-lRo9xL-2015/19-026-1,ocds-lcuori-lRo9xL-2015/19-026-1/3,lRo9xL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-WRzbRe-LPR No. 029-DGC-UATSV-2015 -2,ocds-lcuori-WRzbRe-LPR No. 029-DGC-UATSV-2015 -2/3,WRzbRe-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-ERpvDL-LPN-MP-CE-EUROJUSTICIA-001-2015-2,ocds-lcuori-ERpvDL-LPN-MP-CE-EUROJUSTICIA-001-2015-2/3,ERpvDL-gLkyRb,gLkyRb,Ministerio Publico
ocds-lcuori-Er6dMG-CP-PROMEF-FN-018-2015-1,ocds-lcuori-Er6dMG-CP-PROMEF-FN-018-2015-1/3,Er6dMG-wrVO3L,wrVO3L,Empresa Nacional de Energía Eléctrica
ocds-lcuori-2LmXXr-CM-020-2015-IHCIETI-1,ocds-lcuori-2LmXXr-CM-020-2015-IHCIETI-1/3,2LmXXr-DL9wKR,DL9wKR,"Instituto Hondureño de Ciencias, Tecnologia y la Innovaciòn"
ocds-lcuori-PLemLJ-CC-076-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-076-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-ERpWgG-SRE-COTIZACION No.477-2015-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.477-2015-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-lRo9xL-2015/19-027-1,ocds-lcuori-lRo9xL-2015/19-027-1/3,lRo9xL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-lRo9xL-LP-10-2015-2,ocds-lcuori-lRo9xL-LP-10-2015-2/4,lRo9xL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-MLQmwL-CM-170-2015-1,ocds-lcuori-MLQmwL-CM-170-2015-1/3,MLQmwL-gLn5gr,gLn5gr,Secretaría de Coordinación General del Gobierno
ocds-lcuori-jRDA5r-Solicitud 1047 -1,ocds-lcuori-jRDA5r-Solicitud 1047 -1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-wrVJ9r-102-DICTA-2015-1,ocds-lcuori-wrVJ9r-102-DICTA-2015-1/3,wrVJ9r-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-mGEMGM-DCS-151-2015-1,ocds-lcuori-mGEMGM-DCS-151-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-ERpWgG-SRE-COTIZACION No.478-2015-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No.478-2015-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00855-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00855-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-mGEMGM-DCS-152-2015-1,ocds-lcuori-mGEMGM-DCS-152-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-lRo9xL-LP-12-2015-2,ocds-lcuori-lRo9xL-LP-12-2015-2/4,lRo9xL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2qqG-HLM 028-2015-2,ocds-lcuori-kR2qqG-HLM 028-2015-2/3,kR2qqG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLemLJ-CC-078-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-078-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-mGEMGM-DCS-153-2015-1,ocds-lcuori-mGEMGM-DCS-153-2015-1/3,mGEMGM-NLPKrv,NLPKrv,Secretaria de Finanzas
ocds-lcuori-orveZR-cm-021-2015-1,ocds-lcuori-orveZR-cm-021-2015-1/3,orveZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2paL-005-2015-1,ocds-lcuori-kR2paL-005-2015-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1Ra2Pr-CP-CRA-01-2015-2,ocds-lcuori-1Ra2Pr-CP-CRA-01-2015-2/3,1Ra2Pr-7rBvdr,7rBvdr,Mancomunidad Consejo Regional Ambiental (CRA)
ocds-lcuori-kR2qqG-HLM 029-2015-2,ocds-lcuori-kR2qqG-HLM 029-2015-2/3,kR2qqG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00857-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00857-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-orveZR-cm-022-2015-1,ocds-lcuori-orveZR-cm-022-2015-1/3,orveZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-7rBxpG-BCH-T5130-29-1,ocds-lcuori-7rBxpG-BCH-T5130-29-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-jRDkQG-HMCR-105-2015-2,ocds-lcuori-jRDkQG-HMCR-105-2015-2/3,jRDkQG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-kR2qqG-HLM 030-2015-2,ocds-lcuori-kR2qqG-HLM 030-2015-2/3,kR2qqG-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-jRDA5r-solicitud 534 A -1,ocds-lcuori-jRDA5r-solicitud 534 A -1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-PR8M9r-CM-0189-IP-2015-1,ocds-lcuori-PR8M9r-CM-0189-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-JLKYJR-CM-062-2015-SEDIS-SSIS/PRAF-1,ocds-lcuori-JLKYJR-CM-062-2015-SEDIS-SSIS/PRAF-1/3,JLKYJR-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-grxq2L-CM-160-2015-1,ocds-lcuori-grxq2L-CM-160-2015-1/3,grxq2L-grxEyL,grxEyL,Direccion Ejecutiva de Ingresos
ocds-lcuori-orveZR-LP-018-2015-1,ocds-lcuori-orveZR-LP-018-2015-1/3,orveZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-PLemLJ-CC-079-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-079-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-1RaMnR-008-1,ocds-lcuori-1RaMnR-008-1/3,1RaMnR-jRDnwL,jRDnwL,Direccion de Investigacion y Evaluacion de la Carrera Policial
ocds-lcuori-1RaElR-0054-2015-hsbi-1,ocds-lcuori-1RaElR-0054-2015-hsbi-1/3,1RaElR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-1Ra6lr-26-2015-1,ocds-lcuori-1Ra6lr-26-2015-1/3,1Ra6lr-4LOZ9r,4LOZ9r,Centro Nacional de Educación para el Trabajo
ocds-lcuori-PR8M9r-CM-0185-IP-2015-1,ocds-lcuori-PR8M9r-CM-0185-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-kG1PpL-CM-046-INPREUNAH-2015-1,ocds-lcuori-kG1PpL-CM-046-INPREUNAH-2015-1/4,kG1PpL-Er6M0R,Er6M0R,Instituto de Previsión Social de los Empleados de la UNAH
ocds-lcuori-Zr5B9L-C-0067-2015-PE-0049-2015-1,ocds-lcuori-Zr5B9L-C-0067-2015-PE-0049-2015-1/3,Zr5B9L-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-30006413-1-1,ocds-lcuori-vGZWNR-30006413-1-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-vGZWNR-20001442-1,ocds-lcuori-vGZWNR-20001442-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-JLKYJR-CM-063-2015-SEDIS-SSIS/PRAF-1,ocds-lcuori-JLKYJR-CM-063-2015-SEDIS-SSIS/PRAF-1/3,JLKYJR-kR05rP,kR05rP,Programa de Asignación Familiar
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-16-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-16-2015-2/3,wrV3LP-orvDGM,orvDGM,Fondo Hondureño de Inversión Social
ocds-lcuori-NrdVGA-CM-009-2015-1,ocds-lcuori-NrdVGA-CM-009-2015-1/3,NrdVGA-7G3yrQ,7G3yrQ,Secretaria de Educación
ocds-lcuori-kR2paL-006-2015-1,ocds-lcuori-kR2paL-006-2015-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-orvDGM-14-04-15-1,ocds-lcuori-orvDGM-14-04-15-1/3,orvDGM-jRDVLk,jRDVLk,Servicio Autónomo Nacional de Acueductos y Alcantarillados
ocds-lcuori-7rBxpG-BCH-T5182-30-1,ocds-lcuori-7rBxpG-BCH-T5182-30-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-17-2015-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-17-2015-2/3,wrV3LP-orvDGM,orvDGM,Fondo Hondureño de Inversión Social
ocds-lcuori-JL7pEG-241-2015-SAG-1,ocds-lcuori-JL7pEG-241-2015-SAG-1/3,JL7pEG-MLQALQ,MLQALQ,Secretaría de Agricultura y Ganadería
ocds-lcuori-7GX4eG-013/2015-1,ocds-lcuori-7GX4eG-013/2015-1/3,7GX4eG-4LOWLg,4LOWLg,Instituto Nacional de Estadística
ocds-lcuori-PR8M9r-CM-0182-IP-2015-1,ocds-lcuori-PR8M9r-CM-0182-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-orveZR-cm-023-2015-1,ocds-lcuori-orveZR-cm-023-2015-1/3,orveZR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-vGZWNR-10004936-1,ocds-lcuori-vGZWNR-10004936-1/3,vGZWNR-orvxDG,orvxDG,Instituto Hondureño de Seguridad Social
ocds-lcuori-PLemLJ-CC-080-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-080-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-2LAzdG-ADQ-337-2015-1,ocds-lcuori-2LAzdG-ADQ-337-2015-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-7rBxpG-BCH-T6837-105-1,ocds-lcuori-7rBxpG-BCH-T6837-105-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-kR2paL-007-2015-1,ocds-lcuori-kR2paL-007-2015-1/3,kR2paL-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-8L4YaG-CC-155-2015-INA-1,ocds-lcuori-8L4YaG-CC-155-2015-INA-1/3,8L4YaG-KLgNr8,KLgNr8,Instituto Nacional Agrario
ocds-lcuori-jRDA5r-solicitud 376 -A-1,ocds-lcuori-jRDA5r-solicitud 376 -A-1/3,jRDA5r-MLQ77R,MLQ77R,Heroico y Benemérito Cuerpo de Bomberos de Honduras
ocds-lcuori-ERpWgG-SRE COTIZACION No.457-2015-1,ocds-lcuori-ERpWgG-SRE COTIZACION No.457-2015-1/3,ERpWgG-Er6JrN,Er6JrN,Secretaría de Relaciones Exteriores y Cooperación Internacional
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-22-2015-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-22-2015-2/3,wrV3LP-orvDGM,orvDGM,Fondo Hondureño de Inversión Social
ocds-lcuori-jRDYor-CM-074-SEDIS-2015-1,ocds-lcuori-jRDYor-CM-074-SEDIS-2015-1/3,jRDYor-ERpA0r,ERpA0r,Secretaria de Desarrollo e Inclusión Social
ocds-lcuori-NLPAVG-2015-106-FN-INAM-1,ocds-lcuori-NLPAVG-2015-106-FN-INAM-1/3,NLPAVG-ERpqPr,ERpqPr,Instituto Nacional de la Mujer
ocds-lcuori-PR8M9r-CM-0181-IP-2015-1,ocds-lcuori-PR8M9r-CM-0181-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-2LAdQr-LP-FV-RVP-053-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVP-053-2015-2/3,2LAdQr-JLKQxR,JLKQxR,Fondo Vial
ocds-lcuori-MrMPYR-70-2015-1,ocds-lcuori-MrMPYR-70-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-PLemLJ-CC-082-2015-DGMM-1,ocds-lcuori-PLemLJ-CC-082-2015-DGMM-1/3,PLemLJ-8L4PLY,8L4PLY,Secretaria de Infraestructura y Servicios Publicos
ocds-lcuori-PR8M9r-CM-0201-IP-2015-1,ocds-lcuori-PR8M9r-CM-0201-IP-2015-1/3,PR8M9r-7rBMpR,7rBMpR,Instituto de la Propiedad 
ocds-lcuori-2LAdQr-COT-FV-RVP-028-2015-2,ocds-lcuori-2LAdQr-COT-FV-RVP-028-2015-2/3,2LAdQr-JLKQxR,JLKQxR,Fondo Vial
ocds-lcuori-MrMPYR-071-2015-1,ocds-lcuori-MrMPYR-071-2015-1/3,MrMPYR-grxELe,grxELe,Comisión Nacional de Bancos y Seguros
ocds-lcuori-2LAdQr-LP-FV-RVP-054-2015-2,ocds-lcuori-2LAdQr-LP-FV-RVP-054-2015-2/3,2LAdQr-JLKQxR,JLKQxR,Fondo Vial
ocds-lcuori-7rBxpG-BCH-T5131-31-1,ocds-lcuori-7rBxpG-BCH-T5131-31-1/3,7rBxpG-vGZwRM,vGZwRM,Banco Central de Honduras
ocds-lcuori-DRWQ0L-HONDUCOR-DC-00328-2015-1,ocds-lcuori-DRWQ0L-HONDUCOR-DC-00328-2015-1/3,DRWQ0L-kR2lqL,kR2lqL,Empresa Nacional de Correos de Honduras
ocds-lcuori-1RaElR-0055-2015-hsbi-1,ocds-lcuori-1RaElR-0055-2015-hsbi-1/3,1RaElR-mrYzL9,mrYzL9,Secretaria de Salud Pública
ocds-lcuori-2LAdQr-COT-FV-RVP-029-2015-2,ocds-lcuori-2LAdQr-COT-FV-RVP-029-2015-2/3,2LAdQr-JLKQxR,JLKQxR,Fondo Vial
ocds-lcuori-2LAzdG-ADQ-339-2015-1,ocds-lcuori-2LAzdG-ADQ-339-2015-1/3,2LAzdG-DRW5Lg,DRW5Lg,"Secretaria de Recursos Naturales, Ambiente y Minas"
ocds-lcuori-XRbOkr-CS-CSJ-2015-0401-1,ocds-lcuori-XRbOkr-CS-CSJ-2015-0401-1/3,XRbOkr-gRNyG6,gRNyG6,Poder Judicial
