ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-2LmqDL-LPrNO-424-AMDC-482-2017-2,ocds-lcuori-2LmqDL-LPrNO-424-AMDC-482-2017-2/3,2LmqDL-LPrNO-424-AMDC-482-2017-2,2LmqDL-LPrNO-424-AMDC-482-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-196-AMDC-230-2017-2,ocds-lcuori-2LmqDL-LPrNO-196-AMDC-230-2017-2/3,2LmqDL-LPrNO-196-AMDC-230-2017-2,2LmqDL-LPrNO-196-AMDC-230-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-197-AMDC-231-2017-2,ocds-lcuori-2LmqDL-LPrNO-197-AMDC-231-2017-2/3,2LmqDL-LPrNO-197-AMDC-231-2017-2,2LmqDL-LPrNO-197-AMDC-231-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-04-AMDC-93-2017-2,ocds-lcuori-2LmqDL-LPuNO-04-AMDC-93-2017-2/3,2LmqDL-LPuNO-04-AMDC-93-2017-2,2LmqDL-LPuNO-04-AMDC-93-2017-2,250.0,document
ocds-lcuori-MLQW8R-01-2017-2,ocds-lcuori-MLQW8R-01-2017-2/3,MLQW8R-01-2017-2,MLQW8R-01-2017-2,50.0,document
ocds-lcuori-2LmqDL-LPrNO-391-AMDC-447-2017-2,ocds-lcuori-2LmqDL-LPrNO-391-AMDC-447-2017-2/3,2LmqDL-LPrNO-391-AMDC-447-2017-2,2LmqDL-LPrNO-391-AMDC-447-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-392-AMDC-448-2017-2,ocds-lcuori-2LmqDL-LPrNO-392-AMDC-448-2017-2/3,2LmqDL-LPrNO-392-AMDC-448-2017-2,2LmqDL-LPrNO-392-AMDC-448-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-393-AMDC-449-2017-2,ocds-lcuori-2LmqDL-LPrNO-393-AMDC-449-2017-2/3,2LmqDL-LPrNO-393-AMDC-449-2017-2,2LmqDL-LPrNO-393-AMDC-449-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-394-AMDC-450-2017-2,ocds-lcuori-2LmqDL-LPrNO-394-AMDC-450-2017-2/3,2LmqDL-LPrNO-394-AMDC-450-2017-2,2LmqDL-LPrNO-394-AMDC-450-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-395-AMDC-451-2017-2,ocds-lcuori-2LmqDL-LPrNO-395-AMDC-451-2017-2/3,2LmqDL-LPrNO-395-AMDC-451-2017-2,2LmqDL-LPrNO-395-AMDC-451-2017-2,2000.0,document
ocds-lcuori-kG1ger-lpub18-2017-2,ocds-lcuori-kG1ger-lpub18-2017-2/3,kG1ger-lpub18-2017-2,kG1ger-lpub18-2017-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-005-AMDC-094-2017-2,ocds-lcuori-2LmqDL-CPuNO-005-AMDC-094-2017-2/3,2LmqDL-CPuNO-005-AMDC-094-2017-2,2LmqDL-CPuNO-005-AMDC-094-2017-2,250.0,document
ocds-lcuori-7rBxpG-LPublica No.25-2017-2,ocds-lcuori-7rBxpG-LPublica No.25-2017-2/3,7rBxpG-LPublica No.25-2017-2,7rBxpG-LPublica No.25-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-20-AMDC-309-2017-2,ocds-lcuori-2LmqDL-LPuNO-20-AMDC-309-2017-2/3,2LmqDL-LPuNO-20-AMDC-309-2017-2,2LmqDL-LPuNO-20-AMDC-309-2017-2,250.0,document
ocds-lcuori-kG1ger-lpub20-2017-2,ocds-lcuori-kG1ger-lpub20-2017-2/3,kG1ger-lpub20-2017-2,kG1ger-lpub20-2017-2,500.0,document
ocds-lcuori-2LmqDL-CPrNBS-03-AMDC-431-2017-2,ocds-lcuori-2LmqDL-CPrNBS-03-AMDC-431-2017-2/3,2LmqDL-CPrNBS-03-AMDC-431-2017-2,2LmqDL-CPrNBS-03-AMDC-431-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-13-AMDC-220-2017-2,ocds-lcuori-2LmqDL-LPuNO-13-AMDC-220-2017-2/3,2LmqDL-LPuNO-13-AMDC-220-2017-2,2LmqDL-LPuNO-13-AMDC-220-2017-2,250.0,document
ocds-lcuori-2LmqDL-LPrNO-259-AMDC-312-2017-2,ocds-lcuori-2LmqDL-LPrNO-259-AMDC-312-2017-2/3,2LmqDL-LPrNO-259-AMDC-312-2017-2,2LmqDL-LPrNO-259-AMDC-312-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-260-AMDC-313-2017-2,ocds-lcuori-2LmqDL-LPrNO-260-AMDC-313-2017-2/3,2LmqDL-LPrNO-260-AMDC-313-2017-2,2LmqDL-LPrNO-260-AMDC-313-2017-2,200.0,document
ocds-lcuori-7rBxpG-LPública No.32-2017-2,ocds-lcuori-7rBxpG-LPública No.32-2017-2/3,7rBxpG-LPública No.32-2017-2,7rBxpG-LPública No.32-2017-2,200.0,document
ocds-lcuori-PR8wNG-SUBASTA PUBLICA No. PRONADERS-001-2017-2,ocds-lcuori-PR8wNG-SUBASTA PUBLICA No. PRONADERS-001-2017-2/3,PR8wNG-SUBASTA PUBLICA No. PRONADERS-001-2017-2,PR8wNG-SUBASTA PUBLICA No. PRONADERS-001-2017-2,100.0,document
ocds-lcuori-7rBxpG-LPública No.41-2017-2,ocds-lcuori-7rBxpG-LPública No.41-2017-2/3,7rBxpG-LPública No.41-2017-2,7rBxpG-LPública No.41-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-455-AMDC-515-2017-2,ocds-lcuori-2LmqDL-LPrNO-455-AMDC-515-2017-2/3,2LmqDL-LPrNO-455-AMDC-515-2017-2,2LmqDL-LPrNO-455-AMDC-515-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-456-AMDC-516-2017-2,ocds-lcuori-2LmqDL-LPrNO-456-AMDC-516-2017-2/3,2LmqDL-LPrNO-456-AMDC-516-2017-2,2LmqDL-LPrNO-456-AMDC-516-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-457-AMDC-517-2017-2,ocds-lcuori-2LmqDL-LPrNO-457-AMDC-517-2017-2/3,2LmqDL-LPrNO-457-AMDC-517-2017-2,2LmqDL-LPrNO-457-AMDC-517-2017-2,200.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-001-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-001-2017-2/3,mrY1dr-LPN No. SEDS-001-2017-2,mrY1dr-LPN No. SEDS-001-2017-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-458-AMDC-518-2017-2,ocds-lcuori-2LmqDL-LPrNO-458-AMDC-518-2017-2/3,2LmqDL-LPrNO-458-AMDC-518-2017-2,2LmqDL-LPrNO-458-AMDC-518-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-459-AMDC-519-2017-2,ocds-lcuori-2LmqDL-LPrNO-459-AMDC-519-2017-2/3,2LmqDL-LPrNO-459-AMDC-519-2017-2,2LmqDL-LPrNO-459-AMDC-519-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-460-AMDC-520-2017-2,ocds-lcuori-2LmqDL-LPrNO-460-AMDC-520-2017-2/3,2LmqDL-LPrNO-460-AMDC-520-2017-2,2LmqDL-LPrNO-460-AMDC-520-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-461-AMDC-521-2017-2,ocds-lcuori-2LmqDL-LPrNO-461-AMDC-521-2017-2/3,2LmqDL-LPrNO-461-AMDC-521-2017-2,2LmqDL-LPrNO-461-AMDC-521-2017-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-23-2017-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-23-2017-2/3,wrV3LP-LPR-IDECOAS-FHIS-23-2017-2,wrV3LP-LPR-IDECOAS-FHIS-23-2017-2,100.0,document
ocds-lcuori-2LmqDL-LPrNO-462-AMDC-522-2017-2,ocds-lcuori-2LmqDL-LPrNO-462-AMDC-522-2017-2/3,2LmqDL-LPrNO-462-AMDC-522-2017-2,2LmqDL-LPrNO-462-AMDC-522-2017-2,200.0,document
ocds-lcuori-2LmqDL-COT-5-AMDC-523-2017-2,ocds-lcuori-2LmqDL-COT-5-AMDC-523-2017-2/3,2LmqDL-COT-5-AMDC-523-2017-2,2LmqDL-COT-5-AMDC-523-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-261-AMDC-314-2017-2,ocds-lcuori-2LmqDL-LPrNO-261-AMDC-314-2017-2/3,2LmqDL-LPrNO-261-AMDC-314-2017-2,2LmqDL-LPrNO-261-AMDC-314-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-132-AMDC-164-2017-2,ocds-lcuori-2LmqDL-LPrNO-132-AMDC-164-2017-2/3,2LmqDL-LPrNO-132-AMDC-164-2017-2,2LmqDL-LPrNO-132-AMDC-164-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-130-AMDC-162-2017-2,ocds-lcuori-2LmqDL-LPrNO-130-AMDC-162-2017-2/3,2LmqDL-LPrNO-130-AMDC-162-2017-2,2LmqDL-LPrNO-130-AMDC-162-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-129-AMDC-161-2017-2,ocds-lcuori-2LmqDL-LPrNO-129-AMDC-161-2017-2/3,2LmqDL-LPrNO-129-AMDC-161-2017-2,2LmqDL-LPrNO-129-AMDC-161-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-128-AMDC-160-2017-2,ocds-lcuori-2LmqDL-LPrNO-128-AMDC-160-2017-2/3,2LmqDL-LPrNO-128-AMDC-160-2017-2,2LmqDL-LPrNO-128-AMDC-160-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-127-AMDC-159-2017-2,ocds-lcuori-2LmqDL-LPrNO-127-AMDC-159-2017-2/3,2LmqDL-LPrNO-127-AMDC-159-2017-2,2LmqDL-LPrNO-127-AMDC-159-2017-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-SGFA-07-2017-2,ocds-lcuori-orvDGM-LPN-SANAA-SGFA-07-2017-2/3,orvDGM-LPN-SANAA-SGFA-07-2017-2,orvDGM-LPN-SANAA-SGFA-07-2017-2,800.0,document
ocds-lcuori-gRN9jG-SS-FAHSL N0 005-2017-2,ocds-lcuori-gRN9jG-SS-FAHSL N0 005-2017-2/3,gRN9jG-SS-FAHSL N0 005-2017-2,gRN9jG-SS-FAHSL N0 005-2017-2,300.0,document
ocds-lcuori-gRN9jG-SS-FAHSL N0 007-2017-2,ocds-lcuori-gRN9jG-SS-FAHSL N0 007-2017-2/3,gRN9jG-SS-FAHSL N0 007-2017-2,gRN9jG-SS-FAHSL N0 007-2017-2,300.0,document
ocds-lcuori-gRN9jG-SS-FAHSL N0 006-2017-2,ocds-lcuori-gRN9jG-SS-FAHSL N0 006-2017-2/3,gRN9jG-SS-FAHSL N0 006-2017-2,gRN9jG-SS-FAHSL N0 006-2017-2,300.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-002-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-002-2017-2/3,mrY1dr-LPN No. SEDS-002-2017-2,mrY1dr-LPN No. SEDS-002-2017-2,300.0,document
ocds-lcuori-2LmqDL-LPuNO-15-AMDC-259-2017-2,ocds-lcuori-2LmqDL-LPuNO-15-AMDC-259-2017-2/3,2LmqDL-LPuNO-15-AMDC-259-2017-2,2LmqDL-LPuNO-15-AMDC-259-2017-2,250.0,document
ocds-lcuori-DL9YoL-LPN 08-2017-FAHM-2,ocds-lcuori-DL9YoL-LPN 08-2017-FAHM-2/3,DL9YoL-LPN 08-2017-FAHM-2,DL9YoL-LPN 08-2017-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-263-AMDC-316-2017-2,ocds-lcuori-2LmqDL-LPrNO-263-AMDC-316-2017-2/3,2LmqDL-LPrNO-263-AMDC-316-2017-2,2LmqDL-LPrNO-263-AMDC-316-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-269-AMDC-322-2017-2,ocds-lcuori-2LmqDL-LPrNO-269-AMDC-322-2017-2/3,2LmqDL-LPrNO-269-AMDC-322-2017-2,2LmqDL-LPrNO-269-AMDC-322-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-270-AMDC-323-2017-2,ocds-lcuori-2LmqDL-LPrNO-270-AMDC-323-2017-2/3,2LmqDL-LPrNO-270-AMDC-323-2017-2,2LmqDL-LPrNO-270-AMDC-323-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-265-AMDC-318-2017-2,ocds-lcuori-2LmqDL-LPrNO-265-AMDC-318-2017-2/3,2LmqDL-LPrNO-265-AMDC-318-2017-2,2LmqDL-LPrNO-265-AMDC-318-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-199-AMDC-233-2017-2,ocds-lcuori-2LmqDL-LPrNO-199-AMDC-233-2017-2/3,2LmqDL-LPrNO-199-AMDC-233-2017-2,2LmqDL-LPrNO-199-AMDC-233-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-198-AMDC-232-2017-2,ocds-lcuori-2LmqDL-LPrNO-198-AMDC-232-2017-2/3,2LmqDL-LPrNO-198-AMDC-232-2017-2,2LmqDL-LPrNO-198-AMDC-232-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-200-AMDC-234-2017-2,ocds-lcuori-2LmqDL-LPrNO-200-AMDC-234-2017-2/3,2LmqDL-LPrNO-200-AMDC-234-2017-2,2LmqDL-LPrNO-200-AMDC-234-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-267-AMDC-320-2017-2,ocds-lcuori-2LmqDL-LPrNO-267-AMDC-320-2017-2/3,2LmqDL-LPrNO-267-AMDC-320-2017-2,2LmqDL-LPrNO-267-AMDC-320-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-266-AMDC-319-2017-2,ocds-lcuori-2LmqDL-LPrNO-266-AMDC-319-2017-2/3,2LmqDL-LPrNO-266-AMDC-319-2017-2,2LmqDL-LPrNO-266-AMDC-319-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-219-AMDC-255-2017-2,ocds-lcuori-2LmqDL-LPrNO-219-AMDC-255-2017-2/3,2LmqDL-LPrNO-219-AMDC-255-2017-2,2LmqDL-LPrNO-219-AMDC-255-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-220-AMDC-256-2017-2,ocds-lcuori-2LmqDL-LPrNO-220-AMDC-256-2017-2/3,2LmqDL-LPrNO-220-AMDC-256-2017-2,2LmqDL-LPrNO-220-AMDC-256-2017-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-01-2017-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-01-2017-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-01-2017-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-01-2017-HO-OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-221-AMDC-257-2017-2,ocds-lcuori-2LmqDL-LPrNO-221-AMDC-257-2017-2/3,2LmqDL-LPrNO-221-AMDC-257-2017-2,2LmqDL-LPrNO-221-AMDC-257-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-222-AMDC-258-2017-2,ocds-lcuori-2LmqDL-LPrNO-222-AMDC-258-2017-2/3,2LmqDL-LPrNO-222-AMDC-258-2017-2,2LmqDL-LPrNO-222-AMDC-258-2017-2,200.0,document
ocds-lcuori-mrY1dr-LPN No. SEDS-016-2017-2,ocds-lcuori-mrY1dr-LPN No. SEDS-016-2017-2/3,mrY1dr-LPN No. SEDS-016-2017-2,mrY1dr-LPN No. SEDS-016-2017-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 02 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 02 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 02 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 02 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 03 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 03 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 03 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 03 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 04 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 04 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 04 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 04 2017 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-268-AMDC-321-2017-2,ocds-lcuori-2LmqDL-LPrNO-268-AMDC-321-2017-2/3,2LmqDL-LPrNO-268-AMDC-321-2017-2,2LmqDL-LPrNO-268-AMDC-321-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-262-AMDC-315-2017-2,ocds-lcuori-2LmqDL-LPrNO-262-AMDC-315-2017-2/3,2LmqDL-LPrNO-262-AMDC-315-2017-2,2LmqDL-LPrNO-262-AMDC-315-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPuNO-14-AMDC-254-2017-2,ocds-lcuori-2LmqDL-LPuNO-14-AMDC-254-2017-2/3,2LmqDL-LPuNO-14-AMDC-254-2017-2,2LmqDL-LPuNO-14-AMDC-254-2017-2,250.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 05 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 05 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 05 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 05 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 06 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 06 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 06 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 06 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PGJALo-LPN-100-005-2017-2,ocds-lcuori-PGJALo-LPN-100-005-2017-2/3,PGJALo-LPN-100-005-2017-2,PGJALo-LPN-100-005-2017-2,500.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 07 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 07 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 07 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 07 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 08 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 08 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 08 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 08 2017 HO OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 09 2017 HO OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS LPRI 09 2017 HO OBRAS-2/3,PR8wNG-IDECOAS PRONADERS LPRI 09 2017 HO OBRAS-2,PR8wNG-IDECOAS PRONADERS LPRI 09 2017 HO OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPIB-01-AMDC-BCIE-2017-2,ocds-lcuori-2LmqDL-LPIB-01-AMDC-BCIE-2017-2/3,2LmqDL-LPIB-01-AMDC-BCIE-2017-2,2LmqDL-LPIB-01-AMDC-BCIE-2017-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-143-AMDC-175-2017-2,ocds-lcuori-2LmqDL-LPrNO-143-AMDC-175-2017-2/3,2LmqDL-LPrNO-143-AMDC-175-2017-2,2LmqDL-LPrNO-143-AMDC-175-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-141-AMDC-173-2017-2,ocds-lcuori-2LmqDL-LPrNO-141-AMDC-173-2017-2/3,2LmqDL-LPrNO-141-AMDC-173-2017-2,2LmqDL-LPrNO-141-AMDC-173-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-140-AMDC-172-2017-2,ocds-lcuori-2LmqDL-LPrNO-140-AMDC-172-2017-2/3,2LmqDL-LPrNO-140-AMDC-172-2017-2,2LmqDL-LPrNO-140-AMDC-172-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-139-AMDC-171-2017-2,ocds-lcuori-2LmqDL-LPrNO-139-AMDC-171-2017-2/3,2LmqDL-LPrNO-139-AMDC-171-2017-2,2LmqDL-LPrNO-139-AMDC-171-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-138-AMDC-170-2017-2,ocds-lcuori-2LmqDL-LPrNO-138-AMDC-170-2017-2/3,2LmqDL-LPrNO-138-AMDC-170-2017-2,2LmqDL-LPrNO-138-AMDC-170-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-264-AMDC-317-2017-2,ocds-lcuori-2LmqDL-LPrNO-264-AMDC-317-2017-2/3,2LmqDL-LPrNO-264-AMDC-317-2017-2,2LmqDL-LPrNO-264-AMDC-317-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-330-AMDC-384-2017-2,ocds-lcuori-2LmqDL-LPrNO-330-AMDC-384-2017-2/3,2LmqDL-LPrNO-330-AMDC-384-2017-2,2LmqDL-LPrNO-330-AMDC-384-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-136-AMDC-168-2017-2,ocds-lcuori-2LmqDL-LPrNO-136-AMDC-168-2017-2/3,2LmqDL-LPrNO-136-AMDC-168-2017-2,2LmqDL-LPrNO-136-AMDC-168-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-295-AMDC-349-2017-2,ocds-lcuori-2LmqDL-LPrNO-295-AMDC-349-2017-2/3,2LmqDL-LPrNO-295-AMDC-349-2017-2,2LmqDL-LPrNO-295-AMDC-349-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-302-AMDC-356-2017-2,ocds-lcuori-2LmqDL-LPrNO-302-AMDC-356-2017-2/3,2LmqDL-LPrNO-302-AMDC-356-2017-2,2LmqDL-LPrNO-302-AMDC-356-2017-2,200.0,document
ocds-lcuori-0rwyzG-MSPS-GI-11-2017-2,ocds-lcuori-0rwyzG-MSPS-GI-11-2017-2/3,0rwyzG-MSPS-GI-11-2017-2,0rwyzG-MSPS-GI-11-2017-2,2500.0,document
ocds-lcuori-2LmqDL-LPrNO-331-AMDC-385-2017-2,ocds-lcuori-2LmqDL-LPrNO-331-AMDC-385-2017-2/3,2LmqDL-LPrNO-331-AMDC-385-2017-2,2LmqDL-LPrNO-331-AMDC-385-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-135-AMDC-167-2017-2,ocds-lcuori-2LmqDL-LPrNO-135-AMDC-167-2017-2/3,2LmqDL-LPrNO-135-AMDC-167-2017-2,2LmqDL-LPrNO-135-AMDC-167-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-134-AMDC-166-2017-2,ocds-lcuori-2LmqDL-LPrNO-134-AMDC-166-2017-2/3,2LmqDL-LPrNO-134-AMDC-166-2017-2,2LmqDL-LPrNO-134-AMDC-166-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-332-AMDC-386-2017-2,ocds-lcuori-2LmqDL-LPrNO-332-AMDC-386-2017-2/3,2LmqDL-LPrNO-332-AMDC-386-2017-2,2LmqDL-LPrNO-332-AMDC-386-2017-2,200.0,document
ocds-lcuori-0rwyzG-MSPS-GA-01-2017-2,ocds-lcuori-0rwyzG-MSPS-GA-01-2017-2/3,0rwyzG-MSPS-GA-01-2017-2,0rwyzG-MSPS-GA-01-2017-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-333-AMDC-387-2017-2,ocds-lcuori-2LmqDL-LPrNO-333-AMDC-387-2017-2/3,2LmqDL-LPrNO-333-AMDC-387-2017-2,2LmqDL-LPrNO-333-AMDC-387-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-335-AMDC-389-2017-2,ocds-lcuori-2LmqDL-LPrNO-335-AMDC-389-2017-2/3,2LmqDL-LPrNO-335-AMDC-389-2017-2,2LmqDL-LPrNO-335-AMDC-389-2017-2,200.0,document
ocds-lcuori-0rwyzG-MSPS-SI-01-2017-2,ocds-lcuori-0rwyzG-MSPS-SI-01-2017-2/4,0rwyzG-MSPS-SI-01-2017-2,0rwyzG-MSPS-SI-01-2017-2,500.0,document
ocds-lcuori-kG1ger-lpn12-2017-2,ocds-lcuori-kG1ger-lpn12-2017-2/3,kG1ger-lpn12-2017-2,kG1ger-lpn12-2017-2,1000.0,document
ocds-lcuori-2LmqDL-LPrNO-336-AMDC-390-2017-2,ocds-lcuori-2LmqDL-LPrNO-336-AMDC-390-2017-2/3,2LmqDL-LPrNO-336-AMDC-390-2017-2,2LmqDL-LPrNO-336-AMDC-390-2017-2,200.0,document
ocds-lcuori-PGJALo-SUBASTA-PUBLICA-DNBE-ENEE-001-2017-2,ocds-lcuori-PGJALo-SUBASTA-PUBLICA-DNBE-ENEE-001-2017-2/3,PGJALo-SUBASTA-PUBLICA-DNBE-ENEE-001-2017-2,PGJALo-SUBASTA-PUBLICA-DNBE-ENEE-001-2017-2,100.0,document
ocds-lcuori-2LmqDL-LPrNO-137-AMDC-169-2017-2,ocds-lcuori-2LmqDL-LPrNO-137-AMDC-169-2017-2/3,2LmqDL-LPrNO-137-AMDC-169-2017-2,2LmqDL-LPrNO-137-AMDC-169-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-337-AMDC-391-2017-2,ocds-lcuori-2LmqDL-LPrNO-337-AMDC-391-2017-2/3,2LmqDL-LPrNO-337-AMDC-391-2017-2,2LmqDL-LPrNO-337-AMDC-391-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-80-AMDC-95-2017-2,ocds-lcuori-2LmqDL-LPrNO-80-AMDC-95-2017-2/3,2LmqDL-LPrNO-80-AMDC-95-2017-2,2LmqDL-LPrNO-80-AMDC-95-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-81-AMDC-96-2017-2,ocds-lcuori-2LmqDL-LPrNO-81-AMDC-96-2017-2/3,2LmqDL-LPrNO-81-AMDC-96-2017-2,2LmqDL-LPrNO-81-AMDC-96-2017-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-82-AMDC-97-2017-2,ocds-lcuori-2LmqDL-LPrNO-82-AMDC-97-2017-2/3,2LmqDL-LPrNO-82-AMDC-97-2017-2,2LmqDL-LPrNO-82-AMDC-97-2017-2,200.0,document
ocds-lcuori-vGZWNR-LPN-002-2017-2,ocds-lcuori-vGZWNR-LPN-002-2017-2/3,vGZWNR-LPN-002-2017-2,vGZWNR-LPN-002-2017-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-83-AMDC-98-2017-2,ocds-lcuori-2LmqDL-LPrNO-83-AMDC-98-2017-2/3,2LmqDL-LPrNO-83-AMDC-98-2017-2,2LmqDL-LPrNO-83-AMDC-98-2017-2,200.0,document
