ocid,id,awards/0/id,awards/0/documents/0/id,awards/0/documents/0/url,awards/0/documents/0/documentType,awards/0/documents/0/format,awards/0/documents/0/description,awards/0/documents/0/title,awards/0/documents/0/datePublished
ocds-lcuori-2LmqDL-LPrNO-91-AMDC-108-2017-2,ocds-lcuori-2LmqDL-LPrNO-91-AMDC-108-2017-2/3,2LmqDL-LPrNO-91-AMDC-108-2017-2,99723,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-91-AMDC-108-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-31T08:36:45.657000-06:00
ocds-lcuori-2LmqDL-LPrNO-92-AMDC-109-2017-2,ocds-lcuori-2LmqDL-LPrNO-92-AMDC-109-2017-2/3,2LmqDL-LPrNO-92-AMDC-109-2017-2,100098,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-92-AMDC-109-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-06T13:13:13.417000-06:00
ocds-lcuori-2LmqDL-LPrNO-232-AMDC-271-2017-2,ocds-lcuori-2LmqDL-LPrNO-232-AMDC-271-2017-2/3,2LmqDL-LPrNO-232-AMDC-271-2017-2,104729,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-232-AMDC-271-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-05T13:50:53.697000-06:00
ocds-lcuori-2LmqDL-LPrNO-93-AMDC-110-2017-2,ocds-lcuori-2LmqDL-LPrNO-93-AMDC-110-2017-2/3,2LmqDL-LPrNO-93-AMDC-110-2017-2,100111,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-93-AMDC-110-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-06T14:48:07.923000-06:00
ocds-lcuori-2LmqDL-LPrNO-231-AMDC-270-2017-2,ocds-lcuori-2LmqDL-LPrNO-231-AMDC-270-2017-2/3,2LmqDL-LPrNO-231-AMDC-270-2017-2,107698,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-231-AMDC-270-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-03T11:37:59.537000-06:00
ocds-lcuori-2LmqDL-LPrNO-202-AMDC-236-2017-2,ocds-lcuori-2LmqDL-LPrNO-202-AMDC-236-2017-2/3,2LmqDL-LPrNO-202-AMDC-236-2017-2,104287,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-202-AMDC-236-2017805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-24T15:56:26.340000-06:00
ocds-lcuori-8L42ZR-LP-004-2017-2,ocds-lcuori-8L42ZR-LP-004-2017-2/3,8L42ZR-LP-004-2017-2,108549,http://h1.honducompras.gob.hn/Docs/Lic606LP-004-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-21T18:55:36.493000-06:00
ocds-lcuori-KLg68r-CDPC-LPN-003-2017 -2,ocds-lcuori-KLg68r-CDPC-LPN-003-2017 -2/3,KLg68r-CDPC-LPN-003-2017 -2,110960,http://h1.honducompras.gob.hn/Docs/Lic331CDPC-LPN-003-2017%20803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-26T09:58:12.103000-06:00
ocds-lcuori-2Lmz0G-LPN-001-2017-2,ocds-lcuori-2Lmz0G-LPN-001-2017-2/3,2Lmz0G-LPN-001-2017-2,104681,http://h1.honducompras.gob.hn/Docs/Lic165LPN-001-2017803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-04T15:34:17.477000-06:00
ocds-lcuori-WRz5vG-PROYECTOOBRAMENOR022017VILLADESANANTONIOCOMAYAGUA-2,ocds-lcuori-WRz5vG-PROYECTOOBRAMENOR022017VILLADESANANTONIOCOMAYAGUA-2/4,WRz5vG-PROYECTOOBRAMENOR022017VILLADESANANTONIOCOMAYAGUA-2,111300,http://h1.honducompras.gob.hn/Docs/Lic654PROYECTOOBRAMENOR022017VILLADESANANTONIOCOMAYAGUA803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-07T12:04:24.533000-06:00
ocds-lcuori-WRzbRe-LPR No. 102-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No. 102-DGC-UATSV-2017 -2/3,WRzbRe-LPR No. 102-DGC-UATSV-2017 -2,104885,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.%20102-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-07T10:48:59.377000-06:00
ocds-lcuori-mGEMGM-SEFIN LPN-001-2017-2,ocds-lcuori-mGEMGM-SEFIN LPN-001-2017-2/3,mGEMGM-SEFIN LPN-001-2017-2,105144,http://h1.honducompras.gob.hn/Docs/Lic42SEFIN%20LPN-001-2017807-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-11T10:09:48.483000-06:00
ocds-lcuori-8L47Pr-LP-041-2017-2,ocds-lcuori-8L47Pr-LP-041-2017-2/3,8L47Pr-LP-041-2017-2,109094,http://h1.honducompras.gob.hn/Docs/Lic94LP-041-2017802-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T07:59:12.400000-06:00
ocds-lcuori-2LmqDL-LPrNO-348-AMDC-402-2017-2,ocds-lcuori-2LmqDL-LPrNO-348-AMDC-402-2017-2/3,2LmqDL-LPrNO-348-AMDC-402-2017-2,112413,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-348-AMDC-402-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-03-08T13:53:06.273000-06:00
ocds-lcuori-2LmqDL-LPrNO-353-AMDC-407-2017-2,ocds-lcuori-2LmqDL-LPrNO-353-AMDC-407-2017-2/3,2LmqDL-LPrNO-353-AMDC-407-2017-2,123718,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-353-AMDC-407-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-10-18T15:41:48.107000-06:00
ocds-lcuori-JL7qER-LPN-003-2017-2,ocds-lcuori-JL7qER-LPN-003-2017-2/3,JL7qER-LPN-003-2017-2,103412,http://h1.honducompras.gob.hn/Docs/Lic143LPN-003-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-07T14:14:22.617000-06:00
ocds-lcuori-4LOxWG-81-2017-2,ocds-lcuori-4LOxWG-81-2017-2/3,4LOxWG-81-2017-2,99395,http://h1.honducompras.gob.hn/Docs/Lic8381-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-23T17:33:03.197000-06:00
ocds-lcuori-jRDkQG-CM-585-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-585-2017-HNMCR-2/3,jRDkQG-CM-585-2017-HNMCR-2,110484,http://h1.honducompras.gob.hn/Docs/Lic104CM-585-2017-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-12T14:32:06.307000-06:00
ocds-lcuori-jRDkQG-CM-586-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-586-2017-HNMCR-2/3,jRDkQG-CM-586-2017-HNMCR-2,110098,http://h1.honducompras.gob.hn/Docs/Lic104CM-586-2017-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-04T16:32:02.023000-06:00
ocds-lcuori-JLKQxR-LP. 012-17-2,ocds-lcuori-JLKQxR-LP. 012-17-2/3,JLKQxR-LP. 012-17-2,104924,http://h1.honducompras.gob.hn/Docs/Lic79LP.%20012-17803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-07T12:37:11.310000-06:00
ocds-lcuori-WRz0xL-SAR-LP-002-2017-2,ocds-lcuori-WRz0xL-SAR-LP-002-2017-2/3,WRz0xL-SAR-LP-002-2017-2,100981,http://h1.honducompras.gob.hn/Docs/Lic1010SAR-LP-002-2017804-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-22T08:06:19.287000-06:00
ocds-lcuori-4LOxWG-82-2017-2,ocds-lcuori-4LOxWG-82-2017-2/3,4LOxWG-82-2017-2,99418,http://h1.honducompras.gob.hn/Docs/Lic8382-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-23T18:52:44.027000-06:00
ocds-lcuori-kR2jmR-CPI-BID-TSC-001-2017-2,ocds-lcuori-kR2jmR-CPI-BID-TSC-001-2017-2/4,kR2jmR-CPI-BID-TSC-001-2017-2,102830,http://h1.honducompras.gob.hn/Docs/Lic746CPI-BID-TSC-001-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-27T08:43:54.100000-06:00
ocds-lcuori-2LmqDL-LPrNO-236-AMDC-275-2017-2,ocds-lcuori-2LmqDL-LPrNO-236-AMDC-275-2017-2/3,2LmqDL-LPrNO-236-AMDC-275-2017-2,104052,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-236-AMDC-275-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-21T09:54:09.297000-06:00
ocds-lcuori-2LmqDL-LPrNO-237-AMDC-276-2017-2,ocds-lcuori-2LmqDL-LPrNO-237-AMDC-276-2017-2/3,2LmqDL-LPrNO-237-AMDC-276-2017-2,104387,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-237-AMDC-276-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-28T11:32:43.540000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-021-2017-2,ocds-lcuori-vGZWNR-CD-IHSS-021-2017-2/3,vGZWNR-CD-IHSS-021-2017-2,106844,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-021-2017804-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-19T08:50:13.260000-06:00
ocds-lcuori-7rBxpG-LPrivada No.01-2017-2,ocds-lcuori-7rBxpG-LPrivada No.01-2017-2/3,7rBxpG-LPrivada No.01-2017-2,103846,http://h1.honducompras.gob.hn/Docs/Lic123LPrivada%20No.01-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-15T17:08:31.923000-06:00
ocds-lcuori-yRl6pL-LPN 005 SSIS 3371 2017-2,ocds-lcuori-yRl6pL-LPN 005 SSIS 3371 2017-2/3,yRl6pL-LPN 005 SSIS 3371 2017-2,108321,http://h1.honducompras.gob.hn/Docs/Lic232LPN%20005%20SSIS%203371%202017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-11-16T10:01:21.750000-06:00
ocds-lcuori-grxzMG-LPN-SAR-BID-013-2017-2,ocds-lcuori-grxzMG-LPN-SAR-BID-013-2017-2/3,grxzMG-LPN-SAR-BID-013-2017-2,109421,http://h1.honducompras.gob.hn/Docs/Lic1009LPN-SAR-BID-013-2017806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-12T11:11:39.907000-06:00
ocds-lcuori-2LmqDL-LPrNO-238-AMDC-277-2017-2,ocds-lcuori-2LmqDL-LPrNO-238-AMDC-277-2017-2/3,2LmqDL-LPrNO-238-AMDC-277-2017-2,105955,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-238-AMDC-277-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-26T15:58:20.717000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-022-2017-2,ocds-lcuori-vGZWNR-CD-IHSS-022-2017-2/3,vGZWNR-CD-IHSS-022-2017-2,106847,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-022-2017804-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-19T08:56:40.430000-06:00
ocds-lcuori-vGZWNR-LPN-007-2017-2,ocds-lcuori-vGZWNR-LPN-007-2017-2/3,vGZWNR-LPN-007-2017-2,107061,http://h1.honducompras.gob.hn/Docs/Lic117LPN-007-2017803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-24T07:49:38.490000-06:00
ocds-lcuori-2LAakL-55-2017-2,ocds-lcuori-2LAakL-55-2017-2/3,2LAakL-55-2017-2,111127,http://h1.honducompras.gob.hn/Docs/Lic8155-2017804-ResoluciondelaAdjudicacion.xlsx,awardNotice,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-02T08:27:34.980000-06:00
ocds-lcuori-1RaMPR-IC-UMBRAL-02-2017-2,ocds-lcuori-1RaMPR-IC-UMBRAL-02-2017-2/4,1RaMPR-IC-UMBRAL-02-2017-2,117897,http://h1.honducompras.gob.hn/Docs/Lic703IC-UMBRAL-02-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-06-28T11:10:51.753000-06:00
ocds-lcuori-7rBxpG-LPública No.12-2017-2,ocds-lcuori-7rBxpG-LPública No.12-2017-2/3,7rBxpG-LPública No.12-2017-2,104478,http://h1.honducompras.gob.hn/Docs/Lic123LP%C3%BAblica%20No.12-2017806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-29T17:19:11.820000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005650-2,ocds-lcuori-vGZWNR-CD-IHSS-10005650-2/3,vGZWNR-CD-IHSS-10005650-2,109097,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005650803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T08:25:37.663000-06:00
ocds-lcuori-kG1ger-lpn-14-2017-2,ocds-lcuori-kG1ger-lpn-14-2017-2/3,kG1ger-lpn-14-2017-2,110453,http://h1.honducompras.gob.hn/Docs/Lic170lpn-14-2017804-ResoluciondelaAdjudicacion.docx,awardNotice,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-12T11:33:09.187000-06:00
ocds-lcuori-MLQ18L-LPRN-HBCBH-001-2017-2,ocds-lcuori-MLQ18L-LPRN-HBCBH-001-2017-2/3,MLQ18L-LPRN-HBCBH-001-2017-2,119899,http://h1.honducompras.gob.hn/Docs/Lic693LPRN-HBCBH-001-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-08-08T09:33:13.453000-06:00
ocds-lcuori-WRzbRe-LPR No. 106-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No. 106-DGC-UATSV-2017 -2/3,WRzbRe-LPR No. 106-DGC-UATSV-2017 -2,104934,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.%20106-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-07T14:12:37.017000-06:00
ocds-lcuori-2LmqDL-LPrNO-151-AMDC-185-2017-2,ocds-lcuori-2LmqDL-LPrNO-151-AMDC-185-2017-2/3,2LmqDL-LPrNO-151-AMDC-185-2017-2,101624,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-151-AMDC-185-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-05T12:02:43.637000-06:00
ocds-lcuori-2LmqDL-LPrNO-152-AMDC-186-2017-2,ocds-lcuori-2LmqDL-LPrNO-152-AMDC-186-2017-2/3,2LmqDL-LPrNO-152-AMDC-186-2017-2,100720,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-152-AMDC-186-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-19T14:29:43.550000-06:00
ocds-lcuori-WRzbRe-LPR No. 090-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No. 090-DGC-UATSV-2017 -2/3,WRzbRe-LPR No. 090-DGC-UATSV-2017 -2,104256,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.%20090-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-08-24T11:07:18.367000-06:00
ocds-lcuori-2LmqDL-LPrNO-153-AMDC-187-2017-2,ocds-lcuori-2LmqDL-LPrNO-153-AMDC-187-2017-2/3,2LmqDL-LPrNO-153-AMDC-187-2017-2,101366,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-153-AMDC-187-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-29T12:06:59.810000-06:00
ocds-lcuori-ZGqW9r-LPN-011-IPM-2017-2,ocds-lcuori-ZGqW9r-LPN-011-IPM-2017-2/3,ZGqW9r-LPN-011-IPM-2017-2,102875,http://h1.honducompras.gob.hn/Docs/Lic662LPN-011-IPM-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-27T10:56:26.253000-06:00
ocds-lcuori-2LmqDL-LPrNO-156-AMDC-190-2017-2,ocds-lcuori-2LmqDL-LPrNO-156-AMDC-190-2017-2/3,2LmqDL-LPrNO-156-AMDC-190-2017-2,102682,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-156-AMDC-190-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-25T08:45:43.903000-06:00
ocds-lcuori-2LmqDL-LPrNO-157-AMDC-191-2017-2,ocds-lcuori-2LmqDL-LPrNO-157-AMDC-191-2017-2/3,2LmqDL-LPrNO-157-AMDC-191-2017-2,102487,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-157-AMDC-191-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-20T12:03:27.373000-06:00
ocds-lcuori-grxXEr-LP. 034-17-2,ocds-lcuori-grxXEr-LP. 034-17-2/3,grxXEr-LP. 034-17-2,101775,http://h1.honducompras.gob.hn/Docs/Lic97LP.%20034-17802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-07T10:15:18.397000-06:00
ocds-lcuori-7G3oBG-LP-004-2017-2,ocds-lcuori-7G3oBG-LP-004-2017-2/3,7G3oBG-LP-004-2017-2,100218,http://h1.honducompras.gob.hn/Docs/Lic608LP-004-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-06-08T08:14:35.627000-06:00
ocds-lcuori-ZGqW9r-LPN-013-IPM-2017-2,ocds-lcuori-ZGqW9r-LPN-013-IPM-2017-2/3,ZGqW9r-LPN-013-IPM-2017-2,107245,http://h1.honducompras.gob.hn/Docs/Lic662LPN-013-IPM-2017804-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-10-26T10:22:18.767000-06:00
ocds-lcuori-wrVJ9r-DICTA-LNP-002-2017-2,ocds-lcuori-wrVJ9r-DICTA-LNP-002-2017-2/4,wrVJ9r-DICTA-LNP-002-2017-2,102129,http://h1.honducompras.gob.hn/Docs/Lic199DICTA-LNP-002-2017806-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-14T09:56:31.603000-06:00
ocds-lcuori-jRDkQG-CM-588-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-588-2017-HNMCR-2/3,jRDkQG-CM-588-2017-HNMCR-2,110431,http://h1.honducompras.gob.hn/Docs/Lic104CM-588-2017-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-12T08:17:01.923000-06:00
ocds-lcuori-kG1ger-lpub17-2017-2,ocds-lcuori-kG1ger-lpub17-2017-2/3,kG1ger-lpub17-2017-2,122399,http://h1.honducompras.gob.hn/Docs/Lic170lpub17-2017804-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-09-18T14:07:02.107000-06:00
ocds-lcuori-jRDkQG-CM-590-2017-HNMCR-2,ocds-lcuori-jRDkQG-CM-590-2017-HNMCR-2/3,jRDkQG-CM-590-2017-HNMCR-2,110070,http://h1.honducompras.gob.hn/Docs/Lic104CM-590-2017-HNMCR803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-04T14:02:23.120000-06:00
ocds-lcuori-4LOxWG-135-2017-2,ocds-lcuori-4LOxWG-135-2017-2/3,4LOxWG-135-2017-2,101975,http://h1.honducompras.gob.hn/Docs/Lic83135-2017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-07-11T11:53:25.520000-06:00
ocds-lcuori-XRb6JR-LP-PANI06-2017-2,ocds-lcuori-XRb6JR-LP-PANI06-2017-2/3,XRb6JR-LP-PANI06-2017-2,110358,http://h1.honducompras.gob.hn/Docs/Lic158LP-PANI06-2017803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-01-10T14:19:44.183000-06:00
ocds-lcuori-2LmqDL-LPuNO-06-AMDC-112-2017-2,ocds-lcuori-2LmqDL-LPuNO-06-AMDC-112-2017-2/3,2LmqDL-LPuNO-06-AMDC-112-2017-2,99159,http://h1.honducompras.gob.hn/Docs/Lic221LPuNO-06-AMDC-112-2017805-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-19T15:55:27.737000-06:00
ocds-lcuori-JL7OdL-LP21-2017FHLMV-2,ocds-lcuori-JL7OdL-LP21-2017FHLMV-2/3,JL7OdL-LP21-2017FHLMV-2,109105,http://h1.honducompras.gob.hn/Docs/Lic1043LP21-2017FHLMV806-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-05T10:17:40.090000-06:00
ocds-lcuori-yRl6pL-CI 017 SSIS PRAF 3371 2017-2,ocds-lcuori-yRl6pL-CI 017 SSIS PRAF 3371 2017-2/3,yRl6pL-CI 017 SSIS PRAF 3371 2017-2,106005,http://h1.honducompras.gob.hn/Docs/Lic232CI%20017%20SSIS%20PRAF%203371%202017802-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-09-27T10:55:05.480000-06:00
ocds-lcuori-2LmqDL-CPuNO-006-AMDC-111-2017-2,ocds-lcuori-2LmqDL-CPuNO-006-AMDC-111-2017-2/3,2LmqDL-CPuNO-006-AMDC-111-2017-2,98866,http://h1.honducompras.gob.hn/Docs/Lic221CPuNO-006-AMDC-111-2017803-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-05-15T13:07:46.450000-06:00
ocds-lcuori-ZGqW9r-LPN-0018-IPM-2017-2,ocds-lcuori-ZGqW9r-LPN-0018-IPM-2017-2/3,ZGqW9r-LPN-0018-IPM-2017-2,111058,http://h1.honducompras.gob.hn/Docs/Lic662LPN-0018-IPM-2017807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-01T08:49:04.197000-06:00
ocds-lcuori-vGZWNR-CD-IHSS-10005648-2,ocds-lcuori-vGZWNR-CD-IHSS-10005648-2/3,vGZWNR-CD-IHSS-10005648-2,109693,http://h1.honducompras.gob.hn/Docs/Lic117CD-IHSS-10005648803-ResoluciondelaAdjudicacion.PDF,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2017-12-19T11:23:25.617000-06:00
ocds-lcuori-WRzbRe-LPR No.204-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No.204-DGC-UATSV-2017 -2/3,WRzbRe-LPR No.204-DGC-UATSV-2017 -2,111471,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.204-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-13T15:25:37.450000-06:00
ocds-lcuori-KLgX6G-LPV-003-UDCS-DNPR-2017-2,ocds-lcuori-KLgX6G-LPV-003-UDCS-DNPR-2017-2/3,KLgX6G-LPV-003-UDCS-DNPR-2017-2,126337,http://h1.honducompras.gob.hn/Docs/Lic975LPV-003-UDCS-DNPR-2017807-ResoluciondelaAdjudicacion.pdf,awardNotice,application/pdf,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-11-30T17:26:14.323000-06:00
ocds-lcuori-WRzbRe-LPR No.205-DGC-UATSV-2017 -2,ocds-lcuori-WRzbRe-LPR No.205-DGC-UATSV-2017 -2/3,WRzbRe-LPR No.205-DGC-UATSV-2017 -2,111473,http://h1.honducompras.gob.hn/Docs/Lic10LPR%20No.205-DGC-UATSV-2017%20803-ResoluciondelaAdjudicacion.jpg,awardNotice,image/jpeg,Resolucion de la Adjudicacion,Resolucion de la Adjudicacion,2018-02-13T15:29:27.900000-06:00
