ocid,id,contracts/0/id,contracts/0/items/0/id,contracts/0/items/0/unit/name,contracts/0/items/0/unit/value/amount,contracts/0/items/0/unit/value/currency,contracts/0/items/0/description,contracts/0/items/0/quantity,contracts/0/items/0/classification/id,contracts/0/items/0/classification/scheme,contracts/0/items/0/classification/description
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27319,Unidad,483.0,HNL,"CARTUCHO DE TINTA HP 940 MAGENTA, ZONA 1",2.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27320,Unidad,13.685,HNL,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA (PAQUETE DE 100 UNIDADES) (ZONA 1),10.0,14111703,UNSPSC,Toallas de papel
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27321,Unidad,483.0,HNL,"CARTUCHO DE TINTA HP 940 CYAN, ZONA 1",2.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27322,Bolsa,18.055,HNL,"GOMAS ELASTICAS O HULES GRUESOS NO.33, ALTA CALIDAD, (ZONA 1)",50.0,44122101,UNSPSC,Gomas el?sticas o hules
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27323,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",20.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27324,Caja,23.95,HNL,"BOLIGRAFOS DE TINTA DE GEL PUNTA MEDIANA COLOR NEGRO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)PRODUCTO EXENTO",20.0,60121524,UNSPSC,Bol?grafos de gel
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27325,Unidad,111.4925,HNL,"MOUSE CON CONEXION USB, ALTA CALIDAD (ZONA 1)
",12.0,43211708,UNSPSC,Trackballs y mouse para computadora
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27326,Unidad,7.88,HNL,"LIBRETAS DE TAQUIGRAFIA MINIMO 70 HOJAS, CALIDAD INTERMEDIA (ZONA 1) PRODUCTO EXENTO",50.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-9700,ocds-lcuori-9700/3-contract,9700,27327,Resma,71.8175,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO, ALTA CALIDAD (ZONA 1) ",350.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-9703,ocds-lcuori-9703/3-contract,9703,27331,Bolsa,49.95,HNL,CAFE EL INDIO EN BOLSA (16 ONZAS) EN BOLSA DE 16 UNIDADES (ZONA 1) PRODUCTO EXENTO,6.0,50201708,UNSPSC,Bebidas de Caf?
ocds-lcuori-9703,ocds-lcuori-9703/3-contract,9703,27332,Unidad,194.948,HNL,LATA DE TE FRIO SABOR LIMON DE 2.88 KG EN ADELANTE (ZONA 1),3.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-9703,ocds-lcuori-9703/3-contract,9703,27333,Caja,83.95,HNL,TE MCCORMICK DE 50 GRAMOS EN CAJA DE 50 BOLSITAS (ZONA 1) ,3.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-9705,ocds-lcuori-9705/3-contract,9705,27335,Unidad,1090.2,HNL,TONER CANON GPR-35 2785B003AA COLOR NEGRO ZONA 1,1.0,44103103,UNSPSC,Toner
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27336,onza,150.0,HNL,PAQUETE DE 12 UNIDADES DE REFRESCO CARBONATADO MARCA SPRITE EN ENVASE PET 600 ML (ZONA 1) PRODUCTO EXENTO,6.0,50202306,UNSPSC,Refrescos
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27337,Unidad,76.9465,HNL,DORITOS NACHO CHEESE (453.6 GRAMOS) ZONA 1,1.0,50192109,UNSPSC,Papas fritas o galletas tostadas polvoreadas con sal o preparados
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27338,Unidad,159.6545,HNL,CAFE LOS PORTALES GOURMET EN BOTE DE 180 GRAMOS (ZONA 1),3.0,50201709,UNSPSC,Caf? Instantaneo
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27339,Paquete,46.25,HNL,GALLETAS DE MANTEQUILLA (RIVIANA POZUELO) (312 GRAMOS) PAQUETE DE 12 UNIDADES (ZONA 1)PRODUCTO EXENTO,3.0,50181909,UNSPSC,Galletas saladas
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27340,Paquete,286.8,HNL,PAQUETE DE 24 UNIDADES DE REFRESCO CARBONATADO MARCA COCA COLA EN ENVASE LATA 12 ONZ (ZONA 1) PRODUCTO EXENTO,3.0,50202306,UNSPSC,Refrescos
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27341,Paquete,286.8,HNL,PAQUETE DE 24 UNIDADES DE REFRESCO CARBONATADO MARCA COCA COLA LIGHT EN ENVASE LATA 12 ONZ (ZONA 1) PRODUCTO EXENTO,2.0,50202306,UNSPSC,Refrescos
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27342,Unidad,33.8,HNL,AZUCAR BLANCA 1 KG HASTA 1.8 KG (ZONA 1) PRODUCTO EXENTO,6.0,50161509,UNSPSC,Productos de edulcorantes o az?cares naturales
ocds-lcuori-9706,ocds-lcuori-9706/3-contract,9706,27343,Unidad,97.451,HNL,CREMORA MARCA FANS EN BOTE DE 1 KG GRAMOS (ZONA 1),2.0,50201714,UNSPSC,Cremas no l?cteas
ocds-lcuori-9707,ocds-lcuori-9707/3-contract,9707,27344,Unidad,19.619,HNL,ROLLO DE PAPEL TOALLA PEQUE?O UNIDAD (ZONA 5),8.0,14111703,UNSPSC,Toallas de papel
ocds-lcuori-9707,ocds-lcuori-9707/3-contract,9707,27345,Paquete,35.0175,HNL,PLATO DESECHABLE No. 8 EN PAQUETE DE 25 UNIDADES (ZONA 5),6.0,52151504,UNSPSC,Tazas o vasos desechables dom?sticos
ocds-lcuori-9707,ocds-lcuori-9707/3-contract,9707,27346,Paquete,11.776,HNL,TENEDORES DESECHABLES EN PAQUETE DE 50 UNIDADES (ZONA 2),6.0,52151504,UNSPSC,Tazas o vasos desechables dom?sticos
ocds-lcuori-9707,ocds-lcuori-9707/3-contract,9707,27347,Paquete,26.335,HNL,VASO PLASTICO DESECHABLE DE 10 ONZ PAQUETE DE 50 UNIDADES (ZONA 3),6.0,52151504,UNSPSC,Tazas o vasos desechables dom?sticos
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27350,Unidad,483.0,HNL,"CARTUCHO DE TINTA HP 940 MAGENTA, ZONA 1",2.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27351,Unidad,13.685,HNL,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA (PAQUETE DE 100 UNIDADES) (ZONA 1),10.0,14111703,UNSPSC,Toallas de papel
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27352,Unidad,483.0,HNL,"CARTUCHO DE TINTA HP 940 CYAN, ZONA 1",2.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27353,Bolsa,18.055,HNL,"GOMAS ELASTICAS O HULES GRUESOS NO.33, ALTA CALIDAD, (ZONA 1)",50.0,44122101,UNSPSC,Gomas el?sticas o hules
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27354,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",20.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27355,Caja,23.95,HNL,"BOLIGRAFOS DE TINTA DE GEL PUNTA MEDIANA COLOR NEGRO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)PRODUCTO EXENTO",20.0,60121524,UNSPSC,Bol?grafos de gel
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27356,Unidad,111.4925,HNL,"MOUSE CON CONEXION USB, ALTA CALIDAD (ZONA 1)
",12.0,43211708,UNSPSC,Trackballs y mouse para computadora
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27357,Unidad,7.88,HNL,"LIBRETAS DE TAQUIGRAFIA MINIMO 70 HOJAS, CALIDAD INTERMEDIA (ZONA 1) PRODUCTO EXENTO",50.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-9709,ocds-lcuori-9709/3-contract,9709,27358,Resma,71.8175,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO, ALTA CALIDAD (ZONA 1) ",300.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-9711,ocds-lcuori-9711/3-contract,9711,27360,Bolsa,49.95,HNL,CAFE EL INDIO EN BOLSA (16 ONZAS) EN BOLSA DE 16 UNIDADES (ZONA 1) PRODUCTO EXENTO,6.0,50201708,UNSPSC,Bebidas de Caf?
ocds-lcuori-9711,ocds-lcuori-9711/3-contract,9711,27361,Caja,181.953,HNL,TE SUPREMO SABOR MANZANILLA 100 GRAMOS EN CAJA DE 100 BOLSITAS (ZONA 1) ,3.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-9711,ocds-lcuori-9711/3-contract,9711,27362,Unidad,194.948,HNL,LATA DE TE FRIO SABOR LIMON DE 2.88 KG EN ADELANTE (ZONA 1),3.0,50201711,UNSPSC,T? Instantaneo
ocds-lcuori-9712,ocds-lcuori-9712/3-contract,9712,27363,Unidad,7.01,HNL,"LIBRETA CON RESORTE A UN LADO, TIPO AGENDA MINIMO 70 HOJAS, PRODUCTO EXENTO ALTA CALIDAD (ZONA 1)",30.0,14111531,UNSPSC,Libros o cuadernos de registro
ocds-lcuori-9713,ocds-lcuori-9713/3-contract,9713,27364,Unidad,34.5,HNL,"CUBO DE NOTAS ADHESIVAS 3X3 PULGADAS, CINCO COLORES DE 400 PAGINAS, ALTA CALIDAD (ZONA 1)

",15.0,14111530,UNSPSC,Notas de papel autoadhesivo
ocds-lcuori-9714,ocds-lcuori-9714/3-contract,9714,27365,Unidad,79.212,HNL,"RESALTADORES FLUORESCENTES GRUESOS VERDE (3MM - 5MM) 12 UNIDADES, ALTA CALIDAD (ZONA 1)",1.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-9714,ocds-lcuori-9714/3-contract,9714,27366,Unidad,79.212,HNL,"RESALTADORES FLUORESCENTES GRUESOS NARANJA (3MM - 5MM) 12 UNIDADES, ALTA CALIDAD (ZONA 1)",1.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-9714,ocds-lcuori-9714/3-contract,9714,27367,Unidad,6.325,HNL,"MASKING TAPE DE 1/2"" X HASTA 40 YARDAS DE LARGO,  ALTA CALIDAD (ZONA 1)",10.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-9717,ocds-lcuori-9717/3-contract,9717,27370,Unidad,20.24,HNL,"PEGAMENTO EN BARRA DE 40 GRAMOS EN ADELANTE, ALTA CALIDAD (ZONA 1)",150.0,44121634,UNSPSC,Rollos dispensadores de pegamento
ocds-lcuori-9717,ocds-lcuori-9717/3-contract,9717,27371,Unidad,20.4125,HNL,"CINTA DUCK TAPE CAFE DE 2"" X HASTA 100 YARDAS DE LARGO PARA SELLAR, ALTA CALIDAD, (ZONA 1)",457.0,31201503,UNSPSC,Cintas adhesivas de protecci?n o masking tape
ocds-lcuori-9717,ocds-lcuori-9717/3-contract,9717,27372,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",50.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-9717,ocds-lcuori-9717/3-contract,9717,27373,Caja,37.95,HNL,"GRAPAS DE 5/8"" CAJA DE 1000 UNIDADES, ALTA CALIDAD, (ZONA 1)",150.0,44122107,UNSPSC,Grapas
ocds-lcuori-9717,ocds-lcuori-9717/3-contract,9717,27374,Caja,48.5875,HNL,"BOLIGRAFOS DE TINTA DE ACEITE PUNTA FINA COLOR ROJO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)PRODUCTO EXENTO",17.0,44121704,UNSPSC,Bol?grafos o l?piz tinta
ocds-lcuori-9717,ocds-lcuori-9717/3-contract,9717,27375,Unidad,16.0885,HNL,ALMOHADILLAS DE ENTINTAR PLASTICA # 2 ALTA CALIDAD (ZONA 1),90.0,44121905,UNSPSC,Almohadillas de entintar o estampar
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27383,Unidad,124.2,HNL,"MARCADOR PERMANENTE ULTRA FINO (0.3MM - 0.9MM) COLOR NEGRO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)",2.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27384,Pliego,15.985,HNL,"PLIEGO DE CARTULINA OPALINA TAMA?O 24"" X 36"", ALTA CALIDAD (ZONA 1)",155.0,14111610,UNSPSC,Cartulina
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27385,Unidad,36.5125,HNL,ROLLO DE PAPEL PARA SUMADORA FABRICACION NACIONAL( ZONA 1),15.0,14111515,UNSPSC,Rollo de papel para calculadoras o cajas registradoras
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27386,Unidad,552.0,HNL,"PAPEL DE FORMA CONTINUA TAMA?O MEDIA CARTA 1 PARTES CAJA DE 6000 HOJAS, ALTA CALIDAD ( ZONA 1)",3.0,14111504,UNSPSC,Papel forma continua
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27387,Unidad,11.385,HNL,PEGAMENTO EN BARRA DE 20 A 39 GRAMOS ALTA CALIDAD (ZONA 1),50.0,44121634,UNSPSC,Rollos dispensadores de pegamento
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27388,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",18.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27389,Caja,106.95,HNL,"RESALTADORES FLUORESCENTES GRUESOS AZUL (3MM - 5MM) CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 1)",3.0,44121716,UNSPSC,Resaltadores fluorescentes
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27390,Unidad,2.24,HNL,"REGLA DE PLASTICO TRASPARENTE DE 12"", GRADUADA EN CENTIMETROS, MILIMETROS Y PULGADAS ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",40.0,41111604,UNSPSC,Reglas
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27391,Resma,71.8175,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO, ALTA CALIDAD (ZONA 1) ",557.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27392,Resma,87.285,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O OFICIO COLOR BLANCO, ALTA CALIDAD (ZONA 1)",15.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27393,Paquete,18.285,HNL,"BATERIAS ALCALINAS AAA,PAQUETE DE 2 UNIDADES, ALTA CALIDAD (ZONA 1)
",5.0,26111705,UNSPSC,Pilas secas o baterias comunes AA o AAA
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27394,Caja,4.1285,HNL,"CLIP ESTANDAR PEQUE?O COLOR PLATEADO, CAJA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",20.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27395,Caja,9.476,HNL,"CLIP JUMBO COLOR PLATEADO, CAJA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",15.0,44122104,UNSPSC,Clips para papel
ocds-lcuori-9722,ocds-lcuori-9722/3-contract,9722,27396,Unidad,515.2,HNL,"ENGRAPADORA INDUSTRIAL DE ACERO REFORZADO CAPACIDAD HASTA 200 HOJAS ,ALTA CALIDAD, (ZONA 1)",1.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-9716,ocds-lcuori-9716/3-contract,9716,27369,Resma,108.606,HNL,"CARPETA FOLDER DE CARTULINA TAMA?O OFICIO COLOR MANILA, RESMA DE 100 UNIDADES, ALTA CALIDAD (ZONA 1)",55.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-9718,ocds-lcuori-9718/3-contract,9718,27376,Unidad,6.6125,HNL,"PEINE PARA EMPASTAR, UNIDAD CAPACIDAD 80 HOJAS. ALTA CALIDAD (ZONA 1)",19.0,44103505,UNSPSC,Peines de encuadernaci?n
ocds-lcuori-9718,ocds-lcuori-9718/3-contract,9718,27377,Caja,37.375,HNL,"ANILLO PLASTICO DE ENCUADERNACION 5/16""  CAJA DE 50 UNIDADES, ALTA CALIDAD (ZONA 1)",1.0,44103504,UNSPSC,Anillos o canutillos met?licos o pl?sticos de encuadernaci?n
ocds-lcuori-9718,ocds-lcuori-9718/3-contract,9718,27378,Caja,44.85,HNL,"ANILLO PLASTICO DE ENCUADERNACION 3/8"" CAJA DE 50 UNIDADES, ALTA CALIDAD (ZONA 1)",1.0,44103504,UNSPSC,Anillos o canutillos met?licos o pl?sticos de encuadernaci?n
ocds-lcuori-9718,ocds-lcuori-9718/3-contract,9718,27379,Paquete,31.625,HNL,"ANILLO PLASTICO DE ENCUADERNACION 1/2"",  PAQUETE DE 25 UNIDADES, ALTA CALIDAD (ZONA 1)",2.0,44103504,UNSPSC,Anillos o canutillos met?licos o pl?sticos de encuadernaci?n
ocds-lcuori-9718,ocds-lcuori-9718/3-contract,9718,27380,Unidad,61.985,HNL,"CARPETA ARCHIVADORA DE VINIL TAMA?O CARTA, TRES ANILLOS DE 2"" COLOR NEGRO, ALTA CALIDAD, (ZONA 1)",4.0,44122011,UNSPSC,Carpetas para archivos o folder
ocds-lcuori-9725,ocds-lcuori-9725/3-contract,9725,27400,Unidad,170.2,HNL,CARTUCHO DE TINTA CANON BCI-21BK NEGRO    ZONA 1	,1.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9725,ocds-lcuori-9725/3-contract,9725,27401,Unidad,373.75,HNL,CARTUCHO DE TINTA CANON BCI-21 CLR COLOR      ZONA 1	,1.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9725,ocds-lcuori-9725/3-contract,9725,27402,Unidad,33.925,HNL,"CARPETA ARCHIVADORA DE CARTON COLOR NEGRO TAMA?O CARTA TIPO LEITZ, CALIDAD INTERMEDIA (ZONA 1)",40.0,44122027,UNSPSC,Clasificadores de documentos
ocds-lcuori-9725,ocds-lcuori-9725/3-contract,9725,27403,Resma,71.8175,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO, ALTA CALIDAD (ZONA 1) ",50.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-9727,ocds-lcuori-9727/3-contract,9727,27405,Unidad,1240.045,HNL,"TONER SAMSUNG 407 AZUL, ZONA 1
",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9727,ocds-lcuori-9727/3-contract,9727,27406,Unidad,1240.045,HNL,"TONER SAMSUNG 407 MAGENTA, ZONA 1
",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9727,ocds-lcuori-9727/3-contract,9727,27407,Unidad,1351.043,HNL,"TONER SAMSUNG 407 NEGRO, ZONA 1
",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9727,ocds-lcuori-9727/3-contract,9727,27408,Unidad,1240.045,HNL,"TONER SAMSUNG 407 AMARILLO, ZONA 1
",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9724,ocds-lcuori-9724/3-contract,9724,27399,Unidad,1229.5685,HNL,TONER HP 35A (CB435A) NEGRO ZONA 1,6.0,44103103,UNSPSC,Toner
ocds-lcuori-9726,ocds-lcuori-9726/3-contract,9726,27404,Unidad,1483.5,HNL,TONER HP CE278A (78A) NEGRO ZONA 1,2.0,44103103,UNSPSC,Toner
ocds-lcuori-9732,ocds-lcuori-9732/3-contract,9732,27417,Unidad,2825.8145,HNL,TONER HP 78A DUAL PACK - 2 TONER (CE278AD) NEGRO ZONA 1,1.0,44103103,UNSPSC,Toner
ocds-lcuori-9729,ocds-lcuori-9729/3-contract,9729,27410,Resma,71.8175,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO, ALTA CALIDAD (ZONA 1) ",250.0,14111511,UNSPSC,Papel bond o de escribir
ocds-lcuori-9730,ocds-lcuori-9730/3-contract,9730,27411,Unidad,1283.8255,HNL,TONER HP 128A (CE320A) NEGRO ZONA 1,2.0,44103103,UNSPSC,Toner
ocds-lcuori-9730,ocds-lcuori-9730/3-contract,9730,27412,Unidad,1221.369,HNL,TONER HP 128A (CE322A) AMARILLO ZONA 1,2.0,44103103,UNSPSC,Toner
ocds-lcuori-9730,ocds-lcuori-9730/3-contract,9730,27413,Unidad,329.6475,HNL,"CARTUCHO DE TINTA EPSON T133120-AL,ZONA 1",4.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9730,ocds-lcuori-9730/3-contract,9730,27414,Unidad,1221.369,HNL,TONER HP 128A (CE321A) CYAN ZONA 1,2.0,44103103,UNSPSC,Toner
ocds-lcuori-9730,ocds-lcuori-9730/3-contract,9730,27415,Unidad,1221.369,HNL,TONER HP 128A (CE323A) MAGENTA ZONA 1,2.0,44103103,UNSPSC,Toner
ocds-lcuori-9734,ocds-lcuori-9734/3-contract,9734,27419,Unidad,26.0,HNL,AGUA PURIFICADA EN BOTELLON DE 5 GALONES (ZONA 3) PRODUCTO EXENTO,80.0,50202301,UNSPSC,Agua purificada
ocds-lcuori-9735,ocds-lcuori-9735/3-contract,9735,27420,Unidad,1781.097,HNL,"TONER HP CE505A (05A) NEGRO, ZONA 1",5.0,44103103,UNSPSC,Toner
ocds-lcuori-9736,ocds-lcuori-9736/3-contract,9736,27421,Unidad,2278.48,HNL,"TONER HP CYAN CC531A, ZONA 1",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9736,ocds-lcuori-9736/3-contract,9736,27422,Unidad,2278.48,HNL,"TONER HP AMARILLO CC532A, ZONA 1",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9736,ocds-lcuori-9736/3-contract,9736,27423,Unidad,2300.36,HNL,Toner HP CC530AD - 2 TONER	CC530AD	Negro   ZONA 1	,1.0,44103103,UNSPSC,Toner
ocds-lcuori-9736,ocds-lcuori-9736/3-contract,9736,27424,Unidad,2278.48,HNL,"TONER HP MAGENTA  CC533A, ZONA 1",1.0,44103103,UNSPSC,Toner
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27425,Paquete,80.73,HNL,3 PACK DE PAPEL TOALLA DE 180 HOJAS (3 ROLLOS) (ZONA 6),3.0,14111703,UNSPSC,Toallas de papel
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27426,Unidad,25.1735,HNL,"TABLA SUJETAPAPEL TAMA?O CARTA DE FIBRACEL ,ALTA CALIDAD, ZONA 7",12.0,44122003,UNSPSC,Tablas para sujetar
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27427,Paquete,45.3215,HNL,VASO CONICO DE PAPEL EN PAQUETE DE 200 UNIDADES (ZONA 3),20.0,14111703,UNSPSC,Toallas de papel
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27428,Unidad,466.854,HNL,CARTUCHO DE TINTA CANON 0615B002 NEGRO ZONA 5,6.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27429,Unidad,24.15,HNL,"TABLA SUJETAPAPEL TAMA?O OFICIO DE FIBRACEL ,ALTA CALIDAD (ZONA 1)",12.0,44122003,UNSPSC,Tablas para sujetar
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27430,Caja,115.92,HNL,"CORRECTOR EN LIQUIDO COLOR BLANCO TIPO LAPIZ 7ML MINIMO HASTA 10ML O 10G MAXIMO, CAJA DE 12 UNIDADES, ALTA CALIDAD (ZONA 2)",2.0,44121805,UNSPSC,L?piz corrector
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27431,Unidad,13.685,HNL,MARCADOR PERMANENTE DE PUNTA GRUESA COLOR ROJO  (3MM - 5MM) (ZONA 7) ALTA CALIDAD,48.0,44121708,UNSPSC,Marcadores permanentes
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27432,Unidad,385.25,HNL,CARTUCHO DE TINTA CANON PG-140 NEGRO ZONA 1,4.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27433,Unidad,701.5,HNL,"CARTUCHO DE TINTA HP 901 TRICOLOR, ZONA 1",2.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27434,Unidad,31.75,HNL,"CUADERNO DE ESPIRAL A5, MINIMO 70 PAGINAS RAYADAS, ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO",50.0,14111514,UNSPSC,Bloks de papel y cuaderons
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27435,Paquete,77.625,HNL,SERVILLETA DE PAPEL DE DOBLE HOJA CUADRADA (PAQUETE DE 500 UNIDADES) (ZONA 6),12.0,14111703,UNSPSC,Toallas de papel
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27436,Unidad,557.175,HNL,CARTUCHO DE TINTA CANON 2976B001 COLOR ZONA 7,6.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27437,Unidad,477.25,HNL,CARTUCHO DE TINTA CANON CL-141 COLOR ZONA 1,4.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27438,Unidad,368.0,HNL,CARTUCHO DE TINTA CANON CLI-126M MAGENTA ZONA 1,2.0,44103105,UNSPSC,Cartuchos de tinta
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27439,Unidad,42.435,HNL,"ENGRAPADORA ESTANDAR DE ACERO COLOR NEGRO CAPACIDAD HASTA 25 HOJAS, ALTA CALIDAD, (ZONA 1)",12.0,44121615,UNSPSC,Grapadoras  de escritorio
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27440,Paquete,11.5,HNL,LAPIZ PARA DIBUJO HB CON GOMA DE BORRAR INCORPORADA PAQUETE DE 12 UNIDADES ALTA CALIDAD (ZONA 1) PRODUCTO EXENTO,2.0,44121706,UNSPSC,L?pices grafito normal
ocds-lcuori-9737,ocds-lcuori-9737/3-contract,9737,27441,Resma,71.8175,HNL,"RESMA DE PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO, ALTA CALIDAD (ZONA 1) ",50.0,14111511,UNSPSC,Papel bond o de escribir
