ocid,id,contracts/0/id,contracts/0/awardID,contracts/0/title,contracts/0/localProcurementCategory,contracts/0/status,contracts/0/period/startDate,contracts/0/description,contracts/0/statusDetails,contracts/0/value/amount,contracts/0/value/currency,contracts/0/buyer/id,contracts/0/buyer/name
ocds-lcuori-10322,ocds-lcuori-10322/3-contract,10322,10322,3-1-1-0283-2015,goodsOrServices,pending,2015-11-26T10:12:58-06:00,MATERIAL DE OFICINA PARA LA SUB DELEGACION DEL PROGRESO ,Impreso,1779.4065,HNL,wrLByx-byP1K8-byP1K8,OFICINA CENTRAL
ocds-lcuori-10324,ocds-lcuori-10324/3-contract,10324,10324,506-1-1-0069-2015,goodsOrServices,pending,2015-11-26T10:16:31-06:00,materiales de oficina,Impreso,1468.7685000000001,HNL,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-10325,ocds-lcuori-10325/3-contract,10325,10325,506-1-1-0070-2015,goodsOrServices,pending,2015-11-26T10:19:16-06:00,MATERIALES DE OFINIA,Impreso,3517.16,HNL,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-10326,ocds-lcuori-10326/3-contract,10326,10326,513-1-4-0029-2015,goodsOrServices,pending,2015-11-26T10:33:03-06:00,CAJA CHICA,Impreso,575.02,HNL,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-10327,ocds-lcuori-10327/3-contract,10327,10327,513-1-4-0030-2015,goodsOrServices,pending,2015-11-26T10:40:30-06:00,Vida Mejor,Impreso,254.28,HNL,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-10331,ocds-lcuori-10331/3-contract,10331,10331,701-1-77-0013-2015,goodsOrServices,pending,2015-11-26T10:47:21-06:00,Materiales varios de Oficina,Elaboracion OC,72.0,HNL,byPeXK-byP1K8-ZK5w9z,COMISIONADO UNIVERSITARIO
ocds-lcuori-10332,ocds-lcuori-10332/3-contract,10332,10332,513-1-4-0031-2015,goodsOrServices,pending,2015-11-26T10:50:04-06:00,Encuesta Hogares,Impreso,69.0,HNL,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-10333,ocds-lcuori-10333/3-contract,10333,10333,280-1-2-0058-2015,goodsOrServices,pending,2015-11-26T10:51:16-06:00,500 2015,Impreso,2355.2000000000003,HNL,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-10339,ocds-lcuori-10339/3-contract,10339,10339,509-1-1-0052-2015,goodsOrServices,pending,2015-11-26T11:16:27-06:00,COMPRA DE SERVILLETA PAPEL TOALLA Y TONER,Impreso,2857.75,HNL,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-10340,ocds-lcuori-10340/3-contract,10340,10340,150-1-5-0205-2015,goodsOrServices,pending,2015-11-26T11:21:19-06:00,compra de insumos comestibles,Impreso,1195.544,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10341,ocds-lcuori-10341/3-contract,10341,10341,150-1-5-0206-2015,goodsOrServices,pending,2015-11-26T11:25:15-06:00,COMPRA DE TONERS,Impreso,68956.7485,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10335,ocds-lcuori-10335/3-contract,10335,10335,100-1-20-0027-2015,goodsOrServices,pending,2015-11-26T10:58:41-06:00,SUMINISTRO DE 16 CARPETA FOLDER DE CARTULINA TAMA?O OFICIO COLOR MANILA RESMA DE 100 UNIDADES 3 MARCADOR PERMANENTE DE PUNTA GRUESA COLOR AZUL CAJA DE 12 UNIDADES 4 MARCADOR PERMANENTE DE PUNTA GRUESA COLOR NEGRO  CAJA DE 12 UNIDADES 50 FASTENERS METALICO DE 8 CM COLOR PLATEADO CAJA DE 50 UNIDADES 20 REGLA DE ALUMINIO GRIS GRADUADA EN CENTIMETROS MILIMETROS Y PULGADAS 3 MARCADOR PARA PIZARRA AZUL PUNTA GRUESA CAJA DE 12 UNIDADES  3 MARCADOR PARA PIZARRA VERDE PUNTA GRUESA CAJA DE 12 UNIDADES 3 MARCADOR PERMANENTE DE PUNTA GRUESA COLOR ROJO CAJA DE 12 UNIDADES 30 QUITAGRAPAS METALICO U?AS 20 PAPEL BOND BASE 20 TAMA?O OFICIO COLOR BLANCO 10 PAPEL BOND BASE 20 TAMA?O CARTA COLOR BLANCO PARA USO DE LA DIRECCION GENERAL DE FRANQUICIAS ADUANERAS,Impreso,6821.8150000000005,HNL,BzXX7z-byP1K8-byQqyG,FRANQUICIAS ADUANERAS
ocds-lcuori-10337,ocds-lcuori-10337/3-contract,10337,10337,513-1-4-0032-2015,goodsOrServices,pending,2015-11-26T11:10:25-06:00,caja chica,Impreso,262.65,HNL,lzWWvz-byP1K8-RyYNKL,ADMON Y PRESTO; PLANIF AUDITORIA LEGAL REL.PUB DIFUSION
ocds-lcuori-10338,ocds-lcuori-10338/3-contract,10338,10338,280-1-2-0057-2015,goodsOrServices,cancelled,2015-11-26T11:15:25-06:00,500 2015,Anulado,,,nz04Yz-byP1K8-NzBWyw,GERENCIA ADMINISTRATIVA
ocds-lcuori-10342,ocds-lcuori-10342/3-contract,10342,10342,150-1-5-0207-2015,goodsOrServices,pending,2015-11-26T11:27:22-06:00,insumos desechables para gerencia administrativa,Impreso,689.4250000000001,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10349,ocds-lcuori-10349/3-contract,10349,10349,50-31-115-0001-2015,goodsOrServices,pending,2015-11-26T11:47:57-06:00,Adquisicion de Copiadora multifuncional para uso de la Direccion General de Adquisiciones,Impreso,,,7zv12r-PrDByx-JyjXBr,UNIDAD EJECUTORA GERENCIA CENTRAL PLAN EFA
ocds-lcuori-10344,ocds-lcuori-10344/3-contract,10344,10344,602-1-5-0036-2015,goodsOrServices,pending,2015-11-26T11:36:02-06:00,INSUMOS PARA EL TALLER FORTALECIMIENTO DE VALORES Y CULTURA DE TRANSPARENCIA,Impreso,420.30350000000004,HNL,NzBngz-byP1K8-by4Gzd,DIVISION ADMINISTRATIVA
ocds-lcuori-10345,ocds-lcuori-10345/3-contract,10345,10345,100-1-1-0068-2015,goodsOrServices,pending,2015-11-26T11:40:11-06:00,SUMINISTRO DE MARCADORES PARA PIZARRA COLOR NEGRO ROJO Y AZUL PARA USO EN EL PROGRAMA PILOTO INTEGRAL DE COMBATE A LA POBREZA URBANA PPICPU DE LA SECRETARIA DE FINANZAS,Impreso,215.22,HNL,BzXX7z-byP1K8-byP1K8,SECRETARIA DE ESTADO
ocds-lcuori-10346,ocds-lcuori-10346/3-contract,10346,10346,602-1-5-0037-2015,goodsOrServices,pending,2015-11-26T11:42:31-06:00,INSUMOS PARA EL SEMINARIO TALLER FORTALECIMIENTO DE VALORES Y CULTURA DE TRANSPARENCIA SOLICITADO POR EL DEPARTAMENTO CAPACITACION MEMORANDO DC7842015 OCONCAE0362015,Impreso,166.8075,HNL,NzBngz-byP1K8-by4Gzd,DIVISION ADMINISTRATIVA
ocds-lcuori-10347,ocds-lcuori-10347/3-contract,10347,10347,509-1-1-0054-2015,goodsOrServices,pending,2015-11-26T11:44:06-06:00,COMPRA DE ALIMENTOS PARA OFICINAS DE CONAPID,Impreso,873.5975000000001,HNL,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-10348,ocds-lcuori-10348/3-contract,10348,10348,509-1-1-0053-2015,goodsOrServices,pending,2015-11-26T11:44:39-06:00,COMPRA DE ALIMENTOS PARA OFICINAS DE CONAPID,Impreso,,,OzGdoy-byP1K8-byP1K8,ADMINISTRACION CENTRAL
ocds-lcuori-10353,ocds-lcuori-10353/3-contract,10353,10353,902-1-5-0196-2015,goodsOrServices,pending,2015-11-26T12:57:34-06:00,COMPRA DE 3 MEMORIAS USB PARA USO DE LA PRESIDENCIA,Impreso,356.2815,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10350,ocds-lcuori-10350/3-contract,10350,10350,36-1-1-0037-2015,goodsOrServices,pending,2015-11-26T11:56:47-06:00,COMPRA DE 20 ROLLOS DE PAPEL TOALLA Y 20 PAQUETES DE SERVILLETAS LAS QUE SERAN UTILIZADOS EN LA DIRECCION DE DEPORTES,Impreso,1389.2,HNL,nz0RKj-byP1K8-byP1K8,OFICINA DE ADMINISTRACION
ocds-lcuori-10351,ocds-lcuori-10351/3-contract,10351,10351,,goodsOrServices,pending,2015-11-26T12:02:57-06:00,PARA VEHICULOS INM,Impreso,,,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-10355,ocds-lcuori-10355/3-contract,10355,10355,701-1-67-0001-2015,goodsOrServices,pending,2015-11-26T13:55:43-06:00,GPR 22 para fotocopiadora Canon 1025iF,Impreso,1943.5,HNL,byPeXK-byP1K8-6zmvxy,DEPARTAMENTO DE GESTION DE COBRO
ocds-lcuori-10356,ocds-lcuori-10356/3-contract,10356,10356,701-1-26-0001-2015,goodsOrServices,pending,2015-11-26T13:57:03-06:00,Utiles para oficina,Impreso,25211.0,HNL,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-10357,ocds-lcuori-10357/3-contract,10357,10357,701-1-26-0002-2015,goodsOrServices,pending,2015-11-26T14:02:05-06:00,utiles de oficina,Impreso,4363.5,HNL,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-10358,ocds-lcuori-10358/3-contract,10358,10358,701-1-26-0003-2015,goodsOrServices,cancelled,2015-11-26T14:07:48-06:00,UTILES DE OFICINA,Anulado,2522.0,HNL,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-10362,ocds-lcuori-10362/3-contract,10362,10362,701-1-17-0009-2015,goodsOrServices,pending,2015-11-26T14:16:46-06:00,Agua Purificada,Impreso,1560.0,HNL,byPeXK-byP1K8-xzkQKd,DECANATO DE CIENCIAS
ocds-lcuori-10363,ocds-lcuori-10363/3-contract,10363,10363,50-31-115-0002-2015,goodsOrServices,pending,2015-11-26T14:17:30-06:00,Adquisicion de Copiadora multifuncionalpara uso de la Direccion General de Adquisiciones,Impreso,107870.0,HNL,7zv12r-PrDByx-JyjXBr,UNIDAD EJECUTORA GERENCIA CENTRAL PLAN EFA
ocds-lcuori-10361,ocds-lcuori-10361/3-contract,10361,10361,701-1-26-0004-2015,goodsOrServices,cancelled,2015-11-26T14:12:07-06:00,UTILES DE OFICINA,Anulado,420.0,HNL,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-10364,ocds-lcuori-10364/3-contract,10364,10364,805-1-25-0062-2015,goodsOrServices,pending,2015-11-26T14:27:38-06:00,MATERIAL DE OFICINA DE LA DIVISION TECNICA,Impreso,212.3475,HNL,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-10367,ocds-lcuori-10367/3-contract,10367,10367,805-1-25-0063-2015,goodsOrServices,pending,2015-11-26T14:32:21-06:00,MATERIAL DE OFICINA SOLICITADO POR LA UNIDAD DE DIVISION TECNICA,Impreso,793.0500000000001,HNL,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-10368,ocds-lcuori-10368/3-contract,10368,10368,503-1-25-0002-2015,goodsOrServices,cancelled,2015-11-26T14:34:21-06:00,Para clausura de Cursos,Anulado,6684.26,HNL,wrL8Jr-byP1K8-QrN6r0,UCAPART Sabanagrande
ocds-lcuori-10365,ocds-lcuori-10365/3-contract,10365,10365,503-1-25-0001-2015,goodsOrServices,pending,2015-11-26T14:29:33-06:00,Para actos de clausura ,Impreso,1755.015,HNL,wrL8Jr-byP1K8-QrN6r0,UCAPART Sabanagrande
ocds-lcuori-10369,ocds-lcuori-10369/3-contract,10369,10369,805-1-25-0064-2015,goodsOrServices,pending,2015-11-26T14:36:02-06:00,MATERIAL DE OFICINA SOLICITADO POR LA UNIDAD DE DE DIVISION TECNICA,Impreso,372.945,HNL,by4dly-byP1K8-QrN6r0,SERVICIOS DE COMPRAS Y SUMINISTROS
ocds-lcuori-10371,ocds-lcuori-10371/3-contract,10371,10371,44-1-5-0036-2015,goodsOrServices,cancelled,2015-11-26T14:39:16-06:00,PPARA SER UTILIZADO EN LOS DIFERENTES DEPARTAMENTOS DE LAS OFICINAS ANEXAS DEL INSTITUTO NACIONAL PENITENCIARIO EN TEGUCIGALPA,Anulado,12961.92,HNL,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10374,ocds-lcuori-10374/3-contract,10374,10374,701-1-43-0002-2015,goodsOrServices,pending,2015-11-26T15:15:11-06:00,Alimentos y bebidas,Impreso,372.02500000000003,HNL,byPeXK-byP1K8-7K7oKn,"DIRECCION DE INGRESO, PERMANENCIA Y PROMOCION"
ocds-lcuori-10373,ocds-lcuori-10373/3-contract,10373,10373,,goodsOrServices,pending,2015-11-26T15:07:29-06:00,20 botellones de agua purificada de 5 galones,Elaboracion OC,598.0,HNL,7rEMr2-byP1K8-OzGAKn,Cuerpo de Bomberos El Progreso
ocds-lcuori-10375,ocds-lcuori-10375/3-contract,10375,10375,50-1-94-0025-2015,goodsOrServices,pending,2015-11-26T15:16:41-06:00,Compra de materiales para uso de la Direccion Departamental de Olancho,Impreso,8236.57,HNL,7zv12r-byP1K8-7zv02K,COORDINACION DEPARTAMENTAL DE OLANCHO
ocds-lcuori-10376,ocds-lcuori-10376/3-contract,10376,10376,701-1-43-0003-2015,goodsOrServices,pending,2015-11-26T15:18:31-06:00,Alimentos y bebidas,Impreso,1027.663,HNL,byPeXK-byP1K8-7K7oKn,"DIRECCION DE INGRESO, PERMANENCIA Y PROMOCION"
ocds-lcuori-10377,ocds-lcuori-10377/3-contract,10377,10377,50-1-5-0170-2015,goodsOrServices,pending,2015-11-26T15:27:34-06:00,Adquisicion de materiales para uso de la Sub Secretaria de Servicios Educativos Unidad Ejecutora 147,Impreso,8834.550000000001,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10378,ocds-lcuori-10378/3-contract,10378,10378,701-1-23-0017-2015,goodsOrServices,pending,2015-11-26T15:33:07-06:00,Desechables,Impreso,3810.0,HNL,byPeXK-byP1K8-6zmxro,VICE-RECTORIA ACADEMICA
ocds-lcuori-10379,ocds-lcuori-10379/3-contract,10379,10379,150-1-5-0209-2015,goodsOrServices,pending,2015-11-26T15:36:37-06:00,compra de azucar,Impreso,33.8,HNL,7zvjMz-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10384,ocds-lcuori-10384/3-contract,10384,10384,28-1-3-0098-2015,goodsOrServices,pending,2015-11-26T15:56:23-06:00,Compra de materiales de oficina y papeleria solicitados segun requisicion DAP 036 2015 para ser utilizados en actividades del Departamento de Areas Protegidas,Impreso,78282.2825,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10385,ocds-lcuori-10385/3-contract,10385,10385,,goodsOrServices,pending,2015-11-26T15:56:26-06:00,PARA VEHICULOS DEL INM,Impreso,,,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-10381,ocds-lcuori-10381/3-contract,10381,10381,701-1-26-0005-2015,goodsOrServices,pending,2015-11-26T15:42:32-06:00,UTILES DE OFICINA,Impreso,1418.0,HNL,byPeXK-byP1K8-DznPKL,DIRECCION CURLA
ocds-lcuori-10382,ocds-lcuori-10382/3-contract,10382,10382,50-1-5-0171-2015,goodsOrServices,pending,2015-11-26T15:45:34-06:00,Compra de papel para uso de la Sub Direccion General de Educacion para personas con Capacidades Diferentes o Talentos Excepcionales,Impreso,2956.0750000000003,HNL,7zv12r-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10392,ocds-lcuori-10392/3-contract,10392,10392,,goodsOrServices,pending,2015-11-26T17:43:24-06:00,compra de 4 juegos de llantas,Impreso,,,7rqErZ-byP1K8-byP1K8,PLAN DE NACION
ocds-lcuori-10387,ocds-lcuori-10387/3-contract,10387,10387,28-1-3-0099-2015,goodsOrServices,pending,2015-11-26T17:02:53-06:00,COMPUTADORAS PORTATILES SOLICITADAS SEGUN REQUISICION DAP 035 2015 PARA SER UTILIZADAS POR EL DEPARTAMENTO DE AREAS PROTEGIDAS,Impreso,433619.368,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10388,ocds-lcuori-10388/3-contract,10388,10388,45-1-1-0037-2015,goodsOrServices,pending,2015-11-26T17:03:49-06:00,PARA CONSUMO DEL INSTIRUTO NACIONAL DE MIGRACION,Impreso,5046.012000000001,HNL,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-10389,ocds-lcuori-10389/3-contract,10389,10389,45-1-1-0038-2015,goodsOrServices,pending,2015-11-26T17:09:16-06:00,PARA USO DEL INSTITUTO NACIONAL DE MIGRACION,Impreso,1003.375,HNL,byP11K-byP1K8-byP1K8,MIGRACION Y EXTRANJERIA
ocds-lcuori-10390,ocds-lcuori-10390/3-contract,10390,10390,28-1-3-0100-2015,goodsOrServices,pending,2015-11-26T17:32:48-06:00,COMPUTADORAS PORTATILES SOLICITADAS SEGUN REQUISICION DCHA 023 2015 PARA SER UTILIZADAS POR EL DEPARTAMENTO DE CUENCAS HIDROGRAFICAS Y AMBIENTE,Impreso,206430.75,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10395,ocds-lcuori-10395/3-contract,10395,10395,42-1-9-0002-2015,goodsOrServices,pending,2015-11-26T18:32:19-06:00,20 botellones de agua purificada de 5 galones,Impreso,520.0,HNL,7rEMr2-byP1K8-OzGAKn,Cuerpo de Bomberos El Progreso
ocds-lcuori-10396,ocds-lcuori-10396/3-contract,10396,10396,701-10-36-0033-2015,goodsOrServices,pending,2015-11-27T08:11:11-06:00,MASKING TAPE DE 3 4,Impreso,7998.4800000000005,HNL,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10394,ocds-lcuori-10394/3-contract,10394,10394,90-1-10-0010-2015,goodsOrServices,pending,2015-11-26T18:20:12-06:00,PARA USO EN LAS OFICINAS DE LA SECRETARIA DE DEFENSA NACIONAL,Impreso,12506.25,HNL,NzBWWy-byP1K8-6Kdoye,SERVICIOS ADMINISTRATIVOS Y CONTABLES
ocds-lcuori-10398,ocds-lcuori-10398/3-contract,10398,10398,804-18-18-0060-2015,goodsOrServices,pending,2015-11-27T08:51:53-06:00,Compra de 10 cintas epson LQ2090 para ser utilizadas en los centros de atencion integral al cliente segun memorando numero 266,Impreso,5159.705,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10399,ocds-lcuori-10399/3-contract,10399,10399,701-1-13-0019-2015,goodsOrServices,pending,2015-11-27T08:52:46-06:00,COMPRA DE SOBRE MANILA,Impreso,576.15,HNL,byPeXK-byP1K8-lzWOzp,DECANATO CIENCIAS JURIDICAS
ocds-lcuori-10400,ocds-lcuori-10400/3-contract,10400,10400,506-1-1-0071-2015,goodsOrServices,pending,2015-11-27T09:08:55-06:00,materiales de oficina,Impreso,646.3000000000001,HNL,7zvevr-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA
ocds-lcuori-10401,ocds-lcuori-10401/3-contract,10401,10401,44-1-5-0037-2015,goodsOrServices,pending,2015-11-27T09:19:44-06:00,PARA SER UTILIZADO EN LOS DIFERENTES DEPARTAMENTOS DE LAS OFICINAS ANEXAS DEL INSTITUTO NACIONAL PENITENCIARIO EN TEGUCIGALPA,Impreso,14906.208,HNL,BzX2jK-byP1K8-by4Gzd,GERENCIA ADMINISTRATIVA
ocds-lcuori-10402,ocds-lcuori-10402/3-contract,10402,10402,50-20-151-0037-2015,goodsOrServices,pending,2015-11-27T09:21:05-06:00,ORDEN DE COMPRA NUMERO 108 POR LA COMPRA DE UTILES DE ESCRITORIO OFICINA Y ENSE?ANZA PARA CUMPLIR CON LAS ACTIVIDADES DE PROHECO ,Impreso,2911.75,HNL,7zv12r-byQqyG-xK3mwz,COORDINACION GENERAL DE PROHECO
ocds-lcuori-10405,ocds-lcuori-10405/3-contract,10405,10405,701-10-36-0035-2015,goodsOrServices,pending,2015-11-27T09:56:40-06:00,MARCADOR PUNTA GRUESA ROJO,Impreso,5000.0,HNL,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10406,ocds-lcuori-10406/3-contract,10406,10406,1801-1-2-0019-2015,goodsOrServices,pending,2015-11-27T10:08:15-06:00,Manteca para las Canastas Navide?as,Impreso,147600.0,HNL,byPqXK-byP1K8-NzBWyw,UNIDAD EJECUTORA CENTRAL DE AMDC
ocds-lcuori-10403,ocds-lcuori-10403/3-contract,10403,10403,804-18-18-0061-2015,goodsOrServices,pending,2015-11-27T09:49:09-06:00,SE REQUIERE LA COMPRA DE ESTE TONER PARA USO EN LA IMPRESORA ASIGNADA A LA GERENCIA DE NEGOCIOS EN LA CUELA SE IMPRIMEN TODOS LOS REPORTES E INFORMES DE LAS ACTIVIDADES ENCOMENDADAS A DICHA AREA,Impreso,4554.0,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10404,ocds-lcuori-10404/3-contract,10404,10404,,goodsOrServices,pending,2015-11-27T09:56:25-06:00,Compra de 4 juegos de llantas semi tractoras,Impreso,,,7rqErZ-byP1K8-byP1K8,PLAN DE NACION
ocds-lcuori-10407,ocds-lcuori-10407/3-contract,10407,10407,28-1-3-0101-2015,goodsOrServices,pending,2015-11-27T10:11:15-06:00,ADQUISICION DE 120 PAQUETITOS DE POST IT DE 2 3 CON REQUISICION ALM 017 2015 PARA ABASTECIMIENTO DE ALMACEN CENTRAL,Impreso,633.42,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10408,ocds-lcuori-10408/3-contract,10408,10408,701-10-36-0036-2015,goodsOrServices,pending,2015-11-27T10:17:21-06:00,RESWALTADORES FLUORESCENTES VRDES,Impreso,2613.996,HNL,byPeXK-6Kdoye-nz0RKj,DIRECCION HOSPITAL ESCUELA
ocds-lcuori-10409,ocds-lcuori-10409/3-contract,10409,10409,28-1-3-0102-2015,goodsOrServices,pending,2015-11-27T10:39:19-06:00,ADQUISICION DE TONER SAMSUNG HP CON REQUISICION ALM 016 2015  ,Impreso,3385.6,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10410,ocds-lcuori-10410/3-contract,10410,10410,28-1-3-0103-2015,goodsOrServices,pending,2015-11-27T10:56:36-06:00,ADQUISICON DE 5 TONER HP 85A CON REQUISICION ALM 016 2015  ,Impreso,6544.42,HNL,PKJ7rO-byP1K8-wrLByx,CONSERVACION DE LAS AREAS PROTEGIDAS Y VIDA SILVESTRE
ocds-lcuori-10412,ocds-lcuori-10412/3-contract,10412,10412,50-1-94-0026-2015,goodsOrServices,pending,2015-11-27T11:29:31-06:00,Compra de Materiales de oficina para la Direccion Departamental de Educacion,Elaboracion OC,2616.25,HNL,7zv12r-byP1K8-7zv02K,COORDINACION DEPARTAMENTAL DE OLANCHO
ocds-lcuori-10413,ocds-lcuori-10413/3-contract,10413,10413,101-1-1-0058-2015,goodsOrServices,pending,2015-11-27T13:17:11-06:00,Papel para decoraciOn navide?a,Impreso,258.75,HNL,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-10414,ocds-lcuori-10414/3-contract,10414,10414,902-1-5-0198-2015,goodsOrServices,pending,2015-11-27T13:17:16-06:00,COMPRA DE UNA BANDEJA DE ESCRITORIO DE 3 DEPOSITOS PARA USO DEL DEPTO DE AUDITORIA INTERNA,Impreso,299.0,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10416,ocds-lcuori-10416/3-contract,10416,10416,101-1-1-0060-2015,goodsOrServices,pending,2015-11-27T13:20:57-06:00,Papel para decoracion,Impreso,82.2825,HNL,byPVdr-byP1K8-byP1K8,COMISION NACIONAL DE TELECOMUNICACIONES
ocds-lcuori-10417,ocds-lcuori-10417/3-contract,10417,10417,90-1-24-0002-2015,goodsOrServices,pending,2015-11-27T13:40:00-06:00,orden 130 suministro utilizado en diferentes areas del hospital,Impreso,21821.25,HNL,NzBWWy-byP1K8-ero6KM,HOSPITAL MILITAR
ocds-lcuori-10418,ocds-lcuori-10418/3-contract,10418,10418,60-18-17-0015-2015,goodsOrServices,pending,2015-11-27T14:07:06-06:00,para ser utilizado cuarto trimestre 2015,Impreso,31820.5,HNL,lzlBXK-wr13yl-xzkQKd,DIRECCION HOSPITAL GENERAL SAN FELIPE
ocds-lcuori-10419,ocds-lcuori-10419/3-contract,10419,10419,902-1-5-0199-2015,goodsOrServices,pending,2015-11-27T14:08:20-06:00,COMPRA DE MATERIALES DE OFICINA DE VARIOS DEPARTAMENTOS PARA DIFERENTES DEPENDENCIAS,Impreso,25790.435,HNL,NzBo0y-byP1K8-by4Gzd,SUBGERENCIA AREA ADMINISTRATIVA
ocds-lcuori-10423,ocds-lcuori-10423/3-contract,10423,10423,513-1-1-0011-2015,goodsOrServices,cancelled,2015-11-27T14:27:13-06:00,COMPRA DE MATERIALES PARA EXISTENCIA EN LA PROVEEDURIA DEL INE,Anulado,25620.65,HNL,lzWWvz-byP1K8-byP1K8,ADMINISTRACION
ocds-lcuori-10424,ocds-lcuori-10424/3-contract,10424,10424,601-1-1-0025-2015,goodsOrServices,pending,2015-11-27T14:29:33-06:00,AUTORIZACION POR EL DIRECTOR EJECUTIVO RICHARD ZABLAH MEDIANTE MEMORANDO 5398 DEI IHSS DE FECHA 13 DE NOVIEMBRE DE 2015  SOLICITADO POR LA GERENCIA DE INFORMATICA INGENIERO FRANCISCO FRANCO MEDIANTE MEMORANDO 116 GTIC IHSS 2015 DE FECHA 10 DE NOVIEMBRE DE 2015 DISPONIBILIDAD PRESUPUESTARIA SUBGERENTE DE PRESUPUESTO LICENCADO JOSE LORENZO COTO MEDIANTE MEMORANDO 1533 SGP IHSS 2015 ,Impreso,3363.75,HNL,byPdJy-byP1K8-byP1K8,GERENCIA ADMINISTRATIVA Y FINANCIERA
ocds-lcuori-10426,ocds-lcuori-10426/3-contract,10426,10426,804-18-18-0062-2015,goodsOrServices,pending,2015-11-27T14:31:40-06:00,ADQUISICION DE TONER PARA FOTOCOPIADORA DE USO DE LA GERENCIA DE NEGOCIOS,Impreso,1725.0,HNL,RyYx4z-wr13yl-wr13yl,GERENECIA DE MATERIALES Y SUMINISTROS
ocds-lcuori-10421,ocds-lcuori-10421/3-contract,10421,10421,602-1-5-0038-2015,goodsOrServices,pending,2015-11-27T14:16:09-06:00,COMPRA DE 400 REFRESCOS EN LATA PARA EL ENCENDIDO DEL ARBOL DE NAVIDAD,Impreso,4688.8,HNL,NzBngz-byP1K8-by4Gzd,DIVISION ADMINISTRATIVA
