ocid,id,tender/id,tender/documents/0/id,tender/documents/0/documentType,tender/documents/0/datePublished,tender/documents/0/description,tender/documents/0/format,tender/documents/0/title,tender/documents/0/url
ocds-lcuori-jRDVyL-Licitación Pública 003-2019-2,ocds-lcuori-jRDVyL-Licitación Pública 003-2019-2/6,jRDVyL-Licitación Pública 003-2019-2,135491,x_recordOpeningTendersReceived,2019-06-25T12:21:22.530000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic204Licitaci%C3%B3n%20P%C3%BAblica%20003-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2,ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2/4,2LmqDL-LPrNO-04-AMDC-20-2019-2,129613,tenderNotice,2019-03-01T14:24:49.917000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-04-AMDC-20-2019100-AvisodePrensa.pdf
ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2,ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2/4,2LmqDL-LPrNO-04-AMDC-20-2019-2,129614,biddingDocuments,2019-03-01T14:25:54.383000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-04-AMDC-20-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2,ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2/4,2LmqDL-LPrNO-04-AMDC-20-2019-2,130743,x_recordOpeningTendersReceived,2019-03-18T08:40:23.487000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-04-AMDC-20-2019603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2,ocds-lcuori-2LmqDL-LPrNO-04-AMDC-20-2019-2/4,2LmqDL-LPrNO-04-AMDC-20-2019-2,129615,x_solicitationDocumentAnnexe,2019-03-01T14:26:44.300000-06:00,Anexos al Pliego ,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,Anexos al Pliego ,http://h1.honducompras.gob.hn/Docs/Lic221LPrNO-04-AMDC-20-20191402-AnexosalPliego.xlsx
ocds-lcuori-lRoK2R-LPN-DARA-003-2019-2,ocds-lcuori-lRoK2R-LPN-DARA-003-2019-2/3,lRoK2R-LPN-DARA-003-2019-2,129858,biddingDocuments,2019-03-05T11:43:04.417000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic1101LPN-DARA-003-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvDGM-LPN-SANAA-SGFA-09-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-SGFA-09-2019-2/5,orvDGM-LPN-SANAA-SGFA-09-2019-2,131097,tenderNotice,2019-03-22T15:14:51.890000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-SGFA-09-2019100-AvisodePrensa.pdf
ocds-lcuori-orvDGM-LPN-SANAA-SGFA-09-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-SGFA-09-2019-2/5,orvDGM-LPN-SANAA-SGFA-09-2019-2,131099,biddingDocuments,2019-03-22T15:17:05.777000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-SGFA-09-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvDGM-LPN-SANAA-SGFA-09-2019-2,ocds-lcuori-orvDGM-LPN-SANAA-SGFA-09-2019-2/5,orvDGM-LPN-SANAA-SGFA-09-2019-2,131821,x_recordOpeningTendersReceived,2019-04-08T10:47:45.997000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic7LPN-SANAA-SGFA-09-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-0rw29R-LP-13-2019-2,ocds-lcuori-0rw29R-LP-13-2019-2/3,0rw29R-LP-13-2019-2,129620,x_startOfProcess,2019-03-01T14:49:18.833000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic134LP-13-20192100-IniciodeProceso.pdf
ocds-lcuori-0rw29R-LP-13-2019-2,ocds-lcuori-0rw29R-LP-13-2019-2/3,0rw29R-LP-13-2019-2,129621,x_startOfProcess,2019-03-01T14:49:19.367000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic134LP-13-20192100-IniciodeProceso.pdf
ocds-lcuori-0rw29R-LP-13-2019-2,ocds-lcuori-0rw29R-LP-13-2019-2/3,0rw29R-LP-13-2019-2,129622,x_startOfProcess,2019-03-01T14:50:36.323000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic134LP-13-20192102-IniciodeProceso.pdf
ocds-lcuori-0rw29R-LP-13-2019-2,ocds-lcuori-0rw29R-LP-13-2019-2/3,0rw29R-LP-13-2019-2,129623,x_startOfProcess,2019-03-01T14:51:44.020000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic134LP-13-20192103-IniciodeProceso.pdf
ocds-lcuori-0rw29R-LP-13-2019-2,ocds-lcuori-0rw29R-LP-13-2019-2/3,0rw29R-LP-13-2019-2,129624,x_startOfProcess,2019-03-01T14:51:51.080000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic134LP-13-20192104-IniciodeProceso.pdf
ocds-lcuori-0rw29R-LP-13-2019-2,ocds-lcuori-0rw29R-LP-13-2019-2/3,0rw29R-LP-13-2019-2,129625,x_startOfProcess,2019-03-01T14:51:56.727000-06:00,Inicio de Proceso,application/pdf,Inicio de Proceso,http://h1.honducompras.gob.hn/Docs/Lic134LP-13-20192105-IniciodeProceso.pdf
ocds-lcuori-lRo9xL-LP-1-2019-2,ocds-lcuori-lRo9xL-LP-1-2019-2/3,lRo9xL-LP-1-2019-2,128543,biddingDocuments,2019-02-05T15:15:50.303000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic101LP-1-2019200-PliegooTerminosdeReferencia.doc
ocds-lcuori-lRo9xL-LP-1-2019-2,ocds-lcuori-lRo9xL-LP-1-2019-2/3,lRo9xL-LP-1-2019-2,131170,x_recordOpeningTendersReceived,2019-03-25T15:09:20.917000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic101LP-1-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-oLjWZG-HND-015-B-03-2019-2,ocds-lcuori-oLjWZG-HND-015-B-03-2019-2/3,oLjWZG-HND-015-B-03-2019-2,129630,tenderNotice,2019-03-01T15:43:11.230000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic664HND-015-B-03-2019100-AvisodePrensa.pdf
ocds-lcuori-oLjWZG-HND-015-B-03-2019-2,ocds-lcuori-oLjWZG-HND-015-B-03-2019-2/3,oLjWZG-HND-015-B-03-2019-2,129631,biddingDocuments,2019-03-01T15:43:34.010000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic664HND-015-B-03-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-orvPDG-LP-029-HGA-2019-2,ocds-lcuori-orvPDG-LP-029-HGA-2019-2/4,orvPDG-LP-029-HGA-2019-2,131102,tenderNotice,2019-03-22T15:33:11.960000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic95LP-029-HGA-2019100-AvisodePrensa.docx
ocds-lcuori-orvPDG-LP-029-HGA-2019-2,ocds-lcuori-orvPDG-LP-029-HGA-2019-2/4,orvPDG-LP-029-HGA-2019-2,131103,biddingDocuments,2019-03-22T15:33:20.250000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic95LP-029-HGA-2019201-PliegooTerminosdeReferencia.docx
ocds-lcuori-orvPDG-LP-029-HGA-2019-2,ocds-lcuori-orvPDG-LP-029-HGA-2019-2/4,orvPDG-LP-029-HGA-2019-2,134966,x_recordOpeningTendersReceived,2019-06-13T11:57:11.570000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic95LP-029-HGA-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-oLjWZG-HND-015-B-04-2019-2,ocds-lcuori-oLjWZG-HND-015-B-04-2019-2/3,oLjWZG-HND-015-B-04-2019-2,129632,tenderNotice,2019-03-01T15:48:11.063000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic664HND-015-B-04-2019100-AvisodePrensa.pdf
ocds-lcuori-oLjWZG-HND-015-B-04-2019-2,ocds-lcuori-oLjWZG-HND-015-B-04-2019-2/3,oLjWZG-HND-015-B-04-2019-2,129633,biddingDocuments,2019-03-01T15:48:44.487000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic664HND-015-B-04-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-07-2019-2,ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-07-2019-2/4,Er6jdr-Expresión de Interés No. PGRD-07-2019-2,133657,tenderNotice,2019-05-16T10:08:34.707000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.%20PGRD-07-2019100-AvisodePrensa.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-07-2019-2,ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-07-2019-2/4,Er6jdr-Expresión de Interés No. PGRD-07-2019-2,133658,biddingDocuments,2019-05-16T10:08:48.770000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.%20PGRD-07-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-07-2019-2,ocds-lcuori-Er6jdr-Expresión de Interés No. PGRD-07-2019-2/4,Er6jdr-Expresión de Interés No. PGRD-07-2019-2,137060,x_recordOpeningTendersReceived,2019-07-24T12:30:14.717000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic719Expresi%C3%B3n%20de%20Inter%C3%A9s%20No.%20PGRD-07-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-ERpngL-LP-008-2019-2,ocds-lcuori-ERpngL-LP-008-2019-2/3,ERpngL-LP-008-2019-2,134743,tenderNotice,2019-06-07T14:25:38.993000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic644LP-008-2019100-AvisodePrensa.docx
ocds-lcuori-ERpngL-LP-008-2019-2,ocds-lcuori-ERpngL-LP-008-2019-2/3,ERpngL-LP-008-2019-2,134744,biddingDocuments,2019-06-07T14:26:23.503000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic644LP-008-2019201-PliegooTerminosdeReferencia.docx
ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2,ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2/4,7rBxpG-CDirecta No.01-2019 -2,128544,tenderNotice,2019-02-05T15:34:20.597000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.01-2019%20100-AvisodePrensa.pdf
ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2,ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2/4,7rBxpG-CDirecta No.01-2019 -2,128549,biddingDocuments,2019-02-05T15:55:25.820000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.01-2019%20201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2,ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2/4,7rBxpG-CDirecta No.01-2019 -2,128890,clarifications,2019-02-14T11:51:23.613000-06:00,Aclaratoria,application/pdf,Aclaratoria,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.01-2019%20502-Aclaratoria.pdf
ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2,ocds-lcuori-7rBxpG-CDirecta No.01-2019 -2/4,7rBxpG-CDirecta No.01-2019 -2,135191,x_recordOpeningTendersReceived,2019-06-18T11:32:35.693000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic123CDirecta%20No.01-2019%20603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-jRDkQG-CM-054-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-054-2019-HNMCR-2/4,jRDkQG-CM-054-2019-HNMCR-2,128547,tenderNotice,2019-02-05T15:37:07.087000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic104CM-054-2019-HNMCR100-AvisodePrensa.pdf
ocds-lcuori-jRDkQG-CM-054-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-054-2019-HNMCR-2/4,jRDkQG-CM-054-2019-HNMCR-2,128548,biddingDocuments,2019-02-05T15:37:45.327000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic104CM-054-2019-HNMCR201-PliegooTerminosdeReferencia.docx
ocds-lcuori-jRDkQG-CM-054-2019-HNMCR-2,ocds-lcuori-jRDkQG-CM-054-2019-HNMCR-2/4,jRDkQG-CM-054-2019-HNMCR-2,129450,x_recordOpeningTendersReceived,2019-02-27T11:23:34.210000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic104CM-054-2019-HNMCR602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2/4,kR05rP-LPR-003-UDEIP-INSEP-2019-2,129669,tenderNotice,2019-03-01T22:20:41.523000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic12LPR-003-UDEIP-INSEP-2019100-AvisodePrensa.pdf
ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2/4,kR05rP-LPR-003-UDEIP-INSEP-2019-2,129670,biddingDocuments,2019-03-01T22:21:05.577000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic12LPR-003-UDEIP-INSEP-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2/4,kR05rP-LPR-003-UDEIP-INSEP-2019-2,137369,x_recordOpeningTendersReceived,2019-07-31T10:36:50.157000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic12LPR-003-UDEIP-INSEP-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-003-UDEIP-INSEP-2019-2/4,kR05rP-LPR-003-UDEIP-INSEP-2019-2,137370,x_recordOpeningTendersReceived,2019-07-31T10:37:17.483000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic12LPR-003-UDEIP-INSEP-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-4LOxWG-135-2019-2,ocds-lcuori-4LOxWG-135-2019-2/4,4LOxWG-135-2019-2,135944,biddingDocuments,2019-07-04T09:50:38.953000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic83135-2019200-PliegooTerminosdeReferencia.pdf
ocds-lcuori-4LOxWG-135-2019-2,ocds-lcuori-4LOxWG-135-2019-2/4,4LOxWG-135-2019-2,140801,x_recordOpeningTendersReceived,2019-10-15T13:45:07.380000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic83135-2019601-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2/4,kR05rP-LPR-006-UDEIP-INSEP-2019-2,129663,tenderNotice,2019-03-01T22:17:32.453000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic12LPR-006-UDEIP-INSEP-2019100-AvisodePrensa.pdf
ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2/4,kR05rP-LPR-006-UDEIP-INSEP-2019-2,129664,biddingDocuments,2019-03-01T22:17:55.017000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic12LPR-006-UDEIP-INSEP-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-006-UDEIP-INSEP-2019-2/4,kR05rP-LPR-006-UDEIP-INSEP-2019-2,137375,x_recordOpeningTendersReceived,2019-07-31T10:58:16.027000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic12LPR-006-UDEIP-INSEP-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2/4,kR05rP-LPR-008-UDEIP-INSEP-2019-2,129659,tenderNotice,2019-03-01T22:15:27.393000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic12LPR-008-UDEIP-INSEP-2019100-AvisodePrensa.pdf
ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2/4,kR05rP-LPR-008-UDEIP-INSEP-2019-2,129660,biddingDocuments,2019-03-01T22:15:56.483000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic12LPR-008-UDEIP-INSEP-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2/4,kR05rP-LPR-008-UDEIP-INSEP-2019-2,137377,x_recordOpeningTendersReceived,2019-07-31T11:09:33.487000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic12LPR-008-UDEIP-INSEP-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-008-UDEIP-INSEP-2019-2/4,kR05rP-LPR-008-UDEIP-INSEP-2019-2,137449,cancellationDetails,2019-08-01T10:18:38.233000-06:00,Declaratoria de Proceso Fracasado,application/pdf,Declaratoria de Proceso Fracasado,http://h1.honducompras.gob.hn/Docs/Lic12LPR-008-UDEIP-INSEP-20191003-DeclaratoriadeProcesoFracasado.pdf
ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2/5,WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,132242,tenderNotice,2019-04-23T08:46:28.150000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic654Lic.Pub.02-2019_MOBILIARIO100-AvisodePrensa.pdf
ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2/5,WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,132243,biddingDocuments,2019-04-23T08:46:45.583000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic654Lic.Pub.02-2019_MOBILIARIO201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2/5,WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,133519,x_amendment,2019-05-14T08:39:19.690000-06:00,Enmienda o Adendum,application/pdf,Enmienda o Adendum,http://h1.honducompras.gob.hn/Docs/Lic654Lic.Pub.02-2019_MOBILIARIO402-EnmiendaoAdendum.pdf
ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,ocds-lcuori-WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2/5,WRz5vG-Lic.Pub.02-2019_MOBILIARIO-2,134542,x_recordOpeningTendersReceived,2019-06-03T13:57:28.110000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic654Lic.Pub.02-2019_MOBILIARIO603-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2/4,kR05rP-LPR-009-UDEIP-INSEP-2019-2,129657,tenderNotice,2019-03-01T22:13:53.723000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic12LPR-009-UDEIP-INSEP-2019100-AvisodePrensa.pdf
ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2/4,kR05rP-LPR-009-UDEIP-INSEP-2019-2,129658,biddingDocuments,2019-03-01T22:14:36.640000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic12LPR-009-UDEIP-INSEP-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-009-UDEIP-INSEP-2019-2/4,kR05rP-LPR-009-UDEIP-INSEP-2019-2,137378,x_recordOpeningTendersReceived,2019-07-31T11:18:36.180000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic12LPR-009-UDEIP-INSEP-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2/4,kR05rP-LPR-010-UDEIP-INSEP-2019-2,129655,tenderNotice,2019-03-01T22:12:15.540000-06:00,Aviso de Prensa,application/pdf,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic12LPR-010-UDEIP-INSEP-2019100-AvisodePrensa.pdf
ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2/4,kR05rP-LPR-010-UDEIP-INSEP-2019-2,129656,biddingDocuments,2019-03-01T22:13:04.250000-06:00,Pliego o Terminos de Referencia,application/pdf,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic12LPR-010-UDEIP-INSEP-2019201-PliegooTerminosdeReferencia.pdf
ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2,ocds-lcuori-kR05rP-LPR-010-UDEIP-INSEP-2019-2/4,kR05rP-LPR-010-UDEIP-INSEP-2019-2,137380,x_recordOpeningTendersReceived,2019-07-31T11:28:48.233000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic12LPR-010-UDEIP-INSEP-2019602-ActadeRecepcionyAperturadeOfertas.pdf
ocds-lcuori-MLQnAG-LPriv N°025-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv N°025-2019-HGS-2/4,MLQnAG-LPriv N°025-2019-HGS-2,133662,tenderNotice,2019-05-16T11:04:07.540000-06:00,Aviso de Prensa,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Aviso de Prensa,http://h1.honducompras.gob.hn/Docs/Lic93LPriv%20N%C2%B0025-2019-HGS100-AvisodePrensa.docx
ocds-lcuori-MLQnAG-LPriv N°025-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv N°025-2019-HGS-2/4,MLQnAG-LPriv N°025-2019-HGS-2,133663,biddingDocuments,2019-05-16T11:04:45.783000-06:00,Pliego o Terminos de Referencia,application/vnd.openxmlformats-officedocument.wordprocessingml.document,Pliego o Terminos de Referencia,http://h1.honducompras.gob.hn/Docs/Lic93LPriv%20N%C2%B0025-2019-HGS201-PliegooTerminosdeReferencia.docx
ocds-lcuori-MLQnAG-LPriv N°025-2019-HGS-2,ocds-lcuori-MLQnAG-LPriv N°025-2019-HGS-2/4,MLQnAG-LPriv N°025-2019-HGS-2,141127,x_recordOpeningTendersReceived,2019-10-18T13:27:23.257000-06:00,Acta de Recepcion y Apertura de Ofertas,application/pdf,Acta de Recepcion y Apertura de Ofertas,http://h1.honducompras.gob.hn/Docs/Lic93LPriv%20N%C2%B0025-2019-HGS602-ActadeRecepcionyAperturadeOfertas.pdf
