ocid,id,awards/0/id,awards/0/value/currency,awards/0/value/amount,awards/0/description
ocds-lcuori-38275,ocds-lcuori-38275/3-contract,38275,HNL,830.875,DESTINADO PARA PROGRAMA ACNUR CONADEH
ocds-lcuori-38274,ocds-lcuori-38274/3-contract,38274,HNL,10851.4,Llantas para el Vehiculo Toyota hilux placa No PCH1265 asignado el Secretario General
ocds-lcuori-38276,ocds-lcuori-38276/3-contract,38276,HNL,160.0,DESTINADO PARA PROGRAMA ACNUR CONADEH
ocds-lcuori-38279,ocds-lcuori-38279/3-contract,38279,HNL,9056.25,Compra de una destructura de papel para uso de dependencia del BCH 
ocds-lcuori-38280,ocds-lcuori-38280/3-contract,38280,HNL,249.18200000000002,Anillos para encuadernar
ocds-lcuori-38283,ocds-lcuori-38283/3-contract,38283,HNL,1408744.25,orden de compra 198 por 500 pizarras de 2 43 x 1 21 metros  para ser utilizadas en los centros educativos de PROHECO
ocds-lcuori-38284,ocds-lcuori-38284/3-contract,38284,HNL,9142.5,DESTINADO PARA AREA DE ASITENTE DE GERENCIA ADMINISTRATIVA
ocds-lcuori-38282,ocds-lcuori-38282/3-contract,38282,HNL,1208.4,Alimentos
ocds-lcuori-38288,ocds-lcuori-38288/3-contract,38288,,,4
ocds-lcuori-38291,ocds-lcuori-38291/3-contract,38291,HNL,56775.5,COMPUTADORAS DEPARTAMENTO DE CONTABILIDAD
ocds-lcuori-38290,ocds-lcuori-38290/3-contract,38290,HNL,10122.300000000001,COMPRA DE MATERIAL DE OFICINA PRA USO EN LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO DE SANTA BARBARA
ocds-lcuori-38292,ocds-lcuori-38292/3-contract,38292,HNL,56677.375,COMPRA DE MATERIAL DE OFICINA PRA USO EN LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO DE SANTA BARBARA
ocds-lcuori-38293,ocds-lcuori-38293/3-contract,38293,HNL,16445.0,COMPRA DE PRODUCTOS DE PAPEL Y CARTON A SER UTILIZADOS EN LAS DIFERENTES US Y DEPTOS ADMINISTRATIVOS DE LA  REGION DE SALUD No 13 LEMPIRA
ocds-lcuori-38294,ocds-lcuori-38294/3-contract,38294,HNL,19980.625,COMPRA DE MATERIAL DE OFICINA PRA USO EN LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO DE SANTA BARBARA
ocds-lcuori-38297,ocds-lcuori-38297/3-contract,38297,HNL,11201.0,ADQUISICION DE MATERIALES DE OFICINA ASIGNADO A LA UNIDAD DE PLAGA ICF Y OFICINAS REGIONALES A NIVEL NACIONAL DECRETO EJECUTIVO PCM 003 2016 SOLICITADO CON REQUISICION UECP 65 2016
ocds-lcuori-38298,ocds-lcuori-38298/3-contract,38298,HNL,21366.0,ADQUISICION DE MATERIALES DE OFICINA ASIGNADO A LA UNIDAD DE PLAGA ICF Y OFICINAS REGIONALES A NIVEL NACIONAL DECRETO EJECUTIVO PCM 003 2016 SOLICITADO CON REQUISICION UECP 65 2016
ocds-lcuori-38299,ocds-lcuori-38299/3-contract,38299,HNL,2387.4,ADQUISICION DE MATERIALES DE OFICINA ASIGNADO A LA UNIDAD DE PLAGA ICF Y OFICINAS REGIONALES A NIVEL NACIONAL DECRETO EJECUTIVO PCM 003 2016 SOLICITADO CON REQUISICION UECP 65 2016
ocds-lcuori-38301,ocds-lcuori-38301/3-contract,38301,HNL,644.0,solicitado por la unidad de informatica memorando UI 110 2016 PARA LA ELABORACION DE TARJETAS DE PRESENTACION PARA LA DIRECCION EJECUTIVA  Y OTRAS NECESIDADES DE LAS DIFERENTES UNIDADES DE LA INSTITUCION 
ocds-lcuori-38302,ocds-lcuori-38302/3-contract,38302,HNL,22734.949,COMPRA DE MATERIAL DE OFICINA PRA USO EN LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO DE SNATA BARBARA
ocds-lcuori-38303,ocds-lcuori-38303/3-contract,38303,HNL,7311.175,ALIMENTOS Y BEBIDAS PARA USO EXCLUSIVO DEL PROYECTO CUSTODIOS ELECTORALES UNAH TSE
ocds-lcuori-38306,ocds-lcuori-38306/3-contract,38306,HNL,12392.4,SOLICITADO POR SERVICIOS GENERALES PARA VEHICULO ASIGNADO A LA SUB COMISIONADA
ocds-lcuori-38305,ocds-lcuori-38305/3-contract,38305,HNL,8109.0,CONSUMO MES DE NOVIEMBRE 2016 AGUA BOTELLON 5 GALONES
ocds-lcuori-38307,ocds-lcuori-38307/3-contract,38307,HNL,228.52,este producto es para uso de la subgerencia de operaciones del BCH materiales para oficina 
ocds-lcuori-38309,ocds-lcuori-38309/3-contract,38309,HNL,50252.4,solicitud de compra de proveeduria para uso en las diferentes oficinas a nivel nacional 
ocds-lcuori-38311,ocds-lcuori-38311/3-contract,38311,HNL,3613.3,ADQUISICION DE 25 RESMAS DE PAPEL BOND TAMA?O CARTA Y 20 RESMAS DE PAPEL BOND TAMA?O OFICIO PARA SER UTILIZADAS POR LA REGION FORESTAL DEL PACIFICO CON REQUISICION RFP ICF 27 2016 
ocds-lcuori-38312,ocds-lcuori-38312/3-contract,38312,HNL,72396.9275,ADQUISICION DE COMESTIBLES PARA ATENCIONES EN LAS DIFERENTES DEPENDENCIAS DE LA POLICIA NACIONAL
ocds-lcuori-38315,ocds-lcuori-38315/3-contract,38315,HNL,629.3835,ADQUISICION DE TINTAS PARA SERCAA
ocds-lcuori-38310,ocds-lcuori-38310/3-contract,38310,HNL,1379.8275,ADQUISCIION DE 15 RESMAS DE PAPEL BOND BASE 20 COLOR BLANCO TAMA?O LEGAL PARA SER UTILIZADO POR LA REGION FORESTAL EL PACIFICO CON REQUISICION RFP ICF 27 2016
ocds-lcuori-38317,ocds-lcuori-38317/3-contract,38317,HNL,2659.9500000000003,POR COMPRA SEGUN ORDEN No 0020 2016 DE PRODUCTOS DE PAPEL Y CARTON QUE SERAN UTILIZADOS EN LOS DIFERENTES DEPARTAMENTOS DEL HOSPITAL SAN MARCOS OCOTEPEQUE
ocds-lcuori-38318,ocds-lcuori-38318/3-contract,38318,HNL,19646.715,MATERIALES UTILIZADOS EN LA ADMINISTRACION DE ESTE ALTO CENTRO DE ESTUDIOS DE LAS FFAA
ocds-lcuori-38319,ocds-lcuori-38319/3-contract,38319,HNL,73837.37,SUMINISTRO DE ABARROTERIA PARA ATENCIONES EN LA COMANDANCIA GENERAL DEL EJERCITO
ocds-lcuori-38324,ocds-lcuori-38324/3-contract,38324,HNL,693.6125000000001,MATERIALES Y UTILES DE OFICINA
ocds-lcuori-38325,ocds-lcuori-38325/3-contract,38325,HNL,6728.4580000000005,compra de productos para uso de las actividades del ERSAPS
ocds-lcuori-38326,ocds-lcuori-38326/3-contract,38326,HNL,9416.1715,ADQUISICION DE PRODUCTOS COMESTIBLES PARA ATENCIONES EN LA DIRECCION GENERAL DE LA POLICIA NACIONAL
ocds-lcuori-38328,ocds-lcuori-38328/3-contract,38328,HNL,4677.878000000001,Adquisicion suministros de oficina para la Direccion Nacional de Parques y Recreacion
ocds-lcuori-38329,ocds-lcuori-38329/3-contract,38329,HNL,13343.91,COMPRA DE TONER Y TINTAS PARA DICTA CENTRAL
ocds-lcuori-38330,ocds-lcuori-38330/3-contract,38330,HNL,2963.25,Adquisicion Suministro de oficina para la Direccion Nacional de Parques y Recreacion 
ocds-lcuori-38333,ocds-lcuori-38333/3-contract,38333,HNL,2102.2,COMPRA DE TONER Y TINTAS PARA DICTA CENTRAL
ocds-lcuori-38334,ocds-lcuori-38334/3-contract,38334,HNL,5111.635,COMPRA DE TONER Y TINTAS PARA DICTA CENTRAL
ocds-lcuori-38332,ocds-lcuori-38332/3-contract,38332,HNL,19551.230499999998,COMPRA DE TONER Y TINTAS PARA DICTA CENTRAL
ocds-lcuori-38335,ocds-lcuori-38335/3-contract,38335,HNL,4468.624,Adquisicion Suministros de oficina de la DPR
ocds-lcuori-38337,ocds-lcuori-38337/3-contract,38337,HNL,5508.99,Adquisicion Suministros de oficina para la DPR
ocds-lcuori-38339,ocds-lcuori-38339/3-contract,38339,HNL,2731.7560000000003,TINTAS PARA LITORAL ATLANTICO
ocds-lcuori-38340,ocds-lcuori-38340/3-contract,38340,HNL,61065.0,COMPRA DE LLANTAS PARA USO DE LOS VEHICULOS DE LA UTSAN
ocds-lcuori-38341,ocds-lcuori-38341/3-contract,38341,HNL,327.336,PAPELERIA PARA LITORAL ATLANTICO
ocds-lcuori-38338,ocds-lcuori-38338/3-contract,38338,HNL,11316.0,COMPRA DE SUMADORAS Y CALCULADORA PARA SER UTILIZADAS EN LAS OFICINAS DE FONDO VIAL
ocds-lcuori-38344,ocds-lcuori-38344/3-contract,38344,HNL,14950.0,LLANTAS PARA VEHICULO N 11421
ocds-lcuori-38343,ocds-lcuori-38343/3-contract,38343,HNL,3800.014,canastas 
ocds-lcuori-38345,ocds-lcuori-38345/3-contract,38345,HNL,6374.45,ADQUISICION DE TINTAS PARA LA DIRECCION GENERAL DE LA POLICIA SEGUN PEDIDO 10001262 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA DE LA POLICIA PRESENTAR COPIA DE ESTA ORDEN Y CONSTANCIA DE LA DEI
ocds-lcuori-38346,ocds-lcuori-38346/3-contract,38346,HNL,18450.600000000002,TONER PARA UNIDAD DE DESARROLLO DE ESTACIONES
ocds-lcuori-38349,ocds-lcuori-38349/3-contract,38349,HNL,4353.3595000000005,TONER PARA UNIDAD DE DESARROLLO DE STACIONES 
ocds-lcuori-38350,ocds-lcuori-38350/3-contract,38350,HNL,2377.5,COMPRA DE CARTULINAS PARA USO EN LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO DE SANTA BARBARA
ocds-lcuori-38354,ocds-lcuori-38354/3-contract,38354,HNL,1122.8600000000001,Compra de insumos para atenciones del Despacho Ministerial
ocds-lcuori-38356,ocds-lcuori-38356/3-contract,38356,HNL,731.6750000000001,ADQUISICION DE PAPELERIA Y UTILES PARA LA SECRETARIA EJECUTIVA
ocds-lcuori-38357,ocds-lcuori-38357/3-contract,38357,HNL,18343.788,COMPRA DE CARTUCHOS DE TINTAS TONER Y MEMORIAS USB
ocds-lcuori-38358,ocds-lcuori-38358/3-contract,38358,HNL,1730.7730000000001,ADQUISICION DE TINTAS PARA EL TALLER DE MANTENIMIENTO DE LA POLICIA
ocds-lcuori-38363,ocds-lcuori-38363/3-contract,38363,HNL,16323.328000000001,COMPRA DE CARTULINAS PARA USO EN LOS DISTINTOS CENTROS EDUCATIVOS DEL DEPARTAMENTO DE SANTA BARBARA
ocds-lcuori-38365,ocds-lcuori-38365/3-contract,38365,HNL,20395.779,MEMORANDOCPAT1282GA2016
ocds-lcuori-38367,ocds-lcuori-38367/3-contract,38367,HNL,112706.463,MEMORANDOCPAT1282GA2016
ocds-lcuori-38369,ocds-lcuori-38369/3-contract,38369,HNL,6256.092000000001,COMPRA DE MATERIALES DESECHABLES PRA USO EN LAS DISTINTAS UNIDADES DE LA DIRECCION DEPARTAMENTAL DE SANTA BARBARA
ocds-lcuori-38370,ocds-lcuori-38370/3-contract,38370,HNL,283835.479,MEMORANDOCPAT1282GA2016
ocds-lcuori-38373,ocds-lcuori-38373/3-contract,38373,HNL,1391.25,COMPRA DE CARULINAS PARA USO EN LOS DISTINTOS CENTROS EDUCATIVOS  DE SANTA BARBARA
ocds-lcuori-38376,ocds-lcuori-38376/3-contract,38376,HNL,1468.32,SOLICITADO POR PROVEEDURIA
ocds-lcuori-38375,ocds-lcuori-38375/3-contract,38375,HNL,720.36,SOLICITADO POR PROVEEDURIA
ocds-lcuori-38377,ocds-lcuori-38377/3-contract,38377,HNL,11500.92,SOLICITADO POR PROVEEDURIA
ocds-lcuori-38380,ocds-lcuori-38380/3-contract,38380,HNL,4087.4565000000002,COMPRA DE UTILES DE OFICNA MASKIN TAPE Y TAPE TRANSPARANTE
ocds-lcuori-38382,ocds-lcuori-38382/3-contract,38382,HNL,10580.0,COMPRA DE LLANTAS SOLICITADAS POR PARTE DE SERCCA SOLPED 10001220
ocds-lcuori-38383,ocds-lcuori-38383/3-contract,38383,HNL,1026.95,COMPRA DE CD RW 
ocds-lcuori-38384,ocds-lcuori-38384/3-contract,38384,HNL,143890.915,INSUMOS VARIOS
ocds-lcuori-38379,ocds-lcuori-38379/3-contract,38379,HNL,1501.9,TONTAS PARA RECURSOS HUMANOS Y LEGAL
ocds-lcuori-38386,ocds-lcuori-38386/3-contract,38386,HNL,3699.7340000000004,ADQUISICION DE PAPELERIA PARA LA DIRECCION NACIONAL DE TELEMATICA
ocds-lcuori-38387,ocds-lcuori-38387/3-contract,38387,HNL,10580.0,COMPRA DE LLANTAS SOLICITADAS POR UDEP 7 SOL PED 10001136
ocds-lcuori-38388,ocds-lcuori-38388/3-contract,38388,HNL,2200.0,Para ser utilizados por el personal de la primera tercera compa?ia y personal de bomberos voluntarios que prestara servicios los dias 24 y 31 de diciembre 2016
ocds-lcuori-38385,ocds-lcuori-38385/3-contract,38385,HNL,122.1875,Para ser utilizados por el personal de la primera tercera compa?ia y personal de bomberos voluntarios que prestara servicios los dias  24 y 31 de diciembre 2016
ocds-lcuori-38389,ocds-lcuori-38389/3-contract,38389,HNL,17490.1775,COMPRA DE 2 TONER 53A Q7553A NEGRO 3 CARTUCHOS DE TINTA HP 22 C9352AL TRICOLOR 2 TONER HP 15A C7115A NEGRO 3 TONER HP 85A CE285A NEGRO 3 CARTUCHOS DE TINTA HP 21 C9351AL NEGRO 3 TONER HP 35A CB35A NEGRO PARA SER UTILIZADOS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38392,ocds-lcuori-38392/3-contract,38392,HNL,159390.0,COMPRA DE LLANTAS DE DIRECCION DE TRANSITO PEDIDO 10001093 Y 1082
ocds-lcuori-38393,ocds-lcuori-38393/3-contract,38393,HNL,14291.5905,COMPRA DE 9 TONER HP Q2612A 12A NEGRO PARA SER UTILIZADO EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38391,ocds-lcuori-38391/3-contract,38391,HNL,2405.8,COMPRA DE 1 TONER PARA FOTOCOPIADORA SHARP AR 455NT PARA SER UTILIZADO EN LAS OFICINAS DE ESTA DIRECCION
ocds-lcuori-38396,ocds-lcuori-38396/3-contract,38396,HNL,671.83,ADQUISICION DE PAPELERIA Y UTILES PARA LA DIRECCION NACIONAL DE TELEMATICA SEGUN PEDIDO 10001172 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA DE LA POLICIA PRESENTAR COPIA DE ESTA ORDEN Y CONSTANCIA DE LA DEI
ocds-lcuori-38395,ocds-lcuori-38395/3-contract,38395,HNL,4130.8,COMPRA DE LLANTAS SOLICITADAS POR PARTE DE UMEP 1 SOLICITUD 10001081
ocds-lcuori-38397,ocds-lcuori-38397/3-contract,38397,HNL,1350.79,SEGUN PEDIDO 10001172 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA DE LA POLICIA PRESENTAR COPIA DE ESTA ORDEN Y CONSTANCIA DE LA DEI
ocds-lcuori-38399,ocds-lcuori-38399/3-contract,38399,HNL,4611.6105,ADQUISICION DE CONSUMIBLES PARA ATENCIONES EN LA DIRECCION NACIONAL DE TELEMATICA SEGUN PEDIDO 10001173 ENTREGAR EN EL ALMACEN DE LA UNIDAD ADMINISTRATIVA PRESENTAR COPIA DE ESTA ORDEN Y CONSTANCIA DE LA DEI
ocds-lcuori-38400,ocds-lcuori-38400/3-contract,38400,HNL,16502.5,PAGO CONTRA ENTREGA SEGUN CHEQUE 
ocds-lcuori-38403,ocds-lcuori-38403/3-contract,38403,HNL,840.0,Compra de agua purificada para el personal del CAC UNAH
ocds-lcuori-38402,ocds-lcuori-38402/3-contract,38402,HNL,294.0,Compra de agua para el personal del CAC UNAH
ocds-lcuori-38404,ocds-lcuori-38404/3-contract,38404,HNL,6168.6,SUMINISTRO DE LLANTAS VEHICULO MICROBUS PLACA 9006
ocds-lcuori-38406,ocds-lcuori-38406/3-contract,38406,HNL,246.60600000000002,PARA USO DEL INM
ocds-lcuori-38411,ocds-lcuori-38411/3-contract,38411,HNL,23600.0,compra de llantas para ambulancia
ocds-lcuori-38412,ocds-lcuori-38412/3-contract,38412,HNL,24598.5,COMPRA DE UNA COMPUTADORA DE ESCRITORIO ATENDIENDO SOLICITUD DE PEDIDO 10000639 
ocds-lcuori-38410,ocds-lcuori-38410/3-contract,38410,HNL,34730.0,PARA USO DEL INM DERECHOS HUMANOS
ocds-lcuori-38413,ocds-lcuori-38413/3-contract,38413,HNL,62084.12,Utiles de Oficina
ocds-lcuori-38416,ocds-lcuori-38416/3-contract,38416,HNL,30360.0,COMPRA DE LLANTAS SOLICITADAS POR LA DPI KENEDY SOLPED 10000323 Y 10000322
ocds-lcuori-38417,ocds-lcuori-38417/3-contract,38417,HNL,14950.0,COMPRA DE LLANTAS SOLICITADAS POR LA DIRECCION DE SERVICIOS ESPECIALES DE INVESTIGACION PEDIDO 10001056
ocds-lcuori-38415,ocds-lcuori-38415/3-contract,38415,HNL,4130.8,COMPRA DE LLANTAS SOLICITADAS POR EDUCACION POLICIAL PEDIDO 10000811
ocds-lcuori-38420,ocds-lcuori-38420/3-contract,38420,HNL,57034.434,SERAN UTILIZADOS EN LAS DIFERENTES OFICINAS MUNICIPALES DE ESTA REGION SANITARIA DEPARTAMENTAL DE CHOLUTECA
ocds-lcuori-38422,ocds-lcuori-38422/3-contract,38422,HNL,695.1750000000001,Insumos necesarios para atencion a las visitas del programa el coyolar en sus oficinas en Tegucigalpa y Comayagua segun orden de compra interna cm 103 el coyolar 2016 estos deberan ser entregados en Boulevard Centro America Avenida la FAO edificio INHGEOMIN 3era planta
ocds-lcuori-38423,ocds-lcuori-38423/3-contract,38423,HNL,15426.1,SOLICITUD DE ORDEN DE COMPRA INTERNA No 152 DEL 21 DE DICIEMBRE DE 2016 QUE CORRESPONDE A LA COMPRA DE PAPEL CARBON Y POST IP PARA EL A?O 2016
ocds-lcuori-38424,ocds-lcuori-38424/3-contract,38424,HNL,112499.325,la compra de canasta gourmet
ocds-lcuori-38427,ocds-lcuori-38427/3-contract,38427,HNL,27140.0,compra de llantas para la ambulancia de este Hospital
ocds-lcuori-38428,ocds-lcuori-38428/3-contract,38428,HNL,18789.114,DISCO DURO Y MOUSE
ocds-lcuori-38426,ocds-lcuori-38426/3-contract,38426,HNL,19087.838,disco duro rj45 mouses
ocds-lcuori-38430,ocds-lcuori-38430/3-contract,38430,HNL,3941.3835000000004,DIGEPESCA
ocds-lcuori-38433,ocds-lcuori-38433/3-contract,38433,HNL,1354.809,caja chica
ocds-lcuori-38434,ocds-lcuori-38434/3-contract,38434,HNL,32995.9975,PARA USO EN LAS OFICINAS ADMINISTRATIVAS DE LA UNIVERSIDAD DE DEFENSA DE HONDURAS
ocds-lcuori-38436,ocds-lcuori-38436/3-contract,38436,HNL,1669.595,compra del GSGD 
ocds-lcuori-38440,ocds-lcuori-38440/3-contract,38440,HNL,1569.8535000000002,Para ser utilizado en la Unidad de Transparencia y Acceso a la Informacion Publica 
ocds-lcuori-38441,ocds-lcuori-38441/3-contract,38441,HNL,1338.6000000000001,COMPRA DE UN TONER 85A  CE285AD PARA SER UTILIZADO EN LAS DIFERENTES OFICNAS DE ESTA DIRECCION
ocds-lcuori-38444,ocds-lcuori-38444/3-contract,38444,HNL,21978.78,ORDEN DE COMPRA
ocds-lcuori-38446,ocds-lcuori-38446/3-contract,38446,HNL,85456.5,datashow
ocds-lcuori-38447,ocds-lcuori-38447/3-contract,38447,HNL,13489.5,Adquisicion de tintas para uso del IHTT
ocds-lcuori-38445,ocds-lcuori-38445/3-contract,38445,HNL,1090.2,COMPRA DE PAPEL PARA SUMADORA SOLICITADAS POR LA OFICINA DE CONTROL DE INGRESOS SOLPED 10000952
ocds-lcuori-38450,ocds-lcuori-38450/3-contract,38450,HNL,198722.30000000002,SERAN UTILIZADAS PARA EL ABASTECIMIENTO DE ALMACEN CENTRAL DEL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-38451,ocds-lcuori-38451/3-contract,38451,HNL,386761.7095,SERAN UTILIZADAS PARA EL ABASTECIMIENTO DE ALMACEN CENTRAL DEL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-38452,ocds-lcuori-38452/3-contract,38452,HNL,40735.5875,SERAN UTILIZADAS PARA EL ABASTECIMIENTO DE ALMACEN CENTRAL DEL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-38453,ocds-lcuori-38453/3-contract,38453,HNL,609615.0,COMPRA DE 90 LICENCIAS MICROSOFT PARA SER UTILIZADAS EN LOS ORDENADORES DEL SNE 911
ocds-lcuori-38449,ocds-lcuori-38449/3-contract,38449,HNL,569557.625,SERAN UTILIZADAS PARA EL ABASTECIMIENTO DE ALMACEN CENTRAL DEL INSTITUTO DE LA PROPIEDAD
ocds-lcuori-38458,ocds-lcuori-38458/3-contract,38458,HNL,154560.0,COMPRA DE 8 LAPTOPS
ocds-lcuori-38456,ocds-lcuori-38456/3-contract,38456,HNL,4933.5,Compra de 2 monitores 
ocds-lcuori-38462,ocds-lcuori-38462/3-contract,38462,HNL,213992.0,LICENCIAS DE WINDOWS 10
ocds-lcuori-38463,ocds-lcuori-38463/3-contract,38463,HNL,832.6,COMPRA DE 10 QUITAGRAPAS 5 ENGRAPADORAS ESTANDAR 10 PEGAMENTO EN BARRA 1 CAJA DE MARCADORES PERMANENTE PUNTO GRUESO COLOR NEGRO PARA SER UTILIZADOS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38461,ocds-lcuori-38461/3-contract,38461,HNL,1640.8,COMPRA DE 40 CARPETAS ARCHIVADORA TIPO LEITZ T C 5 PERFORADORAS DE DOS ORIFICIOS 15 LIBRETAS DE TAQUIGRAFIA PARA SER UTILIZADAS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38464,ocds-lcuori-38464/3-contract,38464,HNL,1424.1035000000002,COMPRA DE 10 MASKING DE 1 PULG 10 CUADERNOS UNICOS DE 400 PAGINAS 10 CAJAS DE GRAPAS ESTANDAR 10 CORRECTOR EN LIQUIDO TIPO LAPIZ 10 TAPE TRANSPARENTE 1 CAJA DE MARCADORES FLOURESCENTES CAJA DE 12 UNIDADES 1 TAPE TRANSPARENTE 30 BORRADORES DE GOMA PARA SER UTILIZADOS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38466,ocds-lcuori-38466/3-contract,38466,HNL,410.05,COMPRA DE 10 CAJAS DE CLIPS JUMBO 5 CAJAS DE BOLIGRAFOS COLOR NEGRO 10 CAJAS DE FASTENERS PARA SER UTILIZADOS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38469,ocds-lcuori-38469/3-contract,38469,HNL,3928.5150000000003,compra de producto para el uso del personal del ERSAPS
ocds-lcuori-38468,ocds-lcuori-38468/3-contract,38468,HNL,63.25,COMPRA DE 10 CINTAS ADHESIVAS DE COLORES PARA SER UTILIZADAS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38470,ocds-lcuori-38470/3-contract,38470,HNL,6743.8925,ATENCIONES DISPENSADAS DE LA DIRECCION EJECUTIVA EN DIFERENTES EVENTOS DE LA INSTITUCION
ocds-lcuori-38475,ocds-lcuori-38475/3-contract,38475,HNL,127218.75,compra de tres escaner 1 para la unidad de archivo digital 1 para secretaria general 1 para uso de sps
ocds-lcuori-38476,ocds-lcuori-38476/3-contract,38476,HNL,24829.822500000002,MATERIALES UTILIZADOS EN LA ADMINISTRACION DE ESTE ALTO CENTRO DE ESTUDIOS DE LAS FFAA
ocds-lcuori-38477,ocds-lcuori-38477/3-contract,38477,HNL,40792.83,ESTOS UTILES SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 441 2016
ocds-lcuori-38478,ocds-lcuori-38478/3-contract,38478,HNL,7328.1,ESTOS UTILES SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 441 2016
ocds-lcuori-38480,ocds-lcuori-38480/3-contract,38480,HNL,7284.146000000001,Compra de tintas para impresora tabloide de Victor Dubon
ocds-lcuori-38482,ocds-lcuori-38482/3-contract,38482,HNL,9867.9,COMPRA DE 254 BOTELLONES DE AGUAZUL
ocds-lcuori-38496,ocds-lcuori-38496/3-contract,38496,HNL,64174.6,Adquisicion de productos varios de Oficina para uso de la Direccion General de Construcciones Escolares y Bienes Inmuebles
ocds-lcuori-38479,ocds-lcuori-38479/3-contract,38479,HNL,8855.460000000001,ESTOS UTILES SERAN UTILIZADOS EN DIFERENTES DEPTOS DE LA OFICINA DEL SECRETARIO SEGUN EXPEDIENTE OS01 441 2016
ocds-lcuori-38486,ocds-lcuori-38486/3-contract,38486,HNL,24092.5,CMA 444 2016 PMMS COMPUTADORA DE ESCRITORIO i7 PARA SER ASIGNADA AL ANALISTA DE ADQUISICIONES DE LA UAP DEL PROYECTO FONDOS BANCO MUNDIAL FUENTE 5192HN CENTROMATIC
ocds-lcuori-38497,ocds-lcuori-38497/3-contract,38497,HNL,9997.3965,COMPRA DE 60 BOTES DE DESINFECTANTE PARA PISOS 60 BOLSAS DE DETERGENTE 69 JABON DE LAVAR TRASTES 25 MECHAS DE TRAPEADOR 10 BOTES DE ACEITE ROJO 50 DESODORANTES PARA BA?O 35 CEPILLOS PARA INODORO 52 BOTES DE CLORO 11 ESCOBAS 33 JABONES DE BA?O PARA SER UTILIZADOS EN LAS DIFERENTES OFICINAS DE ESTA DIRECCION
ocds-lcuori-38485,ocds-lcuori-38485/3-contract,38485,HNL,14950.0,la compra de cartulina
ocds-lcuori-38487,ocds-lcuori-38487/3-contract,38487,HNL,11325.0,PAQUETE DE ESPAGUETTIS
ocds-lcuori-38489,ocds-lcuori-38489/3-contract,38489,HNL,12408.3165,Compra de Insumos para atenciones del Despacho Ministerial
ocds-lcuori-38490,ocds-lcuori-38490/3-contract,38490,HNL,633.23,COMPRA DE UTILES DE OFICINA PARA LA SUBGERENCIA DE ADMINISTRACION DEL BCH
ocds-lcuori-38491,ocds-lcuori-38491/3-contract,38491,HNL,65202.700000000004,CMA 445 A 2016 PMMS ESCANER E IMPRESORAS MULTIFUNCIONALES FONDOS BANCO MUNDIAL FUENTE 5192HN CASH BUSINESS
ocds-lcuori-38492,ocds-lcuori-38492/3-contract,38492,HNL,1389.8095,Compra de botes de tinta epson para rellenar cartuchos de varias impresoras de la Institucion 
ocds-lcuori-38493,ocds-lcuori-38493/3-contract,38493,HNL,24092.5,CMA 445 B 2016 PMMS COMPUTADORA DE ESCRITORIO i7 HP PRO DESK 600 G1 FONDOS BANCO MUNDIAL FUENTE  5192HN CENTROMATIC
ocds-lcuori-38495,ocds-lcuori-38495/3-contract,38495,HNL,105935.217,Adquisicion de productos varios de Oficina para uso de la Direccion General de Construcciones Escolares y Bienes Inmuebles
ocds-lcuori-38499,ocds-lcuori-38499/3-contract,38499,HNL,40900.6125,Adquisicion de productos varios de Oficina para uso de la Direccion General de Construcciones Escolares y Bienes Inmuebles
ocds-lcuori-38568,ocds-lcuori-38568/3-contract,38568,HNL,324946.10000000003,COMPRA DE UTILES DE OFICINA
ocds-lcuori-38500,ocds-lcuori-38500/3-contract,38500,HNL,17142.409,Adquisicion de productos varios de Oficina para uso de la Direccion General de Construcciones Escolares y Bienes Inmuebles
ocds-lcuori-38501,ocds-lcuori-38501/3-contract,38501,HNL,88013.031,Adquisicion de productos varios de Oficina para uso de la Direccion General de Construcciones Escolares y Bienes Inmuebles
