ocid,id,contracts/0/id,contracts/0/dateSigned,contracts/0/description,contracts/0/buyer/id,contracts/0/buyer/name,contracts/0/awardID,contracts/0/title,contracts/0/value/currency,contracts/0/value/amount,contracts/0/localProcurementCategory
ocds-lcuori-0rwYG8-SOLPED-50002964-1,ocds-lcuori-0rwYG8-SOLPED-50002964-1/4,0rwYG8-PEDIDO-4500003740,2016-12-29T00:00:00-06:00,"SOLICITA : DEPARTAMENTO DE EDIFICACIONES
USO : PARA LA CONSTRUCCION DE CERCO PERIMETRAL EN LA URA LOARQUE.
APROBADO MEDIANTE MEMORANDO DEDIF/N. 433/2016
NOTA : PARA MAYOR INFORMACION CON EL ING. MIGUEL RAMON DURAN FLORES AL TEL. 2239-4728  O 2715-1699",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50002964-1,PEDIDO-4500003740,HNL,11274.82,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-50002964-1,ocds-lcuori-0rwYG8-SOLPED-50002964-1/4,0rwYG8-PEDIDO-4500003804,2017-01-03T00:00:00-06:00,"SOLICITA : DEPARTAMENTO DE EDIFICACIONES
USO : REMODELACION DE LAS OFICINAS DE LA DIRECCION DE TECNOLOGIA DE LA INFORMACION.
APROBADO MEDIANTE MEMORANDO DEDIF/N. 590/2016
NOTA : PARA MAYOR INFORMACION CON EL ING. MIGUEL RAMON DURAN FLORES AL TEL. 2239-4728",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-50002964-1,PEDIDO-4500003804,HNL,309.05,goodsOrServices
ocds-lcuori-JLKX2G-CM-037-GSDE-2016-1,ocds-lcuori-JLKX2G-CM-037-GSDE-2016-1/3,JLKX2G-GSDE-21-2016,2016-11-25T00:00:00-06:00,Compra de papel membretado,JLKX2G-PGJn8G,Unidad de Supervisión Administrativa y Financiera,JLKX2G-CM-037-GSDE-2016-1,GSDE-21-2016,HNL,17850.88,goodsOrServices
ocds-lcuori-7rBxpG-LPública No.25-2016-2,ocds-lcuori-7rBxpG-LPública No.25-2016-2/3,7rBxpG-009-2017,2017-01-27T00:00:00-06:00,Suministro de quince (15) video proyectores y diez (10) tabletas electrónicas para uso del Banco Central de Honduras,7rBxpG-vGZwRM,Unidad Central,7rBxpG-LPública No.25-2016-2,009-2017,HNL,575460.0,goodsOrServices
ocds-lcuori-7rBxpG-LPública No.25-2016-2,ocds-lcuori-7rBxpG-LPública No.25-2016-2/3,7rBxpG-013-2017,2017-02-08T00:00:00-06:00,"Suministro de ciento sesenta (160) computadoras personales de escritorio, quince (15) impresoras láser, quince (15) video proyectores y diez (10) tabletas electrónicas para uso del BCH"".",7rBxpG-vGZwRM,Unidad Central,7rBxpG-LPública No.25-2016-2,013-2017,HNL,3951030.16,goodsOrServices
ocds-lcuori-7rBxpG-LPública No.25-2016-2,ocds-lcuori-7rBxpG-LPública No.25-2016-2/3,7rBxpG-017-2017,2017-02-16T00:00:00-06:00,"Suministro de ciento sesenta (160) computadoras personales de escritorio, quince (15) impresoras láser, quince (15) video proyectores y diez (10) tabletas electrónicas para uso del BCH"".",7rBxpG-vGZwRM,Unidad Central,7rBxpG-LPública No.25-2016-2,017-2017,HNL,650100.75,goodsOrServices
ocds-lcuori-yRlZYL-SEP-GA-81-2016-1,ocds-lcuori-yRlZYL-SEP-GA-81-2016-1/3,yRlZYL-GA-81-16,2016-11-08T00:00:00-06:00,FUMIGACION Y LIMPIEZA ,yRlZYL-lRo2G5,Gerencia Administrativa,yRlZYL-SEP-GA-81-2016-1,GA-81-16,HNL,46000.0,goodsOrServices
ocds-lcuori-MLQmwL-CM-114-2016-1,ocds-lcuori-MLQmwL-CM-114-2016-1/3,MLQmwL-CM-114-2016,2016-06-06T00:00:00-06:00,39600,MLQmwL-gLn5gr,Gerencia Administrativa,MLQmwL-CM-114-2016-1,CM-114-2016,HNL,29900.0,goodsOrServices
ocds-lcuori-7G3mOr-CC-056-HBCBHSPS-2016-1,ocds-lcuori-7G3mOr-CC-056-HBCBHSPS-2016-1/4,7G3mOr-056,2016-08-31T00:00:00-06:00,compra menor,7G3mOr-MLQ77R,"Cuerpo de Bomberos San Pedro Sula, Cortés.",7G3mOr-CC-056-HBCBHSPS-2016-1,056,HNL,3806.5,goodsOrServices
ocds-lcuori-0rwYG8-SOLPED-20001711-1,ocds-lcuori-0rwYG8-SOLPED-20001711-1/3,0rwYG8-PEDIDO-4200001534,2016-12-29T00:00:00-06:00,"SOLICITANTE: DEPARTAMENTO DE SERVICIOS GENERALES DSGH-808-2016

ATENDIENDO SOLICITUD ENVIADA POR EL AREA DE TRANSPORTE SE SOLICITA LA RESERVA PRESUPUESTARIA PARA REALIZAR LOS CAMBIOS DE ACEITE DE MOTOR Y FILTRO DE MOTOR A OCHO (8) VEHICULOS SIGUIENTES  CON REG N° 244, 659, 723, 751, 371, 770, 756 Y 697 SE REALIZA LOS CAMBIOS COMO PARTE DEL MANTENIMIENTO DE LA FLOTA VEHICULAR

- INFORMACION CON EL SEÑOR LEOCADEO GAMEZ BARAHONA AL TEL: 2239-6181/84
",0rwYG8-PLemLJ,Unidad Central,0rwYG8-SOLPED-20001711-1,PEDIDO-4200001534,HNL,14582.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 334-2016-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 334-2016-1/3,ERpWgG-OC No.706,2016-10-07T00:00:00-06:00,COMPRA DE BOLSAS DE CELOFAN Y PIÑATA PARA EVENTO.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 334-2016-1,OC No.706,HNL,2668.0,goodsOrServices
ocds-lcuori-DL9kwR-C-011-TSC-2016-1,ocds-lcuori-DL9kwR-C-011-TSC-2016-1/3,DL9kwR-C-017-TSC-2016,2016-08-13T00:00:00-06:00,CONTRATO DE ARRENDAMIENTO DE UNA FOTOCOPIADORA UBICADA EN LA IMPRENTA DEL TRIBUNAL SUPERIOR DE CUENTAS,DL9kwR-yRlaDr,Unidad Central,DL9kwR-C-011-TSC-2016-1,C-017-TSC-2016,HNL,32788.8,goodsOrServices
ocds-lcuori-orvovL-UNAH-SEAF-OC-4172-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4172-2016-1/3,orvovL-4172,2016-08-02T00:00:00-06:00,COMPRA DE BOLETO AEREO,orvovL-PGJALo,Unidad Central,orvovL-UNAH-SEAF-OC-4172-2016-1,4172,HNL,40866.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE COTIZACION No. 335-2016-1,ocds-lcuori-ERpWgG-SRE COTIZACION No. 335-2016-1/3,ERpWgG-OC No.704,2016-10-07T00:00:00-06:00,"REGALOS, CUERDAS Y BINGO PARA EVENTO.",ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE COTIZACION No. 335-2016-1,OC No.704,HNL,2631.2,goodsOrServices
ocds-lcuori-NLPAVG-2016-235-FN-INAM-1,ocds-lcuori-NLPAVG-2016-235-FN-INAM-1/3,NLPAVG-2016-235-FN-INAM,2016-12-26T00:00:00-06:00,PAGO POR 50 TASAS CON LOGO DEL INAM Y DE ONU MUJERES,NLPAVG-ERpqPr,Unidad Central,NLPAVG-2016-235-FN-INAM-1,2016-235-FN-INAM,HNL,4140.0,goodsOrServices
ocds-lcuori-orvovL-UNAH-SEAF-OC-3939-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-3939-2016-1/3,orvovL-3939,2016-08-10T00:00:00-06:00,COMPRA DE PAPEL HIGIENICO,orvovL-PGJALo,Unidad Central,orvovL-UNAH-SEAF-OC-3939-2016-1,3939,HNL,3967.5,goodsOrServices
ocds-lcuori-vGZWNR-30007730-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007730-IHSS-SPS-1/3,vGZWNR-4300005480,2016-11-24T00:00:00-06:00,FIJADOR PARA CITOLOGIA FCO 140ML,vGZWNR-orvxDG,Unidad Central,vGZWNR-30007730-IHSS-SPS-1,4300005480,HNL,3000.0,goodsOrServices
ocds-lcuori-kR2qdG-LP-19-HRSC-2016-2,ocds-lcuori-kR2qdG-LP-19-HRSC-2016-2/3,kR2qdG-30,2016-08-25T00:00:00-06:00,35251 REACTIVOS,kR2qdG-mrYzL9,Hospital Roberto Suazo Córdova ,kR2qdG-LP-19-HRSC-2016-2,30,HNL,523123.5,goodsOrServices
ocds-lcuori-7G3mOr-CC-057-HBCBHSPS-2016-1,ocds-lcuori-7G3mOr-CC-057-HBCBHSPS-2016-1/4,7G3mOr-057,2016-08-31T00:00:00-06:00,compra menor,7G3mOr-MLQ77R,"Cuerpo de Bomberos San Pedro Sula, Cortés.",7G3mOr-CC-057-HBCBHSPS-2016-1,057,HNL,2200.0,goodsOrServices
ocds-lcuori-PR85r9-SOL-PED20001686-1,ocds-lcuori-PR85r9-SOL-PED20001686-1/3,PR85r9-4200001510,2016-11-30T00:00:00-06:00,"CAMBIO DE ACEITE PARA LOS VEHICULOS DE LA ZONA NOROCCIDENTAL.

N· REG. AÑO  MOTOR        MARCA     AREA DE ASIGNACION :
1  664 2008 QD32258584    NISSAN     OCOTEPEQUE
2  667 2008 QD32251093    NISSAN     SANTA  ROSA DE COPAN
3  706 2008 QD32268881    NISSAN     SAN MARCOS OCOTEPEQUE
4  520 2005 TD27-747769   NISSAN     COPAN RUINAS
5  519 2005 TD27-747375   NISSAN     LA ENTRADA, COPAN
",PR85r9-PLemLJ,Hondutel - SPS,PR85r9-SOL-PED20001686-1,4200001510,HNL,7999.99,goodsOrServices
ocds-lcuori-wrVggL-CM-069-CHOLBOMB-2016-1,ocds-lcuori-wrVggL-CM-069-CHOLBOMB-2016-1/4,wrVggL-CM-069-CHOLBOMB-2016,2016-12-19T00:00:00-06:00,REPARACION DE ALTERNADOR MAS REPUESTO REQUERIDO,wrVggL-MLQ77R,Cuerpo de Bomberos Choluteca,wrVggL-CM-069-CHOLBOMB-2016-1,CM-069-CHOLBOMB-2016,HNL,1955.0,goodsOrServices
ocds-lcuori-PR8ooG-CM-61-CONAPID-2016-1,ocds-lcuori-PR8ooG-CM-61-CONAPID-2016-1/3,PR8ooG-18-CONAPID-2016,2016-06-17T00:00:00-06:00,COMPRA DE UNA COMPUTADORA DE ESCRITORIO N°276/ONCAE-CM-2016,PR8ooG-NrdqVL,Unidad Central,PR8ooG-CM-61-CONAPID-2016-1,18-CONAPID-2016,HNL,20125.0,goodsOrServices
ocds-lcuori-PR8ooG-CM-61-CONAPID-2016-1,ocds-lcuori-PR8ooG-CM-61-CONAPID-2016-1/3,PR8ooG-47-CONAPID-2016,2016-07-29T00:00:00-06:00,COMPUTADORA DE ESCRITORIO,PR8ooG-NrdqVL,Unidad Central,PR8ooG-CM-61-CONAPID-2016-1,47-CONAPID-2016,HNL,20125.0,goodsOrServices
ocds-lcuori-ERpWgG-SRE-COTIZACION No. 362-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No. 362-2016-1/3,ERpWgG-OC No.820,2016-12-02T00:00:00-06:00,REPARACION DEL VEHICULO HYUNDAIH-100 PLACA N-5302.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE-COTIZACION No. 362-2016-1,OC No.820,HNL,23862.5,goodsOrServices
ocds-lcuori-orvovL-UNAH-SEAF-OC-4173-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4173-2016-1/3,orvovL-4173,2016-07-29T00:00:00-06:00,COMPRA DE BOLETOS,orvovL-PGJALo,Unidad Central,orvovL-UNAH-SEAF-OC-4173-2016-1,4173,HNL,3083.42,goodsOrServices
ocds-lcuori-wrV3LP-CMA-440-2016-1,ocds-lcuori-wrV3LP-CMA-440-2016-1/3,wrV3LP-11367,2017-10-27T00:00:00-06:00,Compra de camisetas para el desarrollo de las capacitaciones del Programa de Deportes y Valores,wrV3LP-orvDGM,FHIS - Unidad Central,wrV3LP-CMA-440-2016-1,11367,HNL,95220.0,goodsOrServices
ocds-lcuori-yRlm9r-CM-19-1-ESNACIFOR-2016-1,ocds-lcuori-yRlm9r-CM-19-1-ESNACIFOR-2016-1/4,yRlm9r-CM-019-ESNACIFOR-2016,2016-05-17T00:00:00-06:00,COMPRA DE 8 LLAVINES PARA GAVETAS,yRlm9r-7G3qyr,Unidad Central,yRlm9r-CM-19-1-ESNACIFOR-2016-1,CM-019-ESNACIFOR-2016,HNL,256.0,goodsOrServices
ocds-lcuori-orvovL-UNAH-SEAF-OC-4174-2016-1,ocds-lcuori-orvovL-UNAH-SEAF-OC-4174-2016-1/3,orvovL-4174,2016-07-29T00:00:00-06:00,COMPRA DE BOLETO AEREO,orvovL-PGJALo,Unidad Central,orvovL-UNAH-SEAF-OC-4174-2016-1,4174,HNL,8278.0,goodsOrServices
ocds-lcuori-vGZWNR-30007729-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007729-IHSS-SPS-1/3,vGZWNR-4300005481,2016-11-24T00:00:00-06:00,BALINERA PEQUEÑA PARA RUEDAS,vGZWNR-orvxDG,Unidad Central,vGZWNR-30007729-IHSS-SPS-1,4300005481,HNL,10000.0,goodsOrServices
ocds-lcuori-8L47Pr-COT. 120-2016-1,ocds-lcuori-8L47Pr-COT. 120-2016-1/3,8L47Pr-227-2016,2016-08-11T00:00:00-06:00,39540,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 120-2016-1,227-2016,HNL,102780.0,goodsOrServices
ocds-lcuori-NLPAVG-2016-236-FN-INAM-1,ocds-lcuori-NLPAVG-2016-236-FN-INAM-1/3,NLPAVG-2016-236-FN-INAM,2016-12-26T00:00:00-06:00,50 TERMOS TERMICOS DE ACERO INOXIDABLE CON LOGOS DEL INAM Y ONU MUJERES,NLPAVG-ERpqPr,Unidad Central,NLPAVG-2016-236-FN-INAM-1,2016-236-FN-INAM,HNL,8567.5,goodsOrServices
ocds-lcuori-yRlm9r-CM-020-ESNACIFOR-2016-1,ocds-lcuori-yRlm9r-CM-020-ESNACIFOR-2016-1/4,yRlm9r-CM-020-ESNACIFOR-2016,2016-05-17T00:00:00-06:00,2 ROLLOS DE HILO NYLON,yRlm9r-7G3qyr,Unidad Central,yRlm9r-CM-020-ESNACIFOR-2016-1,CM-020-ESNACIFOR-2016,HNL,96.0,goodsOrServices
ocds-lcuori-vGZWNR-30007396-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007396-IHSS-SPS-1/3,vGZWNR-4300005284,2016-09-21T00:00:00-06:00,BOLSA DE COLOSTOMIA AGUJERO DE 2 1/2,vGZWNR-orvxDG,Unidad Central,vGZWNR-30007396-IHSS-SPS-1,4300005284,HNL,43787.5,goodsOrServices
ocds-lcuori-NLPAVG-2016-237-FN-INAM-1,ocds-lcuori-NLPAVG-2016-237-FN-INAM-1/3,NLPAVG-2016-237-FN-INAM,2016-12-26T00:00:00-06:00,"4 VALLAS TIPO BANNER, SIN ARAÑA, CON LOGOS DEL INAM Y ONU MUJRES",NLPAVG-ERpqPr,Unidad Central,NLPAVG-2016-237-FN-INAM-1,2016-237-FN-INAM,HNL,11776.0,goodsOrServices
ocds-lcuori-lRoEgL-CONEANFO-PNET-CODE-339-2016-1,ocds-lcuori-lRoEgL-CONEANFO-PNET-CODE-339-2016-1/4,lRoEgL-27,2016-08-22T00:00:00-06:00,"Compra de materiales para mantenimiento y reparación de instalaciones del taller de gastronomía y oficina administrativa de la ET CODEMUSSBA, ubicados en Santa Bárbara",lRoEgL-PR8P5R,Escuela Taller Codemussba,lRoEgL-CONEANFO-PNET-CODE-339-2016-1,27,HNL,705.0,goodsOrServices
ocds-lcuori-NLPAVG-2016-035-FN-INAM-1,ocds-lcuori-NLPAVG-2016-035-FN-INAM-1/3,NLPAVG-2016-035-FN-INAM,2016-04-21T00:00:00-06:00,"COMPRA DE 300 BOLETINES A FULL COLOR EN PAPEL SATINADO
",NLPAVG-ERpqPr,Unidad Central,NLPAVG-2016-035-FN-INAM-1,2016-035-FN-INAM,HNL,15525.0,goodsOrServices
ocds-lcuori-vGZWNR-30007728-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007728-IHSS-SPS-1/3,vGZWNR-4300005488,2016-11-29T00:00:00-06:00,COLCHONES HOSPITALARIOS,vGZWNR-orvxDG,Unidad Central,vGZWNR-30007728-IHSS-SPS-1,4300005488,HNL,82125.0,goodsOrServices
ocds-lcuori-PLewkR-HBCBCH-12-2016-1,ocds-lcuori-PLewkR-HBCBCH-12-2016-1/3,PLewkR-12,2016-07-13T00:00:00-06:00,COMPRA DE DOS ARCHIVOS METALICOS ,PLewkR-MLQ77R,Estación Regional Choloma #011.,PLewkR-HBCBCH-12-2016-1,12,HNL,7333.2,goodsOrServices
ocds-lcuori-7G3mOr-CC-058-HBCBHSPS-2016-1,ocds-lcuori-7G3mOr-CC-058-HBCBHSPS-2016-1/4,7G3mOr-058,2016-08-31T00:00:00-06:00,Compra Menor,7G3mOr-MLQ77R,"Cuerpo de Bomberos San Pedro Sula, Cortés.",7G3mOr-CC-058-HBCBHSPS-2016-1,058,HNL,480.0,goodsOrServices
ocds-lcuori-vGZWNR-30007397-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007397-IHSS-SPS-1/3,vGZWNR-4300005296,2016-09-21T00:00:00-06:00,BOLSA DE REANINMACION AMBU PARA RECIEN NACIDO,vGZWNR-orvxDG,Unidad Central,vGZWNR-30007397-IHSS-SPS-1,4300005296,HNL,2560.0,goodsOrServices
ocds-lcuori-JLKX2G-CM-029-GSDE-2016-1,ocds-lcuori-JLKX2G-CM-029-GSDE-2016-1/3,JLKX2G-GSDE-16-2016,2016-09-21T00:00:00-06:00,"Servicios para desarrollar el  evento XI Ronda de negociaciones en el marco del ""Proceso de Integración Profunda hacia el libre tránsito de personas y mercancías entre las Repúblicas de Guatemala y Honduras""  del 19 al 23 de septiembre de 2016.",JLKX2G-PGJn8G,Unidad de Supervisión Administrativa y Financiera,JLKX2G-CM-029-GSDE-2016-1,GSDE-16-2016,HNL,219550.0,goodsOrServices
ocds-lcuori-lRoEgL-CONEANFO-PNET-CODE-340-2016-1,ocds-lcuori-lRoEgL-CONEANFO-PNET-CODE-340-2016-1/3,lRoEgL-22,2016-07-19T00:00:00-06:00,Mantenimiento para aires acondicionados,lRoEgL-PR8P5R,Escuela Taller Codemussba,lRoEgL-CONEANFO-PNET-CODE-340-2016-1,22,HNL,1717.76,goodsOrServices
ocds-lcuori-vGZWNR-50000690-TEG-1,ocds-lcuori-vGZWNR-50000690-TEG-1/3,vGZWNR-4500000327,2016-09-05T00:00:00-06:00,SILLONES RECLINABLES DE HOSPITAL,vGZWNR-orvxDG,Unidad Central,vGZWNR-50000690-TEG-1,4500000327,HNL,159500.0,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-244-AMDC-303-2016-2,ocds-lcuori-2LmqDL-LPrNO-244-AMDC-303-2016-2/3,2LmqDL-1380/GLCSI/AMDC/2016,2016-12-09T00:00:00-06:00,"Código: 1292, Conformación, balastado y construcción de huellas vehiculares, aldea La Cuesta #1 y #2. ",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-244-AMDC-303-2016-2,1380/GLCSI/AMDC/2016,HNL,1978966.8,works
ocds-lcuori-PLewkR-HBCBCH-35-2016-1,ocds-lcuori-PLewkR-HBCBCH-35-2016-1/4,PLewkR-HBCBCH-35-2016,2016-08-15T00:00:00-06:00,Polarizado de la unidad nueva de ambulancia,PLewkR-MLQ77R,Estación Regional Choloma #011.,PLewkR-HBCBCH-35-2016-1,HBCBCH-35-2016,HNL,4830.0,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-146-2016-2,ocds-lcuori-jRDkQG-HMCR-146-2016-2/3,jRDkQG-456-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-146-2016-2,456-2016,HNL,546259.2,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-147-2016-2,ocds-lcuori-jRDkQG-HMCR-147-2016-2/3,jRDkQG-457-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-147-2016-2,457-2016,HNL,162000.0,goodsOrServices
ocds-lcuori-8L47Pr-COT. 130-2016-1,ocds-lcuori-8L47Pr-COT. 130-2016-1/3,8L47Pr-222-2016,2016-08-11T00:00:00-06:00,39540,8L47Pr-mrYzL9,Hospital de Occidente,8L47Pr-COT. 130-2016-1,222-2016,HNL,57274.0,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-248-AMDC-308-2016-2,ocds-lcuori-2LmqDL-LPrNO-248-AMDC-308-2016-2/3,2LmqDL-1273-GLCSI-AMDC-2016,2016-11-15T00:00:00-06:00,"Código: 1263, Pavimentación de calle con concreto hidráulico, col. Smith #1.",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-248-AMDC-308-2016-2,1273-GLCSI-AMDC-2016,HNL,1995670.52,works
ocds-lcuori-jRDkQG-HMCR-148-2016-2,ocds-lcuori-jRDkQG-HMCR-148-2016-2/3,jRDkQG-572-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-148-2016-2,572-2016,HNL,130000.0,goodsOrServices
ocds-lcuori-vGZWNR-30007398-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007398-IHSS-SPS-1/3,vGZWNR-4300005306,2016-09-21T00:00:00-06:00,BOLSA DE REANIMAION AMBU PARA ADULTO,vGZWNR-orvxDG,Unidad Central,vGZWNR-30007398-IHSS-SPS-1,4300005306,HNL,17920.0,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-149-2016-2,ocds-lcuori-jRDkQG-HMCR-149-2016-2/3,jRDkQG-458-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-149-2016-2,458-2016,HNL,27300.0,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-149-2016-2,ocds-lcuori-jRDkQG-HMCR-149-2016-2/3,jRDkQG-459-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-149-2016-2,459-2016,HNL,167600.0,goodsOrServices
ocds-lcuori-2LmqDL-LPrNO-246-AMDC-305-2016-2,ocds-lcuori-2LmqDL-LPrNO-246-AMDC-305-2016-2/3,2LmqDL-0003/GLCSI/AMDC/2017,2017-01-12T00:00:00-06:00,"Código: 1249, Pavimentación con concreto hidráulico y construcción de muro de contención, aldea Suyapa, calle atrás de la iglesia.",2LmqDL-DL9QxL,Alcaldía Municipal del Distrito Central,2LmqDL-LPrNO-246-AMDC-305-2016-2,0003/GLCSI/AMDC/2017,HNL,1889313.67,works
ocds-lcuori-ERpWgG-SRE-COTIZACION No. 363-2016-1,ocds-lcuori-ERpWgG-SRE-COTIZACION No. 363-2016-1/3,ERpWgG-OC No.819,2016-12-02T00:00:00-06:00,MANTENIMIENTO DEL VEHICULO NISSAN FRONTIER MI-3288.,ERpWgG-Er6JrN,Sub Gerencia de Recursos Materiales y Servicios Generales,ERpWgG-SRE-COTIZACION No. 363-2016-1,OC No.819,HNL,9464.5,goodsOrServices
ocds-lcuori-XRb6JR-REQ-DP-61-2016-1,ocds-lcuori-XRb6JR-REQ-DP-61-2016-1/3,XRb6JR-REQ-DP-61-2016,2017-01-31T00:00:00-06:00,LA COMPRA DE REPUESTOS PARA MAQUINARIA DE LA IMPRENTA,XRb6JR-gGy4LO,Unidad Central,XRb6JR-REQ-DP-61-2016-1,REQ-DP-61-2016,HNL,160372.1,goodsOrServices
ocds-lcuori-Zr57xG-CM-007-IMFFAA-2016-1,ocds-lcuori-Zr57xG-CM-007-IMFFAA-2016-1/4,Zr57xG-CM-007-IMFFAA-2016,2016-03-20T00:00:00-06:00,COMPRA DE ALMOHADAS PARA CABIE 112,Zr57xG-oLj6LM,Industria Militar,Zr57xG-CM-007-IMFFAA-2016-1,CM-007-IMFFAA-2016,HNL,39100.0,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-150-2016-2,ocds-lcuori-jRDkQG-HMCR-150-2016-2/3,jRDkQG-521-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-150-2016-2,521-2016,HNL,152777.5,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-150-2016-2,ocds-lcuori-jRDkQG-HMCR-150-2016-2/3,jRDkQG-522-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-150-2016-2,522-2016,HNL,15600.0,goodsOrServices
ocds-lcuori-grxy3L-081-2016-1,ocds-lcuori-grxy3L-081-2016-1/3,grxy3L-081-2016,2016-12-21T00:00:00-06:00,33300 PRODUCTOS DE ARTES GRAFICAS,grxy3L-mrYzL9,Región Departamental de Salud de Colón No.2,grxy3L-081-2016-1,081-2016,HNL,19828.88,goodsOrServices
ocds-lcuori-MrMagr-LP-074-2016-2,ocds-lcuori-MrMagr-LP-074-2016-2/3,MrMagr-177-2016,2016-08-10T00:00:00-06:00,9 BOMBA DE INFUSION INTERVENOSA:COLOR BLANCO MARCA AVANCE MODELO IP-100,MrMagr-mrYzL9,Instituto Nacional Cardiopulmonar,MrMagr-LP-074-2016-2,177-2016,HNL,267030.0,goodsOrServices
ocds-lcuori-mGEMGM-CGR-015-2016-1,ocds-lcuori-mGEMGM-CGR-015-2016-1/3,mGEMGM-484-2016,2016-12-09T00:00:00-06:00,SUMINISTRO DE TELA SOLICITADA POR LA CGR DE LA SEFIN.,mGEMGM-NLPKrv,Unidad Central,mGEMGM-CGR-015-2016-1,484-2016,HNL,672.75,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-151-2016-2,ocds-lcuori-jRDkQG-HMCR-151-2016-2/3,jRDkQG-460-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-151-2016-2,460-2016,HNL,10280.0,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-151-2016-2,ocds-lcuori-jRDkQG-HMCR-151-2016-2/3,jRDkQG-461-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-151-2016-2,461-2016,HNL,26160.0,goodsOrServices
ocds-lcuori-jRDkQG-HMCR-151-2016-2,ocds-lcuori-jRDkQG-HMCR-151-2016-2/3,jRDkQG-462-2016,2016-06-28T00:00:00-06:00,"OTRO INSTRUMENTAL, ACCESORIOS Y MATERIAL MEDICO",jRDkQG-mrYzL9,Hospital Mario Catarino Rivas,jRDkQG-HMCR-151-2016-2,462-2016,HNL,546670.0,goodsOrServices
