ocid,id,planning/budget/id,planning/budget/budgetBreakdown/0/id,planning/budget/budgetBreakdown/0/description,planning/budget/budgetBreakdown/0/sourceParty/id,planning/budget/budgetBreakdown/0/sourceParty/name
ocds-lcuori-vGZWNR-CD-IHSS-10005167-2,ocds-lcuori-vGZWNR-CD-IHSS-10005167-2/3,vGZWNR-CD-IHSS-10005167-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQwAR-OC-PROHECO-165-2016-1,ocds-lcuori-MLQwAR-OC-PROHECO-165-2016-1/4,MLQwAR-OC-PROHECO-165-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L12-122-GE-DGOP-OO.UU.-2016.-2,ocds-lcuori-7GXMRV-LP-L12-122-GE-DGOP-OO.UU.-2016.-2/3,7GXMRV-LP-L12-122-GE-DGOP-OO.UU.-2016.-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-8L48vL-CM066-USINIEH-2016-1,ocds-lcuori-8L48vL-CM066-USINIEH-2016-1/3,8L48vL-CM066-USINIEH-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-2LmqDL-CPrNBS-01-AMDC-179-2016-2,ocds-lcuori-2LmqDL-CPrNBS-01-AMDC-179-2016-2/3,2LmqDL-CPrNBS-01-AMDC-179-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7pEG-345-2016-SAG-1,ocds-lcuori-JL7pEG-345-2016-SAG-1/3,JL7pEG-345-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L10-104-GE-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-L10-104-GE-DGOP-OO.UU.-2016-2/3,7GXMRV-LP-L10-104-GE-DGOP-OO.UU.-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-622-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-622-2016-1/3,kR0Q0r-CM-ENAG-622-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7pEG-346-2016-SAG-1,ocds-lcuori-JL7pEG-346-2016-SAG-1/3,JL7pEG-346-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5mWr-PCDC No. 04-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-PCDC No. 04-2016-SEAPI-UNAH-2/3,Zr5mWr-PCDC No. 04-2016-SEAPI-UNAH-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L12-123-GE-DGOP-OO.UU.-2016.-2,ocds-lcuori-7GXMRV-LP-L12-123-GE-DGOP-OO.UU.-2016.-2/3,7GXMRV-LP-L12-123-GE-DGOP-OO.UU.-2016.-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DRW78R-CM-041 CUERPO DE BOMBEROS SANTA BARBARA-1,ocds-lcuori-DRW78R-CM-041 CUERPO DE BOMBEROS SANTA BARBARA-1/4,DRW78R-CM-041 CUERPO DE BOMBEROS SANTA BARBARA-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLg68r-CDPC-CPNI-001-2016-2,ocds-lcuori-KLg68r-CDPC-CPNI-001-2016-2/3,KLg68r-CDPC-CPNI-001-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-571-CM-IHT-2016-1,ocds-lcuori-KLgDwG-571-CM-IHT-2016-1/3,KLgDwG-571-CM-IHT-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L10-105-GE-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-L10-105-GE-DGOP-OO.UU.-2016-2/3,7GXMRV-LP-L10-105-GE-DGOP-OO.UU.-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkVG-LP-018-2016-2,ocds-lcuori-jRDkVG-LP-018-2016-2/3,jRDkVG-LP-018-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-577-CM-IHT-2016-1,ocds-lcuori-KLgDwG-577-CM-IHT-2016-1/3,KLgDwG-577-CM-IHT-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-013-2016-HT-2,ocds-lcuori-WRzdbL-LP-013-2016-HT-2/3,WRzdbL-LP-013-2016-HT-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L12-124-GE-DGOP-OO.UU.-2016.-2,ocds-lcuori-7GXMRV-LP-L12-124-GE-DGOP-OO.UU.-2016.-2/3,7GXMRV-LP-L12-124-GE-DGOP-OO.UU.-2016.-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-WRzdbL-LP-014-2016-HT-2,ocds-lcuori-WRzdbL-LP-014-2016-HT-2/3,WRzdbL-LP-014-2016-HT-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw34r-AMPC-CBM-CM-123-2016-1,ocds-lcuori-0rw34r-AMPC-CBM-CM-123-2016-1/3,0rw34r-AMPC-CBM-CM-123-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-42-2016-1,ocds-lcuori-PLewkR-HBCBCH-42-2016-1/4,PLewkR-HBCBCH-42-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-624-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-624-2016-1/3,kR0Q0r-CM-ENAG-624-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DRW78R-CM-017-1,ocds-lcuori-DRW78R-CM-017-1/4,DRW78R-CM-017-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L10-106-GE-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-L10-106-GE-DGOP-OO.UU.-2016-2/3,7GXMRV-LP-L10-106-GE-DGOP-OO.UU.-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CMA-409-2016-1,ocds-lcuori-wrV3LP-CMA-409-2016-1/3,wrV3LP-CMA-409-2016-1,3-FjRDVLk,Prestamo,FjRDVLk,BCIE
ocds-lcuori-7GXMRV-LP-L12-125-GE-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-L12-125-GE-DGOP-OO.UU.-2016-2/3,7GXMRV-LP-L12-125-GE-DGOP-OO.UU.-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-625-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-625-2016-1/3,kR0Q0r-CM-ENAG-625-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-1015-2016-PE-0836-2016-1,ocds-lcuori-Zr5B9L-C-1015-2016-PE-0836-2016-1/4,Zr5B9L-C-1015-2016-PE-0836-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-WRzdbL-042-2016-HT-1,ocds-lcuori-WRzdbL-042-2016-HT-1/3,WRzdbL-042-2016-HT-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkVG-lp-019-2016-2,ocds-lcuori-jRDkVG-lp-019-2016-2/3,jRDkVG-lp-019-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007709-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007709-IHSS-SPS-1/3,vGZWNR-30007709-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-1013-2016-PE-0834-2016-1,ocds-lcuori-Zr5B9L-C-1013-2016-PE-0834-2016-1/3,Zr5B9L-C-1013-2016-PE-0834-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-KLgDwG-549-CM-IHT-2016-1,ocds-lcuori-KLgDwG-549-CM-IHT-2016-1/3,KLgDwG-549-CM-IHT-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L10-107-GE-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-L10-107-GE-DGOP-OO.UU.-2016-2/3,7GXMRV-LP-L10-107-GE-DGOP-OO.UU.-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw34r-AMPC-CBM-CM-124-2016-1,ocds-lcuori-0rw34r-AMPC-CBM-CM-124-2016-1/4,0rw34r-AMPC-CBM-CM-124-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-1016-2016-PE-0837-2016-1,ocds-lcuori-Zr5B9L-C-1016-2016-PE-0837-2016-1/3,Zr5B9L-C-1016-2016-PE-0837-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-Zr5mWr-PCDC No. 05-2016-SEAPI-UNAH-2,ocds-lcuori-Zr5mWr-PCDC No. 05-2016-SEAPI-UNAH-2/3,Zr5mWr-PCDC No. 05-2016-SEAPI-UNAH-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-MLQW8R-06-2016-2,ocds-lcuori-MLQW8R-06-2016-2/3,MLQW8R-06-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L12-126-GE-DGOP-OO.UU.-2016.-2,ocds-lcuori-7GXMRV-LP-L12-126-GE-DGOP-OO.UU.-2016.-2/3,7GXMRV-LP-L12-126-GE-DGOP-OO.UU.-2016.-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDgWG-CM-240-CBC-2016-1,ocds-lcuori-jRDgWG-CM-240-CBC-2016-1/3,jRDgWG-CM-240-CBC-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-10001216 (2)-1,ocds-lcuori-0rwYG8-SOLPED-10001216 (2)-1/3,0rwYG8-SOLPED-10001216 (2)-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NrdVGA-CM-SEDUC-472-2016-1,ocds-lcuori-NrdVGA-CM-SEDUC-472-2016-1/3,NrdVGA-CM-SEDUC-472-2016-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-grxXEr-LP. 048-16-2,ocds-lcuori-grxXEr-LP. 048-16-2/3,grxXEr-LP. 048-16-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L12-127-GE-DGOP-OO.UU.-2016.-2,ocds-lcuori-7GXMRV-LP-L12-127-GE-DGOP-OO.UU.-2016.-2/3,7GXMRV-LP-L12-127-GE-DGOP-OO.UU.-2016.-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXmzR-LP-001-2016 CCIVS -2,ocds-lcuori-7GXmzR-LP-001-2016 CCIVS -2/3,7GXmzR-LP-001-2016 CCIVS -2,1.0-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-JLKYJR-CC 002 2016 SEDIS SSIS PRAF-2,ocds-lcuori-JLKYJR-CC 002 2016 SEDIS SSIS PRAF-2/3,JLKYJR-CC 002 2016 SEDIS SSIS PRAF-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
"ocds-lcuori-mGE5nG-Construcción Plaza San Marcos Caiquín, I Fase-2","ocds-lcuori-mGE5nG-Construcción Plaza San Marcos Caiquín, I Fase-2/3","mGE5nG-Construcción Plaza San Marcos Caiquín, I Fase-2",2.0-F7G3yrQ,Donación,F7G3yrQ,España
ocds-lcuori-1RaKdL-CM- 24 BOMBEROS DE SANTA CRUZ 2016-1,ocds-lcuori-1RaKdL-CM- 24 BOMBEROS DE SANTA CRUZ 2016-1/4,1RaKdL-CM- 24 BOMBEROS DE SANTA CRUZ 2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-7GXMRV-LP-L10-108-GE-DGOP-OO.UU.-2016-2,ocds-lcuori-7GXMRV-LP-L10-108-GE-DGOP-OO.UU.-2016-2/3,7GXMRV-LP-L10-108-GE-DGOP-OO.UU.-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-030-2016-2,ocds-lcuori-PGJpAr-030-2016-2/3,PGJpAr-030-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-LP-L12-128-GE-DGOP-OO.UU.-2016.-2,ocds-lcuori-7GXMRV-LP-L12-128-GE-DGOP-OO.UU.-2016.-2/3,7GXMRV-LP-L12-128-GE-DGOP-OO.UU.-2016.-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaDr-LP26-16HEP-2,ocds-lcuori-ERpaDr-LP26-16HEP-2/3,ERpaDr-LP26-16HEP-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw34r-AMPC-CBM-CM-125-2016-1,ocds-lcuori-0rw34r-AMPC-CBM-CM-125-2016-1/4,0rw34r-AMPC-CBM-CM-125-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7W2L-1645-2016-1,ocds-lcuori-JL7W2L-1645-2016-1/3,JL7W2L-1645-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-336-2016-1,ocds-lcuori-PR8dYR-336-2016-1/3,PR8dYR-336-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-08-2016 2° PROCESO-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-08-2016 2° PROCESO-2/3,wrV3LP-CP-IDECOAS-FHIS-08-2016 2° PROCESO-2,3.0-FkR2qGv,Prestamo,FkR2qGv,Alemania
ocds-lcuori-grxXEr-LP. 049-16-2,ocds-lcuori-grxXEr-LP. 049-16-2/3,grxXEr-LP. 049-16-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-7GXMRV-CP-L12-12-GE-DGOP-OO.UU-2016-2,ocds-lcuori-7GXMRV-CP-L12-12-GE-DGOP-OO.UU-2016-2/3,7GXMRV-CP-L12-12-GE-DGOP-OO.UU-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw34r-AMPC-CBM-CM-126-2016-1,ocds-lcuori-0rw34r-AMPC-CBM-CM-126-2016-1/3,0rw34r-AMPC-CBM-CM-126-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-wrVJ9r-DICTA-256-2016-1,ocds-lcuori-wrVJ9r-DICTA-256-2016-1/3,wrVJ9r-DICTA-256-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyPbL-CM-085-EL COYOLAR-2016-1,ocds-lcuori-gGyPbL-CM-085-EL COYOLAR-2016-1/3,gGyPbL-CM-085-EL COYOLAR-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-0rwYG8-SOLPED-20001691-1,ocds-lcuori-0rwYG8-SOLPED-20001691-1/3,0rwYG8-SOLPED-20001691-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-127-2016-1,ocds-lcuori-PLewkR-HBCBCH-127-2016-1/4,PLewkR-HBCBCH-127-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PR8dYR-241-2016-1,ocds-lcuori-PR8dYR-241-2016-1/3,PR8dYR-241-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-627-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-627-2016-1/3,kR0Q0r-CM-ENAG-627-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-4LOxWG-171-2016-2,ocds-lcuori-4LOxWG-171-2016-2/3,4LOxWG-171-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PGJpAr-049-2016-2,ocds-lcuori-PGJpAr-049-2016-2/3,PGJpAr-049-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXEr-LP. 050-16-2,ocds-lcuori-grxXEr-LP. 050-16-2/3,grxXEr-LP. 050-16-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-128-2016-1,ocds-lcuori-PLewkR-HBCBCH-128-2016-1/4,PLewkR-HBCBCH-128-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-oLjPmR-CM-037-DECAD-2016-1,ocds-lcuori-oLjPmR-CM-037-DECAD-2016-1/3,oLjPmR-CM-037-DECAD-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-kR0Q0r-CM-ENAG-628-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-628-2016-1/3,kR0Q0r-CM-ENAG-628-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyPbL-CM-087-EL COYOLAR-2016-1,ocds-lcuori-gGyPbL-CM-087-EL COYOLAR-2016-1/3,gGyPbL-CM-087-EL COYOLAR-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-jRDA5r-Solicitud 2386-1,ocds-lcuori-jRDA5r-Solicitud 2386-1/3,jRDA5r-Solicitud 2386-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-10005248-TEG-1,ocds-lcuori-vGZWNR-10005248-TEG-1/3,vGZWNR-10005248-TEG-1,1-FgLkyRb,Recursos Nacionales,FgLkyRb,Hispano-Hondureño
ocds-lcuori-kR0Q0r-CM-ENAG-630-2016-1,ocds-lcuori-kR0Q0r-CM-ENAG-630-2016-1/3,kR0Q0r-CM-ENAG-630-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-150-2016-1,ocds-lcuori-gGyzvR-CBH-CBO-150-2016-1/3,gGyzvR-CBH-CBO-150-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyPbL-CM-088-EL COYOLAR-2016-1,ocds-lcuori-gGyPbL-CM-088-EL COYOLAR-2016-1/3,gGyPbL-CM-088-EL COYOLAR-2016-1,1-FgRNyG6,Recursos Nacionales,FgRNyG6,Fondo Común 
ocds-lcuori-PLewkR-HBCBCH-129-2016-1,ocds-lcuori-PLewkR-HBCBCH-129-2016-1/4,PLewkR-HBCBCH-129-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rw5YG-37-2016-2,ocds-lcuori-0rw5YG-37-2016-2/3,0rw5YG-37-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-PLewkR-HBCBCH-130-2016-1,ocds-lcuori-PLewkR-HBCBCH-130-2016-1/4,PLewkR-HBCBCH-130-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007710-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007710-IHSS-SPS-1/3,vGZWNR-30007710-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007708-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007708-IHSS-SPS-1/3,vGZWNR-30007708-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXEr-COT. 88-16-1,ocds-lcuori-grxXEr-COT. 88-16-1/3,grxXEr-COT. 88-16-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-grxXEr-COT. 89-16-1,ocds-lcuori-grxXEr-COT. 89-16-1/3,grxXEr-COT. 89-16-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DGP-062-2016-1,ocds-lcuori-mGEMGM-DGP-062-2016-1/3,mGEMGM-DGP-062-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7pEG-065-2016-SAG-1,ocds-lcuori-JL7pEG-065-2016-SAG-1/3,JL7pEG-065-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-30007537-IHSS-SPS-1,ocds-lcuori-vGZWNR-30007537-IHSS-SPS-1/3,vGZWNR-30007537-IHSS-SPS-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DGP-063-2016-1,ocds-lcuori-mGEMGM-DGP-063-2016-1/3,mGEMGM-DGP-063-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0492-2016-PE-0414-2016-1,ocds-lcuori-Zr5B9L-C-0492-2016-PE-0414-2016-1/3,Zr5B9L-C-0492-2016-PE-0414-2016-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-1Rax9G-CM-057-EPCPS-GA-2016-1,ocds-lcuori-1Rax9G-CM-057-EPCPS-GA-2016-1/3,1Rax9G-CM-057-EPCPS-GA-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-386-2016-2,ocds-lcuori-jRDkQG-HMCR-386-2016-2/3,jRDkQG-HMCR-386-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gGyzvR-CBH-CBO-151-2016-1,ocds-lcuori-gGyzvR-CBH-CBO-151-2016-1/4,gGyzvR-CBH-CBO-151-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-387-2016-2,ocds-lcuori-jRDkQG-HMCR-387-2016-2/3,jRDkQG-HMCR-387-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-388-2016-2,ocds-lcuori-jRDkQG-HMCR-388-2016-2/3,jRDkQG-HMCR-388-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-1RaMPR-CI-10-BID-2470-2016-2,ocds-lcuori-1RaMPR-CI-10-BID-2470-2016-2/3,1RaMPR-CI-10-BID-2470-2016-2,3-FMLQALQ,Prestamo,FMLQALQ,BID
ocds-lcuori-mGEMGM-DGP-064-2016-1,ocds-lcuori-mGEMGM-DGP-064-2016-1/3,mGEMGM-DGP-064-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-JL7pEG-097-2016-SAG-1,ocds-lcuori-JL7pEG-097-2016-SAG-1/3,JL7pEG-097-2016-SAG-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-NLPAVG-2016-059-FN-INAM-1,ocds-lcuori-NLPAVG-2016-059-FN-INAM-1/4,NLPAVG-2016-059-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-CM-IHT-255-2016-1,ocds-lcuori-KLgDwG-CM-IHT-255-2016-1/3,KLgDwG-CM-IHT-255-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-ERpaPr-54-2016-2,ocds-lcuori-ERpaPr-54-2016-2/3,ERpaPr-54-2016-2,1.0-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-DL9kwR-CC-009-TSC-2016-1,ocds-lcuori-DL9kwR-CC-009-TSC-2016-1/3,DL9kwR-CC-009-TSC-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-vGZWNR-LPN-010-2016-2,ocds-lcuori-vGZWNR-LPN-010-2016-2/3,vGZWNR-LPN-010-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-389-2016-2,ocds-lcuori-jRDkQG-HMCR-389-2016-2/3,jRDkQG-HMCR-389-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-orv3WL-CM-CPAT-102-2016-1,ocds-lcuori-orv3WL-CM-CPAT-102-2016-1/3,orv3WL-CM-CPAT-102-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-jRDkQG-HMCR-390-2016-2,ocds-lcuori-jRDkQG-HMCR-390-2016-2/3,jRDkQG-HMCR-390-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-0rwYG8-SOLPED-20001673-1,ocds-lcuori-0rwYG8-SOLPED-20001673-1/3,0rwYG8-SOLPED-20001673-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-mGEMGM-DGP-065-2016-1,ocds-lcuori-mGEMGM-DGP-065-2016-1/3,mGEMGM-DGP-065-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-Zr5B9L-C-0494-2016-PE-1,ocds-lcuori-Zr5B9L-C-0494-2016-PE-1/3,Zr5B9L-C-0494-2016-PE-1,1-FMrMgGe,Recursos Nacionales,FMrMgGe,Fondo Comun
ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-25-2016-2,ocds-lcuori-wrV3LP-CP-IDECOAS-FHIS-25-2016-2/3,wrV3LP-CP-IDECOAS-FHIS-25-2016-2,3.0-FkR2qGv,Prestamo,FkR2qGv,Alemania
ocds-lcuori-NLPAVG-2016-060-FN-INAM-1,ocds-lcuori-NLPAVG-2016-060-FN-INAM-1/4,NLPAVG-2016-060-FN-INAM-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-gRNDyL-013-03-2016-2,ocds-lcuori-gRNDyL-013-03-2016-2/3,gRNDyL-013-03-2016-2,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
ocds-lcuori-KLgDwG-CM-IHT-252-2016-1,ocds-lcuori-KLgDwG-CM-IHT-252-2016-1/4,KLgDwG-CM-IHT-252-2016-1,1-FlRo2G5,Recursos Nacionales,FlRo2G5,Entidad
