ocid,id,tender/id,tender/participationFees/0/id,tender/participationFees/0/value/amount,tender/participationFees/0/type
ocds-lcuori-orvOoL-N° 12-2016-HEU-SMEB-2,ocds-lcuori-orvOoL-N° 12-2016-HEU-SMEB-2/3,orvOoL-N° 12-2016-HEU-SMEB-2,orvOoL-N° 12-2016-HEU-SMEB-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-05-AMDC-21-2016-2,ocds-lcuori-2LmqDL-CPuNO-05-AMDC-21-2016-2/3,2LmqDL-CPuNO-05-AMDC-21-2016-2,2LmqDL-CPuNO-05-AMDC-21-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-04-AMDC-17-2016-2,ocds-lcuori-2LmqDL-LPuNO-04-AMDC-17-2016-2/3,2LmqDL-LPuNO-04-AMDC-17-2016-2,2LmqDL-LPuNO-04-AMDC-17-2016-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-11-AMDC-22-2016-2,ocds-lcuori-2LmqDL-LPrNO-11-AMDC-22-2016-2/3,2LmqDL-LPrNO-11-AMDC-22-2016-2,2LmqDL-LPrNO-11-AMDC-22-2016-2,200.0,document
ocds-lcuori-0rwYG8-DARMH-001-2014- SUBASTA PUBLICA-2,ocds-lcuori-0rwYG8-DARMH-001-2014- SUBASTA PUBLICA-2/3,0rwYG8-DARMH-001-2014- SUBASTA PUBLICA-2,0rwYG8-DARMH-001-2014- SUBASTA PUBLICA-2,1000.0,document
ocds-lcuori-1RaEMR-Licitacion Publica 001-2016 HJMG-2,ocds-lcuori-1RaEMR-Licitacion Publica 001-2016 HJMG-2/3,1RaEMR-Licitacion Publica 001-2016 HJMG-2,1RaEMR-Licitacion Publica 001-2016 HJMG-2,150.0,document
ocds-lcuori-JLKAbR-Lic. Publ.No.001-2016-2,ocds-lcuori-JLKAbR-Lic. Publ.No.001-2016-2/3,JLKAbR-Lic. Publ.No.001-2016-2,JLKAbR-Lic. Publ.No.001-2016-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-22-AMDC-35-2016-2,ocds-lcuori-2LmqDL-LPrNO-22-AMDC-35-2016-2/3,2LmqDL-LPrNO-22-AMDC-35-2016-2,2LmqDL-LPrNO-22-AMDC-35-2016-2,200.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-57-2016 2º Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-57-2016 2º Proceso-2/3,wrV3LP-LPR-IDECOAS-FHIS-57-2016 2º Proceso-2,wrV3LP-LPR-IDECOAS-FHIS-57-2016 2º Proceso-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-48-2016 3º Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-48-2016 3º Proceso-2/3,wrV3LP-LPR-IDECOAS-FHIS-48-2016 3º Proceso-2,wrV3LP-LPR-IDECOAS-FHIS-48-2016 3º Proceso-2,300.0,document
ocds-lcuori-MLQW8R-10-2016-2,ocds-lcuori-MLQW8R-10-2016-2/3,MLQW8R-10-2016-2,MLQW8R-10-2016-2,50.0,document
ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-30-2016-2,ocds-lcuori-wrV3LP-COT-IDECOAS-FHIS-30-2016-2/3,wrV3LP-COT-IDECOAS-FHIS-30-2016-2,wrV3LP-COT-IDECOAS-FHIS-30-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-82-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-82-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-82-2016-2,wrV3LP-LPR-IDECOAS-FHIS-82-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-52-2016 2° Proceso-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-52-2016 2° Proceso-2/3,wrV3LP-LPR-IDECOAS-FHIS-52-2016 2° Proceso-2,wrV3LP-LPR-IDECOAS-FHIS-52-2016 2° Proceso-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-118-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-118-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-118-2016-2,wrV3LP-LPR-IDECOAS-FHIS-118-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-83-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-83-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-83-2016-2,wrV3LP-LPR-IDECOAS-FHIS-83-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-117-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-117-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-117-2016-2,wrV3LP-LPR-IDECOAS-FHIS-117-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-116-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-116-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-116-2016-2,wrV3LP-LPR-IDECOAS-FHIS-116-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-84-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-84-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-84-2016-2,wrV3LP-LPR-IDECOAS-FHIS-84-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-85-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-85-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-85-2016-2,wrV3LP-LPR-IDECOAS-FHIS-85-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-113-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-113-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-113-2016-2,wrV3LP-LPR-IDECOAS-FHIS-113-2016-2,300.0,document
ocds-lcuori-PR847R-ICF-GA-LPN-13-2916-2,ocds-lcuori-PR847R-ICF-GA-LPN-13-2916-2/3,PR847R-ICF-GA-LPN-13-2916-2,PR847R-ICF-GA-LPN-13-2916-2,1000.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-115-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-115-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-115-2016-2,wrV3LP-LPR-IDECOAS-FHIS-115-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-123-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-123-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-123-2016-2,wrV3LP-LPR-IDECOAS-FHIS-123-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-122-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-122-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-122-2016-2,wrV3LP-LPR-IDECOAS-FHIS-122-2016-2,300.0,document
ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-120-2016-2,ocds-lcuori-wrV3LP-LPR-IDECOAS-FHIS-120-2016-2/3,wrV3LP-LPR-IDECOAS-FHIS-120-2016-2,wrV3LP-LPR-IDECOAS-FHIS-120-2016-2,300.0,document
ocds-lcuori-7GXmzR-LPN-003-2016 CCIVS-2,ocds-lcuori-7GXmzR-LPN-003-2016 CCIVS-2/3,7GXmzR-LPN-003-2016 CCIVS-2,7GXmzR-LPN-003-2016 CCIVS-2,1000.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-05-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-05-2016-2/3,orvDGM-LPN-SANAA-DM-05-2016-2,orvDGM-LPN-SANAA-DM-05-2016-2,500.0,document
ocds-lcuori-7G3Myr-LP-124-HSP-2016-2,ocds-lcuori-7G3Myr-LP-124-HSP-2016-2/3,7G3Myr-LP-124-HSP-2016-2,7G3Myr-LP-124-HSP-2016-2,468556.0,document
ocds-lcuori-7G3Myr-LP-125-HSP-2016-2,ocds-lcuori-7G3Myr-LP-125-HSP-2016-2/3,7G3Myr-LP-125-HSP-2016-2,7G3Myr-LP-125-HSP-2016-2,510144.0,document
ocds-lcuori-7G3Myr-LP-126-HSP-2016-2,ocds-lcuori-7G3Myr-LP-126-HSP-2016-2/3,7G3Myr-LP-126-HSP-2016-2,7G3Myr-LP-126-HSP-2016-2,529406.03,document
ocds-lcuori-0rwm9G-LPN 004-2016 AUDITORIA EXTERNA-2,ocds-lcuori-0rwm9G-LPN 004-2016 AUDITORIA EXTERNA-2/3,0rwm9G-LPN 004-2016 AUDITORIA EXTERNA-2,0rwm9G-LPN 004-2016 AUDITORIA EXTERNA-2,5000.0,document
ocds-lcuori-7rBxpG-L Pública No.33-2016-2,ocds-lcuori-7rBxpG-L Pública No.33-2016-2/3,7rBxpG-L Pública No.33-2016-2,7rBxpG-L Pública No.33-2016-2,1200.0,document
ocds-lcuori-orveZR-LP-05-2016-2,ocds-lcuori-orveZR-LP-05-2016-2/3,orveZR-LP-05-2016-2,orveZR-LP-05-2016-2,495000.0,document
ocds-lcuori-7G3Myr-LP-127-HSP-2016-2,ocds-lcuori-7G3Myr-LP-127-HSP-2016-2/3,7G3Myr-LP-127-HSP-2016-2,7G3Myr-LP-127-HSP-2016-2,544517.22,document
ocds-lcuori-2LmqDL-LPrNO-153-AMDC-197-2016-2,ocds-lcuori-2LmqDL-LPrNO-153-AMDC-197-2016-2/3,2LmqDL-LPrNO-153-AMDC-197-2016-2,2LmqDL-LPrNO-153-AMDC-197-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-154-AMDC-198-2016-2,ocds-lcuori-2LmqDL-LPrNO-154-AMDC-198-2016-2/3,2LmqDL-LPrNO-154-AMDC-198-2016-2,2LmqDL-LPrNO-154-AMDC-198-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-20-AMDC-33-2016-2,ocds-lcuori-2LmqDL-LPrNO-20-AMDC-33-2016-2/3,2LmqDL-LPrNO-20-AMDC-33-2016-2,2LmqDL-LPrNO-20-AMDC-33-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-32-AMDC-46-2016-2,ocds-lcuori-2LmqDL-LPrNO-32-AMDC-46-2016-2/3,2LmqDL-LPrNO-32-AMDC-46-2016-2,2LmqDL-LPrNO-32-AMDC-46-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-33-AMDC-47-2016-2,ocds-lcuori-2LmqDL-LPrNO-33-AMDC-47-2016-2/3,2LmqDL-LPrNO-33-AMDC-47-2016-2,2LmqDL-LPrNO-33-AMDC-47-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-36-AMDC-50-2016-2,ocds-lcuori-2LmqDL-LPrNO-36-AMDC-50-2016-2/3,2LmqDL-LPrNO-36-AMDC-50-2016-2,2LmqDL-LPrNO-36-AMDC-50-2016-2,200.0,document
ocds-lcuori-orvOoL-LPN--24-2016-HEU-AEMMI-2,ocds-lcuori-orvOoL-LPN--24-2016-HEU-AEMMI-2/3,orvOoL-LPN--24-2016-HEU-AEMMI-2,orvOoL-LPN--24-2016-HEU-AEMMI-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-155-AMDC-199-2016-2,ocds-lcuori-2LmqDL-LPrNO-155-AMDC-199-2016-2/3,2LmqDL-LPrNO-155-AMDC-199-2016-2,2LmqDL-LPrNO-155-AMDC-199-2016-2,200.0,document
ocds-lcuori-orvOoL-LPN-No.18-2016-HEU-AEMP-2,ocds-lcuori-orvOoL-LPN-No.18-2016-HEU-AEMP-2/3,orvOoL-LPN-No.18-2016-HEU-AEMP-2,orvOoL-LPN-No.18-2016-HEU-AEMP-2,500.0,document
ocds-lcuori-orvOoL-LPN-No-21-2016-HEU-AEMG-2,ocds-lcuori-orvOoL-LPN-No-21-2016-HEU-AEMG-2/3,orvOoL-LPN-No-21-2016-HEU-AEMG-2,orvOoL-LPN-No-21-2016-HEU-AEMG-2,500.0,document
ocds-lcuori-2LmqDL-LPuNO-11-AMDC-153-2016-2,ocds-lcuori-2LmqDL-LPuNO-11-AMDC-153-2016-2/3,2LmqDL-LPuNO-11-AMDC-153-2016-2,2LmqDL-LPuNO-11-AMDC-153-2016-2,500.0,document
ocds-lcuori-orvOoL-LPN-No.-25-2016-HEU-AEME-2,ocds-lcuori-orvOoL-LPN-No.-25-2016-HEU-AEME-2/3,orvOoL-LPN-No.-25-2016-HEU-AEME-2,orvOoL-LPN-No.-25-2016-HEU-AEME-2,500.0,document
ocds-lcuori-DL9YoL-LPI 002-2016-FAHM-2,ocds-lcuori-DL9YoL-LPI 002-2016-FAHM-2/3,DL9YoL-LPI 002-2016-FAHM-2,DL9YoL-LPI 002-2016-FAHM-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-266-AMDC-329-2016-2,ocds-lcuori-2LmqDL-LPrNO-266-AMDC-329-2016-2/3,2LmqDL-LPrNO-266-AMDC-329-2016-2,2LmqDL-LPrNO-266-AMDC-329-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-265-AMDC-328-2016-2,ocds-lcuori-2LmqDL-LPrNO-265-AMDC-328-2016-2/3,2LmqDL-LPrNO-265-AMDC-328-2016-2,2LmqDL-LPrNO-265-AMDC-328-2016-2,200.0,document
ocds-lcuori-orvDGM-LPN-SANAA-DM-03-2016-2,ocds-lcuori-orvDGM-LPN-SANAA-DM-03-2016-2/3,orvDGM-LPN-SANAA-DM-03-2016-2,orvDGM-LPN-SANAA-DM-03-2016-2,800.0,document
ocds-lcuori-2LmqDL-LPrNO-227-AMDC-286-2016-2,ocds-lcuori-2LmqDL-LPrNO-227-AMDC-286-2016-2/3,2LmqDL-LPrNO-227-AMDC-286-2016-2,2LmqDL-LPrNO-227-AMDC-286-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-267-AMDC-330-2016-2,ocds-lcuori-2LmqDL-LPrNO-267-AMDC-330-2016-2/3,2LmqDL-LPrNO-267-AMDC-330-2016-2,2LmqDL-LPrNO-267-AMDC-330-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-268-AMDC-331-2016-2,ocds-lcuori-2LmqDL-LPrNO-268-AMDC-331-2016-2/3,2LmqDL-LPrNO-268-AMDC-331-2016-2,2LmqDL-LPrNO-268-AMDC-331-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-269-AMDC-332-2016-2,ocds-lcuori-2LmqDL-LPrNO-269-AMDC-332-2016-2/3,2LmqDL-LPrNO-269-AMDC-332-2016-2,2LmqDL-LPrNO-269-AMDC-332-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-144-AMDC-185-2016-2,ocds-lcuori-2LmqDL-LPrNO-144-AMDC-185-2016-2/3,2LmqDL-LPrNO-144-AMDC-185-2016-2,2LmqDL-LPrNO-144-AMDC-185-2016-2,200.0,document
ocds-lcuori-mrY1dr-LPN SEDS No.009-2016-2,ocds-lcuori-mrY1dr-LPN SEDS No.009-2016-2/3,mrY1dr-LPN SEDS No.009-2016-2,mrY1dr-LPN SEDS No.009-2016-2,2000.0,document
ocds-lcuori-orvOoL-LPN- No.-23-2016-HEU-AEMQ-2,ocds-lcuori-orvOoL-LPN- No.-23-2016-HEU-AEMQ-2/3,orvOoL-LPN- No.-23-2016-HEU-AEMQ-2,orvOoL-LPN- No.-23-2016-HEU-AEMQ-2,500.0,document
ocds-lcuori-2LmqDL-LPrNO-120-AMDC-150-2016-2,ocds-lcuori-2LmqDL-LPrNO-120-AMDC-150-2016-2/3,2LmqDL-LPrNO-120-AMDC-150-2016-2,2LmqDL-LPrNO-120-AMDC-150-2016-2,200.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-02-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-02-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-02-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-02-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-119-AMDC-149-2016-2,ocds-lcuori-2LmqDL-LPrNO-119-AMDC-149-2016-2/3,2LmqDL-LPrNO-119-AMDC-149-2016-2,2LmqDL-LPrNO-119-AMDC-149-2016-2,200.0,document
ocds-lcuori-mrY1dr-LPN SEDS No.005-2016-2,ocds-lcuori-mrY1dr-LPN SEDS No.005-2016-2/3,mrY1dr-LPN SEDS No.005-2016-2,mrY1dr-LPN SEDS No.005-2016-2,2000.0,document
ocds-lcuori-mrY1dr-LPN SEDS No. 006-2016-2,ocds-lcuori-mrY1dr-LPN SEDS No. 006-2016-2/3,mrY1dr-LPN SEDS No. 006-2016-2,mrY1dr-LPN SEDS No. 006-2016-2,2000.0,document
ocds-lcuori-2LmqDL-LPrNO-156-AMDC-200-2016-2,ocds-lcuori-2LmqDL-LPrNO-156-AMDC-200-2016-2/3,2LmqDL-LPrNO-156-AMDC-200-2016-2,2LmqDL-LPrNO-156-AMDC-200-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-157-AMDC-201-2016-2,ocds-lcuori-2LmqDL-LPrNO-157-AMDC-201-2016-2/3,2LmqDL-LPrNO-157-AMDC-201-2016-2,2LmqDL-LPrNO-157-AMDC-201-2016-2,200.0,document
ocds-lcuori-MLQW8R-11-2016-2,ocds-lcuori-MLQW8R-11-2016-2/3,MLQW8R-11-2016-2,MLQW8R-11-2016-2,50.0,document
ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-17-2016-2,ocds-lcuori-wrV3LP-LPN-IDECOAS-FHIS-17-2016-2/3,wrV3LP-LPN-IDECOAS-FHIS-17-2016-2,wrV3LP-LPN-IDECOAS-FHIS-17-2016-2,500.0,document
ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-03-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS-PRONADERS-LPRI-03-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS-PRONADERS-LPRI-03-2016-HO-OBRAS-2,PR8wNG-IDECOAS-PRONADERS-LPRI-03-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-MLQW8R-1207-2016-2,ocds-lcuori-MLQW8R-1207-2016-2/3,MLQW8R-1207-2016-2,MLQW8R-1207-2016-2,50.0,document
ocds-lcuori-orvkNL-LPN No.20-2016-SEAF-UNAH-2,ocds-lcuori-orvkNL-LPN No.20-2016-SEAF-UNAH-2/3,orvkNL-LPN No.20-2016-SEAF-UNAH-2,orvkNL-LPN No.20-2016-SEAF-UNAH-2,500.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-04-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-04-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-04-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-04-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-05-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-05-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-05-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-05-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-06-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-06-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-06-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-06-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-07-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-07-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-07-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-07-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-08-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-08-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-08-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-08-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-09-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-09-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-09-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-09-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-10-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-10-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-10-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-10-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-11-2016-HO-OBRAS-2,ocds-lcuori-PR8wNG-IDECOAS PRONADERS-LPRI-11-2016-HO-OBRAS-2/3,PR8wNG-IDECOAS PRONADERS-LPRI-11-2016-HO-OBRAS-2,PR8wNG-IDECOAS PRONADERS-LPRI-11-2016-HO-OBRAS-2,300.0,document
ocds-lcuori-2LmqDL-LPrNO-273-AMDC-336-2016-2,ocds-lcuori-2LmqDL-LPrNO-273-AMDC-336-2016-2/3,2LmqDL-LPrNO-273-AMDC-336-2016-2,2LmqDL-LPrNO-273-AMDC-336-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-272-AMDC-335-2016-2,ocds-lcuori-2LmqDL-LPrNO-272-AMDC-335-2016-2/3,2LmqDL-LPrNO-272-AMDC-335-2016-2,2LmqDL-LPrNO-272-AMDC-335-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-270-AMDC-333-2016-2,ocds-lcuori-2LmqDL-LPrNO-270-AMDC-333-2016-2/3,2LmqDL-LPrNO-270-AMDC-333-2016-2,2LmqDL-LPrNO-270-AMDC-333-2016-2,200.0,document
ocds-lcuori-ZGqbBR-LPN-MPC-GAF-02-2015-2,ocds-lcuori-ZGqbBR-LPN-MPC-GAF-02-2015-2/3,ZGqbBR-LPN-MPC-GAF-02-2015-2,ZGqbBR-LPN-MPC-GAF-02-2015-2,1000.0,document
ocds-lcuori-orvOoL-LPN-N°15-2016-HEU-AMCE-2,ocds-lcuori-orvOoL-LPN-N°15-2016-HEU-AMCE-2/3,orvOoL-LPN-N°15-2016-HEU-AMCE-2,orvOoL-LPN-N°15-2016-HEU-AMCE-2,500.0,document
ocds-lcuori-kR0Q0r-LPN-ENAG-001-2016-2,ocds-lcuori-kR0Q0r-LPN-ENAG-001-2016-2/3,kR0Q0r-LPN-ENAG-001-2016-2,kR0Q0r-LPN-ENAG-001-2016-2,1500.0,document
ocds-lcuori-2LmqDL-LPrNO-221-AMDC-274-2016-2,ocds-lcuori-2LmqDL-LPrNO-221-AMDC-274-2016-2/3,2LmqDL-LPrNO-221-AMDC-274-2016-2,2LmqDL-LPrNO-221-AMDC-274-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-222-AMDC-275-2016-2,ocds-lcuori-2LmqDL-LPrNO-222-AMDC-275-2016-2/3,2LmqDL-LPrNO-222-AMDC-275-2016-2,2LmqDL-LPrNO-222-AMDC-275-2016-2,200.0,document
ocds-lcuori-2LmqDL-LPrNO-223-AMDC-276-2016-2,ocds-lcuori-2LmqDL-LPrNO-223-AMDC-276-2016-2/3,2LmqDL-LPrNO-223-AMDC-276-2016-2,2LmqDL-LPrNO-223-AMDC-276-2016-2,200.0,document
ocds-lcuori-2LmqDL-CPuNO-018-AMDC-280-2016-2,ocds-lcuori-2LmqDL-CPuNO-018-AMDC-280-2016-2/3,2LmqDL-CPuNO-018-AMDC-280-2016-2,2LmqDL-CPuNO-018-AMDC-280-2016-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-021-AMDC-283-2016-2,ocds-lcuori-2LmqDL-CPuNO-021-AMDC-283-2016-2/3,2LmqDL-CPuNO-021-AMDC-283-2016-2,2LmqDL-CPuNO-021-AMDC-283-2016-2,500.0,document
ocds-lcuori-2LmqDL-CPuNO-016-AMDC-278-2016-2,ocds-lcuori-2LmqDL-CPuNO-016-AMDC-278-2016-2/3,2LmqDL-CPuNO-016-AMDC-278-2016-2,2LmqDL-CPuNO-016-AMDC-278-2016-2,500.0,document
ocds-lcuori-1RaEMR-HJMG-LP-FN-005-2016-2,ocds-lcuori-1RaEMR-HJMG-LP-FN-005-2016-2/3,1RaEMR-HJMG-LP-FN-005-2016-2,1RaEMR-HJMG-LP-FN-005-2016-2,550000.0,document
ocds-lcuori-7rBxpG-LPública No.27-2016-2,ocds-lcuori-7rBxpG-LPública No.27-2016-2/3,7rBxpG-LPública No.27-2016-2,7rBxpG-LPública No.27-2016-2,1200.0,document
ocds-lcuori-1RaEMR-HJMG-LP-FN-006-2016-2,ocds-lcuori-1RaEMR-HJMG-LP-FN-006-2016-2/3,1RaEMR-HJMG-LP-FN-006-2016-2,1RaEMR-HJMG-LP-FN-006-2016-2,550000.0,document
ocds-lcuori-MLQW8R-1202-2016-2,ocds-lcuori-MLQW8R-1202-2016-2/3,MLQW8R-1202-2016-2,MLQW8R-1202-2016-2,50.0,document
ocds-lcuori-1RaEMR-HJMG-LP-FN-007-2016-2,ocds-lcuori-1RaEMR-HJMG-LP-FN-007-2016-2/3,1RaEMR-HJMG-LP-FN-007-2016-2,1RaEMR-HJMG-LP-FN-007-2016-2,550000.0,document
ocds-lcuori-1RaEMR-HJMG-LP-FN-008-2016-2,ocds-lcuori-1RaEMR-HJMG-LP-FN-008-2016-2/3,1RaEMR-HJMG-LP-FN-008-2016-2,1RaEMR-HJMG-LP-FN-008-2016-2,550000.0,document
ocds-lcuori-2LmqDL-CPuNO-020-AMDC-282-2016-2,ocds-lcuori-2LmqDL-CPuNO-020-AMDC-282-2016-2/3,2LmqDL-CPuNO-020-AMDC-282-2016-2,2LmqDL-CPuNO-020-AMDC-282-2016-2,500.0,document
ocds-lcuori-1RaEMR-HJMG-LP-FN-009-2016-2,ocds-lcuori-1RaEMR-HJMG-LP-FN-009-2016-2/3,1RaEMR-HJMG-LP-FN-009-2016-2,1RaEMR-HJMG-LP-FN-009-2016-2,550000.0,document
ocds-lcuori-1RaEMR-HJMG-LP-FN-010-2016-2,ocds-lcuori-1RaEMR-HJMG-LP-FN-010-2016-2/3,1RaEMR-HJMG-LP-FN-010-2016-2,1RaEMR-HJMG-LP-FN-010-2016-2,550000.0,document
ocds-lcuori-2LmqDL-LPrNO-05-AMDC-120-2016-2,ocds-lcuori-2LmqDL-LPrNO-05-AMDC-120-2016-2/3,2LmqDL-LPrNO-05-AMDC-120-2016-2,2LmqDL-LPrNO-05-AMDC-120-2016-2,200.0,document
ocds-lcuori-2LmqDL-CPuNO-017-AMDC-279-2016-2,ocds-lcuori-2LmqDL-CPuNO-017-AMDC-279-2016-2/3,2LmqDL-CPuNO-017-AMDC-279-2016-2,2LmqDL-CPuNO-017-AMDC-279-2016-2,500.0,document
